storeNumber,facilityType,phone,name,region,company,address1,city,state,postalCode,country,open_date,latitude,longitude
478,NIKE_OWNED_STORE,13059219872,Nike Aventura,NORTH_AMERICA,Nike,19501 Biscayne Blvd,Aventura,FL,33180-2342,USA,2022-11-17,25.9568456,-80.1410266
444,NIKE_OWNED_STORE,18003446453,Nike Well Collective - Brickell,NORTH_AMERICA,Nike,701 S. Miami Ave. #121-A,Miami,FL,33131-1948,USA,2022-08-04,25.76685,-80.1927749
381,NIKE_OWNED_STORE,13056740352,Nike Miami,NORTH_AMERICA,Nike,1035 Lincoln Road,Miami Beach,FL,33139-2501,USA,2017-01-01,25.790827,-80.139735
33,NIKE_OWNED_STORE,14108274982,Nike Factory Store - Queenstown,NORTH_AMERICA,Nike,Queenstown Premium Outlets,Queenstown,MD,21658-1398,USA,2008-04-14,38.9821976,-76.1610431
392981,NIKE_OWNED_STORE,613-831-7415,Nike Factory Store - Kanata,NORTH_AMERICA,Nike,8555 Campeau Dr.,Ottawa,Ontario,K2T 0K5,CAN,2018-01-01,45.297266,-75.937736
224,NIKE_OWNED_STORE,17577760694,Nike Factory Store - Norfolk,NORTH_AMERICA,Nike,Norfolk Premium Outlets,Norfolk,VA,23502-5521,USA,2017-06-29,36.881997,-76.199543
442,NIKE_OWNED_STORE,18003446453,Nike Well Collective - Virginia Beach,NORTH_AMERICA,Nike,4537 Main St.,Virginia Beach,VA,23462-3272,USA,2021-12-09,36.8419404,-76.1329135
168,NIKE_OWNED_STORE,16103271748,Nike Factory Store - Pottstown,NORTH_AMERICA,Nike,Philadelphia Premium Outlets,Pottstown,PA,19464-7822,USA,2007-11-08,40.235513,-75.568101
635,NIKE_OWNED_STORE,12674480103,Nike King of Prussia,NORTH_AMERICA,Nike,Suite 2336,King of Prussia,PA,19406-2953,USA,2023-10-20,40.0873707,-75.3911012
120,NIKE_OWNED_STORE,15706889457,Nike Factory Store - Tannersville,NORTH_AMERICA,Nike,The Crossings Premium Outlets,Tannersville,PA,18372-7918,USA,2006-10-08,41.050065,-75.314549
429,NIKE_OWNED_STORE,16102851439,Nike Well Collective - Ardmore,NORTH_AMERICA,Nike,61 Anderson Avenue,Ardmore,PA,19003-2423,USA,2021-11-11,40.0092062,-75.2899672
281,NIKE_OWNED_STORE,1-267-460-0360,Nike Factory Store - Downtown Philadelphia,NORTH_AMERICA,Nike,"901 Market Street, Space 1095",Philadelphia,PA,19107,USA,2019-09-19,39.951675,-75.155324
219,NIKE_OWNED_STORE,18564779160,Nike Unite - Gloucester,NORTH_AMERICA,Nike,100 Premium Outlets Dr #140,Blackwood,NJ,08012-3863,USA,2015-08-03,39.784785,-75.053593
5,NIKE_OWNED_STORE,13022262950,Nike Factory Store - Rehoboth,NORTH_AMERICA,Nike,Tanger Outlet Center - Rehoboth Beach,Rehoboth,DE,19971-4203,USA,1998-05-17,38.71604,-75.11068
472,NIKE_OWNED_STORE,18008066453,Nike Well Collective - Marlton,NORTH_AMERICA,Nike,500 Route 73 South,Marlton,NJ,08053-8000,USA,2022-11-17,39.879712,-74.919013
446,NIKE_OWNED_STORE,16094823616,Nike Unite - Princeton,NORTH_AMERICA,Nike,3357 Brunswick Pike  Suite 33,Lawrenceville,NJ,08648-0000,USA,2022-02-17,40.297796,-74.6837199
79,NIKE_OWNED_STORE,17328332202,Nike Factory Store - Jackson,NORTH_AMERICA,Nike,Jackson Premium Outlets,Jackson,NJ,08527-5368,USA,1999-04-03,40.16253,-74.419575
140,NIKE_OWNED_STORE,16093480573,Nike Factory Store - Atlantic City,NORTH_AMERICA,Nike,Tanger Outlet Center - The Walk,Atlantic City,NJ,08401-4112,USA,2007-03-20,39.358977,-74.438037
223,NIKE_OWNED_STORE,19733530350,Nike Factory Store - Newark,NORTH_AMERICA,Nike,The Shoppes at Broad,Newark,NJ,07102-4405,USA,2015-10-01,40.738198,-74.171088
59,NIKE_OWNED_STORE,18459288838,Nike Factory Store - Woodbury,NORTH_AMERICA,Nike,Woodbury Common Premium Outlets,Central Valley,NY,10917-6203,USA,1993-05-01,41.313621,-74.125649
173,NIKE_OWNED_STORE,19086299171,Nike Factory Store - Jersey Gardens,NORTH_AMERICA,Nike,"651 Kapkowski Rd., Space 150",Elizabeth,NJ,07201-4929,USA,2001-11-09,40.660297,-74.170239
471,NIKE_OWNED_STORE,15512821443,Nike Well Collective - Woodcliff Lake,NORTH_AMERICA,Nike,415 Chestnut Ridge Road,Woodcliff Lake,NJ,07677-7679,USA,2022-10-06,41.0408287,-74.0754048
349,NIKE_OWNED_STORE,12018430932,Nike Factory Store - Paramus,NORTH_AMERICA,Nike,The Outlets at Bergen Town Center,Paramus,NJ,07652-5010,USA,2009-03-07,40.9154796,-74.0598406
258,NIKE_OWNED_STORE,13475351030,Nike Factory Store - Staten Island,NORTH_AMERICA,Nike,Empire Outlets,Staten Island,NY,10301-1986,USA,2019-05-15,40.643622,-74.075177
118,NIKE_OWNED_STORE,17326950108,Nike Factory Store - Tinton Falls,NORTH_AMERICA,Nike,Tinton Falls Premium Outlets,Tinton Falls,NJ,07753-7479,USA,2008-11-13,40.222507,-74.095189
454,NIKE_OWNED_STORE,12014847667,Nike Well Collective - Hoboken,NORTH_AMERICA,Nike,222 WASHINGTON ST,Hoboken,NJ,07030-4709,USA,2023-01-26,40.7396178,-74.0306995
475,NIKE_OWNED_STORE,17322685057,Nike Well Collective - Shrewsbury,NORTH_AMERICA,Nike,601 Route 35,Shrewsbury,NJ,07702-4150,USA,2022-06-30,40.3313677,-74.061086
556,NIKE_OWNED_STORE,13322030526,Nike Well Collective - Battery Park,NORTH_AMERICA,Nike,"200 Vesey Street, Suite #118",New York,NY,10281-5524,USA,2023-05-25,40.7136293,-74.015026
325,NIKE_OWNED_STORE,16467163740,Nike Soho,NORTH_AMERICA,Nike,529 Broadway,New York,NY,10012-3927,USA,2016-11-11,40.723214,-73.998834
365,NIKE_OWNED_STORE,12123769480,Nike House of Innovation NYC,NORTH_AMERICA,Nike,650 5th Avenue,New York,NY,10019-6108,USA,2018-11-14,40.759713,-73.976643
359,NIKE_OWNED_STORE,12125351530,Nike Well Collective - Upper East Side,NORTH_AMERICA,Nike,1131 3rd Ave,New York,NY,10065-6229,USA,2013-10-30,40.766174,-73.962985
434,NIKE_OWNED_STORE,16462256537,Nike Well Collective - Williamsburg,NORTH_AMERICA,Nike,81 North 6th Street,Brooklyn,NY,11249-3001,USA,2021-09-23,40.7188693,-73.960679
467,NIKE_OWNED_STORE,16463489860,Nike Unite - Harlem,NORTH_AMERICA,Nike,5 W. 125th Street,New York,NY,10027-4861,USA,2022-10-27,40.806996,-73.942689
397211,NIKE_OWNED_STORE,450-430-6325,Nike Factory Store - Mirabel,NORTH_AMERICA,Nike,19001 Chemin Notre Dame,Mirabel,Quebec,J7J 2A6,CAN,2018-01-01,45.6733692000001,-73.9162626
253,NIKE_OWNED_STORE,13474149837,Nike Unite - East New York,NORTH_AMERICA,Nike,410 Gateway Drive,Brooklyn,NY,11239-2824,USA,2020-11-12,40.653077,-73.872551
451,NIKE_OWNED_STORE,17183605641,Nike Unite - North Bronx,NORTH_AMERICA,Nike,340 Baychester Ave.,Bronx,NY,10475-4588,USA,2022-09-22,40.8677392,-73.8285814
218,NIKE_OWNED_STORE,17183531694,Nike Clearance Store - Flushing Queens,NORTH_AMERICA,Nike,Sky View Center,Flushing,NY,11354-5111,USA,2015-04-02,40.757456,-73.834699
455,NIKE_OWNED_STORE,19149020050,Nike Well Collective - Scarsdale,NORTH_AMERICA,Nike,696 White Plains Post Road,Eastchester,NY,10583-0000,USA,2022-11-10,40.9709398,-73.8046899
372420,NIKE_OWNED_STORE,514-382-0389,Nike Factory Store - Montreal,NORTH_AMERICA,Nike,1007-B6 rue du Marche Central,Montreal,Quebec,H4N 1J8,CAN,2018-01-01,45.534757,-73.654108
443,NIKE_OWNED_STORE,18003446453,Nike Well Collective - Manhasset,NORTH_AMERICA,Nike,"1950 Northern Blvd., Space A-2",Manhasset,NY,11030-3549,USA,2022-07-21,40.7953544,-73.674867
358,NIKE_OWNED_STORE,15167661229,Nike Factory Store - Oceanside,NORTH_AMERICA,Nike,The Sands Shopping Center - Oceanside,Oceanside,NY,11572-5702,USA,2009-05-05,40.622976,-73.638142
167,NIKE_OWNED_STORE,16312423014,Nike Factory Store - Deer Park,NORTH_AMERICA,Nike,Tanger Outlet Center - Deer Park,Deer Park,NY,11729-7057,USA,2008-10-23,40.762815,-73.305831
3,NIKE_OWNED_STORE,16313690706,Nike Factory Store - Riverhead,NORTH_AMERICA,Nike,Tanger Outlet Center - Riverhead,Riverhead,NY,11901-6402,USA,1998-02-07,40.919515,-72.711662
474,NIKE_OWNED_STORE,18603278030,Nike Well Collective - South Windsor,NORTH_AMERICA,Nike,"501 Evergreen Way, STE 501",South Windsor,CT,06074-6964,USA,2023-05-11,41.8131564,-72.5563182
68,NIKE_OWNED_STORE,18606694410,Nike Factory Store - Clinton,NORTH_AMERICA,Nike,Clinton Crossing Premium Outlets,Clinton,CT,06413-1377,USA,1996-10-24,41.289172,-72.532193
228,NIKE_OWNED_STORE,18603832890,Nike Factory Store - Foxwoods,NORTH_AMERICA,Nike,Tanger Outlet Center - Foxwoods,Mashantucket,CT,06338-0000,USA,2015-05-21,41.475727,-71.959891
355,NIKE_OWNED_STORE,16034246755,Nike Factory Store - Merrimack,NORTH_AMERICA,Nike,Merrimack Premium Outlets,Merrimack,NH,03054-4779,USA,2012-06-14,42.826069,-71.500759
320,NIKE_OWNED_STORE,18008066453,Nike Well Collective - Cranston,NORTH_AMERICA,Nike,74 Hillside Rd,Cranston,RI,02920-5619,USA,2022-08-11,41.76256,-71.458002
597,NIKE_OWNED_STORE,18008066453,Nike Well Collective - Natick,NORTH_AMERICA,Nike,"1245 Worcester St, Suite #3072",Natick,MA,01760-1546,USA,2023-06-28,42.302744,-71.3853668
106,NIKE_OWNED_STORE,15083841800,Nike Factory Store - Wrentham,NORTH_AMERICA,Nike,Wrentham Premium Outlets,Wrentham,MA,02093-2102,USA,2000-11-02,42.036817,-71.351067
449,NIKE_OWNED_STORE,1-800-344-6453,Nike Unite - Salem,NORTH_AMERICA,Nike,6 South Village Drive Ste. 200,Salem,NH,03079,USA,2021-12-16,42.768581597453256,-71.22350120099392
561,NIKE_OWNED_STORE,17813556388,Nike Well Collective - Dedham,NORTH_AMERICA,Nike,222 Legacy Place,Dedham,MA,02026-6836,USA,2023-07-25,42.2328164,-71.1780853
433,NIKE_OWNED_STORE,18572214090,Nike Well Collective - Chestnut Hill,NORTH_AMERICA,Nike,"33 Boylston St, Suite 4830",Chestnut Hill,MA,02467-1731,USA,2021-08-05,42.3227789,-71.1687287
283,NIKE_OWNED_STORE,16172029935,Nike Unite - Watertown,NORTH_AMERICA,Nike,20 Eldridge Ave,Watertown,MA,02472-2994,USA,2021-08-05,42.3625994,-71.1574078
194,NIKE_OWNED_STORE,16176294192,Nike Factory Store - Somerville,NORTH_AMERICA,Nike,300 Artisan Way,Somerville,MA,02145-1228,USA,2014-05-16,42.395177,-71.080762
81,NIKE_OWNED_STORE,16172673400,Nike Boston,NORTH_AMERICA,Nike,200 Newbury Street,Boston,MA,02116-2504,USA,1997-07-19,42.349991,-71.080145
282,NIKE_OWNED_STORE,16179293978,Nike Factory Store - Dorchester,NORTH_AMERICA,Nike,33 District Avenue,Dorchester,MA,02125-1683,USA,2017-11-21,42.325773,-71.062154
240,NIKE_OWNED_STORE,+1 (781) 334-2341,Nike Well Collective - Lynnfield,NORTH_AMERICA,Nike,1125 Market St.,Lynnfield,MA,01940,USA,2022-10-13,42.517233,-71.035724
558,NIKE_OWNED_STORE,17813472168,Nike Well Collective - Hingham,NORTH_AMERICA,Nike,928 Derby St STE 98,Hingham,MA,02043-4218,USA,2023-06-29,42.1781754,-70.9106533
188,NIKE_OWNED_STORE,12074516094,Nike Factory Store - Kittery,NORTH_AMERICA,Nike,Kittery Premium Outlets,Kittery,ME,03904-6509,USA,2008-03-25,43.115399,-70.730363
108,NIKE_OWNED_STORE,17878464108,Nike Factory Store - Barceloneta,NORTH_AMERICA,Nike,Puerto Rico Premium Outlets,Barceloneta,PR,00617-2560,USA,2008-11-13,18.439623,-66.541845
241,NIKE_OWNED_STORE,17877201400,Nike Factory Store - San Juan,NORTH_AMERICA,Nike,The Outlets at Montehiedra,San Juan,PR,00926-7007,USA,2013-11-14,18.3393273,-66.0678824
585,NIKE_OWNED_STORE,+44 2894 467757,Junction One Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Junction 1 Retail Park,Antrim,,BT41 4LL,GBR,2005-09-29,54.73125,-6.23172
3177,NIKE_OWNED_STORE,+81 11 558 6453,ナイキファクトリーストア 札幌北広島 - Nike Factory Store Sapporo Kitahiroshima,ASIA_PACIFIC_LATIN_AMERICA,Nike,大曲2-12-2,北広島市,北海道,061-1270,JPN,2014-04-18,42.972062,141.470689
821,NIKE_OWNED_STORE,+44 1417 722034,Nike Unite Glasgow Bishopbriggs,EUROPE_MIDDLE_EAST_AFRICA,Nike,Strathkelvin Retail Park,Glasgow,,G64 2TS,GBR,2013-06-12,55.921135,-4.207779
532,NIKE_OWNED_STORE,+44 1412 211736,Nike Store Glasgow,EUROPE_MIDDLE_EAST_AFRICA,Nike,20-26 Buchanan St.,Glasgow,,G1 3LB,GBR,2011-02-14,55.858706,-4.254486
606,NIKE_OWNED_STORE,+44 2840 662200,Bridgewater Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,The Boulevard Outlet Park,Banbridge,,BT32 4GJ,GBR,2007-04-04,54.33138,-6.27347
523,NIKE_OWNED_STORE,+44 1259 750148,Tillicoultry Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Affinity Sterling Mills Outlet Shopping,Tillicoultry,,FK13 6HQ,GBR,1999-01-22,56.149308,-3.7407
959,NIKE_OWNED_STORE,+44 13 55236397,Nike Unite East Kilbride,EUROPE_MIDDLE_EAST_AFRICA,Nike,Kingsgate Retail Park 7B,East Kilbride,,G74 4UN,GBR,2014-06-27,55.784239,-4.16904
623,NIKE_OWNED_STORE,+44 1506 466645,Livingston Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Livingston designer outlet,Livingston,,EH54 6QX,GBR,2008-08-08,55.88317,-3.52097
997,NIKE_OWNED_STORE,+44 1313 325076,Edinburgh Craigleith Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,40 South Groathill Avenue,Edinburgh,,EH4 2LN,GBR,2013-04-25,55.95955,-3.24214
589,NIKE_OWNED_STORE,+353 455 35996,Kildare Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Kildare Village,Kildare,,R51 TD32,IRL,2006-05-04,53.15285,-6.916242
962,NIKE_OWNED_STORE,+44 0131 440 2138,Loanhead Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Unit 1A Pentland Rtl Park,Midlothian,,EH20 9QY,GBR,2014-02-20,55.88598,-3.16212
2080,NIKE_OWNED_STORE,+353 1556 94 30,Nike Unite Blanchardstown,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Unit 111, Blanchardstown Centre,",Dublin,,D15 HP65,IRL,2023-05-18,53.39017,-6.386542
2515,NIKE_OWNED_STORE,+353 190 38293,Nike Well Collective - Dundrum,EUROPE_MIDDLE_EAST_AFRICA,Nike,Unit 33 Level 1 Dundrum Town Centre,Dundrum,,D16 E0E8,IRL,2023-05-11,53.2867,-6.24199
634,NIKE_OWNED_STORE,+44 1461 337601,Gretna Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Caledonia Park Outlet Village,Gretna,,DG16 5GG,GBR,2010-08-06,54.99588,-3.05558
802,NIKE_OWNED_STORE,+44 191 3867389,Nike Factory Store Durham,EUROPE_MIDDLE_EAST_AFRICA,Nike,Arnison Retail Park,Durham,,DH1 5GB,GBR,2013-06-12,54.806962,-1.58098
2058,NIKE_OWNED_STORE,+44 01512034327,Nike Unite Liverpool Edge Lane,EUROPE_MIDDLE_EAST_AFRICA,Nike,"UNIT 22, LIVERPOOL SHOPPING PARK",LIVERPOOL,,L13 1FA,GBR,2022-11-17,53.409574,-2.9257889
2063,NIKE_OWNED_STORE,01744411123,Nike Unite St Helens,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Unit 2B, Milverny Way, St. Helens",LIVERPOOL,,WA9 1JF,GBR,2022-10-27,53.4458,-2.7331
504,NIKE_OWNED_STORE,+44 1513 571252,Cheshire Oaks Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Cheshire Oaks Designer Outlet,Ellesmere Port,,CH65 9JJ,GBR,1995-03-25,53.263566,-2.882143
819,NIKE_OWNED_STORE,+44 1618 326203,Manchester Fort Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Manchester Fort Retail Park,Manchester,,M8 8EP,GBR,2013-06-12,53.497229,-2.23555
2510,NIKE_OWNED_STORE,+44 01613837100,NIKE MANCHESTER,EUROPE_MIDDLE_EAST_AFRICA,Nike,Arndale Shopping Mall,Manchester,,M4 3AJ,GBR,2023-11-28,53.4843756,-2.24096
2509,NIKE_OWNED_STORE,00,NIKE STORE LEEDS,EUROPE_MIDDLE_EAST_AFRICA,Nike,"ALBION STREET, 207 TRINITY LEEDS",LEEDS,,LS1 5AR,GBR,2024-03-28,53.7966281,-1.5444995
983,NIKE_OWNED_STORE,+44 1132 439912,Crown Point Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,"4, Crown Point Shopping Center",Leeds,,LS10 1ET,GBR,2014-07-18,53.7884,-1.53965
622,NIKE_OWNED_STORE,+44 (0) 1904 929 009,York Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,York Designer Outlet,York,,YO19 4TA,GBR,2008-06-03,53.92275,-1.07851
642,NIKE_OWNED_STORE,+44 01782 779377,Nike Clearance Store Talke,EUROPE_MIDDLE_EAST_AFRICA,Nike,Affinity Staffordshire,Stoke-on-Trent,,ST7 1XD,GBR,2011-02-03,53.070716,-2.263988
526,NIKE_OWNED_STORE,+44 1977 517605,Nike Factory Store Castleford,EUROPE_MIDDLE_EAST_AFRICA,Nike,Junction 32 Shopping Centre,Castleford,,WF10 4PS,GBR,1999-09-09,53.71137,-1.33948
3033,NIKE_OWNED_STORE,+81 22 388 5596,ナイキファクトリーストア 仙台港 - Nike Factory Store Sendaiko,ASIA_PACIFIC_LATIN_AMERICA,Nike,仙台市宮城野区中野3-7-2,仙台市,宮城県,983-0013,JPN,2011-06-25,38.274677,140.989269
897,NIKE_OWNED_STORE,+44 1709 780187,Nike Factory Store Rotherham,EUROPE_MIDDLE_EAST_AFRICA,Nike,Parkgate Shopping Park,Rotherham,,S60 1TG,GBR,2013-09-18,53.44398,-1.34276
2052,NIKE_OWNED_STORE,+44 154 339 9701,Nike Unite Cannock,EUROPE_MIDDLE_EAST_AFRICA,Nike,Eastern Way Unit 36,Cannock,,WS11 7JZ,GBR,2021-05-07,52.688425,-2.015002
2001,NIKE_OWNED_STORE,+47 91 90 25 13,Nike Factory Store Oslo Vestby,EUROPE_MIDDLE_EAST_AFRICA,Nike,Norwegian Outlet,Oslo,Austlandet,1540,NOR,2015-12-30,59.957889,10.8906
633,NIKE_OWNED_STORE,+44 1773 511868,Nike Unite Mansfield,EUROPE_MIDDLE_EAST_AFRICA,Nike,Units 1 & 2,South Normanton,,DE55 2JW,GBR,2010-03-25,53.10798,-1.3109
2071,NIKE_OWNED_STORE,+44 1384 881581,Nike Unite Merry Hill,EUROPE_MIDDLE_EAST_AFRICA,Nike,Merry Hill Centre,West Midlands,,DY5 1QP,GBR,2022-10-10,52.4837108,-2.1053361
800,NIKE_OWNED_STORE,+44 1213 567195,Birmingham One Stop Nike Clearance Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,One Stop Shopping Park,Birmingham,,B42 1AA,GBR,2013-06-14,52.517545,-1.905678
2506,NIKE_OWNED_STORE,+441212700124,Nike Birmingham,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Bullring & Grand Central,Nike Store - BS",Birmingham,,B5 4BG,GBR,2023-12-12,52.4776446,-1.8944147
2000,NIKE_OWNED_STORE,+44 121 767 5680,Nike Factory Store Birmingham,EUROPE_MIDDLE_EAST_AFRICA,Nike,Resorts World Birmingham,Birmingham,,B40 1PU,GBR,2015-05-21,52.4471,-1.71761
2057,NIKE_OWNED_STORE,+441162892272,Nike Unite Leicester,EUROPE_MIDDLE_EAST_AFRICA,Nike,"UNIT 5, FOSSE PARK AVENUE, WEST",LEICESTER,,LE19 1HZ,GBR,2022-05-31,52.59638,-1.17804
2032,NIKE_OWNED_STORE,+44(0)1788226150,Nike Factory Store Rugby,EUROPE_MIDDLE_EAST_AFRICA,Nike,Elliott's Field Retail Park,Rugby,,CV21 1SR,GBR,2017-01-12,52.38914,-1.257073
510,NIKE_OWNED_STORE,+ 44 1793484440,Swindon Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Swindon Designer Outlet Village,Swindon,,SN2 2DZ,GBR,1997-03-13,51.56287,-1.79804
2051,NIKE_OWNED_STORE,+44 01869 229857,Nike Factory Store Bicester Gateway,EUROPE_MIDDLE_EAST_AFRICA,Nike,Kingsmere Retail Park,Bicester,,OX26 1ES,GBR,2020-01-12,51.89259,-1.1638
3192,NIKE_OWNED_STORE,+81 287 67 1121,ナイキクリアランスストア 那須 - Nike Clearance Store Nasu,ASIA_PACIFIC_LATIN_AMERICA,Nike,塩野崎184-7,那須塩原市,栃木県,329-3122,JPN,2017-04-08,36.966076,139.989924
2078,NIKE_OWNED_STORE,+44 1202076809,Nike Unite Bournemouth,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Unit L/12 West Mall, CastlePoint",Bournemouth,,BH89UY,GBR,2023-11-23,50.753735553,-1.8429451
972,NIKE_OWNED_STORE,+44 1628 669961,Nike Factory Store London Taplow,EUROPE_MIDDLE_EAST_AFRICA,Nike,Bath Road,Maidenhead,,SL6 0NY,GBR,2014-09-18,51.522802,-0.677102
3183,NIKE_OWNED_STORE,+81 43 496 5131,ナイキファクトリーストア 酒々井 - Nike Factory Store Shisui,ASIA_PACIFIC_LATIN_AMERICA,Nike,酒々井町飯積2-4-1,印旛郡,千葉県,285-0912,JPN,2015-04-17,35.715927,140.29499
818,NIKE_OWNED_STORE,+44 2089 031696,Nike Unite Wembley,EUROPE_MIDDLE_EAST_AFRICA,Nike,London Designer Outlet,London,,HA9 0TG,GBR,2013-06-13,51.556806,-0.283312
822,NIKE_OWNED_STORE,+44 1603 665555,Norwich Riverside Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Norwich Riverside Retail Park,Norwich,,NR1 1WR,GBR,2013-06-13,52.622978,1.307513
806,NIKE_OWNED_STORE,+44 20 8749 3725,Nike West London,EUROPE_MIDDLE_EAST_AFRICA,Nike,Unit 2039/2040,London,,W12 7GF,GBR,2008-08-08,51.506926,-0.221195
2508,NIKE_OWNED_STORE,+44 2033768490,Nike Well Collective - Kingston,EUROPE_MIDDLE_EAST_AFRICA,Nike,"BENTALLS SHOPPING CENTRE, UNIT F8 / F9",KINGSTON UPON THAMES,,KT1 1TP,GBR,2023-01-26,51.4114115,-0.3051056
2026,NIKE_OWNED_STORE,+44 20 3005 2805,Nike Central King's Cross,EUROPE_MIDDLE_EAST_AFRICA,Nike,2 Pancras Square,London,,N1C 4AG,GBR,2016-08-04,51.53331,-0.12498
531,NIKE_OWNED_STORE,+44 (0) 20 7660 4453,NikeTown London,EUROPE_MIDDLE_EAST_AFRICA,Nike,236 Oxford St.,London,,W1C 1DE,GBR,1999-07-17,51.51549,-0.14182
500,NIKE_OWNED_STORE,+44 2072 599960,Nike Well Collective - Kings Road,EUROPE_MIDDLE_EAST_AFRICA,Nike,33 Kings Rd.,London,,SW3 4LX,GBR,2015-02-27,51.490603,-0.161407
2505,NIKE_OWNED_STORE,+442038348782,Nike Well Collective - Battersea,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Unit G-022A,12 The Power Station",London,,SW11 8BU,GBR,2022-10-14,51.4812986877,-0.14537285
542,NIKE_OWNED_STORE,+44 2392 752822,Nike Unite Portsmouth,EUROPE_MIDDLE_EAST_AFRICA,Nike,Gunwharf Quays,Portsmouth,,PO1 3TA,GBR,2022-04-11,50.79602,-1.105721
3035,NIKE_OWNED_STORE,+81 283 27 1173,Nike Unite Sano,ASIA_PACIFIC_LATIN_AMERICA,Nike,越名町2058,佐野市,栃木県,327-0822,JPN,2004-07-23,36.293478,139.605659
2050,NIKE_OWNED_STORE,+44 2030046191,Nike Factory Store London ICON,EUROPE_MIDDLE_EAST_AFRICA,Nike,Peninsula Square,London,,SE10 0DX,GBR,2018-01-01,51.502,0.00392
525,NIKE_OWNED_STORE,+ 44 (0) 1376 320674,Nike Braintree,EUROPE_MIDDLE_EAST_AFRICA,Nike,Braintree Outlet Village,Braintree,,CM77 8YH,GBR,1999-07-08,51.86992,0.5725
2059,NIKE_OWNED_STORE,02035973863,Nike Unite Croydon,EUROPE_MIDDLE_EAST_AFRICA,Nike,"14 Daniel Way, Unit D",Croydon,United Kingdom,CR0 4YJ,GBR,2023-05-27,51.3789398,-0.1267142
3016,NIKE_OWNED_STORE,+81 43 351 4770,ナイキファクトリーストア 幕張 - Nike Factory Store Makuhari,ASIA_PACIFIC_LATIN_AMERICA,Nike,美浜区ひび野2-5,千葉市,千葉県,261-0021,JPN,2000-10-26,35.64755,140.041352
2503,NIKE_OWNED_STORE,+442037647510,Nike Well Collective - Bromley,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Unit 70, High Street",Bromley,,BR1 1DN,GBR,2022-08-11,51.4021943,0.0153852
2109,NIKE_OWNED_STORE,01375801254,NIKE UNITE LAKESIDE,EUROPE_MIDDLE_EAST_AFRICA,Nike,Lakeside Shopping Centre,Essex,,RM20 2ZP,GBR,2023-11-16,51.486308,0.2840147
3005,NIKE_OWNED_STORE,03-4212-8000,Nike Ginza,ASIA_PACIFIC_LATIN_AMERICA,Nike,銀座３丁目２−１５,中央区,東京都,104-0061,JPN,2023-12-08,35.67329852696571,139.76454363245148
3163,NIKE_OWNED_STORE,+81 438 40 1695,ナイキファクトリーストア 木更津 - Nike Factory Store Kisarazu,ASIA_PACIFIC_LATIN_AMERICA,Nike,金田東3-1-1,木更津市,千葉県,292-0008,JPN,2012-04-13,35.434083,139.935528
3044,NIKE_OWNED_STORE,+81 3 6365 6453,Nike Harajuku,ASIA_PACIFIC_LATIN_AMERICA,Nike,神宮前1-13-12,渋谷区,東京都,150-0001,JPN,2009-11-16,35.6693549,139.7038663
3197,NIKE_OWNED_STORE,03-3797-3520,World of Flight Tokyo Shibuya,ASIA_PACIFIC_LATIN_AMERICA,Nike,神宮前6-25-14,渋谷区,東京都,150-0001,JPN,2023-03-25,35.6657277,139.7028245
3194,NIKE_OWNED_STORE,+81 3 3409 2806,Nike Well Collective - Shibuya,ASIA_PACIFIC_LATIN_AMERICA,Nike,渋谷二丁目24番12号,渋谷区,東京都,150-0002,JPN,2019-10-10,35.6585362,139.7020824
3199,NIKE_OWNED_STORE,048-579-2350,Nike Unite Fukaya,ASIA_PACIFIC_LATIN_AMERICA,Nike,花園１番地 ふかや花園プレミアム・アウトレット210,深谷市,埼玉県,369-1248,JPN,2022-10-19,36.1346352,139.2508638
3019,NIKE_OWNED_STORE,+81 422 28 0833,Nike Kichijoji Running,ASIA_PACIFIC_LATIN_AMERICA,Nike,吉祥寺本町2-16-15,武蔵野市,東京都,180-0004,JPN,2000-12-21,35.7056,139.5769
