store_id,store_no,longitude,latitude,address,city,state,zipcode,opened,timezone,tags,url
U1565,40,-81.52597367763519,41.60886146483108,22300 Lake Shore Blvd.,Euclid,OH,44123,5/28/2020,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/oh/euclid/22300-lake-shore-blvd
U1779,72,-82.52887815212846,35.45079163486638,330 Airport Road,Arden,NC,28704,11/9/2017,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/nc/arden/330-airport-road
U1414,13,-82.98975871643052,34.689972984980635,249 Applewood Center Place,Seneca,SC,29678,9/18/2008,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/sc/seneca/249-applewood-center-place
U1487,60,-81.49444364391911,41.51884647616675,5144 Mayfield Road,Lyndhurst,OH,44124,7/30/2009,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/lyndhurst/5144-mayfield-road
U3175,83,-81.39242420777586,41.100577913049214,110 Brimfield Ridge Circle,Kent,OH,44240,05/17/2023,America/New_York,"['Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/kent/110-brimfield-ridge-circle
U0984,69,-81.40162903533528,41.15916409627355,3804 Fishcreek Road,Stow,OH,44224,7/26/2004,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/stow/3804-fishcreek-road
U2925,77,-81.4791535,41.5857518,2821 Bishop Road,Willoughby Hills,OH,44092,12/05/2019,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/oh/willoughby-hills/2821-bishop-road
U2936,78,-81.4357023,41.3900048,6217 Som Center Road,Solon,OH,44139,2019-10-17,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/solon/6217-som-center-road
U1820,43,-81.35351971553064,40.96868333599248,1250 W. Maple Street,Hartville,OH,44632,11/14/2013,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/hartville/1250-w-maple-street
U4088,90,-81.32753061799603,40.83765993942869,3715 Harmont Ave NE,Canton,OH,44705,11/29/2023,America/New_York,"['Parking Lot', 'Beer', 'Wine']",https://stores.aldi.us/oh/canton/3715-harmont-ave-ne
U0092,56,-81.47092780690514,41.641170978491694,30960 Lake Shore Blvd,Willowick,OH,44095,10/15/2015,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/willowick/30960-lake-shore-blvd
U2873,75,-81.4373485,41.5224973,1385 Som Center Road,Mayfield Heights,OH,44124,8/15/2019,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/mayfield-heights/1385-som-center-road
U2177,46,-81.38811760361514,41.356094842068366,7050 Aurora Road,Aurora,OH,44202,8/18/2016,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/aurora/7050-aurora-road
U1660,18,-83.4524814,33.9401366,3400 Atlanta Hwy,Athens,GA,30606,2/02/2012,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/ga/athens/3400-atlanta-hwy
U4039,87,-81.42063,41.628238,37100 Euclid Avenue,Willoughby,OH,44094,03/01/2023,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/willoughby/37100-euclid-avenue
U0982,7,-81.33866422344175,41.237365502933095,"9071 State Route 14, OH",Streetsboro,OH,44241,11/17/2003,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/oh/streetsboro/9071-state-route-14-oh
U2575,75,-82.85888635633778,34.68971982311568,13190 Clemson Blvd,Seneca,SC,29678,6/28/2018,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/sc/seneca/13190-clemson-blvd
U4051,85,-81.343679,41.414109,8368 Washington St,Chagrin Falls,OH,44023,08/23/2023,America/New_York,"['Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/chagrin-falls/8368-washington-st
U0955,70,-82.4497839416612,35.33229046038963,110 Duncan Hill Road,Hendersonville,NC,28792,7/29/2004,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/nc/hendersonville/110-duncan-hill-road
U1564,39,-81.35902629063821,41.66215637235281,7885 Mentor Avenue,Mentor,OH,44060,6/24/2010,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/mentor/7885-mentor-avenue
U3047,52,-87.6821992434575,30.380833975504572,130 E Pride Blvd,Foley,AL,36530,4/13/2022,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/al/foley/130-e-pride-blvd
U2642,3,-83.3369429,33.9265971,1055 Gaines School Rd,Athens,GA,30605,4/13/2022,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/ga/athens/1055-gaines-school-rd
U2316,53,-81.221005,41.156624,1350 E. Main Street,Ravenna,OH,44266,9/7/2017,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/ravenna/1350-e-main-street
U0636,16,-81.28838372883607,41.68827904056825,2045 Mentor Avenue,Painesville,OH,44077,2/27/2020,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/painesville/2045-mentor-avenue
U0098,63,-81.14172766253428,40.90108921303768,2150 W. State St,Alliance,OH,44601,6/07/1990,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/alliance/2150-w-state-st
U2300,58,-96.9988415,28.8449051,5312 North Navarro Street,Victoria,TX,77904,6/07/1990,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/victoria/5312-north-navarro-street
U3196,59,-87.12437187330923,30.604746225338733,4770 US-90 W,Pace,FL,32571,9/14/2022,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/pace/4770-us-90-w
U1372,19,-81.21174216270447,41.58462197451248,302 Center Street,Chardon,OH,44024,7/16/2009,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/chardon/302-center-street
U1762,92,-82.54377217485141,34.82536982141909,4835 Calhoun Memorial Hwy,Easley,SC,29640,1/09/2014,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/sc/easley/4835-calhoun-memorial-hwy
U2931,56,-87.2815475,30.4404337,4830 Mobile Hwy,Pensacola,FL,32506,5/4/2022,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/pensacola/4830-mobile-hwy
U0863,79,-82.69359693692422,34.55968661530275,4115 Clemson Blvd,Anderson,SC,29621,5/23/2002,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/sc/anderson/4115-clemson-blvd
U2582,23,-81.08432755382364,41.4618442693119,15611 W High St,Middlefield,OH,44062,10/4/2018,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/oh/middlefield/15611-w-high-st
U3008,57,-87.35738705461367,30.362946271361658,"2950 S Blue Angel Pkwy, 600",Pensacola,FL,32506,4/7/2022,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/pensacola/2950-s-blue-angel-pkwy-600
U4010,96,-85.82863975214958,31.318665642293098,630 Boll Weevil Cir,Enterprise,AL,36330,11/01/2023,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/al/enterprise/630-boll-weevil-cir
U2870,89,-81.18348890000001,37.8100732,21 By Pass Plaza Shpg Ctr,Beckley,WV,25801,3/21/2019,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/wv/beckley/21-by-pass-plaza-shpg-ctr
U0800,98,-82.45706129442247,34.85427326228222,6149 White Horse Road,Greenville,SC,29611,11/29/2001,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/sc/greenville/6149-white-horse-road
U2389,76,-82.67349209325408,34.488847735354916,624 Highway 28 Bypass,Anderson,SC,29624,5/04/2017,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/sc/anderson/624-highway-28-bypass
U3001,110,-82.47699639999999,34.7864969,3340 Highway 153,Piedmont,SC,29673,12/17/2020,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/sc/piedmont/3340-highway-153
U2411,77,-82.39279393699742,34.887183353228735,510 Worley Road,Greenville,SC,29609,12/17/2020,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/sc/greenville/510-worley-road
U2284,25,-80.87119883068846,40.07779005234866,68525 Addie Way,St. Clairsville,OH,43950,11/16/2016,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/st.-clairsville/68525-addie-way
U2098,42,-81.05492682787371,41.80339464279161,6521 N. Ridge Road,Madison,OH,44057,6/30/2016,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/madison/6521-n-ridge-road
U4046,60,-86.56705727833484,30.73251535710916,2680 S Ferdon Blvd,Crestview,FL,32536,05/17/2023,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/crestview/2680-s-ferdon-blvd
U0793,41,-82.3280480504036,34.90710069438066,3034 Wade Hampton Blvd.,Taylors,SC,29687,11/16/2000,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/sc/taylors/3034-wade-hampton-blvd
U4184,155,-82.16217249806158,35.18010327916601,1752 Hwy 14 E,Landrum,SC,29356,08/09/2023,America/New_York,"['Parking Lot', 'Beer', 'Wine']",https://stores.aldi.us/sc/landrum/1752-hwy-14-e
U0883,78,-82.37567335367203,34.798235025337945,100 Chalmers Road,Greenville,SC,29605,10/29/2015,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/sc/greenville/100-chalmers-road
U2052,93,-82.25421594785041,34.94458180206404,1050 W Wade Hampton Blvd,Greer,SC,29650,6/4/2020,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/sc/greer/1050-w-wade-hampton-blvd
U0480,14,-80.8251003,40.9003018,2495 East State Street,Salem,OH,44460,11/11/1993,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/salem/2495-east-state-street
U4253,16,-80.75002127275918,39.92759027948162,200 Lafayette Ave.,Moundsville,WV,26041,11/15/2023,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/wv/moundsville/200-lafayette-ave
U0475,26,-80.85822659596583,41.255094777769884,2774 Parkman Road N.W.,Warren,OH,44485,12/16/1993,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/oh/warren/2774-parkman-road-n-w
U3072,112,-82.31208067175207,34.78256630949338,209 N Main St,Mauldin,SC,29662,10/20/2021,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/sc/mauldin/209-n-main-st
U0750,97,-82.2717761,34.8203263,1725 Woodruff Road,Greenville,SC,29607,7/07/1999,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/sc/greenville/1725-woodruff-road
U0518,36,-80.77224612236023,41.098723680607584,5863 Mahoning Avenue,Austintown,OH,44515,9/01/1994,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/austintown/5863-mahoning-avenue
U2439,74,-80.775151,41.275434,2120 Elm Street,Cortland,OH,44410,9/01/1994,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/cortland/2120-elm-street
U2930,58,-86.8543416,30.4042014,8816 Navarre Parkway,Navarre,FL,32566,3/9/2022,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/navarre/8816-navarre-parkway
U0428,24,-80.67217022180557,40.36968078878867,4150 Mall Drive,Steubenville,OH,43952,5/22/2014,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/steubenville/4150-mall-drive
U1011,97,-81.89982533454895,35.33793856840792,1916 College Ave,Forest City,NC,28043,11/18/2004,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/nc/forest-city/1916-college-ave
U1047,25,-81.68999075889587,35.73296639572183,528 West Fleming Dr.,Morganton,NC,28655,7/12/2007,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/nc/morganton/528-west-fleming-dr
U0806,57,-80.73907256126404,41.2097602062104,2425 Niles Cortland Rd SE,Warren,OH,44484,9/13/2001,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/warren/2425-niles-cortland-rd-se
U2587,96,-82.25501227116395,34.71089225860018,655 Fairview Road,Simpsonville,SC,29680,10/4/2018,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/sc/simpsonville/655-fairview-road
U1578,10,-83.71067024257172,32.82145705137164,4501 Log Cabin Dr,Macon,GA,31204,5/12/2011,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/ga/macon/4501-log-cabin-dr
U2056,94,-81.98886797593332,35.05077337967259,4031 Hwy 9,Boiling Springs,SC,29316,10/01/2015,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/sc/boiling-springs/4031-hwy-9
U1193,31,-80.66369554619087,41.14527498703278,3497 Belmont Ave.,Youngstown,OH,44505,11/30/2006,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/oh/youngstown/3497-belmont-ave
U0867,4,-81.52121275663376,35.91610584301339,205 Wilkesboro Blvd - NE,Lenoir,NC,28645,5/30/2002,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/nc/lenoir/205-wilkesboro-blvd-ne
U1621,37,-80.6352161,41.0313196,6600 South Avenue,Boardman,OH,44512,8/25/2011,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/oh/boardman/6600-south-avenue
U4263,33,-86.64513497758264,30.425325798596344,427 Mary Esther Cutoff,Fort Walton Beach,FL,32548,12/20/2023,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside']",https://stores.aldi.us/fl/fort-walton-beach/427-mary-esther-cutoff
U0601,23,-80.58292709671605,40.67204158446631,15849 Sr 170,East Liverpool,OH,43920,11/17/2021,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/oh/east-liverpool/15849-sr-170
U4004,61,-86.471365,30.5174933,1030 John Sims Pkwy E,Niceville,FL,32578,6/22/2022,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/fl/niceville/1030-john-sims-pkwy-e
U3032,4,-80.54952878757406,40.405553852615746,248 Three Springs Drive,Weirton,WV,26062,11/17/2021,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wv/weirton/248-three-springs-drive
U0483,15,-80.7546090380287,41.87760793039494,3124 North Ridge East,Ashtabula,OH,44004,2/03/1994,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/oh/ashtabula/3124-north-ridge-east
U2130,95,-81.99058200000002,34.93179358141293,150 E Blackstock Rd,Spartanburg,SC,29301,3/16/2017,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/sc/spartanburg/150-e-blackstock-rd
U0764,91,-81.89741536974907,34.96390073506391,1605 E. Main Street,Spartanburg,SC,29307,9/28/2000,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/sc/spartanburg/1605-e-main-street
U2262,9,-83.2541809,33.1073428,1978 North Columbia Street,Milledgeville,GA,31061,5/12/2016,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/ga/milledgeville/1978-north-columbia-street
U1560,12,-83.6914028303454,32.61655083346362,3003 Watson Blvd.,Warner Robins,GA,31093,5/12/2011,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ga/warner-robins/3003-watson-blvd
U0476,19,-80.45670568943024,41.23434893312012,2909 E. State St.,Hermitage,PA,16148,1/06/1994,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/hermitage/2909-e-state-st
U2484,13,-81.19950231863254,36.14864098627551,1915 US Hwy 421,Wilkesboro,NC,28697,1/06/1994,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/nc/wilkesboro/1915-us-hwy-421
U1191,62,-80.3721410036087,40.7736965618393,2580 Constitution Blvd,Beaver Falls,PA,15010,10/26/2006,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/beaver-falls/2580-constitution-blvd
U2305,38,-80.39696064723873,41.014762642476335,275 Dworman Ln,New Castle,PA,16101,1/05/1995,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/new-castle/275-dworman-ln
U1492,10,-81.6620837228129,35.092442902081146,1560 W. Floyd Baker Blvd.,Gaffney,SC,29341,6/01/2012,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/sc/gaffney/1560-w-floyd-baker-blvd
U1130,58,-80.30964603439327,40.67851829699918,101 Center Commons Blvd,Monaca,PA,15061,10/26/2006,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/monaca/101-center-commons-blvd
U0749,96,-81.5352552084421,35.2778803459451,413 Earl Road,Shelby,NC,28150,10/28/1999,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/nc/shelby/413-earl-road
U0690,80,-81.31080139173264,35.70659536976937,1545 8th Street Drive SE,Hickory,NC,28602,9/14/2017,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/nc/hickory/1545-8th-street-drive-se
U0758,36,-82.1818220615387,34.217003423782316,1322 Montague Ave,Greenwood,SC,29649,2/10/2000,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/sc/greenwood/1322-montague-ave
U2150,94,-80.2772672550509,40.60683808214564,2011 Sheffield Road,Aliquippa,PA,15001,10/29/2015,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/aliquippa/2011-sheffield-road
U0879,6,-80.28433637907824,39.26054135341461,555 Emily Dr.,Clarksburg,WV,26301,9/12/2002,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wv/clarksburg/555-emily-dr
U0723,90,-81.9847884,34.495931,401 Exchange Dr.,Laurens,SC,29360,1/07/1999,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/sc/laurens/401-exchange-dr
U1129,57,-80.35746390674592,41.412377907430574,33 Williamson Road,Greenville,PA,16125,11/16/2006,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/pa/greenville/33-williamson-road
U0914,51,-80.22423729300505,40.18218080202313,18 Trinity Point Drive,Washington,PA,15301,6/25/2003,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/washington/18-trinity-point-drive
U0674,42,-80.22727283636542,40.6270196480079,351 Logan Lane,Baden,PA,15005,11/3/2021,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/pa/baden/351-logan-lane
U3057,65,-80.21711890832316,40.51764275798332,"2830 Gracy Ctr.Way,Ste.100",Moon Township,PA,15108,11/5/2020,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/moon-township/2830-gracy-ctr-wayste-100
U0938,52,-80.16668915748596,40.45715626555703,100 Costco Drive,Robinson Twp,PA,15205,1/19/2004,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/robinson-twp/100-costco-drive
U1456,10,-80.1455885,39.8978684,210 Greene Plaza,Waynesburg,PA,15370,10/25/2017,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/pa/waynesburg/210-greene-plaza
U2899,78,-80.1273366,40.2666947,4041 Washington Road,McMurray,PA,15317,6/27/2019,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/mcmurray/4041-washington-road
U1845,81,-80.11300382209015,40.3538372959302,3013 Washington Pike,Bridgeville,PA,15017,6/27/2019,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/bridgeville/3013-washington-pike
U0716,81,-81.24712721274591,35.49305827096709,529 North Generals Blvd.,Lincolnton,NC,28092,10/29/1998,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/nc/lincolnton/529-north-generals-blvd
U3156,3,-80.1006103,39.4380491,2600 Middletown Cmns,White Hall,WV,26554,4/27/2022,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wv/white-hall/2600-middletown-cmns
U2035,70,-80.10352434918212,40.68206182906193,20111 Route 19,Cranberry Twp.,PA,16066,4/27/2022,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/cranberry-twp./20111-route-19
U2152,96,-80.08560903322105,40.39760920625036,1160 Washington Avenue,Carnegie,PA,15106,8/20/2015,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/carnegie/1160-washington-avenue
U0878,49,-80.20579523417221,41.62315462429763,16500 Conneaut Lake Road,Meadville,PA,16335,8/29/2002,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/meadville/16500-conneaut-lake-road
U1496,73,-80.056592,40.465353,114 Chartiers Ave.,McKees Rocks,PA,15136,3/19/2009,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/pa/mckees-rocks/114-chartiers-ave
U1611,77,-80.05570203065872,40.6299033740824,11800 Perry Highway,Wexford,PA,15090,10/13/2011,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/wexford/11800-perry-highway
U0805,43,-80.1102385,41.1666075,2 Pine Grove Village Drive,Grove City,PA,16127,6/21/2001,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/grove-city/2-pine-grove-village-drive
U1041,53,-80.02287983894348,40.33518544578067,5159 Library Road,Bethel Park,PA,15102,12/02/2004,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/bethel-park/5159-library-road
U1481,72,-80.01413589344111,40.383732064760856,3089 Sussex Avenue,Baldwin Twp,PA,15226,11/18/2010,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/baldwin-twp/3089-sussex-avenue
U1380,69,-80.02266132402124,40.55079109757677,6290 Northway Drive,Pittsburgh,PA,15237,11/08/2007,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/pittsburgh/6290-northway-drive
U2198,93,-80.01286544862681,40.536779312816975,7221 McKnight Rd,Ross Twp,PA,15237,7/30/2015,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/ross-twp/7221-mcknight-rd
U2457,5,-79.99081639154053,39.6557338685334,3519 Monongahela Boulevard,Star City,WV,26505,7/30/2015,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wv/star-city/3519-monongahela-boulevard
U4049,140,-84.203564,31.620631,2816 Nottingham Way,Albany,GA,31707,9/28/2022,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ga/albany/2816-nottingham-way
U2197,92,-79.98414781349175,40.34242504862718,5239 Brownsville Rd,Baldwin Boro,PA,15236,8/27/2015,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/baldwin-boro/5239-brownsville-rd
U2507,74,-80.42041314841003,37.16054460562432,2265 N Franklin St,Christiansburg,VA,24073,6/28/2018,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/va/christiansburg/2265-n-franklin-st
U1667,79,-79.96754050254816,40.42692826994944,2628 East Carson Street,Pittsburgh,PA,15203,10/25/2012,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/pa/pittsburgh/2628-east-carson-street
U1603,47,-79.95447949336267,40.340041276105524,239 Clairton Blvd,West Mifflin,PA,15236,7/14/2011,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/west-mifflin/239-clairton-blvd
U4188,11,-79.97219122301789,40.69334656031658,1300 Robert William Dr,Valencia,PA,16059,11/08/2023,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/valencia/1300-robert-william-dr
U0825,45,-79.94460023007679,40.51138502568382,880 Butler St,Shaler Twp,PA,15223,10/18/2001,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/shaler-twp/880-butler-st
U1406,68,-79.94846846304043,40.5888287222848,4578 Route 8,Allison Park,PA,15101,7/22/2010,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/allison-park/4578-route-8
U2196,91,-79.9393927,40.4643676,5200 Penn Avenue,Pittsburgh,PA,15224,11/11/2015,America/New_York,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/pa/pittsburgh/5200-penn-avenue
U1719,80,-79.93512690326546,40.458330035296,5631 Baum Boulevard,Pittsburgh,PA,15206,5/09/2013,America/New_York,"['Parking Lot', 'Delivery']",https://stores.aldi.us/pa/pittsburgh/5631-baum-boulevard
U2838,40,-79.93188686991948,39.62872302990843,1351 Earl L Core Road,Morgantown,WV,26505,6/25/2020,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wv/morgantown/1351-earl-l-core-road
U2630,127,-80.61934442874403,36.47780997934658,1215 State Street,Mt. Airy,NC,27030,6/25/2020,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/nc/mt.-airy/1215-state-street
