,geoid,tract,state,county,place_name,state_name,universe,white_alone,white_pct,black_alone,black_pct,asian_alone,asian_pct,latino_alone,latino_pct,white_alone_moe,black_alone_moe,asian_alone_moe,latino_alone_moe
7340,06037542502,542502,06,037,Los Angeles County,California,4115,18,0.437,1393,33.852,0,0.0,2704,65.711,29.0,266.0,132.0,613.0
7342,06037222600,222600,06,037,Los Angeles County,California,5251,417,7.941,1534,29.213,512,9.751,2647,50.409,169.0,426.0,227.0,476.0
7345,06037406800,406800,06,037,Los Angeles County,California,5309,879,16.557,58,1.092,1232,23.206,3072,57.864,232.0,67.0,242.0,484.0
7354,06037201601,201601,06,037,Los Angeles County,California,2541,186,7.32,0,0.0,324,12.751,2031,79.929,140.0,132.0,78.0,355.0
7355,06037211500,211500,06,037,Los Angeles County,California,4787,1512,31.586,273,5.703,1550,32.379,1346,28.118,214.0,222.0,173.0,348.0
7360,06037572302,572302,06,037,Los Angeles County,California,3822,209,5.468,592,15.489,1134,29.67,1641,42.936,136.0,173.0,384.0,413.0
7364,06037570701,570701,06,037,Los Angeles County,California,7022,2225,31.686,1197,17.046,1328,18.912,1893,26.958,226.0,318.0,382.0,361.0
7365,06037463601,463601,06,037,Los Angeles County,California,6014,3116,51.812,364,6.053,1452,24.144,762,12.67,482.0,191.0,423.0,180.0
7368,06037224200,224200,06,037,Los Angeles County,California,2377,7,0.294,3,0.126,27,1.136,2338,98.359,8.0,4.0,37.0,334.0
7378,06037500800,500800,06,037,Los Angeles County,California,5350,248,4.636,0,0.0,35,0.654,5047,94.336,109.0,132.0,36.0,520.0
7379,06037460501,460501,06,037,Los Angeles County,California,5847,3769,64.46,0,0.0,1848,31.606,199,3.403,275.0,132.0,322.0,100.0
7382,06037574901,574901,06,037,Los Angeles County,California,3779,2696,71.342,237,6.272,206,5.451,578,15.295,279.0,256.0,100.0,137.0
7384,06037131200,131200,06,037,Los Angeles County,California,3786,1703,44.982,245,6.471,451,11.912,1226,32.382,259.0,226.0,127.0,219.0
7387,06037183810,183810,06,037,Los Angeles County,California,4361,349,8.003,99,2.27,180,4.127,3705,84.958,176.0,121.0,131.0,536.0
7402,06037108102,108102,06,037,Los Angeles County,California,3680,1990,54.076,152,4.13,1137,30.897,229,6.223,265.0,133.0,223.0,142.0
7405,06037204910,204910,06,037,Los Angeles County,California,2924,131,4.48,0,0.0,0,0.0,2793,95.52,152.0,132.0,132.0,384.0
7406,06037602403,602403,06,037,Los Angeles County,California,5579,618,11.077,958,17.172,749,13.425,3058,54.813,193.0,297.0,362.0,498.0
7410,06037190202,190202,06,037,Los Angeles County,California,3347,1593,47.595,383,11.443,229,6.842,965,28.832,425.0,155.0,104.0,222.0
7411,06037533901,533901,06,037,Los Angeles County,California,5762,237,4.113,0,0.0,0,0.0,5455,94.672,150.0,132.0,132.0,487.0
7415,06037236202,236202,06,037,Los Angeles County,California,5687,132,2.321,3193,56.146,46,0.809,2103,36.979,115.0,626.0,53.0,489.0
7419,06037232110,232110,06,037,Los Angeles County,California,3080,0,0.0,832,27.013,121,3.929,2120,68.831,132.0,377.0,158.0,318.0
7422,06037700902,700902,06,037,Los Angeles County,California,6305,5301,84.076,146,2.316,466,7.391,343,5.44,429.0,152.0,204.0,191.0
7434,06037500500,500500,06,037,Los Angeles County,California,3024,178,5.886,14,0.463,75,2.48,2704,89.418,83.0,21.0,62.0,596.0
7435,06037571704,571704,06,037,Los Angeles County,California,4602,189,4.107,912,19.817,565,12.277,2459,53.433,114.0,355.0,373.0,502.0
7437,06037460302,460302,06,037,Los Angeles County,California,4793,710,14.813,1431,29.856,113,2.358,2478,51.7,196.0,316.0,89.0,605.0
7439,06037294110,294110,06,037,Los Angeles County,California,4782,192,4.015,51,1.066,153,3.199,4220,88.248,134.0,57.0,120.0,479.0
7442,06037262601,262601,06,037,Los Angeles County,California,3670,3335,90.872,24,0.654,196,5.341,106,2.888,288.0,28.0,118.0,93.0
7446,06037920110,920110,06,037,Los Angeles County,California,5175,3561,68.812,0,0.0,735,14.203,694,13.411,419.0,132.0,152.0,195.0
7447,06037403303,403303,06,037,Los Angeles County,California,2601,630,24.221,142,5.459,1012,38.908,787,30.258,186.0,111.0,222.0,272.0
7448,06037276400,276400,06,037,Los Angeles County,California,4216,2763,65.536,21,0.498,535,12.69,708,16.793,296.0,32.0,113.0,211.0
7450,06037189702,189702,06,037,Los Angeles County,California,2462,1839,74.695,118,4.793,118,4.793,232,9.423,272.0,79.0,70.0,114.0
7455,06037203600,203600,06,037,Los Angeles County,California,5219,71,1.36,29,0.556,33,0.632,5020,96.187,53.0,37.0,48.0,651.0
7462,06037408505,408505,06,037,Los Angeles County,California,2781,584,21.0,0,0.0,813,29.234,1374,49.407,139.0,132.0,153.0,339.0
7465,06037920017,920017,06,037,Los Angeles County,California,4466,2553,57.165,74,1.657,160,3.583,1450,32.468,276.0,71.0,108.0,356.0
7467,06037121802,121802,06,037,Los Angeles County,California,3457,596,17.24,350,10.124,463,13.393,2022,58.49,225.0,209.0,212.0,349.0
7468,06037123800,123800,06,037,Los Angeles County,California,5282,3151,59.655,171,3.237,218,4.127,1644,31.125,425.0,115.0,156.0,324.0
7472,06037481202,481202,06,037,Los Angeles County,California,5698,749,13.145,34,0.597,3367,59.091,1414,24.816,220.0,54.0,527.0,502.0
7477,06037125310,125310,06,037,Los Angeles County,California,3638,1513,41.589,212,5.827,151,4.151,1692,46.509,343.0,157.0,185.0,432.0
7484,06037271100,271100,06,037,Los Angeles County,California,2253,1241,55.082,12,0.533,759,33.688,217,9.632,173.0,19.0,221.0,87.0
7497,06037532800,532800,06,037,Los Angeles County,California,3991,7,0.175,675,16.913,8,0.2,3292,82.486,12.0,265.0,12.0,486.0
7500,06037536104,536104,06,037,Los Angeles County,California,4096,19,0.464,66,1.611,0,0.0,3924,95.801,29.0,79.0,132.0,496.0
7507,06037406300,406300,06,037,Los Angeles County,California,5133,1276,24.859,36,0.701,2043,39.801,1681,32.749,182.0,43.0,359.0,401.0
7512,06037576904,576904,06,037,Los Angeles County,California,3076,996,32.38,458,14.889,496,16.125,937,30.462,291.0,250.0,247.0,284.0
7513,06037504001,504001,06,037,Los Angeles County,California,4810,2607,54.2,83,1.726,581,12.079,1248,25.946,324.0,55.0,155.0,224.0
7516,06037502005,502005,06,037,Los Angeles County,California,4223,1000,23.68,9,0.213,0,0.0,3180,75.302,185.0,14.0,132.0,419.0
7520,06037194102,194102,06,037,Los Angeles County,California,3259,2761,84.719,178,5.462,201,6.168,63,1.933,341.0,130.0,147.0,53.0
7521,06037294900,294900,06,037,Los Angeles County,California,2415,67,2.774,82,3.395,136,5.631,2080,86.128,51.0,94.0,82.0,342.0
7526,06037602104,602104,06,037,Los Angeles County,California,6063,185,3.051,1469,24.229,379,6.251,3815,62.923,94.0,274.0,186.0,426.0
7531,06037264103,264103,06,037,Los Angeles County,California,2213,1727,78.039,28,1.265,167,7.546,137,6.191,267.0,48.0,117.0,93.0
7532,06037620904,620904,06,037,Los Angeles County,California,2654,2286,86.134,17,0.641,81,3.052,171,6.443,281.0,27.0,61.0,156.0
7540,06037461501,461501,06,037,Los Angeles County,California,3635,714,19.642,621,17.084,220,6.052,1873,51.527,137.0,230.0,90.0,230.0
7541,06037536102,536102,06,037,Los Angeles County,California,2905,606,20.861,54,1.859,141,4.854,2104,72.427,150.0,85.0,108.0,254.0
7542,06037554514,554514,06,037,Los Angeles County,California,4058,427,10.522,652,16.067,2315,57.048,284,6.999,133.0,272.0,352.0,104.0
7545,06037540501,540501,06,037,Los Angeles County,California,9099,849,9.331,2024,22.244,57,0.626,5879,64.611,200.0,359.0,28.0,621.0
7546,06037575002,575002,06,037,Los Angeles County,California,4580,2049,44.738,318,6.943,638,13.93,1142,24.934,273.0,136.0,174.0,192.0
7549,06037480012,480012,06,037,Los Angeles County,California,4792,1200,25.042,35,0.73,2726,56.886,753,15.714,252.0,42.0,297.0,314.0
7558,06037500201,500201,06,037,Los Angeles County,California,6527,3974,60.886,0,0.0,335,5.133,2056,31.5,548.0,132.0,218.0,339.0
7568,06037190510,190510,06,037,Los Angeles County,California,4125,1620,39.273,422,10.23,321,7.782,1576,38.206,329.0,220.0,186.0,321.0
7569,06037400404,400404,06,037,Los Angeles County,California,4630,3743,80.842,91,1.965,207,4.471,487,10.518,355.0,110.0,186.0,138.0
7572,06037237720,237720,06,037,Los Angeles County,California,3283,0,0.0,758,23.089,0,0.0,2374,72.312,132.0,197.0,132.0,437.0
7573,06037532603,532603,06,037,Los Angeles County,California,3509,36,1.026,0,0.0,52,1.482,3421,97.492,51.0,132.0,55.0,479.0
7574,06037550400,550400,06,037,Los Angeles County,California,1536,397,25.846,148,9.635,137,8.919,854,55.599,206.0,186.0,128.0,276.0
7577,06037543603,543603,06,037,Los Angeles County,California,4093,1157,28.268,1361,33.252,629,15.368,798,19.497,196.0,265.0,140.0,340.0
7580,06037670500,670500,06,037,Los Angeles County,California,1808,1218,67.367,17,0.94,382,21.128,128,7.08,125.0,22.0,114.0,69.0
7585,06037297300,297300,06,037,Los Angeles County,California,2237,1592,71.167,100,4.47,49,2.19,480,21.457,221.0,139.0,74.0,120.0
7586,06037550202,550202,06,037,Los Angeles County,California,5486,799,14.564,470,8.567,385,7.018,3788,69.048,235.0,343.0,234.0,625.0
7587,06037570204,570204,06,037,Los Angeles County,California,3781,583,15.419,630,16.662,556,14.705,1823,48.215,195.0,135.0,137.0,366.0
7588,06037132501,132501,06,037,Los Angeles County,California,3074,1383,44.99,114,3.709,555,18.055,1022,33.247,450.0,112.0,255.0,426.0
7589,06037571200,571200,06,037,Los Angeles County,California,7445,4384,58.885,430,5.776,484,6.501,2083,27.979,462.0,230.0,332.0,585.0
7593,06037402402,402402,06,037,Los Angeles County,California,6278,1400,22.3,201,3.202,695,11.07,3844,61.23,384.0,144.0,184.0,486.0
7594,06037407900,407900,06,037,Los Angeles County,California,6382,448,7.02,226,3.541,1020,15.982,4554,71.357,170.0,141.0,224.0,554.0
7595,06037530302,530302,06,037,Los Angeles County,California,6557,163,2.486,8,0.122,100,1.525,6276,95.715,94.0,13.0,114.0,551.0
7599,06037601001,601001,06,037,Los Angeles County,California,1980,233,11.768,1383,69.848,29,1.465,213,10.758,146.0,228.0,32.0,158.0
7602,06037910505,910505,06,037,Los Angeles County,California,2938,516,17.563,408,13.887,110,3.744,1871,63.683,245.0,218.0,123.0,494.0
7604,06037115104,115104,06,037,Los Angeles County,California,3386,1746,51.565,348,10.278,729,21.53,522,15.416,291.0,229.0,172.0,251.0
7608,06037297000,297000,06,037,Los Angeles County,California,4806,3031,63.067,211,4.39,115,2.393,1163,24.199,405.0,143.0,95.0,289.0
7609,06037460000,460000,06,037,Los Angeles County,California,4658,2919,62.666,352,7.557,775,16.638,540,11.593,406.0,301.0,237.0,202.0
7610,06037224420,224420,06,037,Los Angeles County,California,2040,149,7.304,169,8.284,24,1.176,1680,82.353,118.0,103.0,19.0,284.0
7611,06037301701,301701,06,037,Los Angeles County,California,2615,1586,60.65,0,0.0,452,17.285,542,20.727,287.0,132.0,207.0,186.0
7612,06037570002,570002,06,037,Los Angeles County,California,2715,778,28.656,326,12.007,360,13.26,1074,39.558,216.0,297.0,204.0,113.0
7617,06037296402,296402,06,037,Los Angeles County,California,3193,931,29.158,110,3.445,172,5.387,1913,59.912,249.0,89.0,150.0,377.0
7620,06037199800,199800,06,037,Los Angeles County,California,5815,75,1.29,0,0.0,2233,38.401,3481,59.862,73.0,132.0,409.0,490.0
7621,06037535804,535804,06,037,Los Angeles County,California,5275,11,0.209,0,0.0,0,0.0,5264,99.791,17.0,132.0,132.0,457.0
7623,06037123410,123410,06,037,Los Angeles County,California,4021,1382,34.37,84,2.089,224,5.571,2237,55.633,212.0,64.0,144.0,574.0
7624,06037990200,990200,06,037,Los Angeles County,California,0,0,,0,,0,,0,,132.0,132.0,132.0,132.0
7630,06037199700,199700,06,037,Los Angeles County,California,3322,224,6.743,12,0.361,491,14.78,2484,74.774,141.0,21.0,207.0,448.0
7632,06037480703,480703,06,037,Los Angeles County,California,3711,1514,40.798,37,0.997,1127,30.369,919,24.764,271.0,34.0,254.0,263.0
7633,06037703200,703200,06,037,Los Angeles County,California,5399,111,2.056,4804,88.979,19,0.352,116,2.149,88.0,527.0,32.0,90.0
7638,06037237402,237402,06,037,Los Angeles County,California,3094,16,0.517,1248,40.336,0,0.0,1811,58.533,28.0,415.0,132.0,445.0
7643,06037205120,205120,06,037,Los Angeles County,California,3470,32,0.922,0,0.0,49,1.412,3352,96.599,37.0,132.0,71.0,414.0
7644,06037236000,236000,06,037,Los Angeles County,California,4172,740,17.737,2551,61.146,233,5.585,490,11.745,225.0,442.0,125.0,313.0
7647,06037402304,402304,06,037,Los Angeles County,California,4547,91,2.001,74,1.627,0,0.0,4362,95.931,108.0,88.0,132.0,670.0
7655,06037532700,532700,06,037,Los Angeles County,California,2535,9,0.355,88,3.471,0,0.0,2432,95.937,13.0,141.0,132.0,462.0
7657,06037541700,541700,06,037,Los Angeles County,California,6236,77,1.235,795,12.749,19,0.305,5309,85.135,64.0,231.0,43.0,515.0
7663,06037901210,901210,06,037,Los Angeles County,California,1535,1369,89.186,39,2.541,0,0.0,115,7.492,274.0,40.0,132.0,101.0
7669,06037320000,320000,06,037,Los Angeles County,California,0,0,,0,,0,,0,,132.0,132.0,132.0,132.0
7670,06037920040,920040,06,037,Los Angeles County,California,2681,1706,63.633,188,7.012,123,4.588,637,23.76,322.0,210.0,127.0,253.0
7675,06037121801,121801,06,037,Los Angeles County,California,3637,480,13.198,135,3.712,194,5.334,2782,76.492,205.0,113.0,170.0,440.0
7676,06037531504,531504,06,037,Los Angeles County,California,4325,31,0.717,0,0.0,0,0.0,4294,99.283,36.0,132.0,132.0,493.0
7677,06037551101,551101,06,037,Los Angeles County,California,4404,367,8.333,225,5.109,297,6.744,3444,78.202,141.0,178.0,165.0,575.0
7680,06037216700,216700,06,037,Los Angeles County,California,4288,1383,32.253,1527,35.611,79,1.842,1009,23.531,281.0,314.0,70.0,312.0
7684,06037187200,187200,06,037,Los Angeles County,California,3368,210,6.235,21,0.624,412,12.233,2687,79.78,126.0,33.0,93.0,338.0
7685,06037575300,575300,06,037,Los Angeles County,California,4939,160,3.24,668,13.525,800,16.198,3047,61.693,84.0,208.0,250.0,422.0
7694,06037121020,121020,06,037,Los Angeles County,California,3683,1258,34.157,127,3.448,101,2.742,2167,58.838,281.0,141.0,151.0,392.0
7696,06037462002,462002,06,037,Los Angeles County,California,3547,195,5.498,995,28.052,204,5.751,2136,60.22,125.0,332.0,124.0,445.0
7697,06037408629,408629,06,037,Los Angeles County,California,2887,639,22.134,246,8.521,1585,54.901,391,13.543,207.0,297.0,224.0,159.0
7700,06037650003,650003,06,037,Los Angeles County,California,2922,530,18.138,373,12.765,1217,41.65,729,24.949,168.0,216.0,248.0,196.0
7702,06037552301,552301,06,037,Los Angeles County,California,4594,587,12.778,267,5.812,819,17.828,2797,60.884,227.0,222.0,383.0,630.0
7707,06037194401,194401,06,037,Los Angeles County,California,2347,1823,77.674,53,2.258,49,2.088,323,13.762,315.0,54.0,46.0,159.0
7710,06037297110,297110,06,037,Los Angeles County,California,5443,1058,19.438,894,16.425,21,0.386,3289,60.426,364.0,423.0,30.0,629.0
7712,06037236400,236400,06,037,Los Angeles County,California,4634,74,1.597,4201,90.656,38,0.82,98,2.115,68.0,529.0,56.0,84.0
7717,06037181600,181600,06,037,Los Angeles County,California,4595,1783,38.803,111,2.416,938,20.413,1571,34.189,296.0,117.0,248.0,369.0
7718,06037127805,127805,06,037,Los Angeles County,California,3905,1073,27.478,235,6.018,383,9.808,2134,54.648,310.0,196.0,492.0,445.0
7721,06037403500,403500,06,037,Los Angeles County,California,1587,787,49.59,111,6.994,190,11.972,452,28.481,262.0,111.0,106.0,114.0
7723,06037133100,133100,06,037,Los Angeles County,California,5714,2260,39.552,224,3.92,520,9.1,2567,44.925,426.0,181.0,232.0,538.0
7725,06037408004,408004,06,037,Los Angeles County,California,2541,375,14.758,145,5.706,844,33.215,1177,46.32,177.0,203.0,182.0,239.0
7726,06037408141,408141,06,037,Los Angeles County,California,5072,149,2.938,14,0.276,698,13.762,4196,82.729,71.0,21.0,154.0,372.0
7728,06037237900,237900,06,037,Los Angeles County,California,3651,26,0.712,2728,74.719,71,1.945,650,17.803,30.0,378.0,64.0,215.0
7729,06037463602,463602,06,037,Los Angeles County,California,5144,2503,48.659,600,11.664,1119,21.753,850,16.524,421.0,374.0,252.0,242.0
7730,06037700802,700802,06,037,Los Angeles County,California,3820,3407,89.188,178,4.66,176,4.607,26,0.681,448.0,154.0,145.0,41.0
7731,06037920313,920313,06,037,Los Angeles County,California,5832,3212,55.075,260,4.458,130,2.229,2096,35.94,346.0,215.0,109.0,308.0
7733,06037555103,555103,06,037,Los Angeles County,California,4890,1066,21.8,1032,21.104,1214,24.826,1423,29.1,199.0,377.0,295.0,400.0
7734,06037189400,189400,06,037,Los Angeles County,California,3313,2659,80.26,80,2.415,290,8.753,234,7.063,232.0,74.0,147.0,118.0
7735,06037190802,190802,06,037,Los Angeles County,California,3328,1170,35.156,0,0.0,357,10.727,1766,53.065,265.0,132.0,313.0,362.0
7739,06037101210,101210,06,037,Los Angeles County,California,6799,3235,47.581,252,3.706,414,6.089,2790,41.035,529.0,237.0,176.0,510.0
7745,06037463200,463200,06,037,Los Angeles County,California,3125,1556,49.792,92,2.944,724,23.168,660,21.12,283.0,95.0,175.0,142.0
7746,06037571600,571600,06,037,Los Angeles County,California,2036,54,2.652,1144,56.189,65,3.193,629,30.894,49.0,303.0,64.0,262.0
7748,06037574700,574700,06,037,Los Angeles County,California,0,0,,0,,0,,0,,132.0,132.0,132.0,132.0
7751,06037262706,262706,06,037,Los Angeles County,California,3287,2858,86.949,0,0.0,160,4.868,167,5.081,273.0,132.0,116.0,82.0
7754,06037431100,431100,06,037,Los Angeles County,California,6840,1056,15.439,964,14.094,486,7.105,4025,58.845,258.0,249.0,237.0,693.0
7755,06037408136,408136,06,037,Los Angeles County,California,3643,632,17.348,76,2.086,980,26.901,1859,51.029,212.0,62.0,257.0,318.0
7768,06037203900,203900,06,037,Los Angeles County,California,3027,38,1.255,0,0.0,79,2.61,2910,96.135,43.0,132.0,78.0,425.0
7769,06037189701,189701,06,037,Los Angeles County,California,3871,2870,74.141,166,4.288,239,6.174,405,10.462,402.0,133.0,105.0,181.0
7771,06037265420,265420,06,037,Los Angeles County,California,1674,1459,87.157,0,0.0,165,9.857,38,2.27,191.0,132.0,119.0,30.0
7772,06037701902,701902,06,037,Los Angeles County,California,3658,2262,61.837,257,7.026,482,13.177,561,15.336,320.0,118.0,214.0,284.0
7774,06037402803,402803,06,037,Los Angeles County,California,3189,55,1.725,0,0.0,73,2.289,3054,95.767,67.0,132.0,62.0,505.0
7781,06037122120,122120,06,037,Los Angeles County,California,4707,449,9.539,9,0.191,357,7.584,3870,82.218,170.0,14.0,140.0,462.0
7782,06037571300,571300,06,037,Los Angeles County,California,4201,2048,48.75,376,8.95,528,12.568,705,16.782,301.0,253.0,156.0,353.0
7784,06037224310,224310,06,037,Los Angeles County,California,2459,142,5.775,115,4.677,88,3.579,2114,85.97,138.0,188.0,57.0,413.0
7785,06037430301,430301,06,037,Los Angeles County,California,4205,3314,78.811,9,0.214,191,4.542,627,14.911,282.0,14.0,87.0,143.0
7786,06037500300,500300,06,037,Los Angeles County,California,2977,841,28.25,66,2.217,313,10.514,1634,54.887,250.0,75.0,120.0,350.0
7789,06037701201,701201,06,037,Los Angeles County,California,3958,3422,86.458,0,0.0,293,7.403,99,2.501,294.0,132.0,104.0,64.0
7793,06037310300,310300,06,037,Los Angeles County,California,2916,2227,76.372,0,0.0,225,7.716,453,15.535,265.0,132.0,159.0,245.0
7798,06037216200,216200,06,037,Los Angeles County,California,5006,1405,28.066,1253,25.03,1100,21.974,915,18.278,230.0,326.0,391.0,438.0
7799,06037602509,602509,06,037,Los Angeles County,California,3638,201,5.525,1019,28.01,214,5.882,2158,59.318,132.0,245.0,157.0,381.0
7804,06037480702,480702,06,037,Los Angeles County,California,4497,1294,28.775,41,0.912,1981,44.052,1061,23.594,263.0,48.0,338.0,313.0
7805,06037405302,405302,06,037,Los Angeles County,California,5732,785,13.695,67,1.169,942,16.434,3842,67.027,227.0,74.0,308.0,493.0
7806,06037575001,575001,06,037,Los Angeles County,California,3921,1951,49.758,414,10.559,665,16.96,828,21.117,332.0,241.0,256.0,285.0
7807,06037576502,576502,06,037,Los Angeles County,California,4769,909,19.061,1080,22.646,275,5.766,2183,45.775,188.0,275.0,230.0,345.0
7812,06037433700,433700,06,037,Los Angeles County,California,3398,139,4.091,0,0.0,215,6.327,3030,89.17,101.0,132.0,181.0,356.0
7817,06037542104,542104,06,037,Los Angeles County,California,3580,0,0.0,401,11.201,70,1.955,3090,86.313,132.0,268.0,109.0,509.0
7821,06037701802,701802,06,037,Los Angeles County,California,5161,2069,40.089,1072,20.771,507,9.824,1405,27.223,580.0,498.0,193.0,376.0
7824,06037503000,503000,06,037,Los Angeles County,California,5390,294,5.455,92,1.707,0,0.0,4960,92.022,147.0,113.0,132.0,543.0
7827,06037920330,920330,06,037,Los Angeles County,California,5627,3977,70.677,14,0.249,726,12.902,793,14.093,503.0,22.0,354.0,392.0
7828,06037551800,551800,06,037,Los Angeles County,California,7577,1349,17.804,250,3.299,658,8.684,5292,69.843,274.0,130.0,124.0,632.0
7830,06037209520,209520,06,037,Los Angeles County,California,2982,106,3.555,92,3.085,342,11.469,2396,80.349,65.0,73.0,112.0,407.0
7831,06037551201,551201,06,037,Los Angeles County,California,3390,571,16.844,143,4.218,415,12.242,2166,63.894,196.0,116.0,223.0,295.0
7832,06037600501,600501,06,037,Los Angeles County,California,2487,63,2.533,1875,75.392,28,1.126,246,9.891,102.0,240.0,36.0,190.0
7834,06037531901,531901,06,037,Los Angeles County,California,6016,149,2.477,0,0.0,0,0.0,5860,97.407,83.0,132.0,132.0,463.0
7835,06037603005,603005,06,037,Los Angeles County,California,5615,350,6.233,1484,26.429,855,15.227,2582,45.984,188.0,398.0,457.0,510.0
7836,06037620602,620602,06,037,Los Angeles County,California,5488,3732,68.003,186,3.389,732,13.338,658,11.99,526.0,142.0,318.0,300.0
7844,06037134302,134302,06,037,Los Angeles County,California,3697,1799,48.661,75,2.029,808,21.856,852,23.046,267.0,89.0,275.0,152.0
7846,06037407802,407802,06,037,Los Angeles County,California,3419,479,14.01,18,0.526,411,12.021,2446,71.541,109.0,24.0,102.0,222.0
7847,06037218702,218702,06,037,Los Angeles County,California,2562,42,1.639,1133,44.223,16,0.625,1326,51.756,71.0,292.0,24.0,276.0
7850,06037108101,108101,06,037,Los Angeles County,California,2590,1374,53.05,209,8.069,631,24.363,172,6.641,269.0,240.0,362.0,130.0
7851,06037480302,480302,06,037,Los Angeles County,California,4550,1044,22.945,45,0.989,1873,41.165,1515,33.297,453.0,50.0,328.0,347.0
7852,06037602505,602505,06,037,Los Angeles County,California,4327,321,7.419,1802,41.645,94,2.172,2048,47.331,135.0,518.0,76.0,517.0
7853,06037700700,700700,06,037,Los Angeles County,California,3719,3318,89.218,143,3.845,77,2.07,170,4.571,385.0,176.0,96.0,125.0
7856,06037117302,117302,06,037,Los Angeles County,California,5141,2300,44.738,342,6.652,663,12.896,1715,33.359,293.0,272.0,212.0,366.0
7860,06037575402,575402,06,037,Los Angeles County,California,3448,156,4.524,489,14.182,131,3.799,2625,76.131,126.0,146.0,174.0,396.0
7862,06037406602,406602,06,037,Los Angeles County,California,5447,803,14.742,93,1.707,1043,19.148,3499,64.237,203.0,85.0,320.0,729.0
7869,06037222200,222200,06,037,Los Angeles County,California,3995,188,4.706,660,16.521,241,6.033,2890,72.34,140.0,252.0,270.0,498.0
7871,06037107010,107010,06,037,Los Angeles County,California,3008,253,8.411,3,0.1,11,0.366,2736,90.957,173.0,38.0,17.0,477.0
7872,06037540400,540400,06,037,Los Angeles County,California,2264,0,0.0,243,10.733,0,0.0,1940,85.689,132.0,108.0,132.0,454.0
7873,06037540901,540901,06,037,Los Angeles County,California,5122,221,4.315,2272,44.358,0,0.0,2581,50.39,160.0,786.0,132.0,519.0
7878,06037481712,481712,06,037,Los Angeles County,California,4752,101,2.125,0,0.0,3819,80.366,832,17.508,91.0,132.0,350.0,343.0
7886,06037503702,503702,06,037,Los Angeles County,California,5049,2439,48.307,24,0.475,209,4.139,2252,44.603,226.0,36.0,78.0,301.0
7895,06037302201,302201,06,037,Los Angeles County,California,3137,2449,78.068,0,0.0,466,14.855,214,6.822,366.0,132.0,231.0,131.0
7896,06037573601,573601,06,037,Los Angeles County,California,6153,3960,64.359,288,4.681,459,7.46,1072,17.422,532.0,280.0,147.0,305.0
7897,06037277400,277400,06,037,Los Angeles County,California,1762,386,21.907,879,49.886,89,5.051,375,21.283,210.0,282.0,79.0,192.0
7902,06037574201,574201,06,037,Los Angeles County,California,3361,1722,51.235,215,6.397,504,14.996,859,25.558,219.0,184.0,117.0,131.0
7904,06037407702,407702,06,037,Los Angeles County,California,6312,336,5.323,11,0.174,814,12.896,5151,81.606,133.0,17.0,149.0,504.0
7906,06037211120,211120,06,037,Los Angeles County,California,4588,185,4.032,205,4.468,2607,56.822,1499,32.672,109.0,140.0,480.0,413.0
7907,06037138000,138000,06,037,Los Angeles County,California,4426,3773,85.246,78,1.762,247,5.581,241,5.445,294.0,86.0,124.0,105.0
7911,06037502301,502301,06,037,Los Angeles County,California,6369,358,5.621,0,0.0,0,0.0,5891,92.495,171.0,132.0,132.0,703.0
7917,06037240800,240800,06,037,Los Angeles County,California,4453,0,0.0,1413,31.731,40,0.898,2918,65.529,132.0,389.0,51.0,496.0
7919,06037533601,533601,06,037,Los Angeles County,California,5045,115,2.279,0,0.0,0,0.0,4922,97.562,124.0,132.0,132.0,466.0
7923,06037533702,533702,06,037,Los Angeles County,California,3565,39,1.094,40,1.122,0,0.0,3468,97.279,43.0,63.0,132.0,438.0
7924,06037901209,901209,06,037,Los Angeles County,California,1407,943,67.022,56,3.98,43,3.056,346,24.591,281.0,57.0,40.0,196.0
7931,06037402705,402705,06,037,Los Angeles County,California,3671,568,15.473,242,6.592,170,4.631,2657,72.378,193.0,159.0,173.0,394.0
7932,06037554201,554201,06,037,Los Angeles County,California,3840,950,24.74,343,8.932,560,14.583,1812,47.188,190.0,88.0,103.0,411.0
7934,06037275603,275603,06,037,Los Angeles County,California,3186,703,22.065,52,1.632,1193,37.445,1238,38.858,231.0,61.0,324.0,329.0
7940,06037297602,297602,06,037,Los Angeles County,California,4137,2027,48.997,248,5.995,229,5.535,1486,35.92,349.0,237.0,141.0,507.0
7943,06037262301,262301,06,037,Los Angeles County,California,3266,2332,71.402,74,2.266,351,10.747,413,12.645,292.0,61.0,197.0,159.0
7944,06037599100,599100,06,037,Los Angeles County,California,484,416,85.95,15,3.099,0,0.0,25,5.165,229.0,24.0,132.0,30.0
7954,06037408302,408302,06,037,Los Angeles County,California,4061,450,11.081,0,0.0,473,11.647,3074,75.696,153.0,132.0,129.0,368.0
7956,06037408139,408139,06,037,Los Angeles County,California,4360,200,4.587,0,0.0,71,1.628,4089,93.784,102.0,132.0,85.0,761.0
7957,06037481711,481711,06,037,Los Angeles County,California,4168,112,2.687,18,0.432,3626,86.996,362,8.685,93.0,28.0,440.0,212.0
7958,06037500402,500402,06,037,Los Angeles County,California,3921,155,3.953,0,0.0,8,0.204,3741,95.409,95.0,132.0,15.0,454.0
7961,06037462201,462201,06,037,Los Angeles County,California,4453,1683,37.795,396,8.893,571,12.823,1651,37.076,498.0,215.0,241.0,364.0
7962,06037482001,482001,06,037,Los Angeles County,California,2827,255,9.02,0,0.0,1954,69.119,293,10.364,72.0,132.0,243.0,99.0
