fips,place,state,total_reg_voters,mail_ballots_sent,poll_place_elect_day,poll_place_early,total_votes_cast,year
3301150261,NASHUA 01,NH,6969,502,1,0.0,5901,2016
3301150262,NASHUA 02,NH,6700,337,1,0.0,4878,2016
3301150263,NASHUA 03,NH,6043,353,1,0.0,4640,2016
3301150264,NASHUA 04,NH,4872,191,1,0.0,3499,2016
3301150265,NASHUA 05,NH,7091,484,1,0.0,5785,2016
3301150266,NASHUA 06,NH,5874,279,1,0.0,4357,2016
3301150267,NASHUA 07,NH,5769,306,1,0.0,4229,2016
3301150268,NASHUA 08,NH,7187,440,1,0.0,5116,2016
3301150269,NASHUA 09,NH,7064,545,1,0.0,5313,2016
3301150740,NEW BOSTON 00,NH,4290,265,1,0.0,3459,2016
3301151940,NEW IPSWICH 00,NH,3731,235,1,0.0,2866,2016
3301159940,PELHAM 00,NH,10065,635,1,0.0,7855,2016
3301160580,PETERBOROUGH 00,NH,5482,484,1,0.0,4039,2016
3301168820,SHARON 00,NH,284,33,1,0.0,248,2016
3301176260,TEMPLE 00,NH,1013,72,1,0.0,880,2016
3301179780,WEARE 00,NH,6225,397,1,0.0,5162,2016
3301185220,WILTON 00,NH,2735,221,1,0.0,2303,2016
3301185940,WINDSOR 00,NH,143,9,1,0.0,125,2016
3301300660,ALLENSTOWN 00,NH,2978,102,1,0.0,2251,2016
3301301460,ANDOVER 00,NH,1931,107,1,0.0,1461,2016
3301306260,BOSCAWEN 00,NH,2644,239,1,0.0,1941,2016
3301306500,BOW 00,NH,6719,605,1,0.0,5181,2016
3301306980,BRADFORD 00,NH,1257,116,1,0.0,1011,2016
3301309860,CANTERBURY 00,NH,1962,121,1,0.0,1625,2016
3301312420,CHICHESTER 00,NH,1983,94,1,0.0,1614,2016
3301314201,CONCORD 01,NH,3067,139,1,0.0,2438,2016
3301314202,CONCORD 02,NH,2885,141,1,0.0,2170,2016
3301314203,CONCORD 03,NH,2108,140,1,0.0,1609,2016
3301314204,CONCORD 04,NH,3193,177,1,0.0,2289,2016
3301314205,CONCORD 05,NH,3666,374,1,0.0,2670,2016
3301314206,CONCORD 06,NH,2987,166,1,0.0,1994,2016
3301314207,CONCORD 07,NH,3461,303,1,0.0,2706,2016
3301314208,CONCORD 08,NH,2797,141,1,0.0,2104,2016
3301314209,CONCORD 09,NH,2804,139,1,0.0,1983,2016
3301314210,CONCORD 10,NH,3670,288,1,0.0,2934,2016
3301316980,DANBURY 00,NH,865,62,1,0.0,706,2016
3301319460,DUNBARTON 00,NH,2218,138,1,0.0,1843,2016
3301324900,EPSOM 00,NH,3534,213,1,0.0,2703,2016
3301327381,FRANKLIN 01,NH,1878,82,1,0.0,1388,2016
3301327382,FRANKLIN 02,NH,1480,44,1,0.0,1026,2016
3301327383,FRANKLIN 03,NH,1992,109,1,0.0,1501,2016
3301335540,HENNIKER 00,NH,3834,214,1,0.0,2768,2016
3301335860,HILL 00,NH,790,32,1,0.0,562,2016
3301337300,HOOKSETT 00,NH,10651,749,1,0.0,8257,2016
3301337540,HOPKINTON 00,NH,4953,515,1,0.0,3984,2016
3301343380,LOUDON 00,NH,4242,253,1,0.0,3364,2016
3301350900,NEWBURY 00,NH,1735,232,1,0.0,1382,2016
3301352100,NEW LONDON 00,NH,3902,474,1,0.0,3102,2016
3301354260,NORTHFIELD 00,NH,3311,188,1,0.0,2420,2016
3301360020,PEMBROKE 00,NH,5355,291,1,0.0,4073,2016
3301361940,PITTSFIELD 00,NH,2742,122,1,0.0,2011,2016
3301366980,SALISBURY 00,NH,1091,47,1,0.0,835,2016
3301375460,SUTTON 00,NH,1564,129,1,0.0,1298,2016
3301378580,WARNER 00,NH,2296,163,1,0.0,1838,2016
3301380020,WEBSTER 00,NH,1393,85,1,0.0,1185,2016
3301384900,WILMOT 00,NH,1066,74,1,0.0,920,2016
3301502340,ATKINSON 00,NH,5914,530,1,0.0,4589,2016
3301502820,AUBURN 00,NH,4284,255,1,0.0,3586,2016
3301507220,BRENTWOOD 00,NH,3174,402,1,0.0,2595,2016
3301509300,CANDIA 00,NH,3256,187,1,0.0,2636,2016
3301512100,CHESTER 00,NH,3865,236,1,0.0,3051,2016
3301517140,DANVILLE 00,NH,3327,166,1,0.0,2613,2016
3301517460,DEERFIELD 00,NH,3655,188,1,0.0,2925,2016
3301517940,DERRY 00,NH,23431,1286,3,0.0,17465,2016
3301521380,EAST KINGSTON 00,NH,1816,149,1,0.0,1583,2016
3301524660,EPPING 00,NH,5253,352,1,0.0,4050,2016
3301525380,EXETER 00,NH,12766,1441,1,0.0,9567,2016
3301527940,FREMONT 00,NH,3586,198,1,0.0,2798,2016
3301531700,GREENLAND 00,NH,3180,303,1,0.0,2666,2016
3301532900,HAMPSTEAD 00,NH,6524,517,1,0.0,5554,2016
3301533060,HAMPTON 00,NH,13899,1636,1,0.0,10443,2016
3301533460,HAMPTON FALLS 00,NH,2076,170,1,0.0,1626,2016
3301539780,KENSINGTON 00,NH,1802,112,1,0.0,1427,2016
3301540100,KINGSTON 00,NH,4534,316,1,0.0,3764,2016
3301543220,LONDONDERRY 00,NH,18480,1666,1,0.0,14477,2016
3301550980,NEW CASTLE 00,NH,966,141,1,0.0,823,2016
3301551380,NEWFIELDS 00,NH,1323,127,1,0.0,1178,2016
3301551620,NEWINGTON 00,NH,754,81,1,0.0,617,2016
3301552340,NEWMARKET 00,NH,7952,479,1,0.0,5530,2016
3301552900,NEWTON 00,NH,3596,158,1,0.0,2781,2016
3301554580,NORTH HAMPTON 00,NH,4043,490,1,0.0,3239,2016
3301556820,NORTHWOOD 00,NH,3477,178,1,0.0,2660,2016
3301557460,NOTTINGHAM 00,NH,3960,323,1,0.0,3178,2016
3301562500,PLAISTOW 00,NH,5777,343,1,0.0,4493,2016
3301562901,PORTSMOUTH 01,NH,3957,337,1,0.0,2849,2016
3301562902,PORTSMOUTH 02,NH,4223,429,1,0.0,3203,2016
3301562903,PORTSMOUTH 03,NH,3302,235,1,0.0,2507,2016
3301562904,PORTSMOUTH 04,NH,2981,309,1,0.0,2371,2016
3301562905,PORTSMOUTH 05,NH,3774,484,1,0.0,2685,2016
3301564020,RAYMOND 00,NH,7304,381,1,0.0,5497,2016
3301566180,RYE 00,NH,5356,939,1,0.0,4151,2016
3301566660,SALEM 00,NH,22255,1506,5,0.0,16435,2016
3301567620,SANDOWN 00,NH,4506,267,1,0.0,3637,2016
3301568260,SEABROOK 00,NH,6221,443,1,0.0,4587,2016
3301571140,SOUTH HAMPTON 00,NH,705,56,1,0.0,604,2016
3301574340,STRATHAM 00,NH,6389,931,1,0.0,5016,2016
3301585780,WINDHAM 00,NH,10412,1120,1,0.0,9070,2016
3301703460,BARRINGTON 00,NH,6810,314,1,0.0,5378,2016
3301718821,DOVER 01,NH,3592,223,1,0.0,2884,2016
3301718822,DOVER 02,NH,3658,246,1,0.0,3022,2016
3301718823,DOVER 03,NH,4322,447,1,0.0,3529,2016
3301718824,DOVER 04,NH,3774,295,1,0.0,3193,2016
3301718825,DOVER 05,NH,3076,187,1,0.0,2606,2016
3301718826,DOVER 06,NH,2983,242,1,0.0,2455,2016
3301719700,DURHAM 00,NH,15487,740,1,0.0,9746,2016
3301726020,FARMINGTON 01,NH,4369,197,1,0.0,3183,2016
3301741460,LEE 00,NH,3517,225,1,0.0,2697,2016
3301744820,MADBURY 00,NH,1578,96,1,0.0,1166,2016
3301747700,MIDDLETON 00,NH,1256,46,1,0.0,948,2016
3301748660,MILTON 00,NH,3263,154,1,0.0,2374,2016
3301751220,NEW DURHAM 00,NH,2090,159,1,0.0,1689,2016
3301765141,ROCHESTER 01,NH,3602,167,1,0.0,2715,2016
3301765142,ROCHESTER 02,NH,3692,218,1,0.0,2801,2016
3301765143,ROCHESTER 03,NH,3581,141,1,0.0,2634,2016
3301765144,ROCHESTER 04,NH,3259,137,1,0.0,2454,2016
3301765145,ROCHESTER 05,NH,3460,201,1,0.0,2648,2016
3301765146,ROCHESTER 06,NH,3116,138,1,0.0,2192,2016
3301765540,ROLLINSFORD 00,NH,2148,132,1,0.0,1638,2016
3301769941,SOMERSWORTH 01,NH,1997,114,1,0.0,1424,2016
3301769942,SOMERSWORTH 02,NH,1614,86,1,0.0,1102,2016
3301769943,SOMERSWORTH 03,NH,1543,62,1,0.0,1103,2016
3301769944,SOMERSWORTH 04,NH,1570,89,1,0.0,1136,2016
3301769945,SOMERSWORTH 05,NH,1267,30,1,0.0,823,2016
3301773860,STRAFFORD 00,NH,3266,289,1,0.0,2612,2016
3301900260,ACWORTH 00,NH,716,52,1,0.0,578,2016
3301911380,CHARLESTOWN 00,NH,3278,161,1,0.0,2417,2016
3301912901,CLAREMONT 01,NH,2061,93,1,0.0,1597,2016
3301912902,CLAREMONT 02,NH,2661,171,1,0.0,2227,2016
3301912903,CLAREMONT 03,NH,2305,141,1,0.0,1904,2016
3301915060,CORNISH 00,NH,1261,76,1,0.0,1062,2016
3301916340,CROYDON 00,NH,538,29,1,0.0,439,2016
3301930500,GOSHEN 00,NH,596,45,1,0.0,457,2016
3301931220,GRANTHAM 00,NH,2816,276,1,0.0,2135,2016
3301940900,LANGDON 00,NH,485,0,1,0.0,402,2016
3301941700,LEMPSTER 00,NH,825,36,1,0.0,687,2016
3301952580,NEWPORT 00,NH,4146,235,1,0.0,3005,2016
3301962340,PLAINFIELD 00,NH,1764,162,1,0.0,1524,2016
3301972740,SPRINGFIELD 00,NH,974,65,1,0.0,835,2016
3301975060,SUNAPEE 00,NH,2777,348,1,0.0,2184,2016
3301977940,UNITY 00,NH,1043,79,1,0.0,821,2016
3301978980,WASHINGTON 00,NH,855,79,1,0.0,718,2016
3400100000,ATLANTIC COUNTY,NJ,175815,11174,121,,119416,2016
3400300000,BERGEN COUNTY,NJ,586606,37349,326,,426567,2016
3400500000,BURLINGTON COUNTY,NJ,301011,22802,155,,224614,2016
3400700000,CAMDEN COUNTY,NJ,344832,46622,196,,231479,2016
3400900000,CAPE MAY COUNTY,NJ,68445,6816,53,,49939,2016
3401100000,CUMBERLAND COUNTY,NJ,91056,5050,66,,55064,2016
3401300000,ESSEX COUNTY,NJ,532657,20140,295,,316111,2016
3401500000,GLOUCESTER COUNTY,NJ,205688,19105,96,,142617,2016
3401700000,HUDSON COUNTY,NJ,345467,11656,237,,223869,2016
3401900000,HUNTERDON COUNTY,NJ,93156,9331,44,,72709,2016
3402100000,MERCER COUNTY,NJ,233855,15039,141,,159738,2016
3402300000,MIDDLESEX COUNTY,NJ,515932,47437,251,,332515,2016
3402500000,MONMOUTH COUNTY,NJ,442661,34938,268,,323918,2016
3402700000,MORRIS COUNTY,NJ,340634,25072,174,,256517,2016
3402900000,OCEAN COUNTY,NJ,398832,31750,215,,280409,2016
3403100000,PASSAIC COUNTY,NJ,300322,14800,156,,198477,2016
3403300000,SALEM COUNTY,NJ,44461,2690,27,,30048,2016
3403500000,SOMERSET COUNTY,NJ,221600,17495,98,,160545,2016
3403700000,SUSSEX COUNTY,NJ,103117,6760,77,,75546,2016
3403900000,UNION COUNTY,NJ,327989,20142,174,,226793,2016
3404100000,WARREN COUNTY,NJ,76954,5406,46,,50412,2016
3500100000,BERNALILLO COUNTY,NM,451924,29998,69,,276640,2016
3500300000,CATRON COUNTY,NM,3096,301,9,,2069,2016
3500500000,CHAVES COUNTY,NM,33698,1289,15,,20353,2016
3500600000,CIBOLA COUNTY,NM,14155,517,25,,8134,2016
3500700000,COLFAX COUNTY,NM,8805,605,,,5375,2016
3500900000,CURRY COUNTY,NM,23166,668,11,,13450,2016
3501100000,DE BACA COUNTY,NM,1369,76,2,,931,2016
3501300000,DONA ANA COUNTY,NM,113817,3758,,,71084,2016
3501500000,EDDY COUNTY,NM,31000,1248,15,,19773,2016
3501700000,GRANT COUNTY,NM,22581,1401,9,,12957,2016
3501900000,GUADALUPE COUNTY,NM,3404,381,7,,1856,2016
3502100000,HARDING COUNTY,NM,742,151,3,,531,2016
3502300000,HIDALGO COUNTY,NM,3152,306,7,,1919,2016
3502500000,LEA COUNTY,NM,33905,1058,16,,17816,2016
3502700000,LINCOLN COUNTY,NM,13863,978,8,,8961,2016
3502800000,LOS ALAMOS COUNTY,NM,14130,949,3,,10987,2016
3502900000,LUNA COUNTY,NM,11908,521,4,,7368,2016
3503100000,MCKINLEY COUNTY,NM,40729,627,49,,21934,2016
3503300000,MORA COUNTY,NM,3805,222,11,,2474,2016
3503500000,OTERO COUNTY,NM,32291,1562,24,,20215,2016
3503700000,QUAY COUNTY,NM,6122,250,7,,3606,2016
3503900000,RIO ARRIBA COUNTY,NM,26461,726,31,,15015,2016
3504100000,ROOSEVELT COUNTY,NM,10087,317,7,,5995,2016
3504300000,SANDOVAL COUNTY,NM,95142,6286,67,,62073,2016
3504500000,SAN JUAN COUNTY,NM,71929,2762,34,,46338,2016
3504700000,SAN MIGUEL COUNTY,NM,19661,814,16,,10840,2016
3504900000,SANTA FE COUNTY,NM,98363,6069,53,,71925,2016
3505100000,SIERRA COUNTY,NM,7801,469,,,5220,2016
3505300000,SOCORRO COUNTY,NM,11385,623,22,,6924,2016
3505500000,TAOS COUNTY,NM,25801,880,43,,15370,2016
3505700000,TORRANCE COUNTY,NM,9642,649,18,,6399,2016
3505900000,UNION COUNTY,NM,2607,189,4,,1718,2016
3506100000,VALENCIA COUNTY,NM,42879,2879,19,,27823,2016
3200100000,CHURCHILL COUNTY,NV,14719,613,2,1.0,10955,2016
3200300000,CLARK COUNTY,NV,1181286,51621,377,97.0,769539,2016
3200500000,DOUGLAS COUNTY,NV,35554,3285,18,5.0,27989,2016
3200700000,ELKO COUNTY,NV,25870,2482,8,1.0,18588,2016
3200900000,ESMERALDA COUNTY,NV,593,165,3,1.0,425,2016
3201100000,EUREKA COUNTY,NV,1004,396,2,1.0,860,2016
3201300000,HUMBOLDT COUNTY,NV,8696,1017,4,1.0,6454,2016
3201500000,LANDER COUNTY,NV,3206,503,2,1.0,2416,2016
3201700000,LINCOLN COUNTY,NV,2846,191,5,1.0,2137,2016
3201900000,LYON COUNTY,NV,34866,1268,13,5.0,23814,2016
3202100000,MINERAL COUNTY,NV,3048,442,5,2.0,2005,2016
3202300000,NYE COUNTY,NV,29934,2224,8,2.0,19627,2016
3202700000,PERSHING COUNTY,NV,2700,454,4,2.0,1987,2016
3202900000,STOREY COUNTY,NV,3047,235,7,2.0,2560,2016
3203100000,WASHOE COUNTY,NV,294993,18725,109,23.0,210287,2016
3203300000,WHITE PINE COUNTY,NV,4963,1240,2,1.0,3788,2016
3251000000,CARSON CITY,NV,31558,2130,3,1.0,25061,2016
3600100000,ALBANY COUNTY,NY,186256,10716,133,,141413,2016
3600300000,ALLEGANY COUNTY,NY,25255,1352,34,,18871,2016
3600500000,BRONX COUNTY,NY,1507030,13909,198,,402443,2016
3600700000,BROOME COUNTY,NY,116059,6654,113,,87177,2016
3600900000,CATTARAUGUS COUNTY,NY,47562,2102,50,,31547,2016
3601100000,CAYUGA COUNTY,NY,45852,2545,31,,33341,2016
3601300000,CHAUTAUQUA COUNTY,NY,77503,4167,51,,55093,2016
3601500000,CHEMUNG COUNTY,NY,50899,3029,43,,36514,2016
3601700000,CHENANGO COUNTY,NY,28437,1785,22,,20317,2016
3601900000,CLINTON COUNTY,NY,51209,2712,33,,31791,2016
3602100000,COLUMBIA COUNTY,NY,41793,3489,32,,31151,2016
3602300000,CORTLAND COUNTY,NY,27807,1443,26,,20435,2016
3602500000,DELAWARE COUNTY,NY,26989,1814,26,,19896,2016
3602700000,DUTCHESS COUNTY,NY,177445,10147,104,,131140,2016
3602900000,ERIE COUNTY,NY,593557,21811,332,,431537,2016
3603100000,ESSEX COUNTY,NY,27307,1785,25,,17462,2016
3603300000,FRANKLIN COUNTY,NY,25524,1555,24,,17189,2016
3603500000,FULTON COUNTY,NY,32750,1755,25,,21464,2016
3603700000,GENESEE COUNTY,NY,36782,1648,26,,26676,2016
3603900000,GREENE COUNTY,NY,29697,2099,25,,22295,2016
3604100000,HAMILTON COUNTY,NY,4234,515,13,,3277,2016
3604300000,HERKIMER COUNTY,NY,41512,2028,29,,26071,2016
3604500000,JEFFERSON COUNTY,NY,60991,3582,43,,37562,2016
3604700000,KINGS COUNTY,NY,2936982,37378,404,,810505,2016
3604900000,LEWIS COUNTY,NY,16787,915,19,,11455,2016
3605100000,LIVINGSTON COUNTY,NY,39150,1922,28,,30313,2016
3605300000,MADISON COUNTY,NY,41182,2346,32,,30353,2016
3605500000,MONROE COUNTY,NY,461875,22767,322,,350968,2016
3605700000,MONTGOMERY COUNTY,NY,27558,1388,27,,19274,2016
3605900000,NASSAU COUNTY,NY,653636,39675,375,,653636,2016
3606100000,NEW YORK COUNTY,NY,2160843,51300,265,,673111,2016
3606300000,NIAGARA COUNTY,NY,127000,5399,77,,93059,2016
3606500000,ONEIDA COUNTY,NY,129996,6310,77,,91912,2016
3606700000,ONONDAGA COUNTY,NY,285756,15967,181,,212864,2016
3606900000,ONTARIO COUNTY,NY,70853,3856,44,,52691,2016
3607100000,ORANGE COUNTY,NY,210105,10256,121,,156666,2016
3607300000,ORLEANS COUNTY,NY,23436,883,11,,16569,2016
3607500000,OSWEGO COUNTY,NY,76979,3556,35,,48547,2016
3607700000,OTSEGO COUNTY,NY,34318,2281,27,,25937,2016
3607900000,PUTNAM COUNTY,NY,62973,4030,22,,48563,2016
3608100000,QUEENS COUNTY,NY,2289064,31305,261,,691209,2016
3608300000,RENSSELAER COUNTY,NY,96835,4931,89,,72135,2016
3608500000,RICHMOND COUNTY,NY,585239,10855,77,,182120,2016
3608700000,ROCKLAND COUNTY,NY,190305,9667,68,,137719,2016
3608900000,ST. LAWRENCE COUNTY,NY,63832,3254,52,,39632,2016
3609100000,SARATOGA COUNTY,NY,165926,8348,104,,114841,2016
3609300000,SCHENECTADY COUNTY,NY,93736,4489,60,,67905,2016
3609500000,SCHOHARIE COUNTY,NY,18604,1056,16,,14258,2016
3609700000,SCHUYLER COUNTY,NY,11858,681,13,,8770,2016
3609900000,SENECA COUNTY,NY,19250,1136,17,,14090,2016
3610100000,STEUBEN COUNTY,NY,57159,3238,54,,42329,2016
3610300000,SUFFOLK COUNTY,NY,968338,47168,338,,686490,2016
3610500000,SULLIVAN COUNTY,NY,46046,2997,38,,30484,2016
3610700000,TIOGA COUNTY,NY,30743,1564,18,,22555,2016
3610900000,TOMPKINS COUNTY,NY,54546,3524,39,,43039,2016
3611100000,ULSTER COUNTY,NY,115774,6997,79,,86268,2016
3611300000,WARREN COUNTY,NY,42089,3495,20,,31716,2016
3611500000,WASHINGTON COUNTY,NY,34806,1736,28,,24661,2016
3611700000,WAYNE COUNTY,NY,58897,2533,36,,40009,2016
3611900000,WESTCHESTER COUNTY,NY,596619,31697,371,,424055,2016
3612100000,WYOMING COUNTY,NY,25714,997,19,,17501,2016
3612295082,YATES COUNTY,NY,13633,981,11,,10207,2016
3900100000,ADAMS,OH,16945,2119,17,1.0,11583,2016
3900300000,ALLEN,OH,68054,7617,46,1.0,46735,2016
3900500000,ASHLAND,OH,35452,4217,23,1.0,25104,2016
3900700000,ASHTABULA,OH,60624,8208,52,1.0,41797,2016
3900900000,ATHENS,OH,45418,4416,25,1.0,30042,2016
3901100000,AUGLAIZE,OH,31666,4019,18,1.0,24019,2016
3901300000,BELMONT,OH,46971,10942,28,1.0,31848,2016
3901500000,BROWN,OH,28405,3472,19,1.0,19889,2016
3901700000,BUTLER,OH,247972,32149,90,1.0,176301,2016
3901900000,CARROLL,OH,18002,2684,17,1.0,13368,2016
3902100000,CHAMPAIGN,OH,25696,3109,16,1.0,18548,2016
3902300000,CLARK,OH,89006,11351,52,1.0,62756,2016
3902500000,CLERMONT,OH,136454,22901,65,1.0,100859,2016
3902700000,CLINTON,OH,26351,3387,20,1.0,18966,2016
3902900000,COLUMBIANA,OH,65637,7907,75,1.0,47025,2016
3903100000,COSHOCTON,OH,22905,3982,15,1.0,15865,2016
3903300000,CRAWFORD,OH,28096,3867,13,1.0,19534,2016
3903500000,CUYAHOGA,OH,890626,208657,387,1.0,617350,2016
3903700000,DARKE,OH,34063,3671,31,1.0,25821,2016
3903900000,DEFIANCE,OH,25629,2639,16,1.0,18603,2016
3904100000,DELAWARE,OH,133074,26224,54,1.0,106996,2016
3904300000,ERIE,OH,53103,8012,41,1.0,38478,2016
3904500000,FAIRFIELD,OH,100115,19215,28,1.0,74225,2016
3904700000,FAYETTE,OH,16247,1703,14,1.0,11325,2016
3904900000,FRANKLIN,OH,843481,151928,380,1.0,593435,2016
3905100000,FULTON,OH,29058,3007,19,1.0,21602,2016
3905300000,GALLIA,OH,18831,2157,25,1.0,13250,2016
3905500000,GEAUGA,OH,64856,13661,37,1.0,51580,2016
3905700000,GREENE,OH,114521,17036,34,1.0,83701,2016
3905900000,GUERNSEY,OH,24186,3566,24,1.0,16852,2016
3906100000,HAMILTON,OH,580341,89703,357,1.0,417456,2016
3906300000,HANCOCK,OH,50411,5502,28,1.0,36571,2016
3906500000,HARDIN,OH,18035,2059,17,1.0,12516,2016
3906700000,HARRISON,OH,10056,1547,17,1.0,7231,2016
3906900000,HENRY,OH,19315,1839,17,1.0,14216,2016
3907100000,HIGHLAND,OH,27621,2955,21,1.0,18769,2016
3907300000,HOCKING,OH,18444,2684,17,1.0,13103,2016
3907500000,HOLMES,OH,17938,2094,16,1.0,11654,2016
3907700000,HURON,OH,35732,5104,24,1.0,25343,2016
3907900000,JACKSON,OH,21235,2727,13,1.0,13951,2016
3908100000,JEFFERSON,OH,47714,6710,41,1.0,32904,2016
3908300000,KNOX,OH,40590,7039,30,1.0,29278,2016
3908500000,LAKE,OH,155424,35534,57,1.0,118729,2016
3908700000,LAWRENCE,OH,44143,5892,33,1.0,27239,2016
3908900000,LICKING,OH,117019,22683,29,1.0,84629,2016
3909100000,LOGAN,OH,30684,3378,19,1.0,22019,2016
3909300000,LORAIN,OH,206401,35379,81,1.0,143296,2016
3909500000,LUCAS,OH,300920,36988,163,1.0,200973,2016
3909700000,MADISON,OH,24035,4443,14,1.0,17685,2016
3909900000,MAHONING,OH,166107,30311,73,1.0,117636,2016
3910100000,MARION,OH,39530,5554,10,1.0,26885,2016
3910300000,MEDINA,OH,121238,21163,56,1.0,93198,2016
3910500000,MEIGS,OH,15148,1548,17,1.0,10192,2016
3910700000,MERCER,OH,28731,4147,9,1.0,22053,2016
3910900000,MIAMI,OH,72257,10352,39,1.0,53567,2016
3911100000,MONROE,OH,9641,1755,20,1.0,7040,2016
3911300000,MONTGOMERY,OH,372674,53209,178,1.0,261989,2016
3911500000,MORGAN,OH,9005,1644,14,1.0,6607,2016
3911700000,MORROW,OH,24860,3092,22,1.0,16820,2016
3911900000,MUSKINGUM,OH,53925,8673,36,1.0,37708,2016
3912100000,NOBLE,OH,8117,1401,8,1.0,6165,2016
3912300000,OTTAWA,OH,29606,4510,20,1.0,22678,2016
3912500000,PAULDING,OH,12699,1448,8,1.0,9220,2016
3912700000,PERRY,OH,22087,3631,15,1.0,15337,2016
3912900000,PICKAWAY,OH,34056,5204,28,1.0,25257,2016
3913100000,PIKE,OH,18243,3384,16,1.0,12218,2016
3913300000,PORTAGE,OH,107183,15236,61,1.0,77602,2016
3913500000,PREBLE,OH,27815,2659,27,1.0,20887,2016
3913700000,PUTNAM,OH,23507,3250,19,1.0,19161,2016
3913900000,RICHLAND,OH,81942,9323,48,1.0,56106,2016
3914100000,ROSS,OH,44003,7262,41,1.0,30935,2016
3914300000,SANDUSKY,OH,39691,4539,23,1.0,28688,2016
3914500000,SCIOTO,OH,46386,5315,39,1.0,31513,2016
3914700000,SENECA,OH,34399,3747,36,1.0,24568,2016
3914900000,SHELBY,OH,33984,3492,19,1.0,24116,2016
3915100000,STARK,OH,249902,40945,146,1.0,178605,2016
3915300000,SUMMIT,OH,360766,61597,189,1.0,263518,2016
3915500000,TRUMBULL,OH,140077,20595,93,1.0,97700,2016
3915700000,TUSCARAWAS,OH,58365,9685,53,1.0,42154,2016
3915900000,UNION,OH,36206,4963,19,1.0,27959,2016
3916100000,VAN WERT,OH,19668,2133,8,1.0,14062,2016
3916300000,VINTON,OH,8349,1353,10,1.0,5662,2016
3916500000,WARREN,OH,152192,27255,69,1.0,119450,2016
3916700000,WASHINGTON,OH,42319,5647,30,1.0,30567,2016
3916900000,WAYNE,OH,74772,9078,53,1.0,50845,2016
3917100000,WILLIAMS,OH,24736,2474,16,1.0,17670,2016
3917300000,WOOD,OH,93751,10797,59,1.0,65551,2016
3917500000,WYANDOT,OH,15586,1976,18,1.0,10733,2016
4000100000,ADAIR COUNTY,OK,11668,561,18,1.0,6660,2016
4000300000,ALFALFA COUNTY,OK,3033,118,9,1.0,2263,2016
4000500000,ATOKA COUNTY,OK,7623,253,18,1.0,5084,2016
4000700000,BEAVER COUNTY,OK,3193,166,8,1.0,2280,2016
4000900000,BECKHAM COUNTY,OK,11449,446,14,1.0,7616,2016
4001100000,BLAINE COUNTY,OK,5464,187,10,1.0,3802,2016
4001300000,BRYAN COUNTY,OK,25154,640,23,1.0,13961,2016
4001500000,CADDO COUNTY,OK,14067,427,21,1.0,9469,2016
4001700000,CANADIAN COUNTY,OK,75385,6347,51,1.0,55566,2016
4001900000,CARTER COUNTY,OK,30490,983,26,1.0,18658,2016
4002100000,CHEROKEE COUNTY,OK,24638,890,25,1.0,16589,2016
4002300000,CHOCTAW COUNTY,OK,8886,217,18,1.0,5471,2016
4002500000,CIMARRON COUNTY,OK,1666,101,7,1.0,1085,2016
4002700000,CLEVELAND COUNTY,OK,158967,14169,84,2.0,110739,2016
4002900000,COAL COUNTY,OK,3904,111,10,1.0,2400,2016
4003100000,COMANCHE COUNTY,OK,55948,3020,40,1.0,33007,2016
4003300000,COTTON COUNTY,OK,3788,117,10,1.0,2610,2016
4003500000,CRAIG COUNTY,OK,8224,255,13,1.0,5815,2016
4003700000,CREEK COUNTY,OK,40005,1448,36,1.0,28975,2016
4003900000,CUSTER COUNTY,OK,16575,647,14,1.0,10585,2016
4004100000,DELAWARE COUNTY,OK,23314,1208,23,1.0,15843,2016
4004300000,DEWEY COUNTY,OK,2974,140,10,1.0,2268,2016
4004500000,ELLIS COUNTY,OK,2580,115,8,1.0,1836,2016
4004700000,GARFIELD COUNTY,OK,30937,1498,31,1.0,21880,2016
4004900000,GARVIN COUNTY,OK,15635,438,18,1.0,10644,2016
4005100000,GRADY COUNTY,OK,32107,1919,29,1.0,22404,2016
4005300000,GRANT COUNTY,OK,2949,143,8,1.0,2206,2016
4005500000,GREER COUNTY,OK,2915,118,9,1.0,1905,2016
4005700000,HARMON COUNTY,OK,1505,40,8,1.0,981,2016
4005900000,HARPER COUNTY,OK,2050,82,7,1.0,1536,2016
4006100000,HASKELL COUNTY,OK,7203,318,12,1.0,4787,2016
4006300000,HUGHES COUNTY,OK,6809,264,17,1.0,4542,2016
4006500000,JACKSON COUNTY,OK,11997,390,16,1.0,7844,2016
4006700000,JEFFERSON COUNTY,OK,3620,106,11,1.0,2365,2016
4006900000,JOHNSTON COUNTY,OK,6162,133,15,1.0,4089,2016
4007100000,KAY COUNTY,OK,25166,974,29,1.0,16886,2016
4007300000,KINGFISHER COUNTY,OK,8336,314,15,1.0,6168,2016
4007500000,KIOWA COUNTY,OK,4964,184,15,1.0,3525,2016
4007700000,LATIMER COUNTY,OK,6507,240,13,1.0,4084,2016
4007900000,LE FLORE COUNTY,OK,28013,757,38,1.0,17311,2016
4008100000,LINCOLN COUNTY,OK,19548,639,22,1.0,14118,2016
4008300000,LOGAN COUNTY,OK,27684,1756,23,1.0,19123,2016
4008500000,LOVE COUNTY,OK,6050,125,13,1.0,3797,2016
4008700000,MCCLAIN COUNTY,OK,23454,1224,27,1.0,16931,2016
