fips,place,state,total_reg_voters,mail_ballots_sent,poll_place_elect_day,poll_place_early,total_votes_cast,year,place_type,place_clean
0000037225,VILLAGE OF IRONTON - SAUK COUNTY,WI,134.0,2.0,1.0,,99.0,2016,Village,Village Of Ironton - Sauk
0000037250,TOWN OF IRONTON - SAUK COUNTY,WI,318.0,3.0,1.0,,276.0,2016,Town,Town Of Ironton - Sauk
0000037275,TOWN OF IRVING - JACKSON COUNTY,WI,442.0,14.0,1.0,,357.0,2016,Town,Town Of Irving - Jackson
0000037350,TOWN OF ISABELLE - PIERCE COUNTY,WI,182.0,2.0,1.0,,157.0,2016,Town,Town Of Isabelle - Pierce
0000037500,TOWN OF ITHACA - RICHLAND COUNTY,WI,398.0,5.0,1.0,,315.0,2016,Town,Town Of Ithaca - Richland
0000037600,TOWN OF IXONIA - JEFFERSON COUNTY,WI,3286.0,94.0,1.0,,2773.0,2016,Town,Town Of Ixonia - Jefferson
0000037625,TOWN OF JACKSON - ADAMS COUNTY,WI,714.0,36.0,1.0,,569.0,2016,Town,Town Of Jackson - Adams
0000037650,TOWN OF JACKSON - BURNETT COUNTY,WI,705.0,39.0,1.0,,588.0,2016,Town,Town Of Jackson - Burnett
0000037675,VILLAGE OF JACKSON - WASHINGTON COUNTY,WI,4768.0,276.0,1.0,,3936.0,2016,Village,Village Of Jackson - Washington
0000037700,TOWN OF JACKSON - WASHINGTON COUNTY,WI,3324.0,191.0,1.0,,2896.0,2016,Town,Town Of Jackson - Washington
0000037750,TOWN OF JACKSONPORT - DOOR COUNTY,WI,618.0,31.0,1.0,,525.0,2016,Town,Town Of Jacksonport - Door
0000037775,TOWN OF JACOBS - ASHLAND COUNTY,WI,450.0,5.0,1.0,,339.0,2016,Town,Town Of Jacobs - Ashland
0000037800,TOWN OF JAMESTOWN - GRANT COUNTY,WI,1334.0,46.0,1.0,,1050.0,2016,Town,Town Of Jamestown - Grant
0000037825,CITY OF JANESVILLE - ROCK COUNTY,WI,38425.0,1565.0,10.0,,30249.0,2016,City,City Of Janesville - Rock
0000037850,TOWN OF JANESVILLE - ROCK COUNTY,WI,2640.0,162.0,1.0,,2246.0,2016,Town,Town Of Janesville - Rock
0000037875,TOWN OF JEFFERSON - GREEN COUNTY,WI,734.0,28.0,1.0,,629.0,2016,Town,Town Of Jefferson - Green
0000037900,CITY OF JEFFERSON - JEFFERSON COUNTY,WI,4598.0,130.0,1.0,,3537.0,2016,City,City Of Jefferson - Jefferson
0000037925,TOWN OF JEFFERSON - JEFFERSON COUNTY,WI,1432.0,44.0,1.0,,1215.0,2016,Town,Town Of Jefferson - Jefferson
0000037950,TOWN OF JEFFERSON - MONROE COUNTY,WI,342.0,0.0,1.0,,287.0,2016,Town,Town Of Jefferson - Monroe
0000037975,TOWN OF JEFFERSON - VERNON COUNTY,WI,747.0,5.0,1.0,,616.0,2016,Town,Town Of Jefferson - Vernon
0000038300,TOWN OF JOHNSON - MARATHON COUNTY,WI,468.0,2.0,1.0,,368.0,2016,Town,Town Of Johnson - Marathon
0000038350,VILLAGE OF JOHNSON CREEK - JEFFERSON COUNTY,WI,1969.0,34.0,1.0,,1519.0,2016,Village,Village Of Johnson Creek - Jefferson
0000038400,TOWN OF JOHNSTOWN - POLK COUNTY,WI,325.0,15.0,1.0,,267.0,2016,Town,Town Of Johnstown - Polk
0000038450,TOWN OF JOHNSTOWN - ROCK COUNTY,WI,556.0,16.0,1.0,,471.0,2016,Town,Town Of Johnstown - Rock
0000038550,TOWN OF JORDAN - GREEN COUNTY,WI,391.0,11.0,1.0,,320.0,2016,Town,Town Of Jordan - Green
0000038627,TOWN OF JUMP RIVER - TAYLOR COUNTY,WI,184.0,0.0,1.0,,140.0,2016,Town,Town Of Jump River - Taylor
0000038650,VILLAGE OF JUNCTION CITY - PORTAGE COUNTY,WI,230.0,15.0,1.0,,190.0,2016,Village,Village Of Junction City - Portage
0000038675,CITY OF JUNEAU - DODGE COUNTY,WI,1277.0,20.0,1.0,,994.0,2016,City,City Of Juneau - Dodge
0000038800,CITY OF KAUKAUNA - MULTIPLE COUNTIES,WI,9326.0,596.0,2.0,,7463.0,2016,City,City Of Kaukauna - Multiple Counties
0000038825,TOWN OF KAUKAUNA - OUTAGAMIE COUNTY,WI,875.0,22.0,1.0,,738.0,2016,Town,Town Of Kaukauna - Outagamie
0000038900,VILLAGE OF KEKOSKEE - DODGE COUNTY,WI,107.0,0.0,0.0,,85.0,2016,Village,Village Of Kekoskee - Dodge
0000039000,VILLAGE OF KELLNERSVILLE - MANITOWOC COUNTY,WI,213.0,10.0,1.0,,172.0,2016,Village,Village Of Kellnersville - Manitowoc
0000039025,TOWN OF KELLY - BAYFIELD COUNTY,WI,308.0,11.0,1.0,,260.0,2016,Town,Town Of Kelly - Bayfield
0000039125,TOWN OF KENDALL - LAFAYETTE COUNTY,WI,236.0,0.0,1.0,,176.0,2016,Town,Town Of Kendall - Lafayette
0000039150,VILLAGE OF KENDALL - MONROE COUNTY,WI,253.0,11.0,1.0,,200.0,2016,Village,Village Of Kendall - Monroe
0000039175,VILLAGE OF KENNAN - PRICE COUNTY,WI,89.0,0.0,0.0,,64.0,2016,Village,Village Of Kennan - Price
0000039200,TOWN OF KENNAN - PRICE COUNTY,WI,222.0,2.0,0.0,,169.0,2016,Town,Town Of Kennan - Price
0000039225,CITY OF KENOSHA - KENOSHA COUNTY,WI,55911.0,2510.0,24.0,,41932.0,2016,City,City Of Kenosha - Kenosha
0000039300,VILLAGE OF KEWASKUM - MULTIPLE COUNTIES,WI,2728.0,76.0,1.0,,2297.0,2016,Village,Village Of Kewaskum - Multiple Counties
0000039325,TOWN OF KEWASKUM - WASHINGTON COUNTY,WI,803.0,24.0,1.0,,716.0,2016,Town,Town Of Kewaskum - Washington
0000039350,CITY OF KEWAUNEE - KEWAUNEE COUNTY,WI,1788.0,97.0,1.0,,1430.0,2016,City,City Of Kewaunee - Kewaunee
0000039425,TOWN OF KEYSTONE - BAYFIELD COUNTY,WI,234.0,0.0,1.0,,197.0,2016,Town,Town Of Keystone - Bayfield
0000039475,TOWN OF KICKAPOO - VERNON COUNTY,WI,347.0,17.0,1.0,,269.0,2016,Town,Town Of Kickapoo - Vernon
0000039525,CITY OF KIEL - MULTIPLE COUNTIES,WI,2437.0,66.0,1.0,,2012.0,2016,City,City Of Kiel - Multiple Counties
0000039575,TOWN OF KILDARE - JUNEAU COUNTY,WI,411.0,10.0,1.0,,299.0,2016,Town,Town Of Kildare - Juneau
0000039625,TOWN OF KIMBALL - IRON COUNTY,WI,364.0,25.0,1.0,,297.0,2016,Town,Town Of Kimball - Iron
0000039650,VILLAGE OF KIMBERLY - OUTAGAMIE COUNTY,WI,4410.0,166.0,1.0,,3670.0,2016,Village,Village Of Kimberly - Outagamie
0000039675,TOWN OF KING - LINCOLN COUNTY,WI,714.0,36.0,1.0,,615.0,2016,Town,Town Of King - Lincoln
0000039750,VILLAGE OF KINGSTON - GREEN LAKE COUNTY,WI,215.0,6.0,1.0,,169.0,2016,Village,Village Of Kingston - Green Lake
0000039775,TOWN OF KINGSTON - GREEN LAKE COUNTY,WI,369.0,2.0,1.0,,294.0,2016,Town,Town Of Kingston - Green Lake
0000039800,TOWN OF KINGSTON - JUNEAU COUNTY,WI,27.0,2.0,1.0,,20.0,2016,Town,Town Of Kingston - Juneau
0000039825,TOWN OF KINNICKINNIC - ST. CROIX COUNTY,WI,1292.0,59.0,1.0,,1075.0,2016,Town,Town Of Kinnickinnic - St. Croix
0000039975,VILLAGE OF KNAPP - DUNN COUNTY,WI,292.0,20.0,1.0,,235.0,2016,Village,Village Of Knapp - Dunn
0000040000,TOWN OF KNAPP - JACKSON COUNTY,WI,223.0,6.0,1.0,,191.0,2016,Town,Town Of Knapp - Jackson
0000040075,TOWN OF KNIGHT - IRON COUNTY,WI,150.0,4.0,1.0,,106.0,2016,Town,Town Of Knight - Iron
0000040150,TOWN OF KNOWLTON - MARATHON COUNTY,WI,1348.0,32.0,1.0,,1145.0,2016,Town,Town Of Knowlton - Marathon
0000040175,TOWN OF KNOX - PRICE COUNTY,WI,217.0,4.0,1.0,,169.0,2016,Town,Town Of Knox - Price
0000040275,VILLAGE OF KOHLER - SHEBOYGAN COUNTY,WI,1643.0,94.0,1.0,,1386.0,2016,Village,Village Of Kohler - Sheboygan
0000040325,TOWN OF KOMENSKY - JACKSON COUNTY,WI,202.0,0.0,1.0,,153.0,2016,Town,Town Of Komensky - Jackson
0000040375,TOWN OF KOSHKONONG - JEFFERSON COUNTY,WI,2535.0,68.0,1.0,,2116.0,2016,Town,Town Of Koshkonong - Jefferson
0000040425,TOWN OF KOSSUTH - MANITOWOC COUNTY,WI,1391.0,48.0,1.0,,1157.0,2016,Town,Town Of Kossuth - Manitowoc
0000040550,VILLAGE OF KRONENWETTER - MARATHON COUNTY,WI,4941.0,148.0,1.0,,4129.0,2016,Village,Village Of Kronenwetter - Marathon
0000040687,TOWN OF LAC DU FLAMBEAU - VILAS COUNTY,WI,2048.0,82.0,1.0,,1443.0,2016,Town,Town Of Lac Du Flambeau - Vilas
0000040750,VILLAGE OF LAC LA BELLE - MULTIPLE COUNTIES,WI,245.0,26.0,1.0,,207.0,2016,Village,Village Of Lac La Belle - Multiple Counties
0000040775,CITY OF LA CROSSE - LA CROSSE COUNTY,WI,37757.0,1298.0,13.0,,27596.0,2016,City,City Of La Crosse - La Crosse
0000040850,CITY OF LADYSMITH - RUSK COUNTY,WI,1794.0,103.0,1.0,,1414.0,2016,City,City Of Ladysmith - Rusk
0000040875,VILLAGE OF LA FARGE - VERNON COUNTY,WI,453.0,6.0,1.0,,342.0,2016,Village,Village Of La Farge - Vernon
0000040900,TOWN OF LAFAYETTE - CHIPPEWA COUNTY,WI,4283.0,135.0,1.0,,3493.0,2016,Town,Town Of Lafayette - Chippewa
0000040925,TOWN OF LAFAYETTE - MONROE COUNTY,WI,203.0,0.0,1.0,,182.0,2016,Town,Town Of Lafayette - Monroe
0000040950,TOWN OF LAFAYETTE - WALWORTH COUNTY,WI,1438.0,45.0,1.0,,1219.0,2016,Town,Town Of Lafayette - Walworth
0000040975,TOWN OF LA FOLLETTE - BURNETT COUNTY,WI,383.0,21.0,1.0,,304.0,2016,Town,Town Of La Follette - Burnett
0000041000,TOWN OF LA GRANGE - MONROE COUNTY,WI,1266.0,25.0,1.0,,1052.0,2016,Town,Town Of La Grange - Monroe
0000041050,TOWN OF LA GRANGE - WALWORTH COUNTY,WI,1693.0,122.0,1.0,,1378.0,2016,Town,Town Of La Grange - Walworth
0000041075,TOWN OF LAKE - MARINETTE COUNTY,WI,794.0,21.0,1.0,,665.0,2016,Town,Town Of Lake - Marinette
0000041150,TOWN OF LAKE - PRICE COUNTY,WI,814.0,23.0,1.0,,675.0,2016,Town,Town Of Lake - Price
0000041300,VILLAGE OF LAKE DELTON - SAUK COUNTY,WI,1579.0,30.0,1.0,,1180.0,2016,Village,Village Of Lake Delton - Sauk
0000041450,CITY OF LAKE GENEVA - WALWORTH COUNTY,WI,4494.0,283.0,2.0,,3554.0,2016,City,City Of Lake Geneva - Walworth
0000041525,VILLAGE OF LAKE HALLIE - CHIPPEWA COUNTY,WI,4263.0,150.0,1.0,,3516.0,2016,Village,Village Of Lake Hallie - Chippewa
0000041550,TOWN OF LAKE HOLCOMBE - CHIPPEWA COUNTY,WI,707.0,35.0,1.0,,582.0,2016,Town,Town Of Lake Holcombe - Chippewa
0000041600,TOWN OF LAKELAND - BARRON COUNTY,WI,689.0,20.0,1.0,,568.0,2016,Town,Town Of Lakeland - Barron
0000041675,CITY OF LAKE MILLS - JEFFERSON COUNTY,WI,4129.0,95.0,1.0,,3350.0,2016,City,City Of Lake Mills - Jefferson
0000041700,TOWN OF LAKE MILLS - JEFFERSON COUNTY,WI,1500.0,65.0,1.0,,1244.0,2016,Town,Town Of Lake Mills - Jefferson
0000041725,VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY,WI,872.0,32.0,1.0,,699.0,2016,Village,Village Of Lake Nebagamon - Douglas
0000041800,TOWN OF LAKESIDE - DOUGLAS COUNTY,WI,483.0,15.0,1.0,,385.0,2016,Town,Town Of Lakeside - Douglas
0000041887,TOWN OF LAKE TOMAHAWK - ONEIDA COUNTY,WI,766.0,20.0,1.0,,655.0,2016,Town,Town Of Lake Tomahawk - Oneida
0000041900,TOWN OF LAKETOWN - POLK COUNTY,WI,685.0,35.0,1.0,,568.0,2016,Town,Town Of Laketown - Polk
0000042075,TOWN OF LAKEWOOD - OCONTO COUNTY,WI,687.0,40.0,1.0,,581.0,2016,Town,Town Of Lakewood - Oconto
0000042125,TOWN OF LAMARTINE - FOND DU LAC COUNTY,WI,1176.0,43.0,1.0,,1025.0,2016,Town,Town Of Lamartine - Fond Du Lac
0000042175,TOWN OF LAMONT - LAFAYETTE COUNTY,WI,204.0,3.0,1.0,,159.0,2016,Town,Town Of Lamont - Lafayette
0000042225,TOWN OF LANARK - PORTAGE COUNTY,WI,1057.0,41.0,1.0,,871.0,2016,Town,Town Of Lanark - Portage
0000042250,CITY OF LANCASTER - GRANT COUNTY,WI,2235.0,62.0,2.0,,1750.0,2016,City,City Of Lancaster - Grant
0000042325,TOWN OF LAND O-LAKES - VILAS COUNTY,WI,701.0,31.0,1.0,,586.0,2016,Town,Town Of Land O-Lakes - Vilas
0000042425,TOWN OF LANGLADE - LANGLADE COUNTY,WI,335.0,38.0,1.0,,279.0,2016,Town,Town Of Langlade - Langlade
0000042450,VILLAGE OF LANNON - WAUKESHA COUNTY,WI,884.0,15.0,1.0,,722.0,2016,Village,Village Of Lannon - Waukesha
0000042500,TOWN OF LAONA - FOREST COUNTY,WI,747.0,28.0,1.0,,605.0,2016,Town,Town Of Laona - Forest
0000042562,TOWN OF LA POINTE - ASHLAND COUNTY,WI,315.0,25.0,1.0,,247.0,2016,Town,Town Of La Pointe - Ashland
0000042575,TOWN OF LA PRAIRIE - ROCK COUNTY,WI,577.0,19.0,1.0,,474.0,2016,Town,Town Of La Prairie - Rock
0000042650,TOWN OF LARRABEE - WAUPACA COUNTY,WI,804.0,21.0,1.0,,674.0,2016,Town,Town Of Larrabee - Waupaca
0000042825,VILLAGE OF LAVALLE - SAUK COUNTY,WI,225.0,5.0,1.0,,176.0,2016,Village,Village Of Lavalle - Sauk
0000042850,TOWN OF LA VALLE - SAUK COUNTY,WI,932.0,43.0,1.0,,802.0,2016,Town,Town Of La Valle - Sauk
0000042900,TOWN OF LAWRENCE - BROWN COUNTY,WI,3672.0,172.0,1.0,,3101.0,2016,Town,Town Of Lawrence - Brown
0000042950,TOWN OF LAWRENCE - RUSK COUNTY,WI,157.0,9.0,1.0,,130.0,2016,Town,Town Of Lawrence - Rusk
0000043050,TOWN OF LEBANON - DODGE COUNTY,WI,1100.0,35.0,1.0,,932.0,2016,Town,Town Of Lebanon - Dodge
0000043075,TOWN OF LEBANON - WAUPACA COUNTY,WI,1081.0,37.0,1.0,,897.0,2016,Town,Town Of Lebanon - Waupaca
0000043090,TOWN OF LEDGEVIEW - BROWN COUNTY,WI,5305.0,601.0,1.0,,4364.0,2016,Town,Town Of Ledgeview - Brown
0000043125,TOWN OF LEEDS - COLUMBIA COUNTY,WI,562.0,19.0,1.0,,480.0,2016,Town,Town Of Leeds - Columbia
0000043300,TOWN OF LEMONWEIR - JUNEAU COUNTY,WI,998.0,35.0,1.0,,760.0,2016,Town,Town Of Lemonweir - Juneau
0000043325,VILLAGE OF LENA - OCONTO COUNTY,WI,323.0,8.0,1.0,,260.0,2016,Village,Village Of Lena - Oconto
0000043350,TOWN OF LENA - OCONTO COUNTY,WI,481.0,16.0,1.0,,387.0,2016,Town,Town Of Lena - Oconto
0000043400,TOWN OF LENROOT - SAWYER COUNTY,WI,1014.0,29.0,1.0,,841.0,2016,Town,Town Of Lenroot - Sawyer
0000043425,TOWN OF LEOLA - ADAMS COUNTY,WI,168.0,6.0,1.0,,138.0,2016,Town,Town Of Leola - Adams
0000043475,TOWN OF LEON - MONROE COUNTY,WI,717.0,15.0,1.0,,596.0,2016,Town,Town Of Leon - Monroe
0000043500,TOWN OF LEON - WAUSHARA COUNTY,WI,1001.0,77.0,1.0,,843.0,2016,Town,Town Of Leon - Waushara
0000043650,TOWN OF LEROY - DODGE COUNTY,WI,618.0,28.0,1.0,,527.0,2016,Town,Town Of Leroy - Dodge
0000043675,TOWN OF LESSOR - SHAWANO COUNTY,WI,779.0,25.0,1.0,,666.0,2016,Town,Town Of Lessor - Shawano
0000043700,TOWN OF LEVIS - CLARK COUNTY,WI,309.0,10.0,1.0,,227.0,2016,Town,Town Of Levis - Clark
0000043775,TOWN OF LEWISTON - COLUMBIA COUNTY,WI,814.0,0.0,1.0,,692.0,2016,Town,Town Of Lewiston - Columbia
0000043825,TOWN OF LIBERTY - GRANT COUNTY,WI,313.0,10.0,1.0,,238.0,2016,Town,Town Of Liberty - Grant
0000043850,TOWN OF LIBERTY - MANITOWOC COUNTY,WI,855.0,14.0,1.0,,732.0,2016,Town,Town Of Liberty - Manitowoc
0000043875,TOWN OF LIBERTY - OUTAGAMIE COUNTY,WI,613.0,18.0,2.0,,519.0,2016,Town,Town Of Liberty - Outagamie
0000043900,TOWN OF LIBERTY - VERNON COUNTY,WI,194.0,10.0,1.0,,173.0,2016,Town,Town Of Liberty - Vernon
0000043925,TOWN OF LIBERTY GROVE - DOOR COUNTY,WI,1685.0,83.0,1.0,,1424.0,2016,Town,Town Of Liberty Grove - Door
0000044050,TOWN OF LIMA - GRANT COUNTY,WI,442.0,25.0,1.0,,353.0,2016,Town,Town Of Lima - Grant
0000044075,TOWN OF LIMA - PEPIN COUNTY,WI,371.0,12.0,1.0,,318.0,2016,Town,Town Of Lima - Pepin
0000044125,TOWN OF LIMA - ROCK COUNTY,WI,759.0,19.0,1.0,,630.0,2016,Town,Town Of Lima - Rock
0000044150,TOWN OF LIMA - SHEBOYGAN COUNTY,WI,2051.0,137.0,1.0,,1769.0,2016,Town,Town Of Lima - Sheboygan
0000044225,VILLAGE OF LIME RIDGE - SAUK COUNTY,WI,119.0,0.0,1.0,,91.0,2016,Village,Village Of Lime Ridge - Sauk
0000044250,TOWN OF LINCOLN - ADAMS COUNTY,WI,213.0,0.0,1.0,,182.0,2016,Town,Town Of Lincoln - Adams
0000044275,TOWN OF LINCOLN - BAYFIELD COUNTY,WI,219.0,0.0,1.0,,183.0,2016,Town,Town Of Lincoln - Bayfield
0000044300,TOWN OF LINCOLN - BUFFALO COUNTY,WI,141.0,2.0,1.0,,125.0,2016,Town,Town Of Lincoln - Buffalo
0000044325,TOWN OF LINCOLN - BURNETT COUNTY,WI,214.0,4.0,1.0,,173.0,2016,Town,Town Of Lincoln - Burnett
0000044350,TOWN OF LINCOLN - EAU CLAIRE COUNTY,WI,735.0,21.0,1.0,,587.0,2016,Town,Town Of Lincoln - Eau Claire
0000044375,TOWN OF LINCOLN - FOREST COUNTY,WI,653.0,49.0,1.0,,514.0,2016,Town,Town Of Lincoln - Forest
0000044425,TOWN OF LINCOLN - KEWAUNEE COUNTY,WI,576.0,33.0,1.0,,486.0,2016,Town,Town Of Lincoln - Kewaunee
0000044450,TOWN OF LINCOLN - MONROE COUNTY,WI,541.0,10.0,1.0,,442.0,2016,Town,Town Of Lincoln - Monroe
0000044475,TOWN OF LINCOLN - POLK COUNTY,WI,1519.0,80.0,1.0,,1257.0,2016,Town,Town Of Lincoln - Polk
0000044500,TOWN OF LINCOLN - TREMPEALEAU COUNTY,WI,436.0,37.0,1.0,,324.0,2016,Town,Town Of Lincoln - Trempealeau
0000044525,TOWN OF LINCOLN - VILAS COUNTY,WI,1973.0,102.0,1.0,,1612.0,2016,Town,Town Of Lincoln - Vilas
0000044550,TOWN OF LINCOLN - WOOD COUNTY,WI,1101.0,50.0,1.0,,959.0,2016,Town,Town Of Lincoln - Wood
0000044575,TOWN OF LIND - WAUPACA COUNTY,WI,1000.0,30.0,1.0,,823.0,2016,Town,Town Of Lind - Waupaca
0000044625,VILLAGE OF LINDEN - IOWA COUNTY,WI,285.0,4.0,1.0,,231.0,2016,Village,Village Of Linden - Iowa
0000044650,TOWN OF LINDEN - IOWA COUNTY,WI,472.0,12.0,1.0,,382.0,2016,Town,Town Of Linden - Iowa
0000044675,TOWN OF LINDINA - JUNEAU COUNTY,WI,483.0,24.0,1.0,,402.0,2016,Town,Town Of Lindina - Juneau
0000044750,TOWN OF LINN - WALWORTH COUNTY,WI,1629.0,62.0,2.0,,1335.0,2016,Town,Town Of Linn - Walworth
0000044800,TOWN OF LINWOOD - PORTAGE COUNTY,WI,791.0,48.0,1.0,,676.0,2016,Town,Town Of Linwood - Portage
0000044825,TOWN OF LISBON - JUNEAU COUNTY,WI,598.0,25.0,1.0,,499.0,2016,Town,Town Of Lisbon - Juneau
0000044850,TOWN OF LISBON - WAUKESHA COUNTY,WI,7733.0,532.0,3.0,,6620.0,2016,Town,Town Of Lisbon - Waukesha
0000044900,TOWN OF LITTLE BLACK - TAYLOR COUNTY,WI,669.0,16.0,1.0,,559.0,2016,Town,Town Of Little Black - Taylor
0000044950,VILLAGE OF LITTLE CHUTE - OUTAGAMIE COUNTY,WI,6785.0,199.0,2.0,,5520.0,2016,Village,Village Of Little Chute - Outagamie
0000044975,TOWN OF LITTLE FALLS - MONROE COUNTY,WI,878.0,11.0,1.0,,701.0,2016,Town,Town Of Little Falls - Monroe
0000045025,TOWN OF LITTLE GRANT - GRANT COUNTY,WI,164.0,4.0,1.0,,142.0,2016,Town,Town Of Little Grant - Grant
0000045150,TOWN OF LITTLE RICE - ONEIDA COUNTY,WI,267.0,5.0,1.0,,223.0,2016,Town,Town Of Little Rice - Oneida
0000045175,TOWN OF LITTLE RIVER - OCONTO COUNTY,WI,663.0,18.0,1.0,,562.0,2016,Town,Town Of Little River - Oconto
0000045275,TOWN OF LITTLE SUAMICO - OCONTO COUNTY,WI,3399.0,252.0,1.0,,2855.0,2016,Town,Town Of Little Suamico - Oconto
0000045300,TOWN OF LITTLE WOLF - WAUPACA COUNTY,WI,887.0,51.0,1.0,,738.0,2016,Town,Town Of Little Wolf - Waupaca
0000045325,VILLAGE OF LIVINGSTON - MULTIPLE COUNTIES,WI,380.0,7.0,1.0,,290.0,2016,Village,Village Of Livingston - Multiple Counties
0000045350,CITY OF LODI - COLUMBIA COUNTY,WI,2096.0,48.0,1.0,,1773.0,2016,City,City Of Lodi - Columbia
0000045375,TOWN OF LODI - COLUMBIA COUNTY,WI,2375.0,92.0,1.0,,2015.0,2016,Town,Town Of Lodi - Columbia
0000045400,VILLAGE OF LOGANVILLE - SAUK COUNTY,WI,183.0,1.0,1.0,,153.0,2016,Village,Village Of Loganville - Sauk
0000045425,VILLAGE OF LOHRVILLE - WAUSHARA COUNTY,WI,269.0,5.0,1.0,,208.0,2016,Village,Village Of Lohrville - Waushara
0000045475,VILLAGE OF LOMIRA - DODGE COUNTY,WI,1524.0,26.0,1.0,,1217.0,2016,Village,Village Of Lomira - Dodge
0000045500,TOWN OF LOMIRA - DODGE COUNTY,WI,775.0,19.0,1.0,,654.0,2016,Town,Town Of Lomira - Dodge
0000045575,VILLAGE OF LONE ROCK - RICHLAND COUNTY,WI,499.0,10.0,1.0,,379.0,2016,Village,Village Of Lone Rock - Richland
0000045625,TOWN OF LONG LAKE - FLORENCE COUNTY,WI,135.0,17.0,1.0,,112.0,2016,Town,Town Of Long Lake - Florence
0000045650,TOWN OF LONG LAKE - WASHBURN COUNTY,WI,488.0,22.0,1.0,,408.0,2016,Town,Town Of Long Lake - Washburn
0000045700,TOWN OF LONGWOOD - CLARK COUNTY,WI,286.0,0.0,1.0,,228.0,2016,Town,Town Of Longwood - Clark
0000045775,TOWN OF LORAIN - POLK COUNTY,WI,198.0,10.0,1.0,,163.0,2016,Town,Town Of Lorain - Polk
0000045950,VILLAGE OF LOWELL - DODGE COUNTY,WI,214.0,3.0,1.0,,169.0,2016,Village,Village Of Lowell - Dodge
0000045975,TOWN OF LOWELL - DODGE COUNTY,WI,715.0,17.0,1.0,,591.0,2016,Town,Town Of Lowell - Dodge
0000046050,TOWN OF LOWVILLE - COLUMBIA COUNTY,WI,747.0,15.0,1.0,,624.0,2016,Town,Town Of Lowville - Columbia
0000046075,CITY OF LOYAL - CLARK COUNTY,WI,704.0,22.0,1.0,,567.0,2016,City,City Of Loyal - Clark
0000046100,TOWN OF LOYAL - CLARK COUNTY,WI,308.0,0.0,1.0,,253.0,2016,Town,Town Of Loyal - Clark
0000046150,VILLAGE OF LUBLIN - TAYLOR COUNTY,WI,75.0,0.0,1.0,,53.0,2016,Village,Village Of Lublin - Taylor
0000046175,TOWN OF LUCAS - DUNN COUNTY,WI,518.0,27.0,1.0,,416.0,2016,Town,Town Of Lucas - Dunn
0000046200,VILLAGE OF LUCK - POLK COUNTY,WI,722.0,51.0,1.0,,573.0,2016,Village,Village Of Luck - Polk
0000046225,TOWN OF LUCK - POLK COUNTY,WI,652.0,32.0,1.0,,525.0,2016,Town,Town Of Luck - Polk
0000046275,TOWN OF LUDINGTON - EAU CLAIRE COUNTY,WI,713.0,12.0,1.0,,594.0,2016,Town,Town Of Ludington - Eau Claire
0000046400,VILLAGE OF LUXEMBURG - KEWAUNEE COUNTY,WI,1532.0,39.0,1.0,,1269.0,2016,Village,Village Of Luxemburg - Kewaunee
0000046425,TOWN OF LUXEMBURG - KEWAUNEE COUNTY,WI,1011.0,19.0,1.0,,849.0,2016,Town,Town Of Luxemburg - Kewaunee
0000046525,TOWN OF LYNDON - JUNEAU COUNTY,WI,805.0,27.0,1.0,,624.0,2016,Town,Town Of Lyndon - Juneau
0000046575,TOWN OF LYNDON - SHEBOYGAN COUNTY,WI,985.0,42.0,1.0,,0.0,2016,Town,Town Of Lyndon - Sheboygan
0000046600,VILLAGE OF LYNDON STATION - JUNEAU COUNTY,WI,270.0,6.0,1.0,,155.0,2016,Village,Village Of Lyndon Station - Juneau
0000046625,TOWN OF LYNN - CLARK COUNTY,WI,325.0,0.0,1.0,,256.0,2016,Town,Town Of Lynn - Clark
0000046650,TOWN OF LYNNE - ONEIDA COUNTY,WI,95.0,4.0,1.0,,81.0,2016,Town,Town Of Lynne - Oneida
0000046675,VILLAGE OF LYNXVILLE - CRAWFORD COUNTY,WI,88.0,3.0,1.0,,71.0,2016,Village,Village Of Lynxville - Crawford
0000046725,TOWN OF LYONS - WALWORTH COUNTY,WI,2341.0,103.0,1.0,,1888.0,2016,Town,Town Of Lyons - Walworth
0000046850,VILLAGE OF MCFARLAND - DANE COUNTY,WI,5920.0,190.0,1.0,,4987.0,2016,Village,Village Of Mcfarland - Dane
0000046875,TOWN OF MACKFORD - GREEN LAKE COUNTY,WI,361.0,7.0,1.0,,286.0,2016,Town,Town Of Mackford - Green Lake
0000046900,TOWN OF MCKINLEY - POLK COUNTY,WI,215.0,1.0,1.0,,192.0,2016,Town,Town Of Mckinley - Polk
0000046925,TOWN OF MCKINLEY - TAYLOR COUNTY,WI,214.0,7.0,0.0,,174.0,2016,Town,Town Of Mckinley - Taylor
0000046975,TOWN OF MCMILLAN - MARATHON COUNTY,WI,1438.0,45.0,1.0,,1199.0,2016,Town,Town Of Mcmillan - Marathon
0000047025,TOWN OF MADGE - WASHBURN COUNTY,WI,426.0,45.0,1.0,,352.0,2016,Town,Town Of Madge - Washburn
0000048000,CITY OF MADISON - DANE COUNTY,WI,205439.0,8877.0,88.0,,151682.0,2016,City,City Of Madison - Dane
0000048025,TOWN OF MADISON - DANE COUNTY,WI,3529.0,81.0,2.0,,2472.0,2016,Town,Town Of Madison - Dane
0000048150,TOWN OF MAGNOLIA - ROCK COUNTY,WI,491.0,11.0,1.0,,405.0,2016,Town,Town Of Magnolia - Rock
