Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
368,IRQ,Iraq,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,115,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853231,Ministry of Defense Advisors Program (MODA),The Ministry of Defense Advisors (MoDA) program partners senior Department of Defense (DoD) civilian experts with foreign counterparts to improve ministerial capacity. The MoDA Program assists the Iraqi Ministries of Defense and Interior with various ministerial reform initiatives. Long-term reform objectives are being achieved.,,,2020-09-30,2,Obligations,2020,8144,8144
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853971,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - Strategic Defense Review # 3",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-11-01,2,Obligations,2020,8000,8000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854349,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - United States Army Europe (USAREUR) - UKR - Combined Resolve XIV MPC - United States Army Europe (USAREUR) - 321 - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-03-12,2,Obligations,2020,7953,7953
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854353,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - United States Army Europe (USAREUR) - UKR - Saber Junction 21 IPC - United States Army Europe (USAREUR) - 321 - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-03-07,2,Obligations,2020,7044,7044
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853963,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - Air Force Strategy Development # 8",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-10-29,2,Obligations,2020,7000,7000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852889,Counter Terrorism and Irregular Warfare Fellowship Program (CTIWFP),Formerly known as the Combating Terrorism Fellowship Program (CTFP). The purpose of the Combating Terrorism and Irregular Warfare Fellowship Program (CTIWFP) is to: (1) Educate and train mid- and senior-level partner defense and security officials; (2) Build and strengthen a global network of Combating Terrorism (CbT) and Irregular Warfare (IW) experts and practitioners at the operational and strategic levels; (3) Build and reinforce the CbT and IW capabilities of partner nations through operational and strategic level education; (4) Contribute to efforts to counter ideological support to terrorism; (5) Provide a flexible and proactive program to respond to emerging CbT and IW requirements.,,,2020-03-12,2,Obligations,2020,6842,6842
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854208,"U.S. Department of Defense, Institutional Capacity Building Programs: RC & O+M - GCMC - GCMC - JOR - SEMINAR ON REGIONAL SECURITY (SRS) - GCMC - 342 - RC & O+M - GCMC - FY20Q2",Institutional Capacity Building (ICB). Royal Jordanian Armed Forces,,,2020-02-07,2,Obligations,2020,6828,6828
368,IRQ,Iraq,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854206,"U.S. Department of Defense, Institutional Capacity Building Programs: RC & O+M - GCMC - GCMC - IRQ - SEMINAR ON REGIONAL SECURITY (SRS) - GCMC - 342 - RC & O+M - GCMC - FY20Q2",Institutional Capacity Building (ICB). Iraq Ministry of Peshmarga,,,2020-02-07,2,Obligations,2020,6828,6828
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854357,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF PN - Computer Network Exploitation (CNE) - UKR - EP NCO DEVELOPMENT / EASELS 2020 - Computer Network Exploitation (CNE) - 312 - WIF PN - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-02-22,2,Obligations,2020,6800,6800
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854193,"U.S. Department of Defense, Institutional Capacity Building Programs: Partnership for Peace Consortium - DEEP UKR Curriculum Development Kyiv NDU","Institutional Capacity Building (ICB). National Defense University, Kyiv",,,2019-11-15,2,Obligations,2020,6744,6744
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854350,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - United States Army Europe (USAREUR) - UKR - Dynamic Front 21 IPC - United States Army Europe (USAREUR) - 321 - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-03-27,2,Obligations,2020,6736,6736
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854249,"U.S. Department of Defense, Institutional Capacity Building Programs: United States Army Europe (USAREUR) - NOBLE PARTNER 20 IPC",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-12-13,2,Obligations,2020,6450,6450
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854351,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - United States Army Europe (USAREUR) - UKR - NOBLE PARTNER MPC - United States Army Europe (USAREUR) - 321 - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-02-06,2,Obligations,2020,6344,6344
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854263,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - ISG - UKR - Ukraine - Air Force Strategy Development # 10 - ISG - 332b - WIF - FY20Q2",Institutional Capacity Building (ICB). Ukrainian Air Force,,,2020-01-24,2,Obligations,2020,6000,6000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854265,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - ISG - UKR - Ukraine - Strategic Defense Review # 7 - ISG - 332b - WIF - FY20Q2","Institutional Capacity Building (ICB). Defense Policy and Strategic Planning Directorate, Ministry of Defense",,,2020-01-31,2,Obligations,2020,6000,6000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854264,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - ISG - UKR - Ukraine - National Command and Control Project # 2 - ISG - 332b - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-02-07,2,Obligations,2020,6000,6000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854266,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - ISG - UKR - Ukraine - Strategic Defense Review #6 - ISG - 332b - WIF - FY20Q2","Institutional Capacity Building (ICB). Defense Policy and Strategic Planning Directorate, Ministry of Defense",,,2020-01-22,2,Obligations,2020,5000,5000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853966,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - GCMC Defense Review Seminar",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-11-26,2,Obligations,2020,5000,5000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854364,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF PN - JCC - UKR - JCC Cyber Endeavor SEM IV - JCC - 312 - WIF PN - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-03-13,2,Obligations,2020,4956,4956
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854352,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - United States Army Europe (USAREUR) - UKR - Saber Junction 20 MPC - United States Army Europe (USAREUR) - 321 - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-02-01,2,Obligations,2020,4600,4600
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852886,Counter Terrorism and Irregular Warfare Fellowship Program (CTIWFP),Formerly known as the Combating Terrorism Fellowship Program (CTFP). The purpose of the Combating Terrorism and Irregular Warfare Fellowship Program (CTIWFP) is to: (1) Educate and train mid- and senior-level partner defense and security officials; (2) Build and strengthen a global network of Combating Terrorism (CbT) and Irregular Warfare (IW) experts and practitioners at the operational and strategic levels; (3) Build and reinforce the CbT and IW capabilities of partner nations through operational and strategic level education; (4) Contribute to efforts to counter ideological support to terrorism; (5) Provide a flexible and proactive program to respond to emerging CbT and IW requirements.,,,2020-01-24,2,Obligations,2020,4258,4258
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853968,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - Navy Strategy Workshop",Institutional Capacity Building (ICB). Ukrainian Navy,,,2019-12-15,2,Obligations,2020,4000,4000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854228,"U.S. Department of Defense, Institutional Capacity Building Programs: Search Results Web Result with Site Links  Defense Technology Security Administration - US-Ukraine Cooperative Technology Security Dialogue",Institutional Capacity Building (ICB). Ministry of Defense-Technical Cooperation and Export Control Division,,,2019-11-08,2,Obligations,2020,3894,3894
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,18,DTRA,Defense Threat Reduction Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,17,97x0134,"Department of Defense, Cooperative Threat Reduction Account",7,Department of Defense,DOD,2,Military,3,Project-Type,20098,Cooperative Threat Reduction Program: Counter-Unmanned Aerial System (C-UAS) / Counter-Improvised Explosive Device (C-IED) Lessons Learned Exchange [non-ODA],Counter-Unmanned Aerial System (C-UAS) / C-Improvised Explosive Device (C-IED) Lessons Learned Exchange with Jordanian Special Forces,,,2020-01-08,2,Obligations,2020,3500,3500
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853807,"U.S. Department of Defense, Institutional Capacity Building Programs: Defense Governance Management Team (DGMT) - DIB Coordinator Office Supplies",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-09-30,2,Obligations,2020,3500,3500
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853809,"U.S. Department of Defense, Institutional Capacity Building Programs: Defense Governance Management Team (DGMT) - Translator/Interpreter Office Supplies",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-09-30,2,Obligations,2020,3500,3500
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853894,"U.S. Department of Defense, Institutional Capacity Building Programs: Enhanced Capabilities for Subcritical Experiments (ECSE) - Defense Senior Enlisted Leader Council",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-12-14,2,Obligations,2020,3375,3375
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854250,"U.S. Department of Defense, Institutional Capacity Building Programs: United States Army Europe (USAREUR) - RAPID TRIDENT 20 CDC",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-11-21,2,Obligations,2020,3001,3001
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854268,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - ISG - UKR - Ukraine - Strategic Defense Review #9 - ISG - 332b - WIF - FY20Q2","Institutional Capacity Building (ICB). Defense Policy and Strategic Planning Directorate, Ministry of Defense",,,2020-02-21,2,Obligations,2020,3000,3000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854267,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - ISG - UKR - Ukraine - Strategic Defense Review #8 - ISG - 332b - WIF - FY20Q2","Institutional Capacity Building (ICB). Defense Policy and Strategic Planning Directorate, Ministry of Defense",,,2020-02-13,2,Obligations,2020,3000,3000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854246,"U.S. Department of Defense, Institutional Capacity Building Programs: United States Army Europe (USAREUR) - COMBINED RESOLVE XIII FPC",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-11-15,2,Obligations,2020,2502,2502
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852886,Counter Terrorism and Irregular Warfare Fellowship Program (CTIWFP),Formerly known as the Combating Terrorism Fellowship Program (CTFP). The purpose of the Combating Terrorism and Irregular Warfare Fellowship Program (CTIWFP) is to: (1) Educate and train mid- and senior-level partner defense and security officials; (2) Build and strengthen a global network of Combating Terrorism (CbT) and Irregular Warfare (IW) experts and practitioners at the operational and strategic levels; (3) Build and reinforce the CbT and IW capabilities of partner nations through operational and strategic level education; (4) Contribute to efforts to counter ideological support to terrorism; (5) Provide a flexible and proactive program to respond to emerging CbT and IW requirements.,,,2020-01-24,2,Obligations,2020,2129,2129
368,IRQ,Iraq,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852886,Counter Terrorism and Irregular Warfare Fellowship Program (CTIWFP),Formerly known as the Combating Terrorism Fellowship Program (CTFP). The purpose of the Combating Terrorism and Irregular Warfare Fellowship Program (CTIWFP) is to: (1) Educate and train mid- and senior-level partner defense and security officials; (2) Build and strengthen a global network of Combating Terrorism (CbT) and Irregular Warfare (IW) experts and practitioners at the operational and strategic levels; (3) Build and reinforce the CbT and IW capabilities of partner nations through operational and strategic level education; (4) Contribute to efforts to counter ideological support to terrorism; (5) Provide a flexible and proactive program to respond to emerging CbT and IW requirements.,,,2020-01-24,2,Obligations,2020,2129,2129
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854314,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - U.S. European Command (USEUCOM) ECJ5 Directorate - UKR - PfP Program Review - U.S. European Command (USEUCOM) ECJ5 Directorate - 164 - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-03-13,2,Obligations,2020,1658,1658
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854371,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF PN - United States Army Europe (USAREUR) - UKR - RAPID TRIDENT 20 IPC - United States Army Europe (USAREUR) - 321 - WIF PN - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-01-24,2,Obligations,2020,1459,1459
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854194,"U.S. Department of Defense, Institutional Capacity Building Programs: Partnership for Peace Consortium - DEEP UKR Odesa Naval Institute Review",Institutional Capacity Building (ICB). Odesa Naval Academy,,,2019-12-13,2,Obligations,2020,1176,1176
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854243,"U.S. Department of Defense, Institutional Capacity Building Programs: U.S. European Command (USEUCOM) ECJ5 Directorate - PfP CoordinatorOffice Supplies",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-12-31,2,Obligations,2020,1009,1009
