,id,reportid,lastmodified,attackdate,versionid,attacktime,country,countryiso2code,countryiso3code,attacktimestamp,classificationid,classification,attacktype,attacktypeid,victimstotalinjured,victimstotaldeath,hcfacilities,hctransport,hcpersonnel,hcsuppliesassets,hcwarehousestorage,hcpatients,hcother,typeoffacility,facilityother,hwabducton,hwarrest,hwdetention,patientabduction,patientarrest,patientdetention
305,6748,UKR006748,2022-05-17T04:24:33.347,2022-03-27,1,Time Unknown,Ukraine,UA,UKR,2022-03-27T16:25:30,4,Confirmed," Militarization of a health care asset, Obstruction to health care delivery (e.g. physical, administrative, legal etc), Removal of health care assets (e.g. transport, supplies, materials), Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars), Violence with individual weapons (knives, bricks, clubs, guns, grenades and improvised explosive devices (IED)","10,2,4,5,8",0,0,YES,NO,NO,YES,NO,NO,,Primary,,0,0,0,0,0,0
306,6520,UKR006520,2022-04-05T11:12:59.15,2022-03-27,1,Time Unknown,Ukraine,UA,UKR,2022-03-27T11:10:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,YES,NO,NO,,Tertiary,,0,0,0,0,0,0
307,6492,UKR006492,2022-04-06T03:31:28.933,2022-03-27,1,Time Unknown,Ukraine,UA,UKR,2022-03-27T04:35:45,4,Confirmed," Obstruction to health care delivery (e.g. physical, administrative, legal etc), Psychological violence/threat of violence/intimidation, Violence with individual weapons (knives, bricks, clubs, guns, grenades and improvised explosive devices (IED)","10,11,4",0,0,YES,NO,NO,Unknown,Unknown,NO,,,,0,0,0,0,0,0
308,6981,UKR006981,2022-07-13T06:17:28.963,2022-03-26,1,Time Unknown,Ukraine,UA,UKR,2022-03-26T21:00:45,4,Confirmed," Abduction/Arrest/Detention of health personnel or patients, Obstruction to health care delivery (e.g. physical, administrative, legal etc), Psychological violence/threat of violence/intimidation","1,10,11",0,0,NO,NO,YES,Unknown,NO,YES,,Secondary,,0,0,0,0,0,0
309,6490,UKR006490,2022-04-12T13:54:22.753,2022-03-26,1,Time Unknown,Ukraine,UA,UKR,2022-03-26T10:30:30,4,Confirmed," Obstruction to health care delivery (e.g. physical, administrative, legal etc), Psychological violence/threat of violence/intimidation","10,11",0,0,YES,NO,NO,NO,NO,NO,,Secondary,,0,0,0,0,0,0
310,6875,UKR006875,2022-06-21T10:22:12.85,2022-03-26,1,07:30,Ukraine,UA,UKR,2022-03-26T07:30:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
311,7108,UKR007108,2022-08-12T07:51:48.5,2022-03-25,1,Time Unknown,Ukraine,UA,UKR,2022-03-25T22:25:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,1,YES,NO,YES,Unknown,NO,Unknown,,Primary,,0,0,0,0,0,0
312,6607,UKR006607,2022-04-19T03:57:20.2,2022-03-25,1,Time Unknown,Ukraine,UA,UKR,2022-03-25T20:20:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Secondary,,0,0,0,0,0,0
313,6544,UKR006544,2022-04-09T19:51:14.727,2022-03-25,1,Time Unknown,Ukraine,UA,UKR,2022-03-25T19:50:15,3,Probable," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
314,6955,UKR006955,2022-07-05T16:29:41.433,2022-03-25,1,Time Unknown,Ukraine,UA,UKR,2022-03-25T16:55:15,4,Confirmed," Militarization of a health care asset, Removal of health care assets (e.g. transport, supplies, materials)","2,8",0,0,YES,YES,NO,YES,NO,NO,,Primary,,0,0,0,0,0,0
315,6874,UKR006874,2022-06-21T10:20:57.773,2022-03-25,1,16:45,Ukraine,UA,UKR,2022-03-25T16:45:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
316,6488,UKR006488,2022-03-28T17:40:40.82,2022-03-25,1,Time Unknown,Ukraine,UA,UKR,2022-03-25T16:25:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,Unknown,NO,,,,0,0,0,0,0,0
317,6521,UKR006521,2022-04-05T11:17:29.527,2022-03-25,1,08:00,Ukraine,UA,UKR,2022-03-25T08:00:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,Unknown,NO,YES,Unknown,NO,,,,0,0,0,0,0,0
318,6489,UKR006489,2022-03-30T05:49:46.273,2022-03-25,1,07:45,Ukraine,UA,UKR,2022-03-25T07:45:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,,,0,0,0,0,0,0
319,6707,UKR006707,2022-07-13T06:16:55.183,2022-03-24,1,Time Unknown,Ukraine,UA,UKR,2022-03-24T22:45:45,4,Confirmed," Abduction/Arrest/Detention of health personnel or patients, Militarization of a health care asset, Psychological violence/threat of violence/intimidation","1,11,8",0,0,YES,NO,YES,Unknown,Unknown,YES,,Secondary,,0,0,0,0,0,0
320,6695,UKR006695,2022-05-02T19:58:24.96,2022-03-24,1,Time Unknown,Ukraine,UA,UKR,2022-03-24T20:25:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
321,6629,UKR006629,2022-04-22T03:09:20.917,2022-03-24,1,Time Unknown,Ukraine,UA,UKR,2022-03-24T19:50:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
322,6592,UKR006592,2022-04-17T16:03:20.75,2022-03-24,1,Time Unknown,Ukraine,UA,UKR,2022-03-24T12:10:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,Unknown,Unknown,Unknown,Unknown,Unknown,,Secondary,,0,0,0,0,0,0
323,6913,UKR006913,2022-06-24T09:24:46.353,2022-03-24,1,00:00,Ukraine,UA,UKR,2022-03-24T00:00:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
324,7060,UKR007060,2022-08-10T07:51:02.123,2022-03-23,1,Time Unknown,Ukraine,UA,UKR,2022-03-23T22:10:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,1,YES,NO,YES,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
325,6797,UKR006797,2022-05-26T18:40:02.737,2022-03-23,1,Time Unknown,Ukraine,UA,UKR,2022-03-23T20:45:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,Pharmacy,Pharmacy,,0,0,0,0,0,0
326,6890,UKR006890,2022-06-21T10:32:04.76,2022-03-23,1,Time Unknown,Ukraine,UA,UKR,2022-03-23T14:50:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,YES,NO,NO,NO,NO,,Secondary,,0,0,0,0,0,0
327,6609,UKR006609,2022-04-19T03:53:34.117,2022-03-22,1,Time Unknown,Ukraine,UA,UKR,2022-03-22T21:50:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Secondary,,0,0,0,0,0,0
328,6919,UKR006919,2022-06-29T18:35:25.967,2022-03-22,1,17:30,Ukraine,UA,UKR,2022-03-22T17:30:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
329,6702,UKR006702,2022-05-02T20:07:34.677,2022-03-22,1,Time Unknown,Ukraine,UA,UKR,2022-03-22T14:15:45,4,Confirmed," Obstruction to health care delivery (e.g. physical, administrative, legal etc), Removal of health care assets (e.g. transport, supplies, materials), Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)","10,2,5",0,0,YES,YES,NO,Unknown,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
330,6591,UKR006591,2022-04-17T16:03:01.907,2022-03-22,1,Time Unknown,Ukraine,UA,UKR,2022-03-22T11:35:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,Unknown,Unknown,Unknown,Unknown,YES,,Secondary,,0,0,0,0,0,0
331,7240,UKR007240,2022-09-15T17:24:10.633,2022-03-22,1,Time Unknown,Ukraine,UA,UKR,2022-03-22T10:00:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Secondary,,0,0,0,0,0,0
332,6689,UKR006689,2022-04-27T21:55:21.837,2022-03-21,1,Time Unknown,Ukraine,UA,UKR,2022-03-21T21:05:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,NO,NO,NO,YES,NO,,Warehouse,,0,0,0,0,0,0
333,6688,UKR006688,2022-04-27T21:54:55.983,2022-03-21,1,Time Unknown,Ukraine,UA,UKR,2022-03-21T21:00:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,NO,NO,NO,YES,NO,,Warehouse,,0,0,0,0,0,0
334,6687,UKR006687,2022-04-27T21:53:59.03,2022-03-21,1,Time Unknown,Ukraine,UA,UKR,2022-03-21T20:50:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,NO,NO,NO,YES,NO,,Warehouse,,0,0,0,0,0,0
335,7052,UKR007052,2022-07-31T06:13:45.857,2022-03-21,1,Time Unknown,Ukraine,UA,UKR,2022-03-21T20:45:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,1,0,NO,NO,YES,NO,NO,NO,,Secondary,,0,0,0,0,0,0
336,6928,UKR006928,2022-07-01T14:24:46.673,2022-03-21,1,Time Unknown,Ukraine,UA,UKR,2022-03-21T19:10:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Other,Sanatorium and Rehabilitation,0,0,0,0,0,0
337,7028,UKR007028,2022-07-27T04:43:31.05,2022-03-21,1,Time Unknown,Ukraine,UA,UKR,2022-03-21T19:05:15,4,Confirmed," Militarization of a health care asset, Removal of health care assets (e.g. transport, supplies, materials)","2,8",0,0,YES,NO,NO,YES,Unknown,NO,,Other,Blood transfusion station,0,0,0,0,0,0
338,6795,UKR006795,2022-05-26T18:39:18.86,2022-03-21,1,Time Unknown,Ukraine,UA,UKR,2022-03-21T18:20:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Pharmacy,,0,0,0,0,0,0
339,6474,UKR006474,2022-03-22T16:42:09.67,2022-03-21,1,15:00,Ukraine,UA,UKR,2022-03-21T15:00:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,Unknown,NO,,,,0,0,0,0,0,0
340,6473,UKR006473,2022-05-26T06:54:09.593,2022-03-21,1,Time Unknown,Ukraine,UA,UKR,2022-03-21T14:55:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,Unknown,YES,NO,Unknown,,Primary,,0,0,0,0,0,0
341,6960,UKR006960,2022-07-06T20:14:01.947,2022-03-21,1,Time Unknown,Ukraine,UA,UKR,2022-03-21T14:20:00,4,Confirmed," Violence with individual weapons (knives, bricks, clubs, guns, grenades and improvised explosive devices (IED)",4,0,0,YES,NO,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
342,6959,UKR006959,2022-07-06T20:13:43.843,2022-03-21,1,Time Unknown,Ukraine,UA,UKR,2022-03-21T13:30:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
343,6482,UKR006482,2022-03-24T18:27:32.78,2022-03-21,1,Time Unknown,Ukraine,UA,UKR,2022-03-21T09:50:00,4,Confirmed," Removal of health care assets (e.g. transport, supplies, materials)",2,0,0,NO,YES,NO,Unknown,NO,NO,,,,0,0,0,0,0,0
344,7177,UKR007177,2022-08-29T12:13:30.59,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T23:50:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Secondary,,0,0,0,0,0,0
345,7207,UKR007207,2022-09-05T03:00:51.27,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T23:30:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,YES,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
346,7203,UKR007203,2022-09-05T02:59:13.22,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T22:45:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
347,7202,UKR007202,2022-09-05T02:50:48.787,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T22:40:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
348,7062,UKR007062,2022-08-10T07:51:18.953,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T22:40:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,3,0,YES,NO,YES,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
349,7201,UKR007201,2022-09-05T02:53:18.937,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T22:35:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
350,7200,UKR007200,2022-09-05T02:56:52.057,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T22:25:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
351,7199,UKR007199,2022-09-05T02:59:51.323,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T22:15:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
352,7198,UKR007198,2022-09-05T03:00:23.347,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T22:05:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
353,6849,UKR006849,2022-06-06T18:38:57.12,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T21:05:15,4,Confirmed," Removal of health care assets (e.g. transport, supplies, materials)",2,0,0,NO,YES,NO,NO,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
354,7009,UKR007009,2022-07-22T11:35:34.79,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T20:05:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Other,Bureau of Forensic Medical Examination,0,0,0,0,0,0
355,7026,UKR007026,2022-07-27T04:38:47.787,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T18:30:45,4,Confirmed," Removal of health care assets (e.g. transport, supplies, materials)",2,0,0,NO,YES,NO,Unknown,NO,NO,,Other,Blood transfusion station,0,0,0,0,0,0
356,6876,UKR006876,2022-06-21T10:30:49.087,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T16:45:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
357,6477,UKR006477,2022-03-22T16:42:37.96,2022-03-20,1,14:15,Ukraine,UA,UKR,2022-03-20T14:15:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,Unknown,NO,,,,0,0,0,0,0,0
358,7321,UKR007321,2022-10-06T03:42:29.203,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T13:35:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
359,6510,UKR006510,2022-04-04T13:55:51.92,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T12:45:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,1,YES,Unknown,YES,Unknown,Unknown,Unknown,,,,0,0,0,0,0,0
360,7239,UKR007239,2022-09-15T17:25:08.333,2022-03-20,1,Time Unknown,Ukraine,UA,UKR,2022-03-20T09:40:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Secondary,,0,0,0,0,0,0
361,6865,UKR006865,2022-06-10T03:50:30.25,2022-03-19,1,Time Unknown,Ukraine,UA,UKR,2022-03-19T23:30:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
362,6864,UKR006864,2022-06-10T03:50:15.097,2022-03-19,1,Time Unknown,Ukraine,UA,UKR,2022-03-19T23:20:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
363,7155,UKR007155,2022-08-25T19:37:13.09,2022-03-19,1,Time Unknown,Ukraine,UA,UKR,2022-03-19T21:50:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,YES,NO,NO,,Secondary,,0,0,0,0,0,0
364,7027,UKR007027,2022-07-27T04:42:29.81,2022-03-19,1,Time Unknown,Ukraine,UA,UKR,2022-03-19T18:55:15,4,Confirmed," Removal of health care assets (e.g. transport, supplies, materials)",2,0,0,NO,YES,NO,NO,NO,NO,,Other,Blood transfusion station,0,0,0,0,0,0
365,6723,UKR006723,2022-05-06T18:56:15.633,2022-03-19,1,Time Unknown,Ukraine,UA,UKR,2022-03-19T17:45:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
366,6457,UKR006457,2022-03-24T18:28:42.347,2022-03-19,1,Time Unknown,Ukraine,UA,UKR,2022-03-19T15:25:30,3,Probable," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,Unknown,Unknown,Unknown,Unknown,YES,,Secondary,,0,0,0,0,0,0
367,6857,UKR006857,2022-06-07T03:05:24.767,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T22:50:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,YES,NO,NO,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
368,6855,UKR006855,2022-06-07T03:08:22.597,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T22:30:45,4,Confirmed," Violence with individual weapons (knives, bricks, clubs, guns, grenades and improvised explosive devices (IED)",4,0,0,NO,YES,NO,NO,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
369,7154,UKR007154,2022-08-25T19:30:36.653,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T21:50:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,YES,NO,NO,,Secondary,,0,0,0,0,0,0
370,6985,UKR006985,2022-07-14T03:57:54.95,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T21:15:30,4,Confirmed," Violence with individual weapons (knives, bricks, clubs, guns, grenades and improvised explosive devices (IED)",4,0,1,NO,NO,YES,NO,NO,NO,,Secondary,,0,0,0,0,0,0
371,6850,UKR006850,2022-06-07T03:09:05.643,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T21:10:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,YES,NO,NO,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
372,6761,UKR006761,2022-05-18T09:17:56.803,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T18:20:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
373,6726,UKR006726,2022-05-09T15:41:21.77,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T18:10:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
374,6476,UKR006476,2022-03-24T18:32:22.397,2022-03-18,1,17:45,Ukraine,UA,UKR,2022-03-18T17:45:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,Unknown,Unknown,Unknown,Unknown,,,,0,0,0,0,0,0
375,6793,UKR006793,2022-05-26T18:37:27.763,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T16:50:15,4,Confirmed," Removal of health care assets (e.g. transport, supplies, materials), Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)","2,5",0,0,YES,NO,NO,YES,NO,NO,Pharmacy,Pharmacy,,0,0,0,0,0,0
376,6540,UKR006540,2022-04-15T06:48:15.703,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T13:20:15,3,Probable," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars), Violence with individual weapons (knives, bricks, clubs, guns, grenades and improvised explosive devices (IED)","4,5",0,0,YES,NO,NO,NO,NO,NO,,Tertiary,,0,0,0,0,0,0
377,6471,UKR006471,2022-03-21T20:03:01.157,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T12:35:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,Unknown,Unknown,Unknown,Unknown,Unknown,,Secondary,,0,0,0,0,0,0
378,6469,UKR006469,2022-03-21T20:08:12.46,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T12:20:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,Unknown,NO,Unknown,Unknown,NO,,Secondary,,0,0,0,0,0,0
379,6590,UKR006590,2022-04-17T16:02:33.127,2022-03-18,1,Time Unknown,Ukraine,UA,UKR,2022-03-18T10:55:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,Unknown,Unknown,Unknown,Unknown,Unknown,,Secondary,,0,0,0,0,0,0
380,7077,UKR007077,2022-08-10T07:58:59.85,2022-03-17,1,Time Unknown,Ukraine,UA,UKR,2022-03-17T22:00:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,YES,NO,NO,,Primary,,0,0,0,0,0,0
381,6851,UKR006851,2022-06-07T03:08:47.783,2022-03-17,1,Time Unknown,Ukraine,UA,UKR,2022-03-17T21:45:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,YES,NO,NO,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
382,7153,UKR007153,2022-08-25T19:29:48.2,2022-03-17,1,Time Unknown,Ukraine,UA,UKR,2022-03-17T21:35:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,YES,NO,NO,,Secondary,,0,0,0,0,0,0
383,7312,UKR007312,2022-10-06T03:45:23.203,2022-03-17,1,Time Unknown,Ukraine,UA,UKR,2022-03-17T18:55:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,YES,NO,NO,NO,NO,,Other,Regional Blood Center,0,0,0,0,0,0
384,6929,UKR006929,2022-07-01T16:21:15.49,2022-03-17,1,Time Unknown,Ukraine,UA,UKR,2022-03-17T18:55:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
385,6956,UKR006956,2022-07-06T20:16:17.467,2022-03-17,1,Time Unknown,Ukraine,UA,UKR,2022-03-17T18:05:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
386,6889,UKR006889,2022-06-21T10:31:52.57,2022-03-17,1,Time Unknown,Ukraine,UA,UKR,2022-03-17T14:35:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Secondary,,0,0,0,0,0,0
