,stock_number,item,quantity,value,year
693,8465-00-001-6482,"CASE,SMALL ARMS AMMUNITION",23,8.0,2020
697,8465-01-109-3369,"MAT,SLEEPING",23,8.0,2019
620,8415-01-465-7087,"T-SHIRT,ATHLETES",25,6.0,2019
301,5340-00-158-3805,PADLOCK,10,6.0,2020
196,4240-01-292-2818,"GOGGLES,INDUSTRIAL",1,6.0,2019
621,8415-01-465-7090,"T-SHIRT,ATHLETES",30,6.0,2019
532,7125-DS-CAR-T005,"CART, STORAGE",1,5.0,2019
660,8415-01-630-5578,"T-SHIRT,ATHLETES",3,5.0,2019
542,7240-DS-UTI-LCAN,HOUSEHOLD AND COMMERCIAL UTILITY CONTAIN,20,5.0,2020
4,1005-00-690-3115,"BRUSH,CLEANING,SMALL ARMS",19,5.0,2020
568,7920-00-291-5815,"BRUSH,WIRE,SCRATCH",9,5.0,2019
553,7730-DS-DVD-0001,DVD PLAYER,2,5.0,2019
243,5120-00-189-7932,"SOCKET,SOCKET WRENCH",2,4.0,2020
418,6510-00-200-3190,"BANDAGE,GAUZE",80,4.0,2019
583,8140-00-828-2938,"CHEST,AMMUNITION",100,4.0,2020
212,4240-DS-GOG-GLES,SAFETY GOGGLES,14,4.0,2019
193,4240-00-052-3776,"GOGGLES,INDUSTRIAL",6,3.0,2019
8,1005-00-992-7287,"RING,BOLT",120,3.0,2018
688,8440-00-153-6719,SOCKS,100,3.0,2019
546,7510-00-282-8201,"CLIP,PAPER",20,2.0,4038
300,5330-01-180-9099,"SEAL,PLAIN",4,2.0,2020
3,1005-00-556-4102,"ROD,CLEANING,SMALL ARMS",50,2.0,2020
550,7520-DS-OFF-DEVI,OFFICE DEVICES AND ACCESSORIES,8,1.0,4038
241,5120-00-181-6751,"CROWFOOT ATTACHMENT,SOCKET WRENCH",4,0.0,2019
422,6510-01-497-1018,"SPONGE,SURGICAL",100,0.0,2019
385,6115-01-543-8100,"GENERATOR SET,DIESEL ENGINE",1,0.0,2020
649,8415-01-541-8893,"GLOVES,COMBAT",9,0.0,2020
704,8465-01-476-3101,"CLUB,SELF-PROTECTION",60,0.0,2019
648,8415-01-541-8892,"GLOVES,COMBAT",10,0.0,2020
202,4240-01-521-4447,"GUARD,SHIN",50,0.0,2019
