,stock_number,item,quantity,value,year
729,8465-01-641-9310,"POUCH,CANTEEN",5,11.0,2019
354,6515-01-491-5719,"GLOVE,PATIENT EXAMINING",2,11.0,2019
308,6160-01-372-5994,"TRAY,BATTERY",80,11.0,4040
3,1005-00-978-1022,"COVER,EJECTION PORT ASSEMBLY",8,11.0,4040
732,8465-01-641-9431,"POCKET,AMMUNITION MAGAZINE",20,10.0,4040
345,6510-01-624-0840,"DRESSING,CHEST SEAL WOUND",70,10.0,2019
664,8465-01-525-0606,"POUCH,M4 TWO MAG",10,10.0,4040
688,8465-01-580-0701,"POUCH,M4 TWO MAGAZINE POUCH",47,10.0,4040
451,7310-DS-MIC-ROW0,MICROWAVE,1,10.0,2020
365,6515-01-529-1187,NASAL TRUMPET,5,10.0,4040
175,5820-DS-RAD-IO00,"RADIO, NON-AIRBORNE",19,10.0,2020
606,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",74,9.0,4040
667,8465-01-531-3147,"INSERT,INDIVIDUAL FIRST AID KIT",20,9.0,2020
337,6510-01-532-8930,"BANDAGE,ELASTIC",18,9.0,2019
340,6510-01-571-9729,COMPRESS AND BANDAGE,6,9.0,2020
405,6640-00-299-8493,"WASH BOTTLE,LABORATORY",4,8.0,2019
329,6510-00-913-7909,"BANDAGE,ADHESIVE",1,8.0,2020
343,6510-01-598-8418,"DRESSING,COMPRESSION",100,8.0,2019
693,8465-01-580-1313,FLASH BANG GRENADE POUCH,4,7.0,4039
185,5855-01-275-8080,"LIGHT,INFRARED TRANSMITTER",18,6.0,2020
654,8465-01-517-4773,"ADAPTER,DRINKING SYSTEM",101,6.0,2020
604,8415-01-630-9500,"BELT,RIGGER'S",1,5.0,2020
476,8405-01-527-5330,"CAP,SYNTHESIS,MICROFLEECE",42,5.0,2020
153,5120-01-649-6569,"SCREWDRIVER,FLAT TIP",2,5.0,2020
479,8415-00-160-1376,"MITTEN INSERTS,COLD WEATHER",1,5.0,2020
466,8140-00-828-2938,"CHEST,AMMUNITION",4,4.0,2020
184,5855-01-246-8273,"EYESHIELD,OPTICAL INSTRUMENT",16,3.0,2019
592,8415-01-563-2003,"GLOVE INSERT,LIGHT DUTY",20,3.0,2019
625,8440-00-153-6721,SOCKS,10,3.0,2019
628,8440-01-508-3360,SOCKS,50,2.0,2019
627,8440-01-387-8509,"GAITER,NECK",42,2.0,2020
356,6515-01-497-1096,"MASK,REBREATHING",313,2.0,2019
298,5970-01-013-9369,"TAPE,INSULATION,ELECTRICAL",5,1.0,2020
458,7830-01-594-2821,"EXERCISE MACHINE,GYMNASTIC",1,0.0,2020
167,5340-01-397-6608,"CAP,PROTECTIVE,DUST AND MOISTURE SEAL",55,0.0,2020
172,5805-01-531-5590,TRANSLATION DEVICE,1,0.0,2020
177,5825-01-641-9693,"NAVIGATION SET,SATELLITE SIGNALS",1,0.0,2020
427,6760-01-559-3735,"LENS,CAMERA,GENERAL PHOTOGRAPHIC",1,0.0,2019
