datetime,date,time,result,balance,fee,hash,ver,vin_sz,vout_sz,size,weight,tx_index,block_index,block_height
2021-10-14 14:02:09,2021-10-14,14:02:09,-175593,269728,108498,831347d07c2506713897e36487953fb516b48fb01b8c03892cd2531da645a797,2,315,2,46917,185760,5335829883103866,705036,705036
2021-10-14 12:43:59,2021-10-14,12:43:59,177051,445321,540,870e1063612bf2a2d9fa2616853cb33a11a38c22d720c1af75283f6ccff256de,2,2,2,374,845,7822880711477221,704974,704974
2021-10-13 18:08:11,2021-10-13,18:08:11,175593,268270,36107,b1f692277fd4ab1e2a6eefe7df5179b743304aa84c6f98d3bb6faccb8cdb3743,1,1,79,2714,10529,2365029942392205,704853,704853
2021-10-13 14:02:05,2021-10-13,14:02:05,-1201666,92677,97179,418bf27596c6695bfe1489273f91ede8a326ea2c05e395be0f6850564ec8e633,2,59,2,8856,34920,1826121474296333,704817,704817
2021-10-13 10:27:42,2021-10-13,10:27:42,1201666,1294343,2694,1c988e0480e230c5369a47915cbaf5a47a700d0bfa9824fab2360b9d3832a701,2,2,2,374,845,58163639591270,704796,704796
2021-10-13 08:41:16,2021-10-13,08:41:16,92677,92677,1565,e66e0561f0b69974aed1150ab4382e1a983d2e94be616453ff39017999a82f8d,2,1,2,226,574,4967546611507239,704784,704784
2021-10-12 04:07:56,2021-10-12,04:07:56,-539676,0,1135231,9a72df9618ea45042058ffc836aa373d21ea8c5d88e651aac1a42a80cdafdbe0,2,559,2,83155,329977,7911492862084436,704616,704616
2021-10-11 08:35:42,2021-10-11,08:35:42,539676,539676,1230,55026bd0b4b76d1e39bc3ea56c11dd0bcceae10011b184826214eaa0ced78ef9,2,1,2,225,573,8780540842089794,704506,704506
2021-10-10 18:02:04,2021-10-10,18:02:04,-449575,0,525520,5280ff0c019f61f4f1030a4481e414ebfa037ed3943f924e1296830fab69066d,2,320,2,47639,188951,3835977921589362,704412,704412
2021-10-09 20:09:25,2021-10-09,20:09:25,449575,449575,3405,c810e273e0d46c917448e34dad7362d02698cf17a5acb4a8257d4c4974d78197,1,1,2,226,904,5330685481527695,704268,704268
2021-10-09 06:02:35,2021-10-09,06:02:35,-491400,0,137419,ea9a18b7964f7cd388e298a624eab4411ca6893adba210401243446fbd3a07c2,2,67,2,9958,39832,6826761793693832,704178,704178
2021-10-08 08:03:16,2021-10-08,08:03:16,-1233153,491400,501504,a2bfa17619c6a513957e0074a583c077040b2555fa968abec658175cd7f84928,2,246,2,36630,145455,1417541522785003,704064,704064
2021-10-08 06:36:23,2021-10-08,06:36:23,921782,1724553,7995,8e38c243d97e7ef58bd2b6fca36bfc5ef4292fcfb6bc9bcd5bf0998bec535f1c,2,1,2,226,904,998264175424318,704051,704051
2021-10-07 14:24:09,2021-10-07,14:24:09,311371,802771,4294,a741e1c45f91eb42118561877950af737a9488f824ca0687826c0feb754c8dfd,1,1,2,225,900,8921066080395757,703960,703960
2021-10-06 20:29:15,2021-10-06,20:29:15,491400,491400,24876,bf7dc7957127b2cf7d8f789fce7a2d414ba0589c9bcc1036850af2af61b5c8bb,1,2,34,1469,5225,6607062749806145,703866,703866
2021-10-05 18:03:09,2021-10-05,18:03:09,-4661870,0,59139,a36a0098e486ef9fbd4cba0b1c46d1ff4376524e501c3955dbf65c92c738cb43,2,80,2,11883,47532,2385283520809886,703717,703717
2021-10-05 07:00:26,2021-10-05,07:00:26,4661870,4661870,9685,89aa6791a99c2edee209654bc59ea298905c2e7b6a02260339925cb6d4ef93c1,1,14,34,5725,12289,6810916097543058,703635,703635
2021-10-04 12:05:49,2021-10-04,12:05:49,-312724,0,153560,1034e2e64038063b256380ba9e514326b05e2db9ee5e0469af5ab23141abd1e3,2,313,2,46634,184637,8015669147088459,703501,703501
2021-10-03 16:37:26,2021-10-03,16:37:26,312724,312724,336,4f5658f29a1dfbea1dfc4fb950a6fe296ec81402a57da744b01cd993a83d488c,2,1,2,226,574,4935740799744803,703388,703388
2021-09-29 22:03:23,2021-09-29,22:03:23,-601555,0,24140,c7abb4ccec22d3a42723bdc4160b5c6effb7aed3ec7724870e255616ee61a1e3,2,45,2,6828,26211,8009032711457476,702785,702785
2021-09-29 12:03:37,2021-09-29,12:03:37,-471529,601555,41031,52bf07b4cd602f2bbf898372fe6e0abb76f858190b96d14f8ee9796a61757090,2,96,2,14362,56833,5082005761773373,702769,702769
2021-09-29 10:47:11,2021-09-29,10:47:11,601555,1073084,6235,78d2ca173670b9fe1136daedd9897c217c127d45335f68085c360b0b25bf12f1,1,1,45,1630,6193,8482010194600294,702722,702722
2021-09-29 10:03:29,2021-09-29,10:03:29,-1378805,471529,99073,a5ea27087bf5d4c9a6c133f9aeff3f7e9a8c86140dbde6f41550a4113cee47fe,2,182,2,27142,107377,8946716577510538,702716,702716
2021-09-28 15:26:07,2021-09-28,15:26:07,471529,1850334,7071,bef0ca351d67142e28f84a4d4943810c30f3da41e02f04b948d556b60f9f82d2,1,1,69,2430,9393,7406670598032090,702599,702599
2021-09-28 12:39:08,2021-09-28,12:39:08,1378805,1378805,5153,1c7061f201c0bb8f8ca552e3a66a6962bf576663bf8b387652c02b7638e25791,1,1,60,2086,8014,5113812593067384,702584,702584
2021-09-27 22:02:31,2021-09-27,22:02:31,-3367354,0,9332,4ae2496c79d3a14d38f3a1b7796cd7cc97efbfbeb1ede9591f4d4b2f3fd05eb0,2,34,2,5092,20368,6205480550918505,702489,702489
2021-09-27 18:03:20,2021-09-27,18:03:20,-746497,3367354,74832,8fa0ac7bb2c4c0c4123693f042f1a04cebb1a9665a54c43c4045b7c84641f598,2,291,2,43413,171171,5381732146157288,702464,702464
2021-09-27 18:59:11,2021-09-27,18:59:11,1509240,4113851,336,24e76d20efa0b3164b900c89b7ca3863360fecd22bc6d17cbc7144d81b865d44,1,1,1,195,450,2405391123810446,702463,702463
2021-09-27 17:55:14,2021-09-27,17:55:14,1858114,2604611,540,0610e289e70459ae446fbf13a34462abcb2b53ac710df25166913605681152fa,2,2,2,373,844,8807372361344722,702460,702460
2021-09-27 16:51:19,2021-09-27,16:51:19,111679,746497,541,b520e95a35e4efc8d1f7e20089786ce4dc7670af0e07bc564582b215939c46e0,2,2,1,342,720,7891004134962768,702450,702450
2021-09-27 02:05:50,2021-09-27,02:05:50,-1119176,634818,31061,7bac6da538c38c98f463c4dd0c1284abc90604558ff6a83776ebe5317dc3b1a5,2,132,1,19693,77728,5829853041802429,702361,702361
2021-09-26 17:57:55,2021-09-26,17:57:55,1119176,1753994,2052,2b270b721c5e4d52f8caff399defe86c33487e0fbe100ddda0b79f1c2c57a162,1,2,1,339,1356,3470242936493046,702307,702307
2021-09-26 07:14:08,2021-09-26,07:14:08,294086,634818,3061,50b79d59a4a92a7eabba8ca065399faa46d885a57330b4f6f140f4d9e56af214,1,1,36,1324,4969,737005058866824,702248,702248
2021-09-25 20:04:51,2021-09-25,20:04:51,-497674,340732,166034,43a96c6ed7ab86689ed1f5b4fe18dd125eebdb6e8da40b390ee2865bc4ddedc6,2,556,2,82735,327988,6999197765824732,702185,702185
2021-09-23 09:46:20,2021-09-23,09:46:20,497674,838406,29423,163243415a9be21ad00e8c2b7a5019702a85c0ff7292534a685a59c6974e58e1,1,19,35,7408,15241,7928620542118699,701809,701809
2021-09-23 08:14:46,2021-09-23,08:14:46,-1239549,340732,123784,dc31b38f8b183ca8798cd414c2c1248dabce38a9b3e5650edca7da5c1e8c7c18,2,109,2,16308,64260,861542585965396,701799,701799
2021-09-23 06:40:53,2021-09-23,06:40:53,-198303,1580281,615614,bb044733e6a076d2804b8249c6bbfb4f62cd448e5e533014de116ee185244a5b,2,560,2,84418,319684,3211967950761410,701785,701785
2021-09-23 04:01:52,2021-09-23,04:01:52,-784380,1778584,28170,4d01cf4ab9079235bc18b1e683ff1510e456bd2516743bfeb4fec7e42c9d3f37,2,25,2,3835,14623,1943883501836543,701772,701772
2021-09-22 22:05:05,2021-09-22,22:05:05,-1186506,2562964,702995,5b969498c8c956fb133edaa9a25ec7b608532f251abe1273497333dece2c628a,2,628,2,94042,364372,4868936421852782,701738,701738
2021-09-22 19:59:32,2021-09-22,19:59:32,758431,3749470,19002,bcc00f16950b0d0c69cbf15488cb9dff8cabbfb8e0195b43d4d8981b80c714c6,1,1,67,2334,9009,6969361558631195,701722,701722
2021-09-22 18:46:52,2021-09-22,18:46:52,198303,2991039,2123,92cc59a7cd762a5d20bfd3b5084db650a15d0a300bbe70902b6ce5c5a1aa574c,1,1,1,192,768,2686061075020973,701719,701719
2021-09-22 18:05:35,2021-09-22,18:05:35,784380,2792736,2558,daa4e0c948f8a6ccf4f5232a828aee3a55a687eb03e014d65715b1d564ebe8dd,1,1,1,191,764,7807758444967458,701716,701716
2021-09-22 15:23:21,2021-09-22,15:23:21,409043,2008356,17029,2b9c39d81e0cb15624378fa9db2c79e397bd309b50bcf223310ee1bdfaf66f53,1,1,60,2101,8077,2935691203296289,701700,701700
2021-09-22 13:22:04,2021-09-22,13:22:04,330000,1599313,11537,162c41e354f2e30f53f2c83e4c43d04b6c2bbf4948b665cf8598c3f0125e494f,1,1,11,523,2092,2789648944207987,701690,701690
2021-09-22 12:24:56,2021-09-22,12:24:56,500506,1269313,540,b1d191dd93e8aa04d343bab12dd645da063703b8fb41cda9dba404b3aa5cd5d3,2,2,2,374,845,7453226757939348,701683,701683
2021-09-22 11:03:30,2021-09-22,11:03:30,340732,768807,15089,d6612ab0221cc52dfd0efc70a6e9aad2a886ce74d135ab3421ad9a494cc75427,1,1,52,1873,7165,1383842380854101,701673,701673
2021-09-22 02:08:07,2021-09-22,02:08:07,-2025371,428075,236996,0dcca1c73beaf5efe051587e1ca9b6af7f91f51b0d3c748475990749bae36804,2,190,2,28319,112379,155153399881971,701630,701630
2021-09-21 21:02:49,2021-09-21,21:02:49,428075,2453446,2316,d161a319e4f812aa89e943fe4bcf894d76d817bc29cf0a4cd311dcaaad55e63b,1,1,1,192,768,2107534910774146,701599,701599
2021-09-21 21:02:49,2021-09-21,21:02:49,1189693,2025371,4509,223a76d76cb32f97a5a82dd709fcb1d5afc0dd5a91ac1f08e16f27d4821bed97,1,2,1,339,1356,5345427987268845,701599,701599
2021-09-21 20:11:11,2021-09-21,20:11:11,261030,835678,2486,07781b6a51cf8404919ca52730f800ebdcea44257680594f257cf13111474425,1,1,2,225,900,1311205770018351,701596,701596
2021-09-21 19:38:54,2021-09-21,19:38:54,574648,574648,4446,ff685d0ab246050c76699a64c36715b3d705aa5c05beea6b89dd876d3939dbcc,1,2,1,339,1356,7207741759009019,701593,701593
2021-09-21 08:04:44,2021-09-21,08:04:44,-367106,0,74515,63909eb73dbe25e3a6eabba342f4dd07ef6076409218311a0433dc1394490d57,2,113,2,16908,66648,3062866580241286,701533,701533
2021-09-21 01:09:07,2021-09-21,01:09:07,-602105,367106,41759,93dd22e42c98da44bdebdc393209171033d10c56759ceb0b25e41de62d343040,2,127,2,19036,74479,2258424896996284,701495,701495
2021-09-20 15:10:20,2021-09-20,15:10:20,602105,969211,2316,95f294dfdc24e2b8c3c08e6e60787c74598ca43e238741f193cd557f1c48f5b9,1,1,1,192,768,6542820094503609,701425,701425
2021-09-20 10:11:13,2021-09-20,10:11:13,-1295511,367106,11116,39f48c086e12dcdb33c034aa673d4b5a56e0c2fd6555e8150bcfc02ed69138c9,2,35,2,5237,20948,7079833666705433,701396,701396
2021-09-20 02:16:12,2021-09-20,02:16:12,-557608,1662617,76512,e8c0bf4fde252acc2be0f4ddb0efd6c6277b6b2be0fe1cfa18a99fc7c9e6e117,2,244,2,36347,144332,840288226046965,701342,701342
2021-09-19 22:11:16,2021-09-19,22:11:16,1295511,2220225,3437,54bf5d342216efe0f0b3a2a2e286f2ae1eec5d00edc5d9859ce4747caf701829,1,3,1,486,1944,1445918288088732,701319,701319
2021-09-19 18:53:04,2021-09-19,18:53:04,557608,924714,1351,fbe6a884f10c0f28744bf8c40ccbc1240a6d40ab820317f91f049ea0c453edc2,1,1,1,191,764,6858386189849536,701306,701306
2021-09-18 21:26:23,2021-09-18,21:26:23,367106,367106,1544,7175a99c9b912bbe070cdccb763acb9133d4084b5cc6956ccf1836137ada7b15,1,1,1,191,764,755894099011267,701146,701146
2021-09-18 20:34:41,2021-09-18,20:34:41,-5336026,0,53046,b8e87d9c44051ae19eb2a613c8d043bf4f6d2b0f571cc2d5581741e10e22cea6,2,63,2,9452,37295,5868936475977762,701139,701139
2021-09-18 16:08:28,2021-09-18,16:08:28,4974768,5336026,21152,42bdad9ea2fb6cb6e2d3b12b01eefa44f9ac00cbc42c2c6836f02f244228a209,1,1,88,3030,11790,338946072806910,701118,701118
2021-09-18 16:08:28,2021-09-18,16:08:28,361258,361258,1737,0fdde13c0abf06943f79be803d86acb33bbbbd104680a5753734ca37c4b96c55,1,1,1,191,764,3005614767143238,701118,701118
2021-09-18 12:26:55,2021-09-18,12:26:55,-2088275,0,94291,8ccc4009597deb9027dea5a0b20b526127ef1b9c58d34d20f381779933e282f4,2,112,2,16738,66292,8602975294664432,701092,701092
2021-09-18 12:26:55,2021-09-18,12:26:55,-86561,2088275,127274,0a91b79b232fef51bbcfda75f14ddb24e667cce4cf112260265a2108a3407cf5,2,152,2,22712,89429,8637248293635115,701092,701092
2021-09-18 09:43:51,2021-09-18,09:43:51,1850585,2174836,9961,3927ba496e0218025bfc8419c7ffbe29a58c96cd6ae908d35e3ca8fe7659276f,1,1,34,1263,4725,3910873452107015,701068,701068
2021-09-18 05:40:14,2021-09-18,05:40:14,-1572338,324251,19961,11d1230d370e6304f4c06b9ebfa4dbd20afcf4cf22d6100576f8eef984c1d159,2,20,2,3027,12108,3160237752139231,701049,701049
2021-09-17 17:26:13,2021-09-17,17:26:13,1572338,1896589,20612,d334396f460d363322937880ad17dea65ee931a17abf5cb8b4efa223e79194c7,1,1,69,2411,9314,7022109341807709,700964,700964
2021-09-17 16:22:53,2021-09-17,16:22:53,-1681723,324251,309983,7b4ea02b4c0de9877d3839b45d396a534273b69aef6d9e628bec39bbecd549db,2,324,2,48566,188174,7715525381023549,700956,700956
2021-09-17 13:58:34,2021-09-17,13:58:34,86561,2005974,904,4e5469ab85ce91418ccda8fa9f08191ecd3fd402d72694e93b9fbb080f5799eb,2,2,1,344,722,8289402340054899,700945,700945
2021-09-17 12:55:19,2021-09-17,12:55:19,-522800,1919413,50043,ca0dde7390d36318a49cc8b776b6aa0fa12b86f2c3b6ae10983d4f77fd538496,2,51,2,7603,30412,5295842847025639,700938,700938
2021-09-17 12:08:26,2021-09-17,12:08:26,-577999,2442213,58518,e769747ecb28ef6acb81d8d3da3a235f4989c9d27861ecd4fb85b8aa7b4a3bb4,2,60,2,9006,35517,6341335862040336,700934,700934
2021-09-17 12:08:26,2021-09-17,12:08:26,1246667,3020212,19766,493be780bf64664eb3ca9fa7b75fde4d544135d4d8d81e4cf5a8f25bd70100c3,1,1,54,1931,7397,6860953545834069,700934,700934
2021-09-17 10:01:58,2021-09-17,10:01:58,577999,1773545,14335,3bd6f20856d9a8f26637b69842029fd2575868092ce01b4926bdffe2e897423a,1,1,48,1700,6473,2049846107987959,700920,700920
2021-09-17 09:47:46,2021-09-17,09:47:46,522800,1195546,3247,540693c5de03a6703277a1ace33b5c36ba9db1f9151b847abeca8d43fc8375f9,2,1,2,225,900,8777059866800569,700916,700916
2021-09-17 09:06:40,2021-09-17,09:06:40,237690,672746,3384,4ca006c192f5559f3c101a56df5f20f4e832c95c2dcf91d769123c5f003474ea,1,2,2,374,1496,8249113905457026,700914,700914
2021-09-17 06:34:49,2021-09-17,06:34:49,-448398,435056,93774,7d103c1e76e8a5656a7079c72832aec0ebf93944eabd7a0de1e278b121caa777,2,96,2,14236,56944,4210001102384924,700895,700895
2021-09-16 21:25:27,2021-09-16,21:25:27,448398,883454,22339,51bb1be6796924e5036a8afdc8d2672e1ce0dfed8b526abf9ef94840a7c284cb,1,1,73,2520,9753,7160673979599135,700848,700848
2021-09-16 17:07:37,2021-09-16,17:07:37,-449028,435056,557873,d2f1c16f045600deeedefd6d2ac08ff501c060c4c1b38d1616b54aa21a893057,2,633,2,94459,370504,3067711048665430,700825,700825
2021-09-16 11:27:38,2021-09-16,11:27:38,449028,884084,16789,16fd3e05e7d58cf190e0e5fcf06403baa5d74b182eca8333fdfe0d3ee2b86311,1,1,50,1816,6934,611840040616383,700793,700793
2021-09-16 10:01:55,2021-09-16,10:01:55,-262849,435056,209876,4630850055753f6b93390abe0efa0efa6e455c12a516ab8a1f9a5abb4019b212,2,168,2,25044,99348,657796388842323,700785,700785
2021-09-15 20:01:06,2021-09-15,20:01:06,-737774,697905,613305,18ac67ca38b41a2558ce5371635bf7e5676e75dfb69c8cc3387861bf405d9089,2,428,2,63719,252629,4840100250250287,700702,700702
2021-09-15 15:36:00,2021-09-15,15:36:00,-1131209,1435679,26490,bfe288c18b3e1019474db04da1feb4935b51808152df94f4546272363a5cee7d,2,30,2,4573,17560,4430806496235084,700696,700696
2021-09-15 17:31:07,2021-09-15,17:31:07,311086,2566888,51864,7f803c8d1e7b0409181c19a701997d8dfe0c3aa397414158328e6a6de9d4bb82,1,1,90,3082,11998,4599783762013521,700685,700685
2021-09-15 01:27:09,2021-09-15,01:27:09,1131209,2255802,25588,60b813850aaf216a078cf0f0f31b54665650bc3ba8f58feb6ae1b71fb7114c57,1,1,79,2721,10554,3071495243036412,700596,700596
2021-09-15 00:01:00,2021-09-15,00:01:00,-1106856,1124593,59589,ba648296835b603a9724ce83c7e80ddaa2047e08f8cf68df574e05fd0f41d3e4,2,48,2,7250,28208,8051071385575593,700587,700587
2021-09-14 20:45:43,2021-09-14,20:45:43,426688,2231449,1006,8be54a2225c85c17abd69f194af7a30d11e63b62553d40a2bb9897cc503a3fcf,2,1,2,226,574,7291854984418035,700572,700572
2021-09-14 19:35:10,2021-09-14,19:35:10,1106856,1804761,23295,fb8b90ac324a8eb12d4fc0f0d303c9a85e6cfe2b4cfb32e5eb5b8805c3c02376,1,1,69,2393,9242,4156669758058763,700561,700561
2021-09-14 18:01:01,2021-09-14,18:01:01,-732191,697905,82020,4f5bd752e995f91e7103675bc89e7efe53599ed71e01408ab1cbc938f4647cd2,2,66,2,9903,39090,7405814768146745,700557,700557
2021-09-14 14:41:08,2021-09-14,14:41:08,732191,1430096,32785,ea09c1d6bd473ece6952d68de9e6fd2aa35242ca042299dd359264bcf1edc0b2,1,1,79,2741,10637,6289334256241810,700522,700522
2021-09-14 08:46:07,2021-09-14,08:46:07,435056,697905,8303,f0c6cb1e2a532f0c513805e68f0fd70d105abfb44bf106c0dc8b7aa90cea0a46,1,1,38,1415,5333,2464406090100561,700495,700495
2021-09-14 07:50:12,2021-09-14,07:50:12,262849,262849,7444,551de127a10a5b983381a7f6d072cfdffd9837afd2f50c948d9e0e262a72bfd1,1,1,34,1278,4782,7379845898355155,700489,700489
2021-09-12 22:01:03,2021-09-12,22:01:03,-1961284,0,110645,89bcfd4aa2fcdefd9ef45f526cb14a2d9abf08653ae3f18b3d2bc26029b37e77,2,307,2,45714,181290,4204353773377605,700253,700253
2021-09-12 16:16:09,2021-09-12,16:16:09,1961284,1961284,18363,2459eac7b61470bec3a90bcc6a11208ea333db81cc486749017894d8221030ea,1,1,88,3028,11785,8239748801565327,700211,700211
2021-09-10 06:03:34,2021-09-10,06:03:34,-604570,0,139843,7615cf24db7b95ea35585880912f1d09263bf43268b8785a8e51db30840de38f,2,166,2,24748,98167,5062571107687274,699871,699871
2021-09-09 13:29:04,2021-09-09,13:29:04,604570,604570,6243,01be5d96f1924865dd6485c259459cf341d486d4a056ffb0d0a35d29350d55b5,1,3,1,486,1944,6380060749933492,699773,699773
2021-09-07 18:01:19,2021-09-07,18:01:19,-300490,0,352151,f17a10711836fa7f33a5b169f1b364dadcd5bd04d721e8253c3c751edafb532f,2,561,2,83417,331343,1665208133340839,699524,699524
2021-09-07 04:02:47,2021-09-07,04:02:47,-464012,300490,251157,81122969ec803ee40b4dada0710879a5dacd9d58fbd9f23734726e80ff93ca5f,2,625,2,92899,369394,3370357472890318,699430,699430
2021-09-05 07:23:30,2021-09-05,07:23:30,464012,764502,336,ad83de993e4cde18995db77f56814fd005ff57dd5b202d3cc9d348d2d1146e92,2,1,2,225,573,5152047787297050,699118,699118
2021-09-04 06:48:24,2021-09-04,06:48:24,300490,300490,681,44bc8364804d568467755d494601f10ae5e7b0dc9e65b060a08fc75401c19b1c,1,1,2,225,900,1006569075153137,698953,698953
2021-09-02 16:02:17,2021-09-02,16:02:17,-1588599,0,17247,f04240ae7da2b1aab3ac3fb033af2113ab5f3f2417d04240fe9836ef1f0fe2d9,2,11,2,1695,6780,7666078066796243,698717,698717
2021-09-02 12:44:20,2021-09-02,12:44:20,-199122,1588599,270459,807694e53acbe7d675ae1d2075d5e8114bbba83bd5d80a24b5fe0eb7f3ec1d5e,2,208,2,31027,122521,3311443918643679,698693,698693
2021-09-02 11:42:43,2021-09-02,11:42:43,199122,1787721,7258,48f1bd1f6144b9e44404e85cc4f094da63671512a83b2889e209ef9546355562,2,1,1,192,768,3459779377937889,698681,698681
2021-09-02 09:38:27,2021-09-02,09:38:27,1588599,1588599,541,e6378629a52703cd9ec348cfbfb187d84d02965812bd9e198040900050499d7a,2,2,1,343,721,4314110669885960,698673,698673
2021-09-01 11:20:21,2021-09-01,11:20:21,-682992,0,56514,b3397b0c14c6eca764ad73d51f89b49b66f9f34e0512992f5033e313c7ad48a2,2,75,2,11233,44380,5709857179204710,698598,698598
2021-09-01 09:46:05,2021-09-01,09:46:05,682992,682992,2034,526809923b516f04f281de8540cb7cc147b47da9ef7125214cd0fbb7e89d273c,1,1,2,226,904,2116507221294970,698533,698533
2021-09-01 00:01:44,2021-09-01,00:01:44,-681515,0,31302,dc923e4add94f3e38dceaa212c5cfb084fedaf1481d1bed670bdd422159b66ac,2,39,2,5892,23127,6065814031850135,698476,698476
2021-08-31 21:03:58,2021-08-31,21:03:58,681515,681515,671,fcd1e28e3d221cb27d97d2a1df92165a42ce4ffe0d96ebf30bd6a252fc09f570,2,1,2,226,574,3974327578547290,698460,698460
2021-08-26 10:07:08,2021-08-26,10:07:08,-260405,0,123149,deb5f53d150a32805801c3219a175b1329ec69ca329592c8b370d0aa9ca07e78,2,671,2,99854,395162,4239528186698254,697666,697666
2021-08-25 22:26:47,2021-08-25,22:26:47,102212,260405,336,0c2de0642a15681dad066e68375c85362f7bb01741407dc2079233ce1fa1a254,2,1,2,226,574,2977838868842098,697595,697595
2021-08-19 14:01:17,2021-08-19,14:01:17,-1211400,158193,36458,04d616004deea9cda0a03551c5c636a611a77bd6ad11f9e9337128d0a77f0a4b,2,110,2,16435,65083,2640270830732558,696533,696533
2021-08-18 09:52:37,2021-08-18,09:52:37,1211400,1369593,2043,14cb97b8ff09f14dad3f06596dc7bb113549e2aaf401123e23b3ed0a5cceacb7,1,1,2,225,900,6462490380688822,696367,696367
2021-08-17 15:03:29,2021-08-17,15:03:29,73006,158193,989,a828e0618f01f747b21c45c415d83741d35f008f664ed982bb0bb39adf068d4e,2,3,1,492,1314,2763763605526113,696244,696244
2021-08-14 16:06:45,2021-08-14,16:06:45,85187,85187,336,b9a93966386280891b073d97cf2e8519baaa1550eff8432c50097e439e6adcf7,2,1,2,226,574,8720833715924929,695752,695752
2021-08-05 09:12:22,2021-08-05,09:12:22,-322506,0,195980,a1225781e5742348eb017920af227b0dfecf56252c78da7f91c165472fa10732,2,655,2,97374,386886,1760267212483768,694291,694291
2021-08-04 07:20:52,2021-08-04,07:20:52,322506,322506,12118,9375315a9f3244b162ad9a5b14792e8b65889780e25d02dbd262d9749fe47e1c,1,19,34,7375,15106,1002602467597100,694135,694135
2021-07-30 09:05:18,2021-07-30,09:05:18,-808370,0,171889,fa12929b760fcf711aba3476d1f53755f2d419f0b7161d8e334bf21f275ae736,2,575,2,85542,339156,1931752891481673,693371,693371
2021-07-26 10:38:50,2021-07-26,10:38:50,808370,808370,336,e317f836c838027549e0c7dc2ab9b3fa1e4d3bfaf122d6f3b3630d2a89794c97,2,1,2,226,574,5323350794912172,692737,692737
2021-07-23 08:06:12,2021-07-23,08:06:12,-185496,0,159519,63ecdb379b47730e94c6708b06767e45a3b6e4eab0591b99c6633696e77a5244,2,532,2,78533,314132,2403873280149196,692263,692263
2021-07-22 09:41:49,2021-07-22,09:41:49,185496,185496,4332,91ed08d09c6f1b686d6eb49854195e6948b8c39819a384f2b2ddeb6bbc6aa29d,1,4,1,635,2540,5546268831874427,692130,692130
2021-07-01 16:01:23,2021-07-01,16:01:23,-111515,0,3273003,318c0ab9c7d3ce98fe6f117160242169a7e19f0e1a4c08c4c5d6dcab5185627a,2,280,2,41720,165395,4306033987386266,689318,689318
2021-06-26 17:52:41,2021-06-26,17:52:41,111515,111515,698,c50bfa743f4dd9fd977e597559534cd8a76c2c8ddfc884c8f1dfe1128255b348,1,1,1,191,764,2557922269879355,688913,688913
2021-06-08 01:01:42,2021-06-08,01:01:42,-1118800,0,636402,2080e8c6e76d77fabe8e0e20fd8134bb926511e4d8d6681c1f987f7e9a78c313,2,185,2,27370,109480,695368414121971,686723,686723
2021-06-07 18:10:43,2021-06-07,18:10:43,1118800,1118800,12408,c7b93c9d63818c989cbd9b8575c623799f8d8200a8ef19c04ce93a4196571d49,1,2,2,372,1488,2572491915011933,686688,686688
2021-06-05 16:07:10,2021-06-05,16:07:10,-638817,0,874969,bfe64614b162ee19daf498c3e4ace8adb8b9f6a0f6bab3bdc4f7c0a9d3403c31,2,181,2,26992,106783,1732315373189150,686390,686390
2021-06-05 12:10:11,2021-06-05,12:10:11,638817,638817,48359,55ae4347fb165c62962b4983c13aba740a74631b41b796995a3e15074d418b8d,1,7,39,3612,9138,4980135537205927,686369,686369
2021-06-03 04:09:01,2021-06-03,04:09:01,-949574,0,2463655,c01faa12eaad0014fc6dc725d4f44846a483eefb84deab7757d33f5d359c05d1,2,399,2,59464,234739,7354304825108474,686052,686052
2021-06-02 18:32:07,2021-06-02,18:32:07,368620,949574,4086,b77b801926d28c3052874ea7cd5bdf7f1fdbcf140d06898ff9c1aeb20045134d,1,1,2,226,904,2711845036512728,685998,685998
2021-06-02 17:46:37,2021-06-02,17:46:37,580954,580954,10442,30dca71d42f9dee89be7b1ed4a3069af63dec0e7420ce915bb1186a44dad1605,1,1,2,226,904,179038558916802,685986,685986
2021-05-11 18:01:39,2021-05-11,18:01:39,-92948,0,3841993,79d174efe9a73369f32e00b9c6e7156cb31cae7dc424daf3e423bc7f63255d6d,2,511,2,76091,301229,3847898453243780,683142,683142
2021-05-11 10:41:21,2021-05-11,10:41:21,92948,92948,908,d901bba7452681524e4e9a602f88e0c1ff9efcf3a8c6b33482cd887b6e254419,1,1,2,226,904,888975246979353,683100,683100
2021-05-10 18:01:13,2021-05-10,18:01:13,-166138,0,6128314,3a2accc9223713f0bf8e2fec31ea0cf7e10699165d36bb3c453771709b7ccbac,2,577,2,85806,340851,6079679004806694,682981,682981
2021-05-10 10:00:54,2021-05-10,10:00:54,-243484,166138,3699521,69f5ad244cbe9e1757516fb42138a49ca7e55e5a2620c83df68e33929bd1231d,2,300,2,44752,176509,1025269686224497,682916,682916
2021-05-10 10:00:47,2021-05-10,10:00:47,-3048975,409622,3077000,8fb4a687136f12f4969276792cceec7180228bd608256daab43aeab3ad1bcc5a,2,249,2,37124,146780,3194645894298951,682916,682916
2021-05-10 07:27:31,2021-05-10,07:27:31,2105885,3458597,19210,241fd05e10b51463ac8ee577374bbe420de4e507366ccf8e5b58302b2bb55fc3,1,1,1,191,764,6874106522068491,682901,682901
2021-05-09 09:14:30,2021-05-09,09:14:30,501870,1352712,1130,1616e189266b9a3c364acad0b327ed17c29bc3aa1964bf896863ee6b4f33f5e8,1,1,1,191,764,8196474415185356,682720,682720
