updated_date,updated_time,story_headline,story_copy,image_caption,image_url,more_news,story_url
2022-03-28,6:59 AM PT,Lanhee Chen for Calif. State Controller,"Lanhee Chen for Calif. State ControllerOAN NewsroomUPDATED 6:59 AM PT – Monday, March 28, 2022A California Republican candidate is rising up to fight Democrat-led Sacramento. One America’s Cynthia Kaui has more.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, Sen. Lee: Jackson ‘Wrong Not To Say’ Court Packing Is A ‘Terrible’ IdeaTOPICS:CaliforniaCynthia KauielectionLanhee ChennewsOANOANNpoliticsSACRAMENTOVOTING TWEETPIN ,https://www.oann.com/lanhee-chen-for-calif-state-controller/
2022-03-28,11:02 AM PT,U.S. to work with Philippines after face-off with Chinese boat,"U.S. to work with Philippines after face-off with Chinese boatIn this photo provided by the Philippine Coast Guard, a Chinese Coast Guard ship sails near a Philippine Coast Guard vessel during its patrol at Bajo de Masinloc, 124 nautical miles west of Zambales province northwestern Philippines on March 2, 2022. Chinese coast guard ships have maneuvered dangerously close to Philippine coast guard ships at least four times since last year near a disputed shoal that increased the risks of collision and violated international safety regulations, the Philippine coast guard said Sunday. (Philippine Coast Guard via AP)OAN NewsroomUPDATED 11:02 AM PT – Monday, March 28, 2022The Philippine Coast Guard released a video of their face-off with a Chinese patrol vessel that reportedly took place in the disputed waters off the South China Sea on March 2. Philippine officials denounced China’s actions as “risky close-distance maneuvering.”China has sought to control strategic maritime routes in the South China Sea over the past few years. U.S. Navy officials say China’s military presence in the area requires a closer cooperation with the Philippines.“An opportunity to work with the Philippine military is critical right now as we strengthen our ties, our relationships, as we both have a shared vision and a common goal for a free and open Indo-Pacific region,” stated CDR Joel Martinez, Commanding Officer for Patrol Squadron 47, U.S. Navy.WATCH: BRP Malabrigo (MRRV-4402) has reported one close distance maneuvering incident involving a China Coast Guard (CCG) vessel during its maritime patrol in Bajo de Masinloc on 02 March 2022.READ MORE: https://t.co/zOGRTlEQUe#DOTrPH 🇵🇭#CoastGuardPH#MaritimeSectorWorks pic.twitter.com/UiWj3yvIzs— Philippine Coast Guard (@coastguardph) March 27, 2022Beijing said its vessel was operating in Chinese territorial waters while the Philippines asserted the area is within its own exclusive economic zone.","In this photo provided by the Philippine Coast Guard, a Chinese Coast Guard ship sails near a Philippine Coast Guard vessel during its patrol at Bajo de Masinloc, 124 nautical miles west of Zambales province northwestern Philippines on March 2, 2022. Chinese coast guard ships have maneuvered dangerously close to Philippine coast guard ships at least four times since last year near a disputed shoal that increased the risks of collision and violated international safety regulations, the Philippine coast guard said Sunday. (Philippine Coast Guard via AP)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/03/AP22086228556506.jpg, Lanhee Chen For Calif. State ControllerTOPICS:BeijingChinaCoast GuardECONOMYexclusive economic zoneJoel MartinezmilitarynewsOANOANNPhilippine Coast GuardPhilippinespoliticsSouth China SeaU.S. Navy TWEETPIN ,https://www.oann.com/u-s-to-work-with-philippines-after-face-off-with-chinese-boat/
2022-03-27,12:00 PM PT,Mental health crisis affecting homeless population,"Mental health crisis affecting homeless populationOAN NewsroomUPDATED 12:00 PM PT – Sunday, March 27, 2022Americans continue to struggle with mental illness across the country, which hits the nations homeless population particularly hard. As One America’s Natasha Sweatte reports, the complex issue of homelessness and mental health is closely aligned.TOPICS:Healthmentalmental healthNatasha SweattenewsOANOANNpolitics TWEETPIN ",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png,,https://www.oann.com/mental-health-crisis-affecting-homeless-population/
2022-03-27,8:00 AM PT,Sen. Marshall: Biden has bogged down process of helping Ukraine,"Sen. Marshall: Biden has bogged down process of helping UkraineOAN NewsroomUPDATED 8:00 AM PT – Sunday, March 27, 2022Sen. Roger Marshall (R-Kansas) said during his recent trip to Poland he met Ukrainian refugees and leaders who raised questions about the Biden administration’s pledges of military aid. One America’s John Hines has more from Capitol Hill.TOPICS:John HinesnewsOANOANNPolandpoliticsrefugeesRoger MarshallRussiaUkraine TWEETPIN ",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png,,https://www.oann.com/sen-marshall-biden-has-bogged-down-process-of-helping-ukraine/
2022-03-26,8:00 AM PT,The Left’s War on Domestic Energy with Riley Moore,"The Left’s War on Domestic Energy with Riley MooreOAN NewsroomUPDATED 8:00 AM PT – Saturday, March 26, 2022TOPICS:energynewsOANOANNpoliticsRiley Moore TWEETPIN ",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png,,https://www.oann.com/the-lefts-war-on-domestic-energy-with-riley-moore/
2022-03-25,12:49 PM PT,House Foreign Affairs Committee Ranking Member Issues Warnings for the U.S. on World Stage,"House Foreign Affairs Committee Ranking Member Issues Warnings for the U.S. on World StageOAN NewsroomUPDATED 12:49 PM PT – Friday, March 25, 2022The ranking member on the House Foreign Affairs Committee issues his warnings for the U.S. on the world stage. One America’s Tom McGrath has more.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, Investigator Pleads Guilty In Former Mo. Governor CaseTOPICS:House Foreign Affairs Committee.newsOANOANNpoliticsRussiaTom McGrathUkraineWar TWEETPIN ,https://www.oann.com/house-foreign-affairs-committee-ranking-member-issues-warnings-for-the-u-s-on-world-stage/
2022-03-25,8:57 AM PT,Trump sues Clinton & associates over ‘Russia collusion’,"Trump sues Clinton & associates over ‘Russia collusion’OAN NewsroomUPDATED 8:57 AM PT – Friday, March 25, 2022Former President Donald Trump is suing Hillary Clinton, the Democratic National Committee and other top figures over the ‘Russia collusion’ hoax. One America’s Daniel Baldwin has more from Washington.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png," One-On-One With Ariz. Senate Candidate, Justin OlsonTOPICS:.Daniel BaldwinDemocratic National CommitteeDNCDonald TrumpHillary ClintonOANOANNRussiaRussia hoaxRussian collusion TWEETPIN ",https://www.oann.com/trump-sues-clinton-associates-over-russia-collusion/
2022-03-25,8:31 AM PT,Senate Minority Leader McConnell: Biden must prioritize American leadership,"Senate Minority Leader McConnell: Biden must prioritize American leadershipSenate Minority Leader Mitch McConnell, R-Ky., does a tv news interview following a national security briefing on Ukraine, at the Capitol in Washington, Wednesday, March 16, 2022. (AP Photo/J. Scott Applewhite)OAN NewsroomUPDATED 8:31 AM PT – Friday, March 25, 2022Senate Minority Leader Mitch McConnell (R-Ky.) said America must invest in a future of strong leadership against threats abroad. The top Republican recently discussed military production, defense funding and American leadership as the Russia-Ukraine crisis intensifies.While speaking on the Senate floor Thursday, McConnell said he believes Ukrainian forces can win against Russia without American boots on the ground. However, he claimed President Joe Biden must send Ukraine more weapons and ammunition.“Ukrainian forces can win this fight,” asserted the senator. “Let me say that again, Ukrainian forces can win this fight, but they need more weapons, more ammunition, more fuel, and they need it all as fast as possible.”McConnell also noted, Russian President Vladimir Putin’s attacks against Ukraine has discredited politicians who called for pulling America away from the world stage. He warned every day that Biden fails to demonstrate clear American leadership, the nation’s adversaries overseas are growing more empowered. As a notable example, he mentioned China.“There’s nothing remotely prudent or sensible about handing over entire regions of the world to these thugs,” he stated. “The natural security interests of the United States never stop at our own borders and they certainly do not today.”McConnell said the Biden administration must invest in a self-reliant future by increasing domestic energy production and defense spending.“We will see if the President finally commits to investing in a future of strong American leadership,” noted the Senate Minority Leader. “Our global challenges are not partisan issues, they’re American issues. I sincerely hope that the Commander-in-Chief of our Armed Forces submits a defense budget request that reflects this reality.”Looking ahead, the Biden administration is set to send their budget request for the next fiscal year on Monday.﻿","Senate Minority Leader Mitch McConnell, R-Ky., does a tv news interview following a national security briefing on Ukraine, at the Capitol in Washington, Wednesday, March 16, 2022. (AP Photo/J. Scott Applewhite)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/03/AP22075761748096.jpg, GOP Senators Hold Press Conference On Rising Gas PricesTOPICS:Biden AdministrationGOPJoe BidenMitch McConnellnewsOANOANNRepublicanRussiaUkraineUkraine crisisVladimir PutinWar TWEETPIN ,https://www.oann.com/senate-minority-leader-mcconnell-biden-must-prioritize-american-leadership/
2022-03-25,9:57 AM PT,Biden on Ukraine Crisis: Catalyst to Double Down on Clean Energy,"Biden on Ukraine Crisis: Catalyst to Double Down on Clean EnergyPresident Joe Biden, with Polish President Andrzej Duda, participate in a roundtable on the humanitarian response to the Russian invasion of Ukraine, Friday, March 25, 2022, in Jasionka, Poland. (AP Photo/Evan Vucci)OAN NewsroomUPDATED 9:57 AM PT – Friday, March 25, 2022President Joe Biden recently discussed the initiative between the EU and United States to decrease European dependence on Russian energy.While speaking from Brussels ahead of his trip to Poland Friday morning, Biden alleged Russia has used its energy resources to coerce as well well as manipulate its neighbors and used the profits to drive President Vladimir Putin’s war machine. He said this is why he cut U.S. ties with Russian oil and gas earlier in the month, saying the U.S. could when others could not because it’s a net exporter of energy with strong domestic industry.Biden added, eliminating Russian gas will have costs for Europe, but it’s the right thing to do from a moral standpoint. He went on to suggest the crisis in Europe is an opportunity to push green energy policies. This all while Republicans have been urging the administration to bring energy independence back to the United States.“These steps will increase energy security, economic security and national security,” Biden stated. “And we’re going to set up a joint task force to implement these changes and drive progress that will be co-chaired by representatives from the White House and the President of the European Union’s team.”Biden also said he believes Russia should be removed from the G20 group. He said if other member nations didn’t agree to removing Russia, Ukraine should at least be allowed to attend the meetings. Biden then urged other countries to stay “fully and totally united” against Russia.Meanwhile, experts at the Ron Paul Institute found statements from the NATO summit in violation of NATO’s formal objectives. According to the institute’s executive director, Daniel McAdams, NATO charter says it will pursue peaceful and non-violent means to resolve disputes in third-party countries. However, he pointed out that NATO providing weapons, intelligence and military training to Ukrainian government are not peaceful actions.Why Is NATO Violating Its Own Charter & Doing The Opposite of What It Was Founded To Do?Watch the whole show here: https://t.co/sssxFcfyUB pic.twitter.com/ap4LLWEtIJ— Ron Paul (@RonPaul) March 24, 2022Dr. Ron Paul said NATO’s rhetoric fuels further escalation in tensions with Russia. He explained that tough statements and anti-Russian rhetoric serve the only purpose of making profits for military contractors. He added, NATO officials hardly realize how dangerous their actions are.","President Joe Biden, with Polish President Andrzej Duda, participate in a roundtable on the humanitarian response to the Russian invasion of Ukraine, Friday, March 25, 2022, in Jasionka, Poland. (AP Photo/Evan Vucci)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/03/AP22084588891233.jpg, GOP Senators Hold Press Conference On Rising Gas PricesTOPICS:clean energyclimateenergyEUgreen energy policiesJoe BidennewsOANOANNPolandpoliticsRussiaRussian energyUkraineVladimir Putinwars TWEETPIN ,https://www.oann.com/biden-on-ukraine-crisis-catalyst-to-double-down-on-clean-energy/
2022-03-25,10:26 AM PT,House GOP introduces bill to remove Harris as border czar,"House GOP introduces bill to remove Harris as border czarA migrant family from Brazil waits to be processed by U.S. Border Patrol agents after passing through a gap in the border wall from Mexico in Yuma, Ariz. (AP Photo/Eugene Garcia)OAN NewsroomUPDATED 10:26 AM PT – Friday, March 25, 2022House Republican Ronny Jackson (R-Texas) introduced a bill to oust Vice President Kamala Harris from her role as Border Czar. The new legislation, which has 26 GOP co-sponsors, would remove Harris from overseeing border issues and force the government to recognize border security as national security.Harris has only visited the southern border once, despite migrant encounters surpassing 2 million. Congressman Jackson said it’s past time to appoint someone who will put America’s interests first.“Instead of working for the American people, Kamala Harris has worked against us by ignoring her duties as Border Czar,” the Republican noted on Twitter. “Today, I introduced a resolution calling on Joe Biden to remove her from the role. We need a real leader at the helm who will secure our southern border!”If “Border Czar” Kamala Harris won’t do her job to secure our southern border, it’s time to put someone in the role who will. Stay tuned! Big announcement coming this week. pic.twitter.com/xywkVy2sAE— Ronny Jackson (@RepRonnyJackson) March 22, 2022According to Jackson, at least 1.7 million people are positioned to cross the border when President Joe Biden lets Title 42 expire next week.","A migrant family from Brazil waits to be processed by U.S. Border Patrol agents after passing through a gap in the border wall from Mexico in Yuma, Ariz. (AP Photo/Eugene Garcia)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2021/06/AP21161597840615.jpg," Calif. Doctor Runs For Congress To Fight Against Unconstitutional Mask, Vaccine MandatesTOPICS:borderBorder CrisisBorder CzarBorder Securityborder wallimmigrationJoe BidenKamala HarrisNational SecuritynewsOANOANNpoliticsRonny JacksonSouthern borderTitle 42 TWEETPIN ",https://www.oann.com/house-gop-introduces-bill-to-remove-harris-as-border-czar/
2022-03-25,10:47 AM PT,Investigator pleads guilty in former Mo. governor case,"Investigator pleads guilty in former Mo. governor caseFILE – Former Missouri Gov. Eric Greitens gestures while speaking to reporters in Jefferson City on Tuesday, Feb. 22, 2022. Jury selection starts Thursday, March 24, 2022, in the perjury and evidence tampering case against William Tisaby. He was hired by St. Louis Circuit Attorney Kim Gardner in 2018 to investigate then-Missouri Gov. Eric Greitens, resulting in an invasion of privacy indictment. The case didn’t go to trial, but Greitens resigned in June 2018. Prosecutors say Tisaby lied under oath during the Greitens investigation. (AP Photo/David A. Lieb File)OAN NewsroomUPDATED 10:47 AM PT – Friday, March 25, 2022A trial for a former FBI agent came to a screeching halt before it began. Jury selection was set to begin Thursday, but 69-year-old William Tisaby decided to plead guilty at the last minute.Tisaby admitted in his plea Wednesday to misdemeanor evidence tampering related to the 2018 case on then-Missouri Governor Eric Greitens who had been accused of sexual assault and blackmail, which led him to resign from office.Prior to the trial, Tisaby faced six -counts of perjury and one-count of evidence tampering for his conduct in the investigation.Tisaby was said to have falsely testified in a deposition regarding certain documents involved in the case, however, his attorney said he wasn’t trying to mislead anyone.“I think it was just more of an issue of just negligence in this matter,” said Jermaine Wooten, Tisaby’s attorney. “It was a slew of documents that he had and he just went into that deposition really just not prepared. And that’s what it was, there was no malice in this man’s heart.”His attorney also stated health concerns as the reason for the now-guilty plea.“We met with Mr. Tisaby along with his wife and they just felt because of his health decline and along with her health situation, it was in their best interest to enter a plea of guilty,” Wooten explained.However, special prosecutor for the case, Robert Russell, said Tisaby was trying to hide information.“The statements that were going on in the deposition were to try to conceal and suppress those particular documents that he didn’t want to talk about,” he explained. “And we had him plead guilty to that information, he did so by testifying that they didn’t exist when in fact they did.”Meanwhile, instead of facing prison time, Tisaby will now serve one year of probation and must pay court costs. The trouble for Greitens doesn’t seem to be over though as his ex-wife has accused him of physical abuse.","FILE – Former Missouri Gov. Eric Greitens gestures while speaking to reporters in Jefferson City on Tuesday, Feb. 22, 2022. Jury selection starts Thursday, March 24, 2022, in the perjury and evidence tampering case against William Tisaby. He was hired by St. Louis Circuit Attorney Kim Gardner in 2018 to investigate then-Missouri Gov. Eric Greitens, resulting in an invasion of privacy indictment. The case didn’t go to trial, but Greitens resigned in June 2018. Prosecutors say Tisaby lied under oath during the Greitens investigation. (AP Photo/David A. Lieb File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/03/AP22073732060641.jpg," One-On-One With Ariz. Senate Candidate, Justin OlsonTOPICS:crimeEric GreitensFBIJermaine WootenMissourinewsOANOANNpoliticsWilliam Tisaby TWEETPIN ",https://www.oann.com/investigator-pleads-guilty-in-former-mo-governor-case/
2022-03-24,2:27 PM PT,"Biden highlights new sanctions on Russia, more aid for Ukraine after meeting with NATO allies","Biden highlights new sanctions on Russia, more aid for Ukraine after meeting with NATO alliesPresident Joe Biden arrives for a round table meeting at an EU summit in Brussels, Thursday, March 24, 2022. (AP Photo/Evan Vucci)OAN NewsroomUPDATED 2:27 PM PT – Thursday, March 24, 2022President Joe Biden highlighted the latest sanctions against Russia and efforts to help Ukraine after meeting with fellow NATO leaders in Belgium. During a press conference in Brussels Thursday, Biden said the sanctions are targeting hundreds of Russian lawmakers, oligarchs and defense companies that “fuel the nation’s war machine.”Tune in as I hold a press conference about my meetings in Europe with Allies and partners on our response to Russia’s war on Ukraine. https://t.co/KSakZNhnET— President Biden (@POTUS) March 24, 2022He confirmed plans to commit more than $1 billion in humanitarian aid to help Ukrainians affected by the war as well as plans to allow up to 100,000 Ukrainian refugees into the U.S. Biden also noted NATO is fortifying the alliance’s eastern flank in a move which could lead to more U.S. troops in Europe.Today, I announced that the United States will welcome up to 100,000 Ukrainians and others fleeing Russia’s aggression.We’re focused on reuniting families and providing refuge to those in harm’s way.— President Biden (@POTUS) March 24, 2022Biden notably said sanctions were never meant to deter Russian President Vladimir Putin from attacking Ukraine, but suggested the long-term impact of such measures will prompt him to end the war.Separately, House GOP Conference chair Elise Stefanik (R-N.Y.) asserted that Putin is “committing genocide” in his ongoing assault on Ukraine. She made the comment while speaking to reporters Thursday at the House GOP annual retreat and also called Putin an authoritarian and war criminal.Stefanik also told reporters House Republicans have been consistent in their opposition to Russia’s invasion of Ukraine. The Republican’s condemnation of Putin comes as U.S. and European allies have strongly denounced Russia over suspected war crimes in Ukraine.U.S. Secretary of State Antony Blinken declared Russian forces have committed war crimes during their invasion. In a statement on Wednesday, he highlighted the countless accounts and images of suffering and destruction.According to Blinken, nearly 5,000 Ukrainians have died as a result of Russia’s attacks. Secretary Blinken described Russia’s assaults as unjust and unprovoked. He noted, his declaration is based on the Biden administration’s ongoing review of information from public and intelligence sources.","President Joe Biden arrives for a round table meeting at an EU summit in Brussels, Thursday, March 24, 2022. (AP Photo/Evan Vucci)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/03/AP22083710527893.jpg, Sen. Lee: Jackson Shows ‘Peculiar Pattern’ Of Light Sentences In Criminal CasesTOPICS:AIDBelgiumBRUSSELShumanitarian aidJoe BidenNATOnewsOANOANNpoliticsRussiaSanctionsUkraineVladimir PutinWar TWEETPIN ,https://www.oann.com/biden-highlights-new-sanctions-on-russia-more-aid-for-ukraine-after-meeting-with-nato-allies/
2022-03-24,10:54 AM PT,GOP senators criticize Biden Supreme Court nominee sentencing policy,"GOP senators criticize Biden Supreme Court nominee sentencing policyOAN NewsroomUPDATED 10:54 AM PT – Thursday, March 24, 2022A pair of GOP members of the Senate Judiciary Committee told One America News they believe that after questioning Judge Ketanji Brown Jackson, her sentencing policies seem “dangerous.” One America’s John Hines has more from Capitol Hill.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, Biden’s New World Order With Curtis HouckTOPICS:courtGOPJoe BidenJohn HinesJusticeketanji brown jacksonnewspoliticsSupreme Court TWEETPIN ,https://www.oann.com/gop-senators-criticize-biden-supreme-court-nominee-sentencing-policy/
2022-03-24,7:38 AM PT,GOP senators hold press conference on rising gas prices,"GOP senators hold press conference on rising gas pricesOAN NewsroomUPDATED 7:38 AM PT – Thursday, March 24, 2022Republicans lawmakers held a press conference to discuss rising gas prices across the nation. One Americas Rayana Unutoa has the details.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png," GOP Senate Candidate Josh Mandel Doubles Down On Promise To Be The Radical Left, RINO’s Worst NightmareTOPICS:ECONOMYenergygasGas PricesGOPOANOANNOILRayana UnutoaRussiaUkraineWar TWEETPIN ",https://www.oann.com/gop-senators-hold-press-conference-on-rising-gas-prices/
2022-03-24,8:57 AM PT,Calif. legislature to oversee pending bills on vaccine mandate for school children,"Calif. legislature to oversee pending bills on vaccine mandate for school childrenOAN NewsroomUPDATED 8:57 AM PT – Thursday, March 24, 2022The notion of a coronavirus vaccine mandate continually divides the country as many healthcare workers and members of the military had to decide between a vaccine and keeping food on the table. Several bills in California are now looking to force children to also get inoculated. One America’s Natasha Sweatte has more.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png," Biden Props ‘New World Order’, Imminent Cyber AttackTOPICS:CaliforniacoronavirusCOVIDCOVID-19mandatesmilitaryNatasha SweatteOANOANNpandemicschoolsvaccine mandatesVaccines TWEETPIN ",https://www.oann.com/calif-legislature-to-oversee-pending-bills-on-vaccine-mandate-for-school-children/
2022-03-24,8:19 AM PT,"Dr. Ron Paul: Military contractors main beneficiary of Russia scare, says Ukraine conflict generates billions in profits","Dr. Ron Paul: Military contractors main beneficiary of Russia scare, says Ukraine conflict generates billions in profitsFILE – U.S. Army troops of the 82nd Airborne Division just after arrival at the Rzeszow-Jasionka airport in southeastern Poland, on Tuesday, Feb. 15, 2022. At a NATO summit on Thursday, March 24, 2022 leaders are set to discuss the longer-term future of NATO’s defences along its eastern flank, ranging from Estonia in the north, down to around Western Ukraine to Bulgaria on the Black Sea. (AP Photo, File)OAN NewsroomUPDATED 8:19 AM PT – Thursday, March 24, 2022According to former congressman Ron Paul, military contractors are the biggest beneficiaries of the latest conflict in Ukraine.While speaking on his Liberty Report Wednesday, Dr. Paul said tensions with Russia generate billions of dollars in profits for the military-industrial complex. He added, the war-propaganda machine in the media is also financially benefiting from the situation.“There’s still delight in Washington, the military-industrial complex celebrate because business is good,” he stated. “Blow up the weapons, build more, test more, new technology, on and on. But someday, they’ll run out of money and then they’ll have to change their tune.”Dr. Paul stressed that tensions with Russia do not benefit America’s national interests or the American people.“They’ll end with hundreds of billions and they never come up short because if you come up short and you don’t vote for it, they are going to say you’re unpatriotic,” explained the former Texas representative. “Patriotism means obedience to the military-industrial complex and then you never get canceled. You might even get invited to their meetings and their fancy meals that they have.”Dr. Paul alleged the mainstream media is promoting a narrative to justify military spending to the public.﻿","FILE – U.S. Army troops of the 82nd Airborne Division just after arrival at the Rzeszow-Jasionka airport in southeastern Poland, on Tuesday, Feb. 15, 2022. At a NATO summit on Thursday, March 24, 2022 leaders are set to discuss the longer-term future of NATO’s defences along its eastern flank, ranging from Estonia in the north, down to around Western Ukraine to Bulgaria on the Black Sea. (AP Photo, File)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/03/AP22082350891011.jpg," Biden Props ‘New World Order’, Imminent Cyber AttackTOPICS:conflictLiberty Reportmainstream medimediamilitarymilitary-industrial complex.MSMnewsOANOANNpatriotismpoliticsRon PaulRussiaRussian invasionsecurityUkraineWar TWEETPIN ",https://www.oann.com/dr-ron-paul-military-contractors-main-beneficiary-of-russia-scare-says-ukraine-conflict-generates-billions-in-profits/
2022-03-24,7:46 AM PT,Disney vows to be more LGBTQ friendly after small employee protest,"Disney vows to be more LGBTQ friendly after small employee protestOAN NewsroomUPDATED 7:46 AM PT – Thursday, March 24, 2022The Walt Disney Company takes a stance on a recent piece of legislation in Florida. One America’s Tom McGrath has more.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png," Biden’s Supreme Court Justice Nominee Challenged On CRT, Basic BiologyTOPICS:FloridaLGBTQnewsOANOANNpoliticsprotestTom McGrathWalt Disney Company TWEETPIN ",https://www.oann.com/disney-vows-to-be-more-lgbtq-friendly-after-small-employee-protest/
2022-03-24,8:40 AM PT,Beverly Hills jewelry store hit by smash & grab robbers in broad daylight,"Beverly Hills jewelry store hit by smash & grab robbers in broad daylightPedestrians walk past a boarded up Luxury Jewels of Beverly Hills on Wednesday, March 23, 2022 in Beverly Hills, Calif. Los Angeles police are warning people that wearing expensive jewelry in public could make them a target for thieves — a note of caution as robberies are up citywide. The police department’s suggestion Tuesday, March 22, came as robbers smashed the front window of a Beverly Hills jewelry store in broad daylight and fled with millions of dollars’ worth of merchandise. (AP Photo/Richard Vogel)OAN NewsroomUPDATED 8:40 AM PT – Thursday, March 24, 2022A group of unidentified smash-and-grab thieves robbed a jewelry store in broad daylight and made off with millions of dollars worth of jewelry. Police were called to investigate the incident at Luxury Jewels of Beverly Hills on Tuesday afternoon after at least five armed individuals broke through the front window with a sledgehammer and proceeded to rob the place.“I was sitting in my office and I heard what I thought was gunshots,” recounted store owner Peter Sedghi. “Really loud, literally sounded like gunshots. So I told my staff, I yelled out, ‘everyone on the floor!’ I got on the floor, pushed the panic button. I waited until what I thought were gunshots stopped. I grabbed my gun and I came running out.”The group reportedly arrived in a stolen vehicle wearing hooded sweatshirts and surgical-style masks. They stole an estimated $3 million to $5 million worth of merchandise. The suspects then fled the scene in a different vehicle, which was later determined to be a white Audi sedan.“The suspects fled on foot, however, they left the vehicle that they traveled to the location behind,” stated Lt. Giovanni Trejo, Beverly Hills Police Department. “That vehicle was reported stolen out of a location in the city of Long Beach. We, at this point, detectives are following up on all the leads. We believe that there was another vehicle that was used. The only preliminary information on that vehicle we have on that vehicle that I have right now is that it was a white Audi.”although the suspects remain at large, a neighboring store owner was able to trip one of the burglars and recover several stolen watches. Luckily no injuries were reported, but several within the community are now worried about the safety of businesses.“I was sitting at my desk and I heard a loud bang, so I thought it was a gunshot, but then I look up and I see the guys with sledgehammers breaking the window,” explained Luxury Jewels employee Cindy Delaguerra. “I got down. I was pressing the alarm button and Peter, I just told him to shoot them. I go, just get your gun and shoot them. I said shoot them. And by the time he came out, they were just gone.”Meanwhile, police say robberies in the Los Angeles area alone have increased by 18 percent over this past year.","Pedestrians walk past a boarded up Luxury Jewels of Beverly Hills on Wednesday, March 23, 2022 in Beverly Hills, Calif. Los Angeles police are warning people that wearing expensive jewelry in public could make them a target for thieves — a note of caution as robberies are up citywide. The police department’s suggestion Tuesday, March 22, came as robbers smashed the front window of a Beverly Hills jewelry store in broad daylight and fled with millions of dollars’ worth of merchandise. (AP Photo/Richard Vogel)",https://dzm0ugdauank9.cloudfront.net/wp-content/uploads/2022/03/AP22082805713873.jpg," State Dept.: Iran Deal Not Certain, Not ImminentTOPICS:Beverly HillsCaliforniaCindy DelaguerracrimeGiovanni Trejojewelry storeL.A.LALos AngelesLos Angeles-areaLuxury JewelsnewsOANOANNPeter SedghirobberySmash and grab TWEETPIN ",https://www.oann.com/beverly-hills-jewelry-store-hit-by-smash-grab-robbers-in-broad-daylight/
2022-03-23,11:34 AM PT,"Biden props ‘new world order’, imminent cyber attack","Biden props ‘new world order’, imminent cyber attackOAN NewsroomUPDATED 11:34 AM PT – Wednesday, March 23, 2022The Biden White House says a Russian cyber attack against U.S. companies is imminent and companies need to bolster their internal security. One America’s Chief White House Correspondent Chanel Rion has more from Washington.",SHARE,https://hnwebcontent.s3-us-west-1.amazonaws.com/oann/wp-content/uploads/2020/11/parler_white.png, GOP Senators Say It’s ‘Too Early To Tell’ On Biden Nominee Judge JacksonTOPICS:Chanel Rioncybercyber attackJoe BidennewsOANOANNpoliticsRussiaUkraineWhite House TWEETPIN ,https://www.oann.com/biden-props-new-world-order-imminent-cyber-attack/
