shopid,shopname,street_address,city,state,zipcode,latitude,longitude,type
4068,WALMART #5143 ,8101 E Brainerd Rd,Chattanooga,TN,37421,35.00543975830078,-85.14915466308594,grocery
520,FOOD LION #1563    ,13311 N Highway 27 Ste 6,Chickamauga,GA,30707,34.88888931274414,-85.269775390625,grocery
3385,WALMART #1458  ,3040 Battlefield Pkwy,Fort Oglethorpe,GA,30742,34.938758850097656,-85.21582794189453,grocery
3769,WALMART #3253  ,108 Washington Towne Blvd N,Edinboro,PA,16412,41.87677001953125,-80.1741943359375,grocery
3898,WALMART #3835  ,5588 Little Debbie Pkwy,Ooltewah,TN,37363,35.080989837646484,-85.06307220458984,grocery
3568,WALMART #2278  ,1825 Downs Dr,Erie,PA,16509,42.052066802978516,-80.07984924316406,grocery
4051,WALMART #5100 ,1916 Center Point Pkwy,Birmingham,AL,35215,33.637393951416016,-86.68449401855469,grocery
4154,WALMART #5445  ,2711 Elm St,Erie,PA,16504,42.12298583984375,-80.04108428955078,grocery
2448,PUBLIX #1069,5150 Old Springville Rd,Pinson,AL,35126,33.655887603759766,-86.64704895019531,grocery
3177,WALMART #0764  ,750 Academy Dr,Bessemer,AL,35022,33.361724853515625,-87.00191497802734,grocery
2634,PUBLIX #1512,230 20Th St South,Birmingham,AL,35233,33.510093688964844,-86.80321502685547,grocery
3172,WALMART #0741  ,911 Hwy 321 N,Lenoir City,TN,37771,35.822086334228516,-84.26466369628906,grocery
3176,WALMART #0762  ,9248 Parkway East,Birmingham,AL,35206,33.59013748168945,-86.69982147216797,grocery
3148,WALMART #0663  ,1510 Congress Parkway Sou,Athens,TN,37303,35.45044708251953,-84.62505340576172,grocery
3649,WALMART #2713  ,5919 Trussville Crossings,Birmingham,AL,35235,33.638973236083984,-86.62918090820312,grocery
3929,WALMART #4166  ,935 State Hwy 11 S,Sweetwater,TN,37874,35.583438873291016,-84.4754638671875,grocery
3445,WALMART #1656  ,16086 Conneaut Lake Rd,Meadville,PA,16335,41.62225341796875,-80.21402740478516,grocery
2507,PUBLIX #1200,4965 Promenade Pkwy,Bessemer,AL,35022,33.33497619628906,-86.9906997680664,grocery
3159,WALMART #0698  ,4495 Keith Street,Cleveland,TN,37312,35.20175552368164,-84.84845733642578,grocery
3776,WALMART #3281  ,5741 Buffalo Rd,Harborcreek,PA,16421,42.159454345703125,-79.96813201904297,grocery
2766,ROUSE'S #060  ,2300 Church St,Zachary,LA,70791,30.651384353637695,-91.18091583251953,grocery
1469,KROGER #670   ,234 E Emory Rd,Powell,TN,37849,36.04450988769531,-84.00296020507812,grocery
3462,WALMART #1711  ,1600 Montclair Rd,Irondale,AL,35210,33.528953552246094,-86.72017669677734,grocery
1484,KROGER #686   ,189 Brooklawn St,Farragut,TN,37934,35.88028335571289,-84.15664672851562,grocery
2455,PUBLIX #1082,7272 Gadsen Hwy,Trussville,AL,35173,33.6410026550293,-86.57975006103516,grocery
3391,WALMART #1481  ,209 Lakeshore Pkwy,Homewood,AL,35209,33.447044372558594,-86.82096862792969,grocery
633,FOOD LION #2543    ,95 Poplar Springs Rd,Ringgold,GA,30736,34.904964447021484,-85.13203430175781,grocery
1330,KROGER #530   ,9161 Middlebrook Pike,Knoxville,TN,37923,35.94281768798828,-84.09341430664062,grocery
3087,WALMART #0428  ,5801 Main St,Zachary,LA,70791,30.65044403076172,-91.14225769042969,grocery
1364,KROGER #549   ,6702 Clinton Hwy,Knoxville,TN,37912,36.008731842041016,-84.0234603881836,grocery
3948,WALMART #4277  ,167 Progress Way,Hurricane,WV,25526,38.44112014770508,-82.02336120605469,grocery
2395,PUBLIX #0842,784 Montgomery Hwy,Vestavia Hills,AL,35216,33.44450759887695,-86.79312133789062,grocery
3724,WALMART #2988  ,2625 N Highway 27,La Fayette,GA,30728,34.746341705322266,-85.27339172363281,grocery
3340,WALMART #1319  ,7340 Norris Freeway,Knoxville,TN,37918,36.08353042602539,-83.93151092529297,grocery
4101,WALMART #5263  ,2300 Treasury Drive,Cleveland,TN,37323,35.12543869018555,-84.86885070800781,grocery
1480,KROGER #684   ,9225 Kingston Pike,Knoxville,TN,37922,35.91352462768555,-84.08922576904297,grocery
4001,WALMART #4580 ,1300 Montgomery Hwy,Vestavia Hills,AL,35216,33.428558349609375,-86.7918472290039,grocery
3750,WALMART #3184 ,3320 Lorna Rd,Hoover,AL,35216,33.392982482910156,-86.79932403564453,grocery
1495,KROGER #698   ,5201 N Broadway St,Knoxville,TN,37918,36.033077239990234,-83.93067932128906,grocery
2393,PUBLIX #0839,2543 John Hawkins Pkwy,Hoover,AL,35244,33.355865478515625,-86.84269714355469,grocery
1321,KROGER #525   ,9501 S Northshore Dr,Knoxville,TN,37922,35.86260223388672,-84.06897735595703,grocery
1569,KROGER #794   ,101 Great Teays Valley Bl,Scott Depot,WV,25560,38.45147705078125,-81.93392181396484,grocery
3268,WALMART #1102  ,14507 Plank Rd,Baker,LA,70714,30.580074310302734,-91.1309814453125,grocery
1611,KROGER #848   ,4918 Kingston Pike,Knoxville,TN,37919,35.94003677368164,-83.98489379882812,grocery
1292,KROGER #506   ,2217 N Broadway St,Knoxville,TN,37917,35.99305725097656,-83.9215087890625,grocery
2630,PUBLIX #1508,2200 Village Dr,Moody,AL,35004,33.56996536254883,-86.51904296875,grocery
2394,PUBLIX #0841,1944 Montgomery Hwy S,Birmingham,AL,35244,33.347137451171875,-86.79715728759766,grocery
4100,WALMART #5262  ,2181 Pelham Pkwy,Pelham,AL,35124,33.34078598022461,-86.791259765625,grocery
3578,WALMART #2310  ,3051 Kinzel Way,Knoxville,TN,37924,36.03110122680664,-83.86637115478516,grocery
3539,WALMART #2111  ,5335 Hwy 280,Hoover,AL,35242,33.42196273803711,-86.67593383789062,grocery
2451,PUBLIX #1074,4730 Hwy 17,Helena,AL,35080,33.28003692626953,-86.85415649414062,grocery
1371,KROGER #558   ,4414 Ashville Hwy,Knoxville,TN,37914,36.00395584106445,-83.86470794677734,grocery
2409,PUBLIX #0882,410 Doug Baker Blvd,Birmingham,AL,35242,33.409446716308594,-86.66863250732422,grocery
538,FOOD LION #1603    ,3925 Cleveland Rd,Dalton,GA,30721,34.89613342285156,-84.94696044921875,grocery
566,FOOD LION #1695    ,2709 Chattanooga Rd,Rocky Face,GA,30740,34.806175231933594,-85.0314712524414,grocery
1332,KROGER #531   ,4409 Chapman Hwy,Knoxville,TN,37920,35.93290710449219,-83.90583801269531,grocery
3780,WALMART #3288  ,10200 Sullivan Rd,Baton Rouge,LA,70818,30.541675567626953,-91.02608489990234,grocery
4020,WALMART #4679  ,34025 La Hwy 16,Denham Springs,LA,70706,30.560367584228516,-90.95722198486328,grocery
3085,WALMART #0423  ,630 Colonial Promendade,Alabaster,AL,35007,33.23549270629883,-86.80123138427734,grocery
4028,WALMART #4756 ,9085 Hwy 119,Alabaster,AL,35007,33.21242141723633,-86.82981872558594,grocery
2450,PUBLIX #1073,"9200 Hwy 119, Ste 1400",Alabaster,AL,35007,33.212860107421875,-86.82563781738281,grocery
1511,KROGER #725   ,1439 Maccorkle Ave. S. W.,Saint Albans,WV,25177,38.38693618774414,-81.82513427734375,grocery
3617,WALMART #2576  ,100 Nitro Market Place,Nitro,WV,25143,38.4113883972168,-81.80757141113281,grocery
1023,KROGER #265   ,1205 N Glenwood Ave,Dalton,GA,30721,34.79241180419922,-84.96372985839844,grocery
1233,KROGER #458   ,1365 W Walnut Ave,Dalton,GA,30720,34.75859069824219,-84.99449920654297,grocery
1543,KROGER #763   ,5450 Big Tyler Road,Charleston,WV,25313,38.42750930786133,-81.78655242919922,grocery
1478,KROGER #683   ,507 N Foothills Plaza,Maryville,TN,37801,35.74119567871094,-83.99439239501953,grocery
1617,KROGER #862   ,244 S Hall Rd,Alcoa,TN,37701,35.76384353637695,-83.97151184082031,grocery
3191,WALMART #0839  ,9350 Cortana Pl,Baton Rouge,LA,70815,30.462099075317383,-91.09068298339844,grocery
2571,PUBLIX #1370,501 Chelsea Crossroads,Chelsea,AL,35043,33.35324478149414,-86.6087417602539,grocery
4055,WALMART #5113  ,165 Vaughan Ln,Pell City,AL,35125,33.609405517578125,-86.27714538574219,grocery
3297,WALMART #1206  ,3132 College Dr,Baton Rouge,LA,70808,30.420578002929688,-91.14242553710938,grocery
3861,WALMART #3616  ,1200 W Oak St,Amite,LA,70422,30.72896957397461,-90.52958679199219,grocery
3150,WALMART #0669  ,2545 E Walnut Ave,Dalton,GA,30721,34.767818450927734,-84.92999267578125,grocery
2775,ROUSE'S #070  ,636 Arlington Ck Ctr,Baton Rouge,LA,70820,30.3900146484375,-91.1630859375,grocery
2768,ROUSE'S #062  ,3446 Drusilla Ln,Baton Rouge,LA,70809,30.420040130615234,-91.0899658203125,grocery
2580,PUBLIX #1391,2040 Martin St South,Pell City,AL,35128,33.563655853271484,-86.26972961425781,grocery
3216,WALMART #0935  ,904 S Range Ave,Denham Springs,LA,70726,30.47235679626465,-90.9536361694336,grocery
1413,KROGER #581   ,10721 Chapman Hwy,Seymour,TN,37865,35.877140045166016,-83.77442932128906,grocery
3320,WALMART #1266  ,2171 Oneal Ln,Baton Rouge,LA,70816,30.437612533569336,-91.00530242919922,grocery
1549,KROGER #768   ,981 Dunbar Village,Dunbar,WV,25064,38.3577766418457,-81.73469543457031,grocery
2543,PUBLIX #1281,90 Marketplace Circle,Calera,AL,35040,33.155494689941406,-86.74839782714844,grocery
2774,ROUSE'S #069  ,7580 Bluebonnet Blvd,Baton Rouge,LA,70810,30.381614685058594,-91.09852600097656,grocery
2762,ROUSE'S #055  ,10130 Juban Crossing,Denham Springs,LA,70726,30.466981887817383,-90.91410827636719,grocery
1550,KROGER #769   ,5 Riverwalk Mall,South Charleston,WV,25303,38.365394592285156,-81.71022033691406,grocery
3542,WALMART #2132  ,10606 N Mall Dr,Baton Rouge,LA,70809,30.377483367919922,-91.06149291992188,grocery
4023,WALMART #4683  ,10550 Burbank Dr,Baton Rouge,LA,70810,30.352313995361328,-91.10974884033203,grocery
3682,WALMART #2822  ,28270 Walker Rd South,Walker,LA,70785,30.47646713256836,-90.85981750488281,grocery
3525,WALMART #2036  ,2700 Mountaineer Blvd,South Charleston,WV,25309,38.31953430175781,-81.71404266357422,grocery
2773,ROUSE'S #068  ,58440 Belleview Dr,Plaquemine,LA,70764,30.274980545043945,-91.23621368408203,grocery
3082,WALMART #0401  ,59690 Belleview Dr,Plaquemine,LA,70764,30.261747360229492,-91.25330352783203,grocery
3167,WALMART #0724  ,630 E Broadway Blvd,Jefferson City,TN,37760,36.12879943847656,-83.46783447265625,grocery
1565,KROGER #785   ,1100 Fledder John Road,Charleston,WV,25314,38.340091705322266,-81.67768859863281,grocery
3704,WALMART #2909  ,961 E Columbus Ave,Corry,PA,16407,41.93403244018555,-79.61235046386719,grocery
2764,ROUSE'S #058  ,14630 Village Market,Baton Rouge,LA,70817,30.36259651184082,-91.01338195800781,grocery
1558,KROGER #778   ,500 Deleware Avenue,Charleston,WV,25302,38.362709045410156,-81.6448974609375,grocery
1468,KROGER #668   ,25 Holden Rd,Logan,WV,25601,37.845680236816406,-82.01470184326172,grocery
4236,WALMART #6370  ,4331 W Andrew Johnson Hwy,Morristown,TN,37814,36.190608978271484,-83.35717010498047,grocery
1585,KROGER #817   ,3265 Smoot Ave,Madison,WV,25130,38.07461166381836,-81.82170867919922,grocery
4130,WALMART #5360  ,11415 Hydetown Rd,Titusville,PA,16354,41.63335037231445,-79.69888305664062,grocery
4042,WALMART #5056  ,17585 Airline Hwy,Prairieville,LA,70769,30.330535888671875,-90.98501586914062,grocery
3145,WALMART #0658  ,2510 Redmond Cir Nw,Rome,GA,30165,34.275421142578125,-85.2298355102539,grocery
1576,KROGER #807   ,233 Crossing Mall,Elkview,WV,25071,38.4592399597168,-81.49872589111328,grocery
444,FOOD LION #1288    ,3365 Martha Berry Hwy Nw,Rome,GA,30165,34.31846618652344,-85.17511749267578,grocery
1376,KROGER #562   ,702 Winfield Dunn Pkwy,Sevierville,TN,37876,35.8794059753418,-83.57533264160156,grocery
2769,ROUSE'S #063  ,40017 Hwy 42 Ste 2,Prairieville,LA,70769,30.321535110473633,-90.93858337402344,grocery
3156,WALMART #0685  ,475 S Davy Crockett Pkwy,Morristown,TN,37813,36.213680267333984,-83.2551040649414,grocery
3479,WALMART #1770  ,20245 Route 19,Cranberry Township,PA,16066,40.687564849853516,-80.1048355102539,grocery
1553,KROGER #772   ,5717 Maccorkle Ave. S. E.,Charleston,WV,25304,38.311195373535156,-81.56526184082031,grocery
668,FOOD LION #2615    ,1512 Red Bud Rd Ne,Calhoun,GA,30701,34.51277160644531,-84.91548156738281,grocery
3121,WALMART #0578  ,1414 Parkway,Sevierville,TN,37862,35.83830642700195,-83.57439422607422,grocery
1132,KROGER #393   ,136 W Belmont Dr,Calhoun,GA,30701,34.478965759277344,-84.93741607666016,grocery
2770,ROUSE'S #064  ,14635 Airline Hwy,Gonzales,LA,70737,30.282405853271484,-90.95504760742188,grocery
4218,WALMART #5908 ,1185 Dolly Parton Pkwy,Sevierville,TN,37862,35.86273956298828,-83.52975463867188,grocery
1341,KROGER #536   ,220 Wears Valley Rd,Pigeon Forge,TN,37863,35.804603576660156,-83.58212280273438,grocery
1467,KROGER #667   ,1476 Turner Mccall Blvd,Rome,GA,30161,34.248451232910156,-85.1632308959961,grocery
3100,WALMART #0489  ,2799 W Thomas St,Hammond,LA,70401,30.50172996520996,-90.49435424804688,grocery
3575,WALMART #2300  ,250 Summit Park Drive,Pittsburgh,PA,15275,40.44729995727539,-80.17625427246094,grocery
2767,ROUSE'S #061  ,2704 W Thomas St,Hammond,LA,70401,30.5019588470459,-90.49105072021484,grocery
1537,KROGER #754   ,"10635 Maccorkle Ave.,S.E.",Marmet,WV,25315,38.24026107788086,-81.5592269897461,grocery
3108,WALMART #0532  ,308 N Airline Hwy,Gonzales,LA,70737,30.235326766967773,-90.9090576171875,grocery
2771,ROUSE'S #065  ,209 S Airline Hwy,Gonzales,LA,70737,30.231149673461914,-90.90896606445312,grocery
3949,WALMART #4278  ,1001 Warrior Way,Belle,WV,25015,38.20214080810547,-81.50589752197266,grocery
3919,WALMART #4129  ,1331 Hwy 51,Ponchatoula,LA,70454,30.443647384643555,-90.4540786743164,grocery
3472,WALMART #1739  ,30 Trinity Point Drive,Washington,PA,15301,40.18268585205078,-80.22174072265625,grocery
2763,ROUSE'S #057  ,145 Berryland Shpng Ctr,Ponchatoula,LA,70454,30.435909271240234,-90.44064331054688,grocery
1180,KROGER #429   ,730 N Main St,Cedartown,GA,30125,34.02482223510742,-85.2484359741211,grocery
3623,WALMART #2603  ,300 Walmart Dr,Gibsonia,PA,15044,40.62309646606445,-79.946533203125,grocery
3099,WALMART #0485  ,37000 Hwy 3089,Donaldsonville,LA,70346,30.095123291015625,-90.98030853271484,grocery
3154,WALMART #0678  ,1075 Cosby Hwy,Newport,TN,37821,35.94380187988281,-83.21222686767578,grocery
4135,WALMART #5381  ,5055 Library Road,Bethel Park,PA,15102,40.33852005004883,-80.02364349365234,grocery
2777,ROUSE'S #075  ,13330 Hwy 1085,Covington,LA,70433,30.466167449951172,-90.18022918701172,grocery
2772,ROUSE'S #066  ,260 Hwy 70 Spur,Plattenville,LA,70393,29.99895477294922,-91.02621459960938,grocery
3571,WALMART #2281  ,2351 Century Drive,West Mifflin,PA,15122,40.341796875,-79.94647979736328,grocery
2745,ROUSE'S #020  ,1200 Bus Hwy 190 Suite 8,Covington,LA,70433,30.472978591918945,-90.08487701416016,grocery
3899,WALMART #3838  ,2010 Village Center Dr,Tarentum,PA,15084,40.564117431640625,-79.80411529541016,grocery
3109,WALMART #0541  ,880 N Hwy 190,Covington,LA,70433,30.443288803100586,-90.07878875732422,grocery
2751,ROUSE'S #032  ,4350 Hwy 22,Mandeville,LA,70471,30.396011352539062,-90.10014343261719,grocery
2746,ROUSE'S #021  ,3461 E Causeway Approach,Mandeville,LA,70448,30.375818252563477,-90.08929443359375,grocery
4199,WALMART #5832 ,3009 E Causeway Approach,Mandeville,LA,70448,30.37252426147461,-90.07732391357422,grocery
3585,WALMART #2420  ,100 Sara Way-Rostrave Sq,Belle Vernon,PA,15012,40.138328552246094,-79.84556579589844,grocery
3224,WALMART #0961  ,1616 W Airline Hwy,La Place,LA,70068,30.074800491333008,-90.49822235107422,grocery
2529,PUBLIX #1248,15 Laurel Canyon Village,Canton,GA,30114,34.27118682861328,-84.50318908691406,grocery
1455,KROGER #634   ,8876 Dallas Acworth Hwy,Dallas,GA,30132,34.010250091552734,-84.75328826904297,grocery
3169,WALMART #0726  ,2643 Highway 280,Alexander City,AL,35010,32.9412956237793,-85.97579956054688,grocery
1472,KROGER #673   ,457 Nathan Dean Blvd,Dallas,GA,30132,33.91041946411133,-84.82178497314453,grocery
1144,KROGER #402   ,4045 Marietta Hwy,Canton,GA,30114,34.19313049316406,-84.50762939453125,grocery
2259,PUBLIX #0463,4403 Towne Lake Pkwy,Woodstock,GA,30189,34.126766204833984,-84.57113647460938,grocery
2744,ROUSE'S #017  ,1653 Saint Mary St,Thibodaux,LA,70301,29.800954818725586,-90.84795379638672,grocery
1208,KROGER #442   ,1720 Mars Hill Rd Nw,Acworth,GA,30101,33.995765686035156,-84.70498657226562,grocery
3243,WALMART #1016  ,410 N Canal Blvd,Thibodaux,LA,70301,29.80946922302246,-90.8183822631836,grocery
2743,ROUSE'S #016  ,204 N Canal Blvd,Thibodaux,LA,70301,29.801286697387695,-90.81876373291016,grocery
1242,KROGER #463   ,2295 Town Lake Pkwy,Woodstock,GA,30189,34.11262893676758,-84.55562591552734,grocery
3637,WALMART #2665  ,167 Northshore Blvd,Slidell,LA,70460,30.308141708374023,-89.82888793945312,grocery
2765,ROUSE'S #059  ,1175 Acadia Rd,Thibodaux,LA,70301,29.774595260620117,-90.80242156982422,grocery
2344,PUBLIX #0711,6175 Hickory Flat Hwy,Canton,GA,30115,34.17717361450195,-84.41728973388672,grocery
1439,KROGER #616   ,4815 Ridge Rd,Douglasville,GA,30134,33.81905746459961,-84.81259155273438,grocery
1077,KROGER #356   ,3600 Dallas Hwy,Marietta,GA,30061,33.9552001953125,-84.65618133544922,grocery
1476,KROGER #680   ,6766 Hickory Flat Hwy,Canton,GA,30115,34.17144012451172,-84.41661071777344,grocery
3347,WALMART #1342  ,300 W Esplanade Ave,Kenner,LA,70065,30.02302360534668,-90.26937866210938,grocery
4243,WALMART #6577 ,637 Robert Blvd,Slidell,LA,70458,30.29810333251953,-89.76222229003906,grocery
3955,WALMART #4318  ,145 Kelley Blvd,Millbrook,AL,36054,32.493839263916016,-86.39846801757812,grocery
3118,WALMART #0575  ,12182 Highway 92,Woodstock,GA,30188,34.08415603637695,-84.4813003540039,grocery
2747,ROUSE'S #022  ,1644 Gause Blvd,Slidell,LA,70458,30.28617286682129,-89.7527847290039,grocery
3871,WALMART #3703 ,3520 Williams Blvd,Kenner,LA,70065,30.020387649536133,-90.23760986328125,grocery
1227,KROGER #453   ,4150 Macland Rd,Powder Springs,GA,30127,33.90346145629883,-84.6746826171875,grocery
3098,WALMART #0483  ,1903 Cobbs Ford Rd,Prattville,AL,36066,32.46247863769531,-86.41614532470703,grocery
4246,WALMART #6588 ,3130 Pontchatrain Dr,Slidell,LA,70458,30.260765075683594,-89.78421783447266,grocery
3113,WALMART #0553  ,39142 Natchez Dr,Slidell,LA,70461,30.27845001220703,-89.74897766113281,grocery
2173,PUBLIX #0042,12424 Cumming Hwy,Canton,GA,30115,34.236793518066406,-84.29081726074219,grocery
2752,ROUSE'S #033  ,3711 Power Blvd,Metairie,LA,70003,30.011442184448242,-90.22077178955078,grocery
3232,WALMART #0989  ,8912 Veterans Memorial Bl,Metairie,LA,70003,30.00359344482422,-90.229248046875,grocery
3706,WALMART #2913  ,13001 Hwy 90,Boutte,LA,70039,29.90475082397461,-90.37246704101562,grocery
2171,PUBLIX #0033,3605 Sandy Plains Rd,Marietta,GA,30066,34.03812789916992,-84.46282196044922,grocery
1285,KROGER #498   ,1690 Powder Springs Rd Sw,Marietta,GA,30064,33.908058166503906,-84.6028060913086,grocery
3625,WALMART #2611  ,2100 Summit Ridge Plaza,Mount Pleasant,PA,15666,40.127872467041016,-79.54505920410156,grocery
4134,WALMART #5379  ,1450 Morrell Ave,Connellsville,PA,15425,40.00204086303711,-79.60609436035156,grocery
2748,ROUSE'S #025  ,2900 Veterans Blvd,Metairie,LA,70002,30.002700805664062,-90.15086364746094,grocery
3393,WALMART #1488  ,7001 Concourse Pkwy,Douglasville,GA,30134,33.732540130615234,-84.75636291503906,grocery
1095,KROGER #366   ,3251 Highway 5,Douglasville,GA,30135,33.719268798828125,-84.7661361694336,grocery
1130,KROGER #391   ,8501 Hospital Dr,Douglasville,GA,30134,33.7491455078125,-84.7323226928711,grocery
1185,KROGER #432   ,2345 Bethelview Rd,Cumming,GA,30040,34.23793411254883,-84.19452667236328,grocery
2319,PUBLIX #0626,885 Woodstock Rd,Roswell,GA,30075,34.061370849609375,-84.38529205322266,grocery
1163,KROGER #415   ,12460 Crabapple Rd,Alpharetta,GA,30004,34.085670471191406,-84.35698699951172,grocery
2267,PUBLIX #0485,3316 Sr-5,Douglasville,GA,30135,33.71467971801758,-84.76615142822266,grocery
2424,PUBLIX #1019,270 Rucker Rd,Alpharetta,GA,30004,34.07891082763672,-84.3573989868164,grocery
3267,WALMART #1101  ,4538 Us Highway 231,Wetumpka,AL,36092,32.50717544555664,-86.21197509765625,grocery
3355,WALMART #1353  ,5110 Jefferson Hwy,Harahan,LA,70123,29.949487686157227,-90.17953491210938,grocery
2317,PUBLIX #0616,4900 Atlanta Hwy,Alpharetta,GA,30004,34.159481048583984,-84.2394790649414,grocery
2782,ROUSE'S #085  ,2233 Martin Luther King Blvd,Houma,LA,70360,29.635122299194336,-90.76065826416016,grocery
1269,KROGER #485   ,4875 Chapel Hill Rd,Douglasville,GA,30135,33.70779037475586,-84.7347183227539,grocery
1211,KROGER #444   ,5665 Atlanta Hwy,Alpharetta,GA,30004,34.145301818847656,-84.24992370605469,grocery
2750,ROUSE'S #029  ,400 N Carrollton Ave,New Orleans,LA,70119,29.976354598999023,-90.09650421142578,grocery
3746,WALMART #3167  ,4301 Chef Menteur Hwy,New Orleans,LA,70126,30.005348205566406,-90.03865814208984,grocery
3207,WALMART #0912  ,6000 Bullard Ave,New Orleans,LA,70128,30.043323516845703,-89.96189880371094,grocery
2199,PUBLIX #0155,1100 Johnson Ferry Rd,Marietta,GA,30068,33.97727584838867,-84.41443634033203,grocery
1109,KROGER #376   ,630 Thornton Rd,Lithia Springs,GA,30122,33.78977966308594,-84.62007904052734,grocery
1496,KROGER #699   ,3420 S Cobb Dr Se,Smyrna,GA,30080,33.870357513427734,-84.52763366699219,grocery
4193,WALMART #5774 ,6411 W Park Ave,Houma,LA,70364,29.623653411865234,-90.74788665771484,grocery
1283,KROGER #495   ,12870 Highway 9 N,Alpharetta,GA,30004,34.096195220947266,-84.27820587158203,grocery
1514,KROGER #730   ,1310 Powers Ferry Rd,Marietta,GA,30067,33.919883728027344,-84.4674301147461,grocery
2475,PUBLIX #1130,5475 Bethelview Rd,Cumming,GA,30040,34.17439651489258,-84.18714141845703,grocery
1048,KROGER #335   ,4880 Lower Roswell Rd,Marietta,GA,30068,33.966094970703125,-84.4107666015625,grocery
2296,PUBLIX #0556,11800 Haynes Bridge Rd,Alpharetta,GA,30009,34.0728645324707,-84.29362487792969,grocery
1450,KROGER #627   ,5550 Bethelview Rd,Cumming,GA,30040,34.16976547241211,-84.18545532226562,grocery
3110,WALMART #0542  ,1633 Martin L King Blvd,Houma,LA,70360,29.607742309570312,-90.75194549560547,grocery
1255,KROGER #473   ,2655 Freedom Pkwy,Cumming,GA,30041,34.250972747802734,-84.09104919433594,grocery
2176,PUBLIX #0049,3480 Keith Bridge Rd,Cumming,GA,30041,34.25801467895508,-84.0712890625,grocery
2755,ROUSE'S #046  ,701 Baronne St,New Orleans,LA,70113,29.947587966918945,-90.07434844970703,grocery
2280,PUBLIX #0514,8725 Roswell Rd,Sandy Springs,GA,30350,33.993988037109375,-84.34941864013672,grocery
2437,PUBLIX #1043,1425 Market Blvd,Roswell,GA,30076,34.01841735839844,-84.3204345703125,grocery
3175,WALMART #0761  ,4858 Hwy 1,Raceland,LA,70394,29.69109344482422,-90.55427551269531,grocery
2742,ROUSE'S #015  ,1410 Saint Charles St,Houma,LA,70360,29.584674835205078,-90.7475357055664,grocery
4276,WALMART #878  ,1500 Market Place Blvd,Cumming,GA,30041,34.18396759033203,-84.1291275024414,grocery
2749,ROUSE'S #026  ,4500 Tchoupitoulas St,New Orleans,LA,70115,29.916561126708984,-90.10247039794922,grocery
4031,WALMART #5022  ,1901 Tchoupitoulas St,New Orleans,LA,70130,29.925155639648438,-90.0701675415039,grocery
2261,PUBLIX #0468,6615 Roswell Rd,Atlanta,GA,30328,33.93601989746094,-84.37678527832031,grocery
2428,PUBLIX #1025,4045 Atlanta Highway,Montgomery,AL,36109,32.3835563659668,-86.24201202392578,grocery
2741,ROUSE'S #012  ,561 Grand Caillou Rd,Houma,LA,70363,29.589216232299805,-90.70246887207031,grocery
1250,KROGER #467   ,227 Sandy Springs Pl,Sandy Springs,GA,30328,33.920387268066406,-84.38345336914062,grocery
3205,WALMART #0909  ,8101 W Judge Perez Dr,Chalmette,LA,70043,29.95789909362793,-89.98601531982422,grocery
2430,PUBLIX #1027,3026 Zelda Road,Montgomery,AL,36106,32.35559844970703,-86.26576232910156,grocery
2262,PUBLIX #0469,9925 Haynes Bridge Rd,Johns Creek,GA,30022,34.02271270751953,-84.26770782470703,grocery
2170,PUBLIX #0026,1735 Buford Hwy,Cumming,GA,30041,34.162681579589844,-84.11421203613281,grocery
3831,WALMART #3483  ,933 Grand Caillou Rd,Houma,LA,70363,29.584613800048828,-90.69264221191406,grocery
2740,ROUSE'S #004  ,9465 E Park Ave,Houma,LA,70363,29.593467712402344,-90.67415618896484,grocery
2363,PUBLIX #0765,5550 Chamblee Dunwoody Rd,Atlanta,GA,30338,33.950645446777344,-84.3380126953125,grocery
2756,ROUSE'S #049  ,91 Westbank Expwy Ste 600,Gretna,LA,70053,29.915359497070312,-90.04781341552734,grocery
2281,PUBLIX #0515,11585 Jones Bridge Rd,Johns Creek,GA,30022,34.0632438659668,-84.21261596679688,grocery
1127,KROGER #390   ,10945 State Bridge Rd,Alpharetta,GA,30022,34.05012893676758,-84.22371673583984,grocery
2781,ROUSE'S #079  ,6205 Lapalco Blvd,Marrero,LA,70072,29.872909545898438,-90.11231994628906,grocery
3206,WALMART #0911  ,4810 Lapalco Blvd,Marrero,LA,70072,29.878658294677734,-90.09332275390625,grocery
1064,KROGER #350   ,4920 Roswell Rd,Atlanta,GA,30342,33.88935470581055,-84.3828353881836,grocery
3647,WALMART #2706  ,1501 Manhattan Blvd,Harvey,LA,70058,29.89537811279297,-90.05731964111328,grocery
1464,KROGER #653   ,8465 Holcomb Bridge Rd,Johns Creek,GA,30022,33.98814392089844,-84.27131652832031,grocery
1042,KROGER #324   ,2090 Dunwoody Club Dr,Atlanta,GA,30350,33.960594177246094,-84.30095672607422,grocery
3284,WALMART #1163  ,4001 Behrman Pl,New Orleans,LA,70114,29.91140365600586,-90.02046203613281,grocery
4277,WALMART #938  ,6495 Atlanta Hwy,Montgomery,AL,36117,32.38505935668945,-86.18495178222656,grocery
2301,PUBLIX #0565,3245 Peachtree Pkwy,Suwanee,GA,30024,34.083683013916016,-84.1592025756836,grocery
1190,KROGER #434   ,3651 Peachtree Pkwy,Suwanee,GA,30024,34.069602966308594,-84.16581726074219,grocery
3227,WALMART #0969  ,9350 Hwy 49,Gulfport,MS,39503,30.423229217529297,-89.08863067626953,grocery
