"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1665058,"April 23, 2020",Tennessee,Ooltewah,"8548 River Birch Loop",1,0,N/A
1664724,"April 23, 2020",Mississippi,Senatobia,"1000 block of N Crockett Rd",1,0,N/A
1663572,"April 21, 2020",Colorado,Westminster,"10700 block of Moore Circle",1,0,N/A
1663445,"April 21, 2020",Texas,Killeen,"4500 block of Alan Kent Dr",1,0,N/A
1663620,"April 20, 2020",Pennsylvania,Philadelphia,"2900 block of Secane Dr",1,0,N/A
1662254,"April 19, 2020",Missouri,"Poplar Bluff","100 block of Township Line Rd",2,0,N/A
1659966,"April 15, 2020",Mississippi,Jackson,"1200 block of Wood Village Dr",1,3,N/A
1659079,"April 14, 2020",Ohio,Springfield,"Clay St",1,0,N/A
1658745,"April 14, 2020","South Carolina","North Charleston","2600 block of Leeds Ave",2,0,N/A
1665283,"April 12, 2020",Georgia,"Savannah (Garden City)","Second St",1,0,N/A
1657394,"April 11, 2020",Georgia,Conley,"1600 Block of Lamont Ave",1,1,N/A
1657017,"April 11, 2020",Tennessee,Memphis,"820 Par Ave",1,0,N/A
1656234,"April 10, 2020",Florida,"Spring Hill","9474 Dunkirk Rd",3,0,N/A
1656322,"April 10, 2020",Virginia,Roanoke,"1606 Chapman Ave SW",1,1,N/A
1659684,"April 9, 2020",Ohio,"Middle Point","301 E Lewis St",1,0,N/A
1655206,"April 8, 2020","South Carolina","Rock Hill","1420 Yorkdale Dr",3,0,N/A
1653288,"April 6, 2020",Florida,Jacksonville,"10300 Block of Monaco Dr",1,0,N/A
1653122,"April 6, 2020",Mississippi,Jackson,"1390 Forest Ave",1,0,N/A
1652874,"April 5, 2020",Pennsylvania,Chester,"2600 block of Swarts St",1,0,N/A
1651203,"April 2, 2020",Illinois,Thornton,"Blackhawk Dr and Chicago Rd",1,0,N/A
1650388,"April 2, 2020",Florida,"Daytona Beach","178 Center St",1,1,N/A
1649813,"March 31, 2020",Indiana,Indianapolis,"3200 block of N Tacoma Ave",1,0,N/A
1650049,"March 31, 2020",Texas,Houston,"8155 Richmond Ave",1,0,N/A
1649454,"March 31, 2020","North Carolina",Lexington,"Greensboro St and W Hemstead St",2,0,N/A
1647912,"March 29, 2020",California,Lomita,"25814 Hillworth Ave",3,0,N/A
1648311,"March 29, 2020","South Carolina","Myrtle Beach (Surfside Beach)","Drake Ln",3,0,N/A
1649123,"March 28, 2020",Kansas,Wichita,"4500 block of S Walnut St",2,0,N/A
1646351,"March 26, 2020",Arizona,Sahuarita,"899 W Vuelta Granadina",2,0,N/A
1646390,"March 26, 2020",Tennessee,Memphis,"2778 Pickering Dr",1,0,N/A
1646198,"March 25, 2020",Florida,"Fort Walton Beach","1450 Miracle Strip Pkwy",1,1,N/A
1641069,"March 17, 2020",Kentucky,Lexington,"400 block of Campbell St",1,0,N/A
1640042,"March 15, 2020",Kentucky,Louisville,"4200 block of Lees Lane",1,0,N/A
1640826,"March 15, 2020",Idaho,"Horseshoe Bend","100 block of Canyon St",1,0,N/A
1639222,"March 13, 2020",Tennessee,Memphis,"650 Gallan Dr",1,0,N/A
1637594,"March 10, 2020",Texas,Dallas,"16060 Dallas Pkwy",4,0,N/A
2293255,"March 10, 2020",Washington,Olympia,"5700 block of Puget Beach Rd NE",2,0,N/A
1636763,"March 8, 2020","North Carolina",Fairview,N/A,1,0,N/A
1632363,"March 2, 2020",California,Hanford,"1000 block of W Cortner St",2,0,N/A
1626734,"February 22, 2020",Missouri,"Saint Louis","Highland Ave and N Euclid Ave",1,1,N/A
1622731,"February 16, 2020",Tennessee,Memphis,"1984 Bonnie Dr",1,0,N/A
1621614,"February 14, 2020",Virginia,Midland,"12870 Elk Run Rd",2,1,N/A
1621669,"February 13, 2020",California,Vallejo,"500 block of Quartz Ln",3,0,N/A
1619984,"February 11, 2020",Louisiana,"New Iberia","2200 block of Neco Town Rd",1,0,N/A
1619510,"February 11, 2020",Texas,"Sugar Land","8511 Evening Light Dr",3,0,N/A
1618350,"February 10, 2020",Florida,Naples,"1549 Sandpiper St",2,0,N/A
1617744,"February 9, 2020",Pennsylvania,Pittsburgh,"258 E Warrington Ave",1,0,N/A
1616850,"February 8, 2020",Wisconsin,Milwaukee,"5300 block of N Lovers Lane Rd",1,0,N/A
1616601,"February 7, 2020","New Jersey","Browns Mills","21 Maricopa Trl",1,0,N/A
1616774,"February 7, 2020",Louisiana,Shreveport,"3900 block of Merwin St",1,0,N/A
1612411,"February 2, 2020",Alabama,Harvest,"101 Berrycreek Dr",1,0,N/A
1611420,"February 1, 2020",Virginia,Richmond,"1700 block of Southlawn Ave",1,0,N/A
1611651,"February 1, 2020",Tennessee,Jackson,"2023 S Highland Ave",1,0,N/A
1611369,"January 31, 2020",Texas,Clyde,"Co Rd 525",1,0,N/A
1609445,"January 30, 2020",Pennsylvania,Philadelphia,"2100 block of N Lambert St",1,0,N/A
1609952,"January 30, 2020",Alabama,Mobile,"1 East Interstate 65 Service Rd S",1,0,N/A
2111765,"January 27, 2020",Colorado,"Colorado Springs","6600 block of Mandan Dr",1,0,N/A
1606124,"January 26, 2020",California,"Elk Grove","5500 block of Tamarindo Ln",2,0,N/A
1605798,"January 26, 2020","New York",Newburgh,"1571 NY-300",3,1,N/A
1605309,"January 25, 2020",Louisiana,"Baton Rouge","1915 Birch St",1,0,N/A
1606756,"January 24, 2020",Colorado,"Estes Park","Upper Beaver Meadows Rd",2,0,N/A
1606476,"January 24, 2020","North Carolina",Vanceboro,"107 Kinshaw Ct",5,0,N/A
1601841,"January 20, 2020",Tennessee,Memphis,"6872 Kirby Mills Cove",2,0,N/A
1600999,"January 19, 2020",Tennessee,Memphis,"Josephine St and Carnes Ave",1,0,N/A
1601442,"January 19, 2020",Indiana,Bloomington,"1297 E Zinnia Dr",1,1,N/A
1589050,"January 5, 2020",Texas,Dallas,"2900 block of Valentine St",1,1,N/A
1586315,"January 1, 2020","South Carolina",Walterboro,"Barracada Rd",2,0,N/A
1587369,"January 1, 2020","North Carolina",Greensboro,"3627 Sweet Birch Dr",3,0,N/A
1592700,"December 29, 2019",Texas,"Mount Pleasant","Private Rd 2321",1,0,N/A
1580278,"December 24, 2019",Alabama,Monroeville,"Co Rd 42",1,0,N/A
1577156,"December 21, 2019",Texas,"San Antonio","6310 Channel View",1,0,N/A
1574777,"December 17, 2019","South Carolina",Graniteville,"1600 Kalmia Apartments Ln",2,0,N/A
1574980,"December 16, 2019",Virginia,"Virginia Beach","1400 block of E Intruder Cir",2,0,N/A
1572873,"December 16, 2019",Oklahoma,"Oklahoma City","W Hefner Rd and N Western Ave",1,1,N/A
1572680,"December 16, 2019",Indiana,Gary,"4300 block of W 23rd Ave",1,1,N/A
1572059,"December 14, 2019",Ohio,Sandusky,"5000 block of Memphis Ave",1,0,N/A
1572037,"December 14, 2019",Oklahoma,Jenks,"3706 W 106th St S",3,0,N/A
1572029,"December 14, 2019",Ohio,Pataskala,"323 Haystack Ct",1,0,N/A
1571616,"December 14, 2019",California,Ontario,"1386 East F St",3,1,N/A
1567437,"December 8, 2019",Tennessee,Memphis,"397 Delta Rd",1,0,N/A
1566568,"December 7, 2019",Alabama,Birmingham,"F L Shuttlesworth Dr and 33rd Terrace N",1,0,N/A
1567442,"December 7, 2019",Tennessee,Cookeville,"Pippin Rd",1,0,N/A
1561977,"December 1, 2019",Minnesota,Minneapolis,"2738 Oakland Ave S",4,0,N/A
1561428,"November 29, 2019",Tennessee,Memphis,"3700 block of Station Way",1,0,N/A
1560553,"November 28, 2019","South Carolina",Springfield,N/A,1,0,N/A
1556439,"November 23, 2019",Ohio,Cleveland,"1800 block of E 97th St",1,0,N/A
1555887,"November 23, 2019",California,"Union City","33629 15th St",2,0,N/A
1553904,"November 20, 2019",Missouri,"Saint Louis","232 Tay Rd",1,0,N/A
1554251,"November 20, 2019",California,"Los Angeles","2042 W 41st St",1,0,N/A
1550546,"November 16, 2019",California,"San Diego","2152 Flintridge Dr",6,0,N/A
1551098,"November 16, 2019","South Carolina",Pickens,"Shady Grove Rd",1,0,N/A
1550315,"November 15, 2019","South Carolina",Lancaster,"1700 block of Usher Rd",1,0,N/A
1550254,"November 15, 2019",Louisiana,Shreveport,"7210 Bernstein Ave",1,1,N/A
1550099,"November 15, 2019","New Jersey",Pleasantville,"701 Mill Rd",1,2,N/A
1546480,"November 11, 2019",Pennsylvania,Philadelphia,"5700 block of Haddington Ln",1,0,N/A
1540873,"November 2, 2019",Texas,"Cedar Hill","900 block of S Highland Dr",1,0,N/A
1539761,"November 1, 2019",Texas,Houston,"6414 Skyview Dr",1,0,N/A
1537992,"October 30, 2019",Pennsylvania,Philadelphia,"5026 Walton Ave",4,0,N/A
1537557,"October 29, 2019",Texas,"Deer Park","1417 New Orleans St",4,0,N/A
1535141,"October 26, 2019",Alabama,Hanceville,"400 block of Co Rd 597",1,0,N/A
1533610,"October 23, 2019",Indiana,Mooresville,"2749 E CR-800 S",1,0,N/A
1532178,"October 21, 2019",Michigan,"Port Huron","3027 Cooper Ave",2,0,N/A
1530852,"October 20, 2019",Pennsylvania,Philadelphia,"3300 block of N Water St",3,0,N/A
1530524,"October 19, 2019",Pennsylvania,Philadelphia,"700 block of W Luzerne St",1,0,N/A
1528713,"October 17, 2019",Indiana,Mooresville,"E Centenary Rd and N Kitchen Rd",1,0,N/A
1527768,"October 15, 2019",Oklahoma,Miami,"217 I Street NW",2,2,N/A
1527013,"October 14, 2019",Pennsylvania,Philadelphia,"6320 Hegerman St",3,1,N/A
1521917,"October 7, 2019",Florida,Jacksonville,"3200 block of Justina Rd",2,0,N/A
1521226,"October 7, 2019",Massachusetts,Abington,"135 Centre Ave",5,0,N/A
1520107,"October 5, 2019",Alabama,Friendship,N/A,1,0,N/A
1521125,"October 5, 2019","South Carolina",Hanahan,"5800 block of Robinson St",1,0,N/A
1519891,"October 5, 2019",Ohio,Cleveland,"1388 E 171st St",1,0,N/A
1520071,"October 5, 2019",Oklahoma,Lawton,"105 SE Trenton Rd",4,0,N/A
1515862,"September 29, 2019",Kansas,Parsons,"3100 Corning Ave",2,1,N/A
1514812,"September 28, 2019",Georgia,"Fort Valley","515 Cliett St",1,0,N/A
1511907,"September 24, 2019",Missouri,"Kansas City (Gladstone)","41 NE 60th Terrace",1,0,N/A
1511209,"September 23, 2019",Illinois,Harvey,"Paulina St and W 158th St",1,0,N/A
1511761,"September 21, 2019",Colorado,"Lone Tree","9045 Yosemite St",2,0,N/A
1509846,"September 21, 2019",Illinois,Joliet,"8300 block of Buckingham Lane",2,2,N/A
1510707,"September 16, 2019",Missouri,Bland,"County Rd A and Valentine Ford Rd",2,0,N/A
1504579,"September 15, 2019",Texas,Arlington,"1409 Cloyne Dr",1,1,N/A
1504619,"September 15, 2019",Texas,"Fort Worth","7700 block of Greengage Dr",1,0,N/A
1504561,"September 14, 2019",Tennessee,Knoxville,"502 Balsam Dr",1,0,N/A
1502475,"September 12, 2019",Missouri,"Saint Louis","9605 Jacobi Ave",1,0,N/A
1499300,"September 7, 2019","North Carolina",Whiteville,"Brittany Ln",3,1,N/A
1499195,"September 7, 2019",Tennessee,Hermitage,"3213 Dockside Dr",3,0,N/A
1498337,"September 5, 2019",California,Visalia,"W Sweet Ct",1,0,N/A
1497702,"September 4, 2019",Louisiana,Marrero,"3044 Sorbonne Dr",2,2,N/A
1495192,"September 2, 2019",Alabama,Elkmont,"25019 Ridge Road",5,0,N/A
1495103,"September 1, 2019",Alabama,Geneva,"E Latimer Ave",1,0,N/A
1494464,"September 1, 2019",Maryland,"Rising Sun","1183 Ridge Rd",2,0,N/A
1491675,"August 30, 2019",Texas,Houston,"21717 Inverness Forest Blvd",3,0,N/A
1491344,"August 29, 2019",Arizona,Mesa,"N Mesa Dr and E McKellips Rd",2,0,N/A
1489161,"August 27, 2019",Virginia,Keeling,"1949 Keeling Dr",3,0,N/A
1488198,"August 25, 2019",Florida,"Pembroke Pines","1657 SW 156th Ave",4,0,N/A
1487202,"August 24, 2019",Missouri,"Saint Louis","715 N 21st St",2,0,N/A
1487162,"August 24, 2019",Indiana,Indianapolis,"2345 N. Guilford Ave",2,1,N/A
1487550,"August 24, 2019",Florida,"Daytona Beach","212 S Keech St",1,0,N/A
1486675,"August 23, 2019",Missouri,"Saint Louis","1122 Union Blvd",1,3,N/A
1485122,"August 20, 2019",Michigan,Alma,"W Tyler Rd",1,0,N/A
1483899,"August 20, 2019",Pennsylvania,York,"258 E Philadelphia St",1,0,N/A
1482830,"August 18, 2019","North Carolina",Durham,"Duke St and Leon St",1,1,N/A
1482469,"August 17, 2019",Oklahoma,Clinton,"14th St and Dunn Ave",1,0,N/A
1481415,"August 16, 2019",Alabama,Montgomery,"Coronet Drive",1,0,N/A
1479992,"August 14, 2019","West Virginia",Nitro,"1324 Main Ave",1,0,N/A
1480930,"August 14, 2019",Minnesota,"Heron Lake",N/A,1,0,N/A
1479182,"August 14, 2019",Texas,Dallas,"3535 Munger Ave",1,0,N/A
1477014,"August 12, 2019",Missouri,"Saint Louis","3500 block of N 11th St",1,1,N/A
1476322,"August 10, 2019",Missouri,"Kansas City","8300 block of Tracy Ave",1,1,N/A
1477629,"August 10, 2019",Pennsylvania,"Guys Mills","Guys Mills Rd",2,0,N/A
1474760,"August 9, 2019",Texas,Mckinney,"5500 McKinney Place Dr",1,0,N/A
1466848,"August 3, 2019",Louisiana,Shreveport,"3000 block of Sunnybrook St",1,0,N/A
1465898,"August 2, 2019",Virginia,"Colonial Heights","100 block of Bruce Ave",1,0,N/A
1465536,"August 1, 2019",Montana,Toston,"Crow Creek Rd",1,0,N/A
1464941,"July 30, 2019",Arizona,Tucson,"4700 block of Linden Street",1,0,N/A
1462854,"July 30, 2019",Arizona,Tucson,"4700 block of E Linden St",1,0,N/A
1461837,"July 28, 2019",Alabama,Birmingham,"7527 66th St S",1,0,N/A
1460448,"July 28, 2019",California,Gilroy,"7050 Miller Ave",4,17,N/A
1461352,"July 28, 2019",Wisconsin,"Chippewa Falls","16964 54th Ave",5,2,N/A
1461110,"July 28, 2019",Illinois,Chicago,"9600 block of S Escanaba Ave",1,0,N/A
1457725,"July 24, 2019",Montana,Whitefish,"4400 block of US 93",3,0,N/A
1452782,"July 20, 2019",Florida,"Pensacola (West Pensacola)","Wyoming Dr and New York Dr",2,0,N/A
1452378,"July 19, 2019",Missouri,"Saint Louis","4700 block of Page Blvd",1,0,N/A
1451573,"July 18, 2019","District of Columbia",Washington,"2700 block of Naylor Rd SE",1,0,N/A
1450611,"July 16, 2019",Iowa,"Des Moines","1003 Day St",3,0,N/A
1446631,"July 13, 2019",Wisconsin,Milwaukee,"42nd St and Townsend St",1,0,N/A
1442623,"July 8, 2019","North Carolina",Manson,"Ellington Rd",2,1,N/A
1441026,"July 6, 2019","North Carolina","Winston Salem (Winston-salem)","2891 Cole Ridge Cir",1,0,N/A
1438084,"July 2, 2019",Texas,Spring,"2800 block of Trailing Vine Rd",1,2,N/A
1437767,"June 30, 2019",Arizona,Glendale,"5531 N 61st Lane",2,0,N/A
1437037,"June 30, 2019",Louisiana,Lafayette,"100 block of Northern Ave",1,0,N/A
1434639,"June 28, 2019",Louisiana,Shreveport,"3800 block of Elmer Ln",1,0,N/A
1433062,"June 27, 2019",Georgia,Gainesville,"4821 Poplar Springs Rd",2,0,N/A
1430164,"June 24, 2019",Tennessee,Memphis,"3670 Pershing Park Dr",1,0,N/A
1429887,"June 24, 2019",Florida,"Port Saint Lucie","1900 SE Hillmoor Dr",2,1,N/A
1429333,"June 23, 2019","South Carolina",Anderson,"1209 West End Ave",1,2,N/A
1429406,"June 23, 2019",Mississippi,Jackson,"Ginger Dr",1,0,N/A
1428280,"June 21, 2019",Texas,Katy,"28200 block of S Firethorne Rd",1,0,N/A
1427218,"June 20, 2019","South Carolina",Greenville,"Dronfield Dr",1,0,N/A
1429770,"June 18, 2019",Wisconsin,Milwaukee,"N 45th St and W Concordia Ave",1,0,N/A
1424941,"June 17, 2019",Arkansas,Dardanelle,"South 3rd St",2,0,N/A
1424395,"June 17, 2019",Wisconsin,Kenosha,"2000 block of 60th St",1,0,N/A
1428080,"June 15, 2019","North Carolina","Sugar Loaf","Pine Meadows Ln",2,0,N/A
1423015,"June 15, 2019",Iowa,"West Des Moines","935 65th St",4,0,N/A
1420962,"June 12, 2019",Mississippi,Brookhaven,"2457 Grant Rd",1,0,N/A
1421241,"June 12, 2019",Georgia,Gray,N/A,1,0,N/A
1419431,"June 10, 2019","South Carolina","North Charleston","2800 block of Ranger Drive",1,0,N/A
1418854,"June 10, 2019",Tennessee,Maryville,"419 Savannah Village Drive",2,0,N/A
1419519,"June 10, 2019",Missouri,"Saint Louis","1500 block of 20th St",1,0,N/A
1418610,"June 9, 2019",Missouri,"Saint Louis","4600 block of Michigan Ave",1,1,N/A
1418340,"June 9, 2019",Texas,Channelview,"15100 block of Brentwood Dr",1,0,N/A
1418818,"June 9, 2019",Idaho,Montpelier,"US Hwy 30",1,0,N/A
1415239,"June 5, 2019","North Carolina","Red Springs","14000 block of N.C. Highway 72 West",1,0,N/A
1416009,"June 4, 2019",Oklahoma,Idabel,"1900 block of Hillcrest Dr",3,0,N/A
1412997,"June 2, 2019",Florida,"Miami Gardens","NW 207th St and 37th Ave",2,0,N/A
1408655,"May 28, 2019",California,Oroville,"82 Yellow Hammer Drive",3,0,N/A
1405954,"May 26, 2019",Virginia,Richmond,"2813 Bainbridge St",1,2,N/A
1517831,"May 26, 2019",Wisconsin,Kiel,"123 Southridge Drive",3,0,N/A
1405012,"May 25, 2019",Louisiana,"Baton Rouge","3766 Lanier Dr",1,0,N/A
1403376,"May 23, 2019",Colorado,Denver,"3090 S Golden Way",3,0,N/A
1398159,"May 17, 2019",Missouri,"Kansas City","11300 block of Calico Dr",1,0,N/A
1398823,"May 17, 2019","New York",Guilderland,"169 Schoolhouse Rd",2,0,N/A
1398153,"May 17, 2019",Arkansas,"Little Rock","2123 Labette Manor",1,0,N/A
1398927,"May 16, 2019",Oklahoma,Calera,"1193 Sterret Rd",1,0,N/A
1395167,"May 14, 2019","South Carolina",Lexington,"100 block of Cedar Vale Dr",1,2,N/A
1394309,"May 13, 2019",Illinois,Peoria,"2825 W Ann St",1,1,N/A
1393162,"May 12, 2019",Ohio,Toledo,"1121 Joyce Lane",1,0,N/A
1395097,"May 11, 2019",Tennessee,Jackson,"164 Allen Ave",1,0,N/A
1386607,"May 4, 2019",Texas,Conroe,"10734 Stidham Rd",1,0,N/A
1385486,"May 2, 2019",Texas,Lufkin,N/A,1,0,N/A
1385188,"May 1, 2019",Arkansas,Osceola,"Buckingham St",1,0,N/A
1384726,"April 30, 2019",Missouri,"Saint Louis","5900 block of Ferris Ave",2,0,N/A
1377915,"April 22, 2019",Texas,"Fort Worth","2016 Speckle Dr",4,0,N/A
1376917,"April 20, 2019",Ohio,Cleveland,"14210 Rexwood Ave",1,0,N/A
1376768,"April 20, 2019","South Carolina",Newberry,"633 Cherry Ln",1,1,N/A
1373896,"April 16, 2019",Georgia,Augusta,"2900 block of Meadowbrook Dr",1,0,N/A
1370128,"April 12, 2019",Georgia,Ellenwood,"3500 Block of Satellite Blvd",1,0,N/A
1369988,"April 12, 2019",Florida,"Haines City","99 Citrus Ridge Ct",3,0,N/A
1369148,"April 11, 2019",Arizona,Phoenix,"7112 W Minnezona Ave",3,2,N/A
1367053,"April 9, 2019","South Carolina",Cheraw,"3000 block of Society Hill Rd",3,0,N/A
1366615,"April 8, 2019",Georgia,Dallas,"158 Laurelcrest Ln",1,0,N/A
1365164,"April 7, 2019","New Mexico",Albuquerque,"6700 block of Kelly Ave NE",1,0,N/A
1363489,"April 4, 2019",Arizona,Tucson,"2462 W Kessler Pl",2,0,N/A
1362523,"April 3, 2019",Arizona,Phoenix,"3829 W Moreland St",1,1,N/A
1359745,"March 31, 2019",Alabama,Ohatchee,"2700 block of Kirkseys Bend Rd",2,1,N/A
1354417,"March 24, 2019",Indiana,Indianapolis,"5600 block of Culver St",1,0,N/A
1353341,"March 23, 2019",Illinois,Harvey,"14600 block of Des Plaines St",1,0,N/A
1354026,"March 22, 2019","North Carolina",Fayetteville,"3100 Cricket Rd",1,0,N/A
1351167,"March 19, 2019",Oklahoma,Ripley,"10600 block of E 56th St",3,0,N/A
1351258,"March 18, 2019",Minnesota,Ogema,"26494 Beaver Trail",2,0,N/A
1348185,"March 16, 2019",Florida,"Miami Gardens","21200 block of NW 27th Ct",1,0,N/A
1348665,"March 16, 2019",Maine,"Presque Isle","728 Reach Rd",2,0,N/A
1340200,"March 4, 2019",Georgia,Morganton,"300 Underwood Road",3,0,N/A
1336802,"February 27, 2019",Illinois,Joliet,"503 Whitley Ave",4,0,N/A
1333774,"February 23, 2019","South Carolina","North Charleston","2800 block of O'Brien St",1,0,N/A
1333259,"February 21, 2019",Oregon,Prineville,"3444 SE Umatilla Loop",3,0,N/A
1329640,"February 18, 2019",Michigan,"Cedar Springs","221 19 Mile Rd NE",4,0,N/A
1326968,"February 13, 2019",Louisiana,Marrero,"2000 block of Rue Racine",1,0,N/A
1326667,"February 13, 2019",Maryland,"North Beach","Bedford Dr",1,0,N/A
1324279,"February 11, 2019",Texas,Livingston,"3628 FM 3126",5,0,N/A
1323697,"February 9, 2019",Mississippi,Saucier,"Riceville Rd and McHenry Rd",2,0,N/A
1323022,"February 8, 2019",Florida,Jacksonville,"2401 Jammes Rd",1,0,N/A
1318461,"February 3, 2019",Georgia,Harlem,"1407 Country Woods Ln",1,0,N/A
1317385,"February 1, 2019",Ohio,Miamisburg,"3049 Sagebrook Dr",2,1,N/A
1313540,"January 26, 2019",Alabama,"Mobile (Prichard)","422 Minnie B Turnbo Dr",1,1,N/A
1310267,"January 24, 2019",Michigan,Detroit,"Southfield Fwy and Plymouth Rd",1,0,N/A
1308241,"January 21, 2019",Virginia,"Hanover (Mangohick)","100 block of Robin Ln",1,0,N/A
1307368,"January 21, 2019",Kansas,Wichita,"2201 E MacArthur Rd",1,0,N/A
1308718,"January 19, 2019",Texas,Temple,"4700 block of Midway Dr",2,0,N/A
1311385,"January 17, 2019",Florida,"Fort Myers","1429 Floral Dr",2,0,N/A
1304947,"January 17, 2019","New Mexico","Santa Fe","Pacheco Canyon Rd",2,0,N/A
1302992,"January 16, 2019",Texas,Houston,"4000 W 34th St",1,0,N/A
1301688,"January 13, 2019",Alabama,Orrville,N/A,1,0,N/A
1299668,"January 12, 2019",Louisiana,"New Orleans","6780 Bundy Rd",1,0,N/A
1298558,"January 11, 2019","North Carolina",Durham,"3600 block of Suffolk St",2,1,N/A
1298089,"January 10, 2019",Texas,Boerne,"11314 Anaqua Spgs",3,0,N/A
1298774,"January 10, 2019",California,Willits,"5000 block of Hearst Willits Rd",3,0,N/A
1297249,"January 9, 2019",Pennsylvania,Lancaster,"1320 Harrisburg Pike",2,0,N/A
1294018,"January 2, 2019",Pennsylvania,Middletown,"134 S Union St",3,0,N/A
1288201,"December 30, 2018",Texas,Houston,"15491 Wallisville Rd",1,1,N/A
1289168,"December 29, 2018",Indiana,Marion,"2300 block of Gallatin St",3,0,N/A
1287286,"December 28, 2018",Missouri,"Saint Charles","150 Whetstone Dr",4,1,N/A
1285972,"December 27, 2018",Arkansas,"Little Rock","2A Eagle Hill Dr",2,0,N/A
1280379,"December 19, 2018",Florida,Valrico,"1512 Emerald Hill Way",4,0,N/A
1277947,"December 16, 2018",Florida,Homestead,"11441 SW 242nd Ln",4,0,N/A
1278778,"December 14, 2018",Missouri,Florissant,"13 Holly Ln",1,0,N/A
1277170,"December 14, 2018",Michigan,Roseville,"16415 Dort St",1,0,N/A
1266173,"November 29, 2018",Indiana,Lebanon,"300 block of N Park St",1,0,N/A
1264155,"November 27, 2018",Georgia,Columbus,"Stuart Dr",2,0,N/A
1264802,"November 24, 2018",Oregon,Harrisburg,N/A,1,0,N/A
1261231,"November 22, 2018",Ohio,Toledo,"I-75 and Collingwood Blvd",1,0,N/A
1260953,"November 22, 2018",Georgia,Savannah,"900 block of E 35th St",1,0,N/A
1259542,"November 20, 2018",Tennessee,Memphis,"2940 Hickory Hill Rd",1,0,N/A
1258320,"November 18, 2018",Texas,Dallas,"9600 block of Beckleycrest Ave",1,0,N/A
1259582,"November 17, 2018",Arkansas,Lamar,"Cabin Creek Ave",1,0,N/A
1256740,"November 16, 2018","South Carolina",Greenwood,"126 Perch St",3,0,N/A
1256271,"November 15, 2018",Georgia,Jonesboro,"300 block of Blackhawk Tr",1,0,N/A
1256230,"November 14, 2018",Alabama,Collegeville,"31st St N",1,0,N/A
1251637,"November 8, 2018",Arkansas,Camden,"1516 Copeland St",1,0,N/A
1249551,"November 7, 2018",Ohio,Youngstown,"Pasadena Ave and Gibson St",3,0,N/A
1248818,"November 6, 2018",Kansas,"Kansas City","1610 N 85th St",1,1,N/A
1248514,"November 6, 2018",Missouri,Clinton,"500 block of South 11 St. Terrace",1,0,N/A
1248423,"November 5, 2018",Georgia,Hephzibah,"1600 Block of Keron Way",1,0,N/A
1247546,"November 4, 2018",Alabama,Prattville,"100 block of Laurel Hill Drive",1,0,N/A
1247542,"November 4, 2018",Oregon,"Baker City","Birch St",1,0,N/A
1247308,"November 3, 2018",Arizona,"Litchfield Park","N Litchfield Rd and W Indian School Rd",2,0,N/A
1246968,"November 2, 2018",Louisiana,"Baton Rouge","1700 block of Madison Ave",1,0,N/A
1246006,"November 1, 2018",Nevada,"North Las Vegas","6700 block of Courtney Michelle St",2,0,N/A
1243438,"October 29, 2018",Tennessee,Whitleyville,"274 N Fork Rd",1,2,N/A
1243703,"October 29, 2018",Alabama,Montgomery,"3750 S Court St",1,0,N/A
1241474,"October 25, 2018","South Carolina",Walterboro,"11592 Jefferies Hwy",1,0,N/A
1240844,"October 25, 2018",Indiana,Logansport,"1531 Treen St",1,0,N/A
1245249,"October 21, 2018",Colorado,"Colorado Springs","1500 block of Hartford St",1,0,N/A
1238496,"October 21, 2018",Florida,Tampa,"4302 Mariners Cove Ct",2,0,N/A
1238134,"October 21, 2018",Tennessee,"Saint Joseph","3825 US-43",1,0,N/A
1234694,"October 16, 2018",Pennsylvania,"New Castle","819 W North St",3,0,N/A
1244777,"October 14, 2018",Oklahoma,Tulsa,"E Seminole Pl and N Greenwood Ave",3,0,N/A
1230196,"October 9, 2018",Michigan,Flint,"200 block of West Austin Ave",1,0,N/A
1228092,"October 8, 2018",Virginia,"Henrico (Highland Springs)","203 S Holly Ave",1,0,N/A
1228329,"October 6, 2018",Georgia,"Lavonia (Gumlog)","Rue Fleur de lis",1,0,N/A
1227063,"October 6, 2018",Illinois,Chicago,"2200 block of N Kilbourn Ave",1,1,N/A
1226148,"October 5, 2018",Ohio,"Cincinnati (Mount Healthy)","7840 Clovernook Avenue",1,0,N/A
1226144,"September 30, 2018",Tennessee,Memphis,"800 block of N Highland St",1,1,N/A
1222370,"September 30, 2018","South Carolina",Columbia,"100 block of Beatty Downs Rd",2,0,N/A
1221204,"September 30, 2018",Tennessee,Memphis,"3673 S 3rd Street",1,2,N/A
1219905,"September 27, 2018",Texas,Rusk,"FM 1209",1,0,N/A
1217275,"September 24, 2018","South Carolina",Warrenville,"1100 block of Oxpens Rd",1,0,N/A
1215761,"September 22, 2018",Arkansas,"Little Rock","5207 Wycliffe Dr",1,0,N/A
1214654,"September 20, 2018",Nevada,Henderson,"1146 Paradise Garden Dr",4,0,N/A
1214964,"September 20, 2018","West Virginia",Gerrardstown,"291 Tall Pine Ln",1,1,N/A
1211994,"September 17, 2018",Louisiana,Livingston,"18000 block of Murphy Estate Ln",1,0,N/A
1211659,"September 17, 2018",Maryland,"Silver Spring","123 Amberleigh Dr",4,1,N/A
1209783,"September 13, 2018","North Carolina",Greensboro,"3117 Henry St",1,1,N/A
