id,url,user_name,user_displayname,user_verified,user_description,user_followersCount,user_location,date,time,content,replyCount,retweetCount,likeCount,quoteCount,sourceLabel,retweetedTweet
1281306153612242944,https://twitter.com/JAC4SC/status/1281306153612242944,JAC4SC,John C,False,,70,,2020-07-09,12:16:07,"@Houziren @NextLev21918002 @sabhlok @drdavidsamadi Here are a couple more:

https://t.co/c44TER6BQa

https://t.co/OfVn9VKpnF

#ScienceNotPolitics",1,0,0,0,Twitter Web App,
1281305222392893440,https://twitter.com/JAC4SC/status/1281305222392893440,JAC4SC,John C,False,,70,,2020-07-09,12:12:25,@Houziren @NextLev21918002 @sabhlok @drdavidsamadi Am I really in a discussion with someone that is citing Bill Nye?  SMH.,0,0,0,0,Twitter Web App,
1281302173658148864,https://twitter.com/JAC4SC/status/1281302173658148864,JAC4SC,John C,False,,70,,2020-07-09,12:00:18,"For the lazy: 
-social distancing/no mass gatherings is a new normal until vaccine appears or a real herd immunity occurs
-lockdowns not necessary, ever again
-not certain Asian style containment can work in the west. Germany probably the best we'll see https://t.co/AqUsd7syGm",0,0,0,0,Twitter Web App,
1281297212346036226,https://twitter.com/JAC4SC/status/1281297212346036226,JAC4SC,John C,False,,70,,2020-07-09,11:40:35,"@Houziren @NextLev21918002 @sabhlok @drdavidsamadi No one is advocating back to normal, just common sense based on actual evidence. The single most important thing is to protect the vulnerable, which can be done with open campuses. The rest of us will be just fine.",1,1,1,0,Twitter for iPhone,
1281296206593835008,https://twitter.com/JAC4SC/status/1281296206593835008,JAC4SC,John C,False,,70,,2020-07-09,11:36:35,"@MichaelCastFS @PenguinOfTroy @samandjabbari BTW, you and Alicia do great work. Appreciate the podcast, especially after a Clayvid loss. Last one from me re: Cali https://t.co/IYN4Rn2HcM https://t.co/qEYSidmoV8",0,0,1,0,Twitter for iPhone,
1281295257049546752,https://twitter.com/JAC4SC/status/1281295257049546752,JAC4SC,John C,False,,70,,2020-07-09,11:32:49,"@MichaelCastFS @PenguinOfTroy @samandjabbari Correct, elementary schools are drastically more tight knit than universities. Been in a middle school lunch room lately? Lol",0,0,0,0,Twitter for iPhone,
1281295016543940608,https://twitter.com/JAC4SC/status/1281295016543940608,JAC4SC,John C,False,,70,,2020-07-09,11:31:51,"@MichaelCastFS @PenguinOfTroy @samandjabbari It is when it comes to #USC  as you know well. Lol. My larger point is this, The risk of financial ruin to our economy, including College athletics is much to high when you factor in what is now known about C19. The data simply does not support the actions underway.",0,0,0,0,Twitter for iPhone,
1281292356516368384,https://twitter.com/JAC4SC/status/1281292356516368384,JAC4SC,John C,False,,70,,2020-07-09,11:21:17,"@MichaelCastFS @PenguinOfTroy @samandjabbari Simply not true. As you can see with debate about elementary schools, social distancing can be achieved with some basic  planning. My son is off to college in the fall in Montana and they have no intention of closing the campus down. This is simply CYA by general counsel",1,0,0,0,Twitter for iPhone,
1281289690583232512,https://twitter.com/JAC4SC/status/1281289690583232512,JAC4SC,John C,False,,70,,2020-07-09,11:10:42,"@PenguinOfTroy @samandjabbari @MichaelCastFS 2/2 Infections are pervasive worldwide at this point and have shown to be non lethal and free from long term damage for all but the most vulnerable. Closing Universities and cancelling sports serves one purpose, limits $ liability for the University.",1,0,0,0,Twitter for iPhone,
1281288906290257920,https://twitter.com/JAC4SC/status/1281288906290257920,JAC4SC,John C,False,,70,,2020-07-09,11:07:35,"@PenguinOfTroy @samandjabbari @MichaelCastFS Actually, Universities are engaging in full scale lockdowns by shutting campus’s down and cancelling sports, which will have minimal impact on C19 infections, as the University community will not be staying home anyhow. 1/2",1,0,0,0,Twitter for iPhone,
1281285116468228097,https://twitter.com/JAC4SC/status/1281285116468228097,JAC4SC,John C,False,,70,,2020-07-09,10:52:31,@PenguinOfTroy “Russell's teapot” much? Should we also blame C-19 for people who die of heart attacks that also happen to test positive for C-19? Die of C19 vs die with C19 is very different. The millions of young people who test positive and fully recover is overwhelmingly higher than don’t,0,0,0,0,Twitter for iPhone,
1281282938294824960,https://twitter.com/JAC4SC/status/1281282938294824960,JAC4SC,John C,False,,70,,2020-07-09,10:43:52,"@samandjabbari @MichaelCastFS @PenguinOfTroy The point is that lockdows does not work at mitigating this, or any viral epidemic. Social distancing works, cancrling on campus classes, sports, etc. is foolish overkill. To use this as the excuse to cancel athletics is overreach. That said, thanks for reading the long thread.",2,0,0,0,Twitter for iPhone,
1281277109780967425,https://twitter.com/JAC4SC/status/1281277109780967425,JAC4SC,John C,False,,70,,2020-07-09,10:20:42,"@PenguinOfTroy So you are saying those pneumonia deaths are Covid-19 related? Certainly, you have evidence to support this claim, right? Fact is millions of young have been infected worldwide. Should be easy to show evidence of this, no?",1,0,0,0,Twitter for iPhone,
1281276404911370240,https://twitter.com/JAC4SC/status/1281276404911370240,JAC4SC,John C,False,,70,,2020-07-09,10:17:54,"@MichaelCastFS @PenguinOfTroy I’ve thought the same about you after reading your takes lately. Here is an easy primer for you. Note the link to empirical data, not anecdotal evidence. https://t.co/AqTZh4VAL4 https://t.co/utgMdcpQNE",2,0,0,0,Twitter for iPhone,
1281231807946481664,https://twitter.com/JAC4SC/status/1281231807946481664,JAC4SC,John C,False,,70,,2020-07-09,07:20:41,@LonJandis @kerpen https://t.co/R88T5aBJVc https://t.co/XRRZNbG4mV,0,0,4,0,Twitter for iPad,
1281228520660668417,https://twitter.com/JAC4SC/status/1281228520660668417,JAC4SC,John C,False,,70,,2020-07-09,07:07:38,@NextLev21918002 @sabhlok @drdavidsamadi Please read this. May open your eyes. https://t.co/AqTZh4VAL4 https://t.co/utgMdcpQNE,1,0,0,0,Twitter for iPad,
1281112869115817984,https://twitter.com/JAC4SC/status/1281112869115817984,JAC4SC,John C,False,,70,,2020-07-08,23:28:04,@kerpen Why is @NateSilver538 continuing to make these misleading posts? Have you asked him?,0,0,0,0,Twitter for iPad,
1281112412712665089,https://twitter.com/JAC4SC/status/1281112412712665089,JAC4SC,John C,False,,70,,2020-07-08,23:26:15,"@Hold2LLC @AZIndivisible1 @RepAndyBiggsAZ Excuse me @Garrett_Archer . Can you please clarify the post above.  In a reply earlier, you said the opposite of what @Hold2LLC is saying. TIA",0,0,0,0,Twitter for iPad,
1281107552156086274,https://twitter.com/JAC4SC/status/1281107552156086274,JAC4SC,John C,False,,70,,2020-07-08,23:06:56,"About time a flipping politician stepped up.  Now if we can get some journalists to actually do their jobs, we might get the facts out there. https://t.co/NAm0sNoQV4",0,0,0,0,Twitter for iPad,
1281098747015909377,https://twitter.com/JAC4SC/status/1281098747015909377,JAC4SC,John C,False,,70,,2020-07-08,22:31:57,"@PaulSmi46096982 @Hold2LLC Gee Paul, you must be fun at parties.",0,0,1,0,Twitter for iPhone,
1281072680821645312,https://twitter.com/JAC4SC/status/1281072680821645312,JAC4SC,John C,False,,70,,2020-07-08,20:48:22,@uscpat @HalFurman @PresidentFolt @MIT @Harvard Safe from what exactly? Not Covid-19 for sure.,0,0,0,0,Twitter for iPhone,
1280967147062046720,https://twitter.com/JAC4SC/status/1280967147062046720,JAC4SC,John C,False,,70,,2020-07-08,13:49:01,"@wyattsheepie @donald_scherer Dear Rachel @maddow , Intellectually lazy much? Just for fun, run that same graph with fatalities per million and fatalities in Long term care facilities. #welp",0,0,3,0,Twitter for iPad,
1280952300467392513,https://twitter.com/JAC4SC/status/1280952300467392513,JAC4SC,John C,False,,70,,2020-07-08,12:50:02,@ianmSC @Ryan_Kartje @BrandonSosnaUSC Report on College Football. My autocorrect has COVID-19,0,0,0,0,Twitter for iPhone,
1280946823998214144,https://twitter.com/JAC4SC/status/1280946823998214144,JAC4SC,John C,False,,70,,2020-07-08,12:28:16,"@ianmSC @Ryan_Kartje To be fair, Ryan spends most of his time trying to curry favor with @BrandonSosnaUSC. If he can’t objectively reportó. A college football team, 0.0% chance he will research C19 data.",1,0,1,0,Twitter for iPhone,
1280868591449956353,https://twitter.com/JAC4SC/status/1280868591449956353,JAC4SC,John C,False,,70,,2020-07-08,07:17:24,Wonder if @CT_Bergstrom will have the integrity to review this thread.  He has no problem targeting the untrained like @aginnt. Maybe he will engage with you and @MLevitt_NP2013 in an honest debate. https://t.co/AqUsd7syGm,0,0,0,0,Twitter for iPad,
1280866823416745985,https://twitter.com/JAC4SC/status/1280866823416745985,JAC4SC,John C,False,,70,,2020-07-08,07:10:22,"@AlexBerenson It sure is.  Here in AZ, my local news just reported that 117 people died. Of course, they were almost all backdated. Crazy our media can’t even do the most basic investigation to learn the truth.

https://t.co/2bsFCaRWH2 https://t.co/eglXW0Iupn",0,0,1,0,Twitter for iPad,
1280704317729591297,https://twitter.com/JAC4SC/status/1280704317729591297,JAC4SC,John C,False,,70,,2020-07-07,20:24:38,"@dpakman Unfortunately, you don’t understand the difference between reported date and actual death date. It’s tragic.",0,0,0,0,Twitter for iPhone,
1280667867067723776,https://twitter.com/JAC4SC/status/1280667867067723776,JAC4SC,John C,False,,70,,2020-07-07,17:59:47,"Haha, says the runner up in the Today Show host contest. Savannah says hi! https://t.co/NNvCUKHhxM",0,0,0,0,Twitter for iPhone,
1280557756844371972,https://twitter.com/JAC4SC/status/1280557756844371972,JAC4SC,John C,False,,70,,2020-07-07,10:42:15,"@FootballScoop Quite possibly the worst commissioner in college history.  And yes, that includes his predecessor, Tom Hansen. He ruined a once great conference, perhaps permanently.",0,0,1,0,Twitter Web App,
1280520204364075008,https://twitter.com/JAC4SC/status/1280520204364075008,JAC4SC,John C,False,,70,,2020-07-07,08:13:02,@lpachter @HRenkel @MLevitt_NP2013 @tomaspueyo @iscb @nataliexdean @CT_Bergstrom https://t.co/a0WD0Nty8y https://t.co/oBCp9vTO5L,0,0,0,0,Twitter for iPad,
1280380579242930176,https://twitter.com/JAC4SC/status/1280380579242930176,JAC4SC,John C,False,,70,,2020-07-06,22:58:13,What are you scared of @EricTopol . #weaksauce https://t.co/ajuJbMrRQi,0,3,16,1,Twitter for iPhone,
1280214125763653632,https://twitter.com/JAC4SC/status/1280214125763653632,JAC4SC,John C,False,,70,,2020-07-06,11:56:47,Welp https://t.co/LYCTxiYflO,0,0,1,0,Twitter for iPad,
1280209337172979712,https://twitter.com/JAC4SC/status/1280209337172979712,JAC4SC,John C,False,,70,,2020-07-06,11:37:45,"@AmerigoChattin @keithboykin To be fair, I would not call @MichaelCastFS a journalist.  Just saying...",0,0,0,0,Twitter for iPad,
1280042503144476672,https://twitter.com/JAC4SC/status/1280042503144476672,JAC4SC,John C,False,,70,,2020-07-06,00:34:49,"@CT_Bergstrom @lpachter And yet you refuse to discuss the science with @MLevitt_NP2013 , whom you just admitted had it right on Sweden. Why are you avoiding the data.",0,0,3,0,Twitter for iPad,
1279921805721874433,https://twitter.com/JAC4SC/status/1279921805721874433,JAC4SC,John C,False,,70,,2020-07-05,16:35:12,"@ScottGottliebMD You really should be ashamed of yourself

https://t.co/uTBRTAIFby https://t.co/9178u3k1Va",0,0,0,0,Twitter for iPad,
1279921373486280707,https://twitter.com/JAC4SC/status/1279921373486280707,JAC4SC,John C,False,,70,,2020-07-05,16:33:29,https://t.co/uTBRTAIFby https://t.co/QPNcjx0O0i,0,0,0,0,Twitter for iPad,
1279795507477442561,https://twitter.com/JAC4SC/status/1279795507477442561,JAC4SC,John C,False,,70,,2020-07-05,08:13:21,"@IndomitableId @Hold2LLC @CommenterP1 @EthicalSkeptic @Whatz_InA_Name @aginnt Oh, this is thoroughly enjoyable. Try challenging them again, I’ll grab som popcorn.",0,0,0,0,Twitter for iPad,
1279470897833771008,https://twitter.com/JAC4SC/status/1279470897833771008,JAC4SC,John C,False,,70,,2020-07-04,10:43:28,"@IndomitableId @Hold2LLC @CommenterP1 @EthicalSkeptic @Whatz_InA_Name @aginnt Sure, but I’m guessing you’ll be sitting on an inflatable donut for a while.",1,0,0,0,Twitter for iPhone,
1279281104931811328,https://twitter.com/JAC4SC/status/1279281104931811328,JAC4SC,John C,False,,70,,2020-07-03,22:09:17,@DanWetzel The only thing beside #COVIDー19 you know less about is #collegefootball. #Hack,0,0,0,0,Twitter for iPhone,
1279279908435275776,https://twitter.com/JAC4SC/status/1279279908435275776,JAC4SC,John C,False,,70,,2020-07-03,22:04:32,"@IndomitableId @Hold2LLC @CommenterP1 @EthicalSkeptic @Whatz_InA_Name @aginnt Wow, you really stepped in it here. You are getting tag teamed by two professionals. #ouch",1,0,0,0,Twitter for iPhone,
1279193448667471872,https://twitter.com/JAC4SC/status/1279193448667471872,JAC4SC,John C,False,,70,,2020-07-03,16:20:59,@twistedandbitte @jacquelinmagnay @australian Crackhead says what?,0,0,0,0,Twitter for iPhone,
1279188410062659585,https://twitter.com/JAC4SC/status/1279188410062659585,JAC4SC,John C,False,,70,,2020-07-03,16:00:57,"@wyattsheepie @RMConservative @kylamb8 Whoa. I have a friend that is Chief Med Officer for a 5 hospital system. Having lunch next week, will ask him the same questions.",1,0,6,0,Twitter for iPhone,
1279185980981796865,https://twitter.com/JAC4SC/status/1279185980981796865,JAC4SC,John C,False,,70,,2020-07-03,15:51:18,@JohnWeninger7 @AlexBerenson @mbeckett Epic.,0,0,0,0,Twitter for iPhone,
1278374625051721728,https://twitter.com/JAC4SC/status/1278374625051721728,JAC4SC,John C,False,,70,,2020-07-01,10:07:16,"@USCCoachHelton OMG, you are still here? https://t.co/PADATV8S8n",0,0,3,0,Twitter for iPhone,
1278192842066681857,https://twitter.com/JAC4SC/status/1278192842066681857,JAC4SC,John C,False,,70,,2020-06-30,22:04:55,Guessing @dennisdoddcbs won’t publish this. Not his style to deal with facts. https://t.co/0VG361L2bk,0,0,0,0,Twitter for iPad,
1277796621741244416,https://twitter.com/JAC4SC/status/1277796621741244416,JAC4SC,John C,False,,70,,2020-06-29,19:50:29,Seconded! https://t.co/fWs5gHh9tB,0,0,0,0,Twitter for iPhone,
1277795867433418754,https://twitter.com/JAC4SC/status/1277795867433418754,JAC4SC,John C,False,,70,,2020-06-29,19:47:29,"Welp, looks like @uscpsycho needs to do a little self assessment. https://t.co/TXMYgWHYzq",0,0,0,0,Twitter for iPhone,
1277760805933465600,https://twitter.com/JAC4SC/status/1277760805933465600,JAC4SC,John C,False,,70,,2020-06-29,17:28:10,@Rtfreese @YossiGestetner https://t.co/0KA78M0ZnM,0,0,1,0,Twitter for iPhone,
1277759273389273088,https://twitter.com/JAC4SC/status/1277759273389273088,JAC4SC,John C,False,,70,,2020-06-29,17:22:05,"@uscpsycho Let me help, 28% of the ICU actually has C19 and the hospital is fully prepared to handle any “surge”.",0,0,0,0,Twitter for iPhone,
1277758854957117441,https://twitter.com/JAC4SC/status/1277758854957117441,JAC4SC,John C,False,,70,,2020-06-29,17:20:25,@uscpsycho Just saw this one. Let’s see if you will read this one. https://t.co/X0cf5UwSDD,1,0,0,0,Twitter for iPhone,
1277746539322982401,https://twitter.com/JAC4SC/status/1277746539322982401,JAC4SC,John C,False,,70,,2020-06-29,16:31:29,@ProofofBrain_ @Omneus_ @onestrikeaway @gummibear737 Not a chance. I will wear a mask out of courtesy to the vulnerable and wash my hands like I always do. What I won’t do is base my opinions/actions on what the #MSM  is saying.  Can you say the same?,0,0,0,0,Twitter for iPhone,
1277728788512555008,https://twitter.com/JAC4SC/status/1277728788512555008,JAC4SC,John C,False,,70,,2020-06-29,15:20:56,"@uscpsycho Last one for you.  This is Dr. Michael Leavitt, a Nobel laureate, who accurately predicted this thing would burn out and not grow exponentially.
https://t.co/nsRXJ1Fdfo",0,0,0,0,Twitter Web App,
1277728145269854208,https://twitter.com/JAC4SC/status/1277728145269854208,JAC4SC,John C,False,,70,,2020-06-29,15:18:23,@uscpsycho Please stop scaring people and get your facts straight.  Fight On!,0,0,0,0,Twitter Web App,
1277728016576073728,https://twitter.com/JAC4SC/status/1277728016576073728,JAC4SC,John C,False,,70,,2020-06-29,15:17:52,"@uscpsycho 3/3 says Carlos del Rio, MD, an infectious disease specialist and professor of epidemiology at Emory University.

“It's going to be a small percentage of people with severe and critical symptoms where the concern arises about long-term impact on the lungs and other organs.",0,0,0,0,Twitter Web App,
1277727709372637185,https://twitter.com/JAC4SC/status/1277727709372637185,JAC4SC,John C,False,,70,,2020-06-29,15:16:39,"@uscpsycho 2/3 ""Doctors stress that most people who have COVID-19 are likely to recover without any long-term effects. “In most cases, over 80% of people don’t have severe disease, so most people are going to recover fully,”",2,0,0,0,Twitter Web App,
1277727509769928704,https://twitter.com/JAC4SC/status/1277727509769928704,JAC4SC,John C,False,,70,,2020-06-29,15:15:52,"@uscpsycho Uhh, WebMD is not a medical journal. In fact, they do not even cite a peer reviewed study.  You know why?  Because there has not been one.  In fact, guessing you did not even read the article based on this quote...1/2",1,0,0,0,Twitter Web App,
1277726262207713282,https://twitter.com/JAC4SC/status/1277726262207713282,JAC4SC,John C,False,,70,,2020-06-29,15:10:54,"@uscpsycho 2/2 ""but let me put that in perspective … June 25 2019, exactly one year ago … It was at 95 percent...and it is completely normal for us to have ICU capacities that run in the 80s and 90s. That’s how all of us operate hospitals, and how all hospitals operate.”",0,0,0,0,Twitter Web App,
1277726071421452293,https://twitter.com/JAC4SC/status/1277726071421452293,JAC4SC,John C,False,,70,,2020-06-29,15:10:09,"@uscpsycho “What you’ve been hearing is a report that we are at 97 percent or so capacity across the Texas medical center. At Houston Methodist, we’re somewhere in the low 90s right now in terms of capacity of ICU beds...1/2",1,0,0,0,Twitter Web App,
1277725898565804032,https://twitter.com/JAC4SC/status/1277725898565804032,JAC4SC,John C,False,,70,,2020-06-29,15:09:27,"@uscpsycho Oh yeah, you are incorrect about hospitals as well. Hospitals, you may want to educate yourself a bit:

https://t.co/ubgmA7B0F9",1,0,0,0,Twitter Web App,
1277725392216850432,https://twitter.com/JAC4SC/status/1277725392216850432,JAC4SC,John C,False,,70,,2020-06-29,15:07:27,"@uscpsycho Feel free to post the empirical data you used to make this outrageous claim about 50% lung damage. I bet you won't post one, and no, a CNBC article does not count.",2,0,0,0,Twitter Web App,
1277723685218992128,https://twitter.com/JAC4SC/status/1277723685218992128,JAC4SC,John C,False,,70,,2020-06-29,15:00:40,"@Omneus_ @onestrikeaway @ProofofBrain_ @gummibear737 Deaths have dropped week over week for 9 straight weeks.  On Sunday, there were 270 deaths...wait for it...nationwide.  Covid's over.  Deal with it.",1,0,0,0,Twitter Web App,
1277721973980717057,https://twitter.com/JAC4SC/status/1277721973980717057,JAC4SC,John C,False,,70,,2020-06-29,14:53:52,"@uscpsycho Any chance you can actually study some facts before you resort to #panicporn?  With so many followers, you have a responsiblity to not promote fear, no?https://t.co/r2zvB4xxSD",1,0,0,0,Twitter Web App,
1277304838649344000,https://twitter.com/JAC4SC/status/1277304838649344000,JAC4SC,John C,False,,70,,2020-06-28,11:16:19,Well done! https://t.co/bVTmel49Lk,0,0,1,0,Twitter for iPhone,
1276267418579427330,https://twitter.com/JAC4SC/status/1276267418579427330,JAC4SC,John C,False,,70,,2020-06-25,14:33:59,@USC_FB Stay safe Trojans.  #notanotherpenny #FireHelton #Clayvid-20,0,0,3,0,Twitter Web App,
1275533736419799040,https://twitter.com/JAC4SC/status/1275533736419799040,JAC4SC,John C,False,,70,,2020-06-23,13:58:35,"@PenguinOfTroy Hate to break it to you, but there is nothing more depressing than @USC_FB with this guy at the helm. https://t.co/byw2I06g17",1,0,0,0,Twitter Web App,
1267874213190238209,https://twitter.com/JAC4SC/status/1267874213190238209,JAC4SC,John C,False,,70,,2020-06-02,10:42:23,@USCCoachHelton Is this what is going on in your head during games?,1,0,1,0,Twitter for iPhone,
1262609287509012481,https://twitter.com/JAC4SC/status/1262609287509012481,JAC4SC,John C,False,,70,,2020-05-18,22:01:26,"@BrandonSosnaUSC Yay, a middling SEC team... #notanotherpenny #firehelton https://t.co/oiDs2Orqk0",0,0,0,0,Twitter for iPad,
1262161238869458944,https://twitter.com/JAC4SC/status/1262161238869458944,JAC4SC,John C,False,,70,,2020-05-17,16:21:03,Pretty much sums it up. #notanotherpenny #FireHelton https://t.co/e1sTC65KyE,0,0,1,0,Twitter for iPhone,
1261520469800349696,https://twitter.com/JAC4SC/status/1261520469800349696,JAC4SC,John C,False,,70,,2020-05-15,21:54:52,@USCCoachHelton Get lost loser! https://t.co/Ej5zDb0RZr,1,0,1,0,Twitter for iPhone,
1260391437532725249,https://twitter.com/JAC4SC/status/1260391437532725249,JAC4SC,John C,False,,70,,2020-05-12,19:08:30,@USC_mikebohn @Greg_Byrne https://t.co/OwNfN2GbHW,0,1,9,0,Twitter for iPhone,
1260330486561308672,https://twitter.com/JAC4SC/status/1260330486561308672,JAC4SC,John C,False,,70,,2020-05-12,15:06:18,Kudos to @Maggianos for reaching out to me.  The local manager Stephanie was gracious and very understanding of our situation.  She really made things right with our family.  Thanks!,1,0,0,0,Twitter Web App,
1259988138954338304,https://twitter.com/JAC4SC/status/1259988138954338304,JAC4SC,John C,False,,70,,2020-05-11,16:25:56,@Maggianos Just sent a DM. Look forward to hearing back from you.,0,0,0,0,Twitter for iPhone,
1259654568914284544,https://twitter.com/JAC4SC/status/1259654568914284544,JAC4SC,John C,False,,70,,2020-05-10,18:20:27,"#MothersDay dinner on the verge of being ruined. @Maggianos  in #northscottsdale had our order since this morning for delivery at 5:30 pm. Currently, 45 minutes late and they have not even started order.",1,0,0,0,Twitter for iPhone,
1256736815962181632,https://twitter.com/JAC4SC/status/1256736815962181632,JAC4SC,John C,False,,70,,2020-05-02,17:06:20,Numbers don’t lie!  @USC_FB can not afford to retain @USCCoachHelton @BrandonSosnaUSC @USC_mikebohn @PresidentFolt @wilnerhotline @Ryan_Kartje @InsideUSC @Theoldp @smithchasr  @UrbanFactCheck #notanotherpenny #firehelton https://t.co/A2OgKl318o,2,1,5,0,Twitter for iPhone,
1256601075794063362,https://twitter.com/JAC4SC/status/1256601075794063362,JAC4SC,John C,False,,70,,2020-05-02,08:06:57,@USCCoachHelton Get lost! #NotAnotherPenny #FireHelton,0,0,2,0,Twitter for iPhone,
1255713914169389057,https://twitter.com/JAC4SC/status/1255713914169389057,JAC4SC,John C,False,,70,,2020-04-29,21:21:41,@brangriff71 @gmartlive Hardly anecdotal. Read up on it.,0,0,0,0,Twitter for iPad,
1254773653666803724,https://twitter.com/JAC4SC/status/1254773653666803724,JAC4SC,John C,False,,70,,2020-04-27,07:05:26,"@wilnerhotline Yeah, but @USCCoachHelton is such a nice guy and players love him.  Just ask @USC_mikebohn and @BrandonSosnaUSC . They retained the guy and they are really smart guys. /s  #firehelton #notanotherpenny",0,0,1,0,Twitter for iPad,
1254102154295427073,https://twitter.com/JAC4SC/status/1254102154295427073,JAC4SC,John C,False,,70,,2020-04-25,10:37:08,"Man, we need about 10,000 of those driving around LA.  Maybe @BrandonSosnaUSC can make these for his next fundraiser? #wefightonasone #FireHelton #Notanotherpenny https://t.co/KrlhO7VnJi",1,2,13,0,Twitter Web App,
1251518120834904064,https://twitter.com/JAC4SC/status/1251518120834904064,JAC4SC,John C,False,,70,,2020-04-18,07:29:06,@meximilt88 shows how low the bar has been set.  These coaches doing no more than what their counterparts at other schools do on a daily basis. @USCCoachHelton took the 4th most talented team in the country and led them to a 5-7 record. Talent not the problem. #firehelton #notanotherpenny,1,2,1,0,Twitter for iPad,
1251508848604536832,https://twitter.com/JAC4SC/status/1251508848604536832,JAC4SC,John C,False,,70,,2020-04-18,06:52:16,"@USCCoachHelton @Mark_Sanchez @MattLeinartQB Is there a GTFO challenge? If so, I nominate @USCCoachHelton . #notanotherpenny #firehelton",0,0,2,0,Twitter for iPad,
1250588926412087296,https://twitter.com/JAC4SC/status/1250588926412087296,JAC4SC,John C,False,,70,,2020-04-15,17:56:49,"@ColinCowherd @BrandonSosnaUSC @DaGman7 Uhh, Saban just got an email, fields a team located in Tuscaloosa, and has multiple Natty’s. Social teams=Lipstick on a pig. More specifically,..
#notanotherpenny #firehelton https://t.co/nFnmp15Y1T",0,0,0,0,Twitter for iPad,
1250099768933486595,https://twitter.com/JAC4SC/status/1250099768933486595,JAC4SC,John C,False,,70,,2020-04-14,09:33:05,@USCCoachHelton Breaking: @USC_FB T-shirt sales tanking tracked back to this @USCCoachHelton tweet. #FireHelton #Notanotherpenny https://t.co/RzZZFxAMLH,0,0,9,0,Twitter Web App,
1249947637471539201,https://twitter.com/JAC4SC/status/1249947637471539201,JAC4SC,John C,False,,70,,2020-04-13,23:28:34,@_imjoshan Is @USCCoachHelton gone? Wake me when that is the news.,0,0,0,0,Twitter for iPhone,
1249880877393297408,https://twitter.com/JAC4SC/status/1249880877393297408,JAC4SC,John C,False,,70,,2020-04-13,19:03:17,"#WhyUSC?  So much free ice cream and laser tag , @USCCoachHelton will make you forget all about the double digit L's you will take against ranked opponents! #FireHelton #notanotherpenny https://t.co/6RWlO5lyMn",0,0,4,0,Twitter Web App,
1249786957611151362,https://twitter.com/JAC4SC/status/1249786957611151362,JAC4SC,John C,False,,70,,2020-04-13,12:50:05,@WellsFargo  why is your bank taking so long to process my request for the @SBAgov #PaycheckProtectionProgram ? Submitted my request for an application to be submitted over a week ago with only a response that the request was rec’d. Nothing since. What’s up Wells?,0,0,0,0,Twitter for iPhone,
1248767551259029504,https://twitter.com/JAC4SC/status/1248767551259029504,JAC4SC,John C,False,,70,,2020-04-10,17:19:19,"@WellsFargo I just want to say that this is the absolute worst experience I’ve ever had with your bank, And that is saying a lot. You can bet that when this ordeal is over, I will be taking my multiple accounts and bringing them to a bank that understands the concept of customer service",0,0,0,0,Twitter for iPhone,
1248003617119825921,https://twitter.com/JAC4SC/status/1248003617119825921,JAC4SC,John C,False,,70,,2020-04-08,14:43:43,"@WellsFargo If you are expanding it, why does the link say you are not accepting applications?",1,0,0,0,Twitter for iPhone,
1246571527744540672,https://twitter.com/JAC4SC/status/1246571527744540672,JAC4SC,John C,False,,70,,2020-04-04,15:53:07,@USCCoachHelton Please stop. Please just stop. You have ruined @USC_FB. Isn’t that enough? #notanotherpenny #firehelton,0,0,2,0,Twitter for iPhone,
1246205771836059648,https://twitter.com/JAC4SC/status/1246205771836059648,JAC4SC,John C,False,,70,,2020-04-03,15:39:44,@USCCoachHelton Gross!,0,0,3,0,Twitter for iPhone,
1243611834596257792,https://twitter.com/JAC4SC/status/1243611834596257792,JAC4SC,John C,False,,70,,2020-03-27,11:52:21,Legit source for all things USC! # https://t.co/BxZoIszO75,0,0,1,0,Twitter for iPhone,
1243604207938072577,https://twitter.com/JAC4SC/status/1243604207938072577,JAC4SC,John C,False,,70,,2020-03-27,11:22:02,@CoachHarrellUSC @BrandonSosnaUSC https://t.co/D5p6jTv66u,0,0,2,0,Twitter for iPhone,
1242179438474694656,https://twitter.com/JAC4SC/status/1242179438474694656,JAC4SC,John C,False,,70,,2020-03-23,13:00:31,@USCCoachHelton https://t.co/I6Lb1xCfal,0,0,12,0,Twitter for iPhone,
1242135060536410112,https://twitter.com/JAC4SC/status/1242135060536410112,JAC4SC,John C,False,,70,,2020-03-23,10:04:10,@KoreyKruse @uscpsycho https://t.co/dPaPF2P2r6,0,0,0,0,Twitter Web App,
1237786240298053634,https://twitter.com/JAC4SC/status/1237786240298053634,JAC4SC,John C,False,,70,,2020-03-11,10:03:31,@edsbs 👆Prophetic... #Notanotherpenny #FireHelton,0,0,1,0,Twitter Web App,
1237621647936385024,https://twitter.com/JAC4SC/status/1237621647936385024,JAC4SC,John C,False,,70,,2020-03-10,23:09:29,@baconstain @SusanUSC @uscpsycho Pretty sure Susan won’t be replying.,0,0,0,0,Twitter for iPhone,
1237346264460779521,https://twitter.com/JAC4SC/status/1237346264460779521,JAC4SC,John C,False,,70,,2020-03-10,04:55:12,@smithchasr @InsideUSC Wonder what @BrandonSosnaUSC analytics are telling him about this? #notanotherpenny #firehelton,0,0,5,0,Twitter for iPhone,
