street_url,street_name,neighborhood,description,map_url
https://lastreetnames.com/street/jackson-street/,Jackson Street,Burbank,"Named for William George Jackson (1867-1947), president of the Empire China Company. (Long before the Golden State Freeway came in, this neighborhood was set up for Empire China’s workers, and streets were named for its officers. SeeEmpire Ave.) The Ohio-born Jackson was previously western sales manager for Taylor, Smith & Taylor in West Virginia. In the early 20th century, the Chester, WV/East Liverpool, OH area was a center of the crockery industry, and TS&T was one of its biggest companies. Jackson, superintendent John Rowe, and several other ceramics specialists were shipped out to open the Empire China factory here in 1921. After the death of his German wife Anna in 1927 and the folding of Empire China in 1933, Jackson remarried and retired.",https://lastreetnames.com/wp-content/uploads/2022/05/jackson-street-map.png
https://lastreetnames.com/street/jackson-street-glendale/,Jackson Street,Glendale,"When Glendale was laid out in 1887, its north-south streets were crudely alphabetized: “A Street” to “O Street”. Of these, “N Street” was the first to be renamed: it becameBrand Boulevardin 1903, in honor of Glendale overlord L. C. Brand. Three years later, after Glendale incorporated as a city, the other A-B-C streets were fleshed out as Adams, Belmont, and Cedar streets; Dayton Court; Everett Street; Franklin Court; and Geneva, Howard, Isabel, Jackson, Kenwood, Louise, Mary, and Orange streets. Dayton Court got absorbed by Everett Street around 1926. Mary Street was changed to Maryland Avenue in 1910; the reason is unclear, but it presents a strong case that Mary Street was initially paired withLouise Street(named in 1904) as a tribute to L.C. Brand’s wife Mary Louise. There’s probably no special significance behind the other street names.",https://lastreetnames.com/wp-content/uploads/2022/07/jackson-street-map.png
https://lastreetnames.com/street/jacmar-avenue/,Jacmar Avenue,Whittier,"Although six miles apart, Montebello’s Jacmar Drive and Whittier’s Jacmar Avenue honor the same two guys: real estate developers Jack J. Tilley (1911-1971) and Mark Boyar (1901-1975), “Jacmar” being a portmanteau of their first names. Tilley was born in Los Angeles and graduated from Pasadena’s John Muir High; Boyar grew up in Chicago and came to L.A. around 1935 in the footsteps of his big brother Louis (seeBoyar Avenue), who would develop Lakewood. Tilley and Boyar both worked at the Krandill homebuilding company in the early 1940s and formed their own firm Jacmar in 1945. (Tilley’s obituary claims 1939, but obits aren’t always accurate.) Montebello’s Jacmar Drive was named in 1948 on the Jacmar Groves tract and Whittier’s Jacmar Avenue was named in 1949 on the Jacmar Orchards tract. (Boyar and Tilley avenues were laid out on the latter;Boyarstill exists, but Tilley was merged intoStrubin 1966.) Jack Tilley later owned thirteen Shakey’s Pizza restaurants while Mark Boyar partnered with his brother on yet more subdivisions. He was also a big-time Democratic fundraiser and helped bring the 1960 DNC to Los Angeles.",https://lastreetnames.com/wp-content/uploads/2024/01/jacmar-avenue-map.png
https://lastreetnames.com/street/jacmar-drive/,Jacmar Drive,Montebello,"Although six miles apart, Montebello’s Jacmar Drive and Whittier’s Jacmar Avenue honor the same two guys: real estate developers Jack J. Tilley (1911-1971) and Mark Boyar (1901-1975), “Jacmar” being a portmanteau of their first names. Tilley was born in Los Angeles and graduated from Pasadena’s John Muir High; Boyar grew up in Chicago and came to L.A. around 1935 in the footsteps of his big brother Louis (seeBoyar Avenue), who would develop Lakewood. Tilley and Boyar both worked at the Krandill homebuilding company in the early 1940s and formed their own firm Jacmar in 1945. (Tilley’s obituary claims 1939, but obits aren’t always accurate.) Montebello’s Jacmar Drive was named in 1948 on the Jacmar Groves tract and Whittier’s Jacmar Avenue was named in 1949 on the Jacmar Orchards tract. (Boyar and Tilley avenues were laid out on the latter;Boyarstill exists, but Tilley was merged intoStrubin 1966.) Jack Tilley later owned thirteen Shakey’s Pizza restaurants while Mark Boyar partnered with his brother on yet more subdivisions. He was also a big-time Democratic fundraiser and helped bring the 1960 DNC to Los Angeles.",https://lastreetnames.com/wp-content/uploads/2024/01/jacmar-drive-map.png
https://lastreetnames.com/street/jacob-street/,Jacob Street,Culver City,"Named in 1920 for Jacob Halm (1847-1926) by his son Karl, who co-owned a tract here.Caroline Avenueshares the name of Karl’s mother/Jacob’s wife, and this neighborhood’s portion ofSherbourne Drivewas initiallyHalm Avenue(see that entry for Karl’s bio), so I have no doubt that these folks are the streets’ namesakes. Jacob Halm was reportedly born Johann Jakob Halm in the village of Plattenhardt, Germany – close to the present-day location of Stuttgart Airport. He later moved to the town of Göppingen, some 20 miles away, and married Caroline Abele there in 1876. Around 1900, the couple and their five surviving children (out of seven) immigrated to Seguin, TX, which had a large German population. Jacob worked there as a jeweler until retirement. Sadly, he and Caroline outlived two more of their kids, including Karl – the only Halm to leave Texas for Los Angeles.",https://lastreetnames.com/wp-content/uploads/2023/08/jacob-street-map.png
https://lastreetnames.com/street/james-m-wood-boulevard/,James M. Wood Boulevard,DTLA,"In 1997, City Council renamed nearly three miles of 9th Street betweenWesternandFigueroato honor the late James Michael Wood (1945-1996). You’d think only a mayor or councilman would deserve such an honor, but Jim Wood was a labor leader – and a dealmaker. Born in Lancaster and raised in Merced, Wood got into union activism at Cal State Sacramento. He joined the L.A. County Federation of Labor (now headquartered on James M. Wood Blvd.) in 1974; three years later, he was tapped by Mayor Tom Bradley for the Community Redevelopment Agency, where he eventually became chairman. Some credit Wood for revitalizing a moribund DTLA by funding skyscrapers and rehabbing vacant hotels into housing for the homeless. Others say he was more politico than visionary and merely followed the lead of earlier CRA chair Kurt Meyer (1922-2014), the accomplished architect. Wood died of lung cancer at 51.",https://lastreetnames.com/wp-content/uploads/2022/07/james-m.-wood-boulevard-map.png
https://lastreetnames.com/street/jamestown-road/,Jamestown Road,Burbank,"In 1919-1920, developer Ben W. Marks hatched an ill-fated plot to build a college campus here. And thus two sets of school-themed streets were planned for either side ofUniversity Avenue, each in alphabetical order. (SeeAmherst Drivefor the other set.) This set honors both universities and prep schools, both here and in the UK: Andover Drive, for Phillips Academy Andover; Birmingham Road, presumably for Birmingham–Southern College; Cambridge Drive; Dartmouth Road; Eton Drive; Franklin Road, renamed Stanford Road (so much for alphabetical order!); Groton Drive, for the boarding school in MA; Hampton Road, probably for London’s Hampton School; Irving Drive, possibly for the since-closed Irving Female College in PA; and Jamestown Road, presumably for Jamestown College in ND. (The original list continued with nine never-built streets: Kenyon, Lafayette, Meredith, Newton, Oxford, Princeton, Quincy, Roanoke, and a different Stanford Drive.)Tufts AvenueandUclan Drivewere added later.",https://lastreetnames.com/wp-content/uploads/2022/04/jamestown-road-map.png
https://lastreetnames.com/street/jarvis-street/,Jarvis Street,Solano Canyon,"Named for Walter Jarvis Barlow (1868-1937), a New York physician who went by his middle name. Dr. Barlow came to L.A. in 1895 to soothe his tuberculosis; he married MarionBrooksPatterson three years later. Marion’s stepfather happened to be AlfredSolano, who in 1903 named this small Solano Canyon street in honor of the young doctor. Solano also helped finance the Barlow Sanatorium, which opened in 1902 to treat tuberculosis patients inChavez Ravine. It exists today as the Barlow Respiratory Hospital. Jarvis Barlow was also a land speculator, partnering with his friend SidneyTorrancein purchasing part of theDomínguezholdings, as well as the 4,200 acreFreemanranch, to establish the city of Torrance, among other developments. The Barlows’ Sierra Madre mansion “Villa del Sol d’Oro” is now owned by a Catholic girls school.",https://lastreetnames.com/wp-content/uploads/2022/04/jarvis-street-map.png
https://lastreetnames.com/street/jefferson-boulevard/,Jefferson Boulevard,Culver City,"Washington, Adams, and Jefferson boulevards are, of course, named after the first three presidents of the United States. City planners may have established the names as early as 1853 (the oldest reference I found to Washington – then “Street”, not “Boulevard” – was in an 1860 newspaper), but the roads sat empty until the late 1860s, as young Los Angeles didn’t expand as rapidly as some had hoped. Anyway, if you’re wondering why this presidential motorcade concludes with Jefferson, in fact more POTUS-inspired streets were intended: an 1871 “wishful thinking” map included Madison Street, Monroe Street, the awkwardly-named John Quincy Adams Street, and Jackson Street. But since L.A. city limits ended just south of Jefferson, and civic leaders couldn’t name anything beyond that, those additional four streets never materialized.",https://lastreetnames.com/wp-content/uploads/2022/07/jefferson-boulevard-map-1.png
https://lastreetnames.com/street/jeffries-avenue/,Jeffries Avenue,Cypress Park,"Evangelical minister Alexis Cehon Jeffries (1839-1921) and Rebecca Boyer Jeffries (1837-1911) were Ohioans who bought 97 acres of ranch land here in 1882 and subdivided some of it into residential lots. Columbus Avenue, on their property, was renamed Jeffries Avenue in 1905. One of their nine children was Jim Jeffries (1875-1953), undefeated world heavyweight boxing champion from 1899 until 1905. Content in early retirement, an out-of-practice Jeffries was coaxed back into the ring in 1910 to fight Jack Johnson, the first black heavyweight champ. Promoters wanted Jeffries to reclaim the title for the white race and dubbed him “The Great White Hope”, but the powerful Johnson knocked out Jeffries after 15 rounds. The outcome ignited a nationwide riot, as humiliated white boxing fans attacked jubilant black boxing fans – who then fought back. As many as 26 people were killed across the U.S. Los Angeles, for once, kept calm. SeeJeffries Ave. in Burbankfor the pugilist’s life after 1910.",https://lastreetnames.com/wp-content/uploads/2022/04/jeffries-avenue-map.png
https://lastreetnames.com/street/jeffries-avenue-burbank/,Jeffries Avenue,Burbank,"Named for legendary boxer James Jackson “Jim” Jeffries (1875-1953). Born in Ohio, Jeffries came to L.A. with his family when he was around 7 years old. Here he learned to box, and in 1899 he claimed his first world heavyweight champion title, which he kept for six years. After a disastrous comeback in 1910 – see the firstJeffries Ave.in Cypress Park for more on that bloody chapter in American history – Jeffries retired to raise thoroughbred bulls on his 60 acre ranch here in Burbank. The Jeffries Barn, located across from his house at present-dayBuena VistaandVictory, became a popular venue for boxing and professional wrestling. The barn was moved to Knott’s Berry Farm after Jeffries’s death and is now a private venue. Burbank’s Jeffries Avenue was named in 1923.",https://lastreetnames.com/wp-content/uploads/2022/04/jeffries-avenue-map-1.png
https://lastreetnames.com/street/jenny-avenue/,Jenny Avenue,Westchester,"This street isn’t named for a woman but for an airplane. Jenny Ave. was originally laid out in 1941, a little northwest of its current location, as the “J” in an alphabetical series of avenues (Airlane,Bleriot,Croydon, etc.). In fact its original name was Junkers Ave., in keeping with the neighborhood’s aviation theme. Junkers (pronounced “YOON-kers”) was a German aircraft manufacturer. When America entered World War II, Junkers didn’t make for a very patriotic street name, so it was changed to Jenny in January 1942. (That’s also when Fokker Ave. becameFleetwing.) “Jenny” was the nickname of the Curtiss JN biplane flown by American pilots in WWI. Jenny Ave. was moved to the middle of LAX parking after the lots swallowed up its original location in the late 1970s.",https://lastreetnames.com/wp-content/uploads/2022/05/jenny-avenue-map.png
https://lastreetnames.com/street/johanna-avenue/,Johanna Avenue,Shadow Hills,"Johanna Avenue was born John Street on 1907’s Hansen Heights tract, owned by Dr. Homer Hansen (1872-1960; you may recognize his “Dam” name). It received a gender switch in 1918 when Hansen Heights was annexed by the City of Los Angeles: there was already a John Street in L.A., so this one had to go. Anyway, since Homer Hansen clearly named several streets on his tract after relatives – seeMcBroom Streetfor more – it follows that John Street was named in memory of his father. John Hansen (1838-1906) spent most of his life in Hocking County, Ohio – first as a teacher and then, after fighting in the Civil War, as an attorney. He gave up law for steel when his brothers asked him to represent their steel manufactory at the 1893 World’s Fair in Chicago. This led to a job managing a steel mill in Vinton, Iowa until he moved to Sunland with his wife Mary (née McBroom) in 1904. Side note: Dr. John Ebert Hansen (1880-1942) was Homer Hansen’s brother, so John Street might have honored him as well. He and his wife Maude settled in West Hollywood.",https://lastreetnames.com/wp-content/uploads/2024/02/johanna-avenue-map.png
https://lastreetnames.com/street/johnnie-cochran-vista/,Johnnie Cochran Vista,Mid-City,"This bit of 17th Street was named for famed trial lawyer Johnnie Cochran (1937-2005) one year after his death. Perhaps best known as O.J. Simpson’s fiery defense attorney, Cochran was born in Shreveport, Louisiana, moved to Los Angeles with his family in 1949, and remained an Angeleno for the rest of his life. He attended Mount Vernon Junior High on this very street; it was rechristened Johnnie L. Cochran Jr. Middle School in 2006. Cochran earned his bachelor’s at UCLA and his law degree at LMU, then split his career between private practice and the district attorney’s office. Old West trivia: The aforementioned school sits on the site of frontier lawman Wyatt Earp’s (1848-1929) last home; a 1994 attempt to name the school for Earp failed.",https://lastreetnames.com/wp-content/uploads/2022/05/johnnie-cochran-vista-map.png
https://lastreetnames.com/street/johnston-street/,Johnston Street,Lincoln Heights,"Hancock Street and Johnston Street are both named for Hancock McClung Johnston (1847-1904), nephew and business partner of doctor/developer John StrotherGriffin. Johnston’s mother was Griffin’s sister Eliza (1821-1896; seeFair Oaks Avenue) and his father was General Albert Sidney Johnston (1803-1862), a Texas-raised Army man who, living in San Francisco at the outbreak of the Civil War, resigned from his Union duties and led Confederate troops at the Battle of Shiloh, where he was killed. Around that time, the rest of the Johnstons had migrated to L.A. to live with Griffin; Hancock grew up to subdivide East L.A. with his uncle, raise horses, have five kids with his wife Mary (daughter of BenjaminEaton), and suffer from arthritis. There is one funny story attributed to him: While visiting a friend at thePicoHouse hotel, Johnston reportedly whipped out a pistol and shot a cockroach off the cuff of his friend’s trousers.",https://lastreetnames.com/wp-content/uploads/2022/04/johnston-street-map.png
https://lastreetnames.com/street/jouett-street/,Jouett Street,Lake View Terrace,"Misnamed for Jewett Allin (1854-1936), founder of Pacoima. In 1887, Allin and a team of investors (including his father-in-law Dr. ElbertPinneyand George and RoscoeHoyt) purchased 1,000 acres of theMaclayRancho tract and turned 120 acres of it into the town of Pacoima. (SeePacoima Courtabout the name.) Jewett Allin was a real estate man from Chattanooga, TN. He came to Los Angeles just one month before snapping up this land – and he left just two years later, after his Pacoima house burned to the ground. He, his wife Netta, and their three kids returned to Chattanooga while his brother John Bunyan Allin remained in Pasadena. After some years in Houma, LA and Spokane, WA, Jewett, Netta, and Jewett Jr. came back to SoCal in the 1920s and lived in Wilmington. They ultimately settled in Atlanta. P.S. If you’re wondering why “Jewett” became “Jouett”, it’s unclear. The street was likely named in 1887 under Allin’s direction. His first name was often misspelled “Jouett” in newspapers of the day, but whether others bungled it or he intentionally tweaked the spelling, I can’t say.",https://lastreetnames.com/wp-content/uploads/2022/04/jouett-street-map.png
https://lastreetnames.com/street/judge-john-aiso-street/,Judge John Aiso Street,DTLA,"In 1997, the northernmost block ofSan Pedro Street, on the outskirts of Little Tokyo, was renamed in honor of John Fujio Aiso (1909-1987). Born in Burbank to Japanese immigrant parents, Aiso received his law degree from Harvard in 1934. During World War II, Aiso’s work in teaching Japanese to American officers earned him the rank of major in the U.S. Army; that made him the highest-ranking Japanese American in the war. (He was ultimately ranked lieutenant colonel.) Aiso was appointed to the California State Judiciary in 1968. He died shortly after being mugged at a Hollywood gas station.",https://lastreetnames.com/wp-content/uploads/2022/04/judge-john-aiso-street-map.png
https://lastreetnames.com/street/judson-street/,Judson Street,Boyle Heights,"Named for attorney Albert Henry Judson (1838-1906), who oversaw theBrooklynHeights tract here in 1875. Judson himself hailed from Portland, NY, on the Lake Erie shore – about as far from Brooklyn as a New Yorker could get. He and his wife Sarah came to San Leandro, CA in 1871; two years later, they settled in Los Angeles, where Judson and JeffreyGilletteset up a real estate title company. Judson went on to run several firms, subdivide portions of Highland Park and Glassell Park, cofoundEvergreenCemetery, and amass tons of land. But in his final years, estranged from his family, he remained in seclusion, stricken with locomotor ataxia: a loss of muscle control commonly attributed to syphilis. Of the Judsons’ seven children, one died at nineteen and three more died in childhood – two of them just five days apart.",https://lastreetnames.com/wp-content/uploads/2022/05/judson-street-map.png
https://lastreetnames.com/street/juliet-street/,Juliet Street,West Adams,"How do we know that Juliet Street is named for Shakespeare’s heroine? Because there was originally a Romeo Street just one block east. Both were christened in 1897. (Juliet used to be called Gladstone Avenue.) Unfortunately, some dull-witted bureaucrat with no sense of romance killed off Romeo in 1907 by making it part ofCatalina Street. Now poor Juliet must pine for her Romeo forever.",https://lastreetnames.com/wp-content/uploads/2022/04/juliet-street-map.png
https://lastreetnames.com/street/kadota-street/,Kadota Street,Sylmar,"The Kadota is a variety of fig characterized by its light yellow-green skin. All sources agree that the Kadota was first cultivated in 1905 bySawtellefounder Rev. Stephen H. Taft (1825-1918). The story goes that Taft went to Whittier in 1898, bought ten cuttings of a fig tree called a Dottato, then planted them at his Sawtelle nursery. One cutting grew into a new genetic variant with an especially sweet fig that Taft dubbed the Kadota. What’s behind the name? A 1919 article surmised that it was just a corruption of “Dottato”, sometimes spelled “Dotato”: Taft took the “dota” and put a “Ka” in front of it, for reasons known only to him. Kadota is also a Japanese surname, and there’s a long tradition of Japanese nurserymen in Sawtelle, so it’s not impossible that Taft named the fruit after an employee. At any rate, theSylmarPacking Corporation, formerly the L.A. Olive Growers Association, planted 30 acres of Kadota figs here in 1922. The following year, Hollywood’sTaftfamily – no relation to Stephen Taft – named this street on their Sylmar Acres tract, vowing to plant even more Kadotas.",https://lastreetnames.com/wp-content/uploads/2023/02/kadota-street-map.png
https://lastreetnames.com/street/kagawa-street/,Kagawa Street,Pacific Palisades,"It might be the only street in Los Angeles named for a Japanese national (althoughAdmiral Avenuesort of counts). Toyohiko Kagawa (1888-1960) was a social reformer and labor activist whose conversion to Christianity inspired his works, even as it estranged him from his family. Kagawa, who studied at Princeton, was a famous evangelist in his day, even in the U.S.: he wrote over 150 books and was a Nobel Peace Prize nominee. PacificPalisadesfounder Charles H. Scott, a Methodist pastor, named the streets in this neighborhood after notable Methodists, and did so alphabetically. But it’s not clear why he skipped the letter “J” or why Kagawa, who was Presbyterian, was chosen to round out the set. If you’re curious, these streets were all named in 1926, and Kagawa Street kept its name even during the rabid anti-Japanese sentiment of World War II.",https://lastreetnames.com/wp-content/uploads/2022/05/kagawa-street-map.png
https://lastreetnames.com/street/kalsman-avenue/,Kalsman Avenue,Compton,"Named after developer and philanthropist Irving Louis “Red” Kalsman (1908-2000). Born into a Lithuanian Jewish family in Brooklyn, Kalsman and his wife Lee (née Gottesman, 1909-2003) spent some years in Massachusetts and Rhode Island before coming to Los Angeles with their daughter Ervley (get it?) in 1936. Kalsman initially sold venetian blinds and linoleum before getting into real estate after WWII. (It’s unclear if he fought in the war.) During the suburban building boom of the 1950s, Kalsman and partner Richard S.Dillerconstructed thousands of homes across the Southland – fromBeverlywoodto WestCovina, fromVan NuystoCompton. He was also a charter member of several high-profile Jewish organizations. Kalsman’s eponymous street lies on one of his former tracts.",https://lastreetnames.com/wp-content/uploads/2022/07/kalsman-avenue-map.png
https://lastreetnames.com/street/kalsman-drive/,Kalsman Drive,Baldwin Hills,"Named after developer and philanthropist Irving Louis “Red” Kalsman (1908-2000). Born into a Lithuanian Jewish family in Brooklyn, Kalsman and his wife Lee (née Gottesman, 1909-2003) spent some years in Massachusetts and Rhode Island before coming to Los Angeles with their daughter Ervley (get it?) in 1936. Kalsman initially sold venetian blinds and linoleum before getting into real estate after WWII. (It’s unclear if he fought in the war.) During the suburban building boom of the 1950s, Kalsman and partner Richard S.Dillerconstructed thousands of homes across the Southland – fromBeverlywoodto WestCovina, fromVan NuystoCompton. He was also a charter member of several high-profile Jewish organizations. Kalsman’s eponymous street lies on one of his former tracts.",https://lastreetnames.com/wp-content/uploads/2022/04/kalsman-drive-map.png
https://lastreetnames.com/street/kamloops-street/,Kamloops Street,Arleta,"Kamloops and Kelowna are cities in British Columbia, Canada, so whoever named our Kamloops and Kelowna streets surely had ties to that region. I’m 99% sure the namer in question was Peter Henry Haack (1856-1915) and/or his wife Mathilda (née Rombrot, 1864-1956). They owned a ranch where these two streets originated, and while Peter was a German immigrant, Mathilda did indeed come from BC: the couple married there in 1883 and their only child Henry (1884-1967) was born there as well – shortly before the Haacks fled to California to evade Peter’s unpaid debts. They ran a boarding house in DTLA for several years while Peter made money in the horse trade – then made much more in real estate. At the time of his 1915 death, with properties all over Los Angeles and 6,000 acres in Tulare County, he was reportedly worth $1.25 million. Henry Haack went on to manage his parents’ interests and also partnered with Sherrill Osborne (seeOsborne Street) in a realty firm. He married thrice: first to Marie Petit, cousin ofPetit Avenue‘s namesake; then to singer Amber Fay, who bore him a daughter (also named Amber) but left him for a fellow warbler; and finally to Mabel Gardner.",https://lastreetnames.com/wp-content/uploads/2024/01/kamloops-street-map.png
https://lastreetnames.com/street/kanan-dume-road/,Kanan Dume Road,Malibu,"No surprises here: this street, named in 1973 while it neared completion, is so called because it connectsKanan Roadin Agoura Hills to Malibu’s Point Dume promontory, although – if you’ll pardon the pun – it never gets to the actual point. (SeeDume Driveabout the name.)",https://lastreetnames.com/wp-content/uploads/2023/08/kanan-dume-road-map.png
https://lastreetnames.com/street/kanan-road/,Kanan Road,Agoura Hills,"The saga of the Kanan family is riddled with murder and mystery. Kanan Road was named by 1961; five years later, sisters, landowners, and lifelong companions Patricia (1911-1995) and Judy (1918-1985) Kanan, fighting a proposed change of their namesake street, claimed that it was named after their parents Richard (c. 1869-1937) and Hannah (c. 1883-1969), pioneer ranchers who came toAgourain 1892. But that was an outright lie. Richard and Hannah, both Syrian immigrants, lived in North Dakota from the 1890s until Richard’s death. Five of the Kanans’ seven adult children migrated to Hollywood in the 1940s and acquired their Agoura holdings in the 1950s. The bellicose Judy gained a reputation as “the most hated woman in Agoura”: in 1985, when she was shot to death in a Woodland Hills horse corral, a local businessman said, “You’re going to have half the population of Agoura as suspects.” Judy’s killer turned out to be her own nephew: Michael Kanan. There were no leads in the case until 1990, when Michael’s brother Gary confessed to the police that the two had plotted to murder their aunt (for reasons unclear) and that Michael ultimately acted alone. Charges were never filed against Michael, citing insufficient evidence. Then on New Year’s Eve 1995, days after his aunt Patricia’s death and his father George’s heart attack, an addled Michael Kanan held a two hour standoff with police inSylmar, during which he killed a horse, a dog, and finally himself.",https://lastreetnames.com/wp-content/uploads/2022/05/kanan-road-map.png
https://lastreetnames.com/street/kareem-court/,Kareem Court,Inglewood,"Named for legendary Los Angeles Laker Kareem Abdul-Jabbar (1947-), who played hundreds of games in the nearby Forum. The Harlem-born Ferdinand Lewis “Lew” Alcindor Jr. converted to Islam and adopted his current name in 1968. By then, as a member of the UCLA men’s varsity team, he was the biggest star in the NCAA. (In fact his hoop skills – and his height – were making the news when he was just 13.) Abdul-Jabbar was signed to the Milwaukee Bucks upon his 1969 graduation, then joined the Lakers in 1975, racking up accomplishments too numerous to mention here. Forum Way was renamed Kareem Court on April 23rd, 1989 to coincide with Abdul-Jabbar’s last regular season game with the Lakers. (He was also awarded a Rolls-Royce.) It wasn’t his last NBA game, however: he went with the Lakers into the finals that June, losing to the Detroit Pistons.",https://lastreetnames.com/wp-content/uploads/2022/05/kareem-court-map.png
https://lastreetnames.com/street/karen-street-richard-street/,Karen Street/Richard Street,Burbank,"When Barney R. Morris (along with Edward K. Zuckerman) subdivided the Grandview’sVerdugoHills tract in late 1951, he named two small streets for his children, Karen and Richard. Both grew up in Beverly Hills and graduated from Beverly Hills High School. Karen Lynne Morris (1942-), who never changed her maiden name, attended USC, married her first husband in 1962, had a daughter named Stephanie, and wound up with a fellow named David Kolon. Richard Allan Morris (1945-) graduated from UC Berkeley, married Kathleen Huguenin (1946-1998), and had a daughter named Amanda.",https://lastreetnames.com/wp-content/uploads/2022/06/karen-streetrichard-street-map.png
https://lastreetnames.com/street/kauffman-avenue/,Kauffman Avenue,Temple City,"Milton Kauffman (1882-1956) was one of the founders of Temple City. Born in Tucson, his father Isaac was a French Jewish immigrant and his mother Ernestine (née Laventhal) hailed from one of L.A.’s oldest Jewish families. (Hollywood developer JacobSternwas Milton’s uncle by marriage.) The Kauffmans settled in El Monte by 1900, and when Milton came of age he joined Isaac in running the aptly-named I. Kauffman & Son general store. He then got into real estate, buying much of his early property from LuckyBaldwin(see El Monte’sKauffman Street). By 1918, Kauffman had also become Walter P.Temple‘s business manager and the two would embark on several ventures – most notably Temple City, on which Kauffman Avenue was laid out in 1923 – before the Great Depression ruined their fun. Kauffman recovered and went on to build thousands of houses throughout the southern part of L.A. County. He died a millionaire but spent his final months in poor health and being sued by his estranged second wife Helen, who wanted a heftier allowance.",https://lastreetnames.com/wp-content/uploads/2024/01/kauffman-avenue-map.png
https://lastreetnames.com/street/kauffman-avenue-south-gate/,Kauffman Avenue,South Gate,"What are the odds that Los Angeles County would have two different Kauffman Avenues named for two different Milton Kauffmans, both born in 1882 and died in 1956? Temple City’sKauffman Ave.honors a major developer who built thousands of homes; South Gate’s Kauffman Ave., named in 1923, honors MiltonMelvinKauffman. At least I’m 99% sure it does, as it’s flanked byDorothyandAnnettaavenues – and Milton Melvin Kauffman had daughters named Dorothy and Annetta. A native Pennsylvanian, this Kauffman came to L.A. in the early 1900s and married his first wife Rebecca in 1909. She passed away a decade later and he would wed twice more. He started working for big-time real estate operator William Irving Hollingsworth around 1915 and eventually became his company’s auditor. Hollingsworth was a partner inForest Lawnand thus Kauffman sat on its board of trustees for years. In the 1930s, Kauffman was president of the Claude Neon Electrical Products Corp. – named after neon lighting inventor Georges Claude – and Hollingsworth was behind that too. In his later years, Kauffman went solo and attempted to manufacture a “body vibrator”. Your guess is as good as mine.",https://lastreetnames.com/wp-content/uploads/2024/01/kauffman-avenue-map-1.png
https://lastreetnames.com/street/kauffman-street/,Kauffman Street,El Monte,"Milton Kauffman (1882-1956) would cofound Temple City in 1923 (seeKauffman Avenuefor a bio) and make a fortune building thousands of homes after WWII, but this little byway marks one of his earliest real estate developments – perhaps his very first. The year was 1907, and although Kauffman was still working with his father Isaac in an El Monte general store, he had been buying and selling SGV land for at least four years, and in 1905 he purchased the first of many parcels from millionaire Elias “Lucky”Baldwin. (Articles published later in Kauffman’s life claimed that he’d been an “associate” of Baldwin’s. Not quite true, but he did work for Baldwin’s nephew/estate manager HiramUnruh.) Kauffman Street was born on 5 acres that Kauffman acquired from Frederick W. Tyler, the likely namesake ofTyler Avenue.",https://lastreetnames.com/wp-content/uploads/2024/01/kauffman-street-map.png
https://lastreetnames.com/street/keats-street/,Keats Street,Manhattan Beach,"Shakespeare Beach was a 1903 tract built on 140 acres previously owned by Confederate Army colonel Blanton Duncan (1827-1902). The new owners: streetcar barons MosesShermanand EliClark, who just so happened to have built tracks out to the neighborhood. Although it’s unclear whether they really envisioned Shakespeare Beach as a writers’ colony, as some have claimed, the streets were indeed named for classic poets. Most – Byron, Burns, Milton, Browning, Ruskin, Moore, and Poe – were changed to boring old numbered streets by 1918, but Longfellow Avenue and Homer Street have kept their original appellations, and further east you’ll find the last vestiges of Keats, Shelley, and Tennyson streets.Bard Street, a mile south, was on a 1902 development also owned by Clark but was unrelated to Shakespeare Beach.",https://lastreetnames.com/wp-content/uploads/2022/05/keats-street-map.png
https://lastreetnames.com/street/keeler-street/,Keeler Street,Burbank,"If it weren’t for a short-lived crockery factory, Lockheed may have never come to Burbank. When Keeler Street was named, in 1923, Fred Elbridge Keeler (1872-1951) was VP of the Empire China Company (seeEmpire Avenue). He had come from Mason City, Iowa, where he made a fortune in brick and tile. Bored with the Midwest, he and his wife Mary bought 7 acres onLa BreaTerrace in 1916 and moved in two years later. (They had no children; a nephew was christened Fred Elbridge Keeler II.) Keeler bought several buildings in DTLA and financed some entertainment venues, but in 1921 he fell back on his ceramics background to found Empire China as an outlet for his (and I.R.Landis‘s) clay mine in Nevada. Keeler obviously liked Burbank, because in 1928 he installed his new startup down the road: the Lockheed Aircraft Company. When the sun set on Empire in 1933, Lockheed took over its location as well. By then, Keeler had sold off most of Lockheed and had devoted his life to supporting the arts.",https://lastreetnames.com/wp-content/uploads/2022/05/keeler-street-map.png
https://lastreetnames.com/street/keith-avenue/,Keith Avenue,West Hollywood,"Named in 1921 for Belle Keith Ramage (1880-1944) by her veterinarian/realtor husband Adam (seeRamage Street). Born Beatrice Eliza Keith, she grew up in the small town of Traer, Iowa. There she worked as a teacher before moving to Los Angeles in February 1912 to marry Ramage after a month-long engagement. Ramage hailed from Canada and was living in Riverside at the time. How did these two even meet? There are no clues; an Iowa newspaper said simply, “The groom is not known here.” The Ramages, who had four daughters and a son, split their time between Richmond, CA and various Inland Empire cities until around 1919, when they settled nearMelroseandWestern. They moved to Pasadena by 1926 and spent the rest of their lives there.",https://lastreetnames.com/wp-content/uploads/2022/07/keith-avenue-map.png
