castaway_id,full_name,full_name_detailed,castaway,date_of_birth,date_of_death,gender,african,asian,latin_american,native_american,bipoc,lgbt,personality_type,occupation,three_words,hobbies,pet_peeves,race,ethnicity
US0504,Alexandrea Elliott,Alexandrea 'Ali' Elliott,Ali,1992-11-13,,Female,True,False,False,False,True,False,INFJ,Celebrity Assistant,"Vivacious, ambitious, and smart.","Working out, shopping, and sharing cool photos on social media.",I have tons of pet peeves. i hate busy parking lots and i also despise traffic. living in la has raised my blood pressure to all of this.,Black,
US0505,Jessica Johnston,Jessica Johnston,Jessica,1987-04-05,,Female,False,False,False,False,False,False,ENFP,Nurse Practitioner,"Tenacious, congenial, and adventurous.",Personal training and all things outdoors and fun.,Any and all can openers—they just don't work.,,
US0506,Desiree Williams,Desiree Williams,Desi,1989-06-14,,Female,True,False,False,False,True,False,ESFJ,Phyiscal Therapist,"Congenial, forthright, and unremitting.","Traveling the world, participating in pageants, and going to the gym.",I can't stand people who are all talk. i work my butt off every day so i have little patience for laziness. i expect to see results and have no problem calling someone out if they don't deliver.,Black,
US0507,Cole Medders,Cole Medders,Cole,1992-09-18,,Male,False,False,False,False,False,False,ISFP,Wilderness Therapy Guide,"Unreserved, dauntless, and flirtatious.","Rock climbing, mountaineering, and backpacking.",I can't stand lazy people who shirk responsibility.,,
US0508,John Hilsabeck,John 'JP' Hilsabeck,JP,1988-06-22,,Male,False,False,False,False,False,False,ISFP,Firefighter,"Outgoing, adventurous, and romantic.","Surfing, hiking, and outdoor activities.",People that don't follow through.,,
US0509,Joe Mena,Joe Mena,Joe,1983-03-15,,Male,False,False,True,False,True,False,ESTJ,Probation Officer,"Real, confident, and energetic.","Working out, playing video games (fantasy football), and playing sports (flag football).","My biggest pet peeve is that fake energetic, fake smile, person that we all know. also, someone who does not take responsibility for their actions, and is constantly giving excuses. let's not forget that individual that must have one up on you.",,Hispanic or Latino
US0510,Lauren Rimmer,Lauren Rimmer,Lauren,1982-03-06,,Female,False,False,False,False,False,True,ISTJ,Fisherman,"Outgoing, adventurous, and easygoing.","Softball, traveling, and gardening. and anything to do with a boat.","Laziness, low work ethic, and people who are not organized.",,
US0511,Ashley Nolan,Ashley Nolan,Ashley,1990-09-17,,Female,False,False,False,False,False,False,ESFP,Lifeguard,"Impressive, tough, and hilarious.","Surfing, working out, training, and eating.","Ignorance, laziness, and complainers.",,
US0512,Mike Zahalsky,Mike Zahalsky,Mike,1973-09-11,,Male,False,False,False,False,False,False,ENFP,Urologist,"Intelligent, enthusiastic, and determined.","Archery, watching <i>game of thrones</i>, and fishing.",Double dipping because i am a germaphobe.,,Jewish
US0513,Devon Pinto,Devon Pinto,Devon,1993-03-06,,Male,False,False,True,False,True,False,INFJ,Surf Instructor,"Confident, optimistic, and joyful.","Surfing, yoga, and playing music.","Selfishness, complaining, and narrow mindedness.",,Hispanic or Latino
US0514,Ryan Ulrich,Ryan Ulrich,Ryan,1993-09-08,,Male,False,False,False,False,False,False,ENFP,Bellhop,"Witty, ambitious, and approachable.","Watching sports, karaoke, and playing harmonica.","Smoking, political correctness, and people who lack passion.",,
US0515,Chrissy Hofbeck,Chrissy Hofbeck,Chrissy,1971-03-09,,Female,False,False,False,False,False,False,ENTJ,Actuary,"Mushy, happy, and efficient.","Adventure travel, any kind of puzzle, and cheering on my kids at their sports and activities.",When someone doesn't hold a fork correctly and eats like a caveman.,,
US0516,Ben Driebergen,Ben Driebergen,Ben,1983-01-01,,Male,False,False,False,False,False,False,ESFP,Marine;Real Estate/Stay-at-home Dad,"Hilarious, strong-willed, and motivated.","Circle track car racing, building and shooting guns, and camping with my family.",Whining.,,
US0517,Stephanie Gonzalez,Stephanie Gonzalez,Gonzalez,1991-04-22,,Female,False,False,True,False,True,False,ESTJ,Graphic Sales,"Outspoken, strong-willed, and strategic.","Paintball, working out, running, free diving, snorkeling, being in nature, anything involving the ocean, and i love race/stunt cars drag race. yes i'm a little bit of a tom boy and not at all ashamed.","Complainers! People who feel entitled to everything without working for it. also, annoying laughs, arrogant men, racism, bullies, and pretty boys.",,Hispanic or Latino
US0518,Jacob Derwin,Jacob Derwin,Jacob,1995-06-01,,Male,False,False,False,False,False,False,INFP,Music Teacher,"Self-deprecating, charming, and affable—though others would say ""punchable.""","Songwriting and performing those songs, telling stories—be that on stage or just to friends—and cooking with my mom. shut up, it makes me happy! Also, i listen to a ton of podcasts, attend as many concerts as i possibly can, and spend a great deal of time panicking over current political events.","When people let little discomforts spoil an entire experience. when people feel a need to complain constantly, even when there's nothing to complain about. the worst, though? When people don't have a sense of humor. laugh, dammit!",,Jewish
US0519,Morgan Ricke,Morgan Ricke,Morgan,1987-08-07,,Female,False,False,False,False,False,False,ENFP,Marine Animal Trainer,"Bubbly, stubborn, and determined.","Sleeping, cheering for the south carolina gamecocks, and binge watching true crime documentaries.","Feet, cold weather, and a shortage of ketchup.",,
US0520,Brendan Shapiro,Brendan Shapiro,Brendan,1976-06-17,,Male,False,False,False,False,False,False,ENFJ,Physical Education Teacher,"Deliberate, optimistic, and determined.","Coaching and watching my kids' sports, tailgating at redskins games, running and chopping wood.","Passive-aggression, when people slow down to merge or change lanes, cry babies, and waiting.",,
US0521,Stephanie Johnson,Stephanie Johnson,Stephanie,1982-09-10,,Female,False,False,False,False,False,False,ENFP,Yoga Instructor,"Wild, determined, and passionate.","Triathlon, running, yoga, meditation, climbing mountains and trekking, travel, and writing. is wine considered a hobby too?",When i run out of wine.,,
US0522,James Lim,James Lim,James,1993-03-17,,Male,False,True,False,False,True,False,INTJ,Business Analyst,"Astute, resolute, and ambitious.","Working out, exploring restaurants/bars, and traveling to faraway destinations.","Slow walkers, people who are superficial, and bigots.",Asian,Korean American
US0523,Bradley Kleihege,Bradley Kleihege,Bradley,1990-09-14,,Male,False,False,False,False,False,False,ENTJ,Law Student,"Ambitious, impatient, and astute.","Sailing, skiing, and running.",Stupid people and people who think they know everything.,,
US0524,Chris Noble,Chris Noble,Chris,1989-12-04,,Male,False,False,False,False,False,False,ESTJ,Male Model,"Ambitious, charismatic, and charming.","Traveling, sports, being a foodie, adrenaline seeking, working out, and dating.","My pet peeves are certain characteristics of people. if you are lazy and also a liar, i won't like you. in fact, it angers me when people act lazy and try to manipulate everyone around them and ruin everything. now, those pet peeves are going to be alive and well in the land of <i>survivor</i>. good thing i know how to dish it right back. i have been around people like that my whole life and i know how to deal with it. so yeah, my title of most dramatic, in the face of a bunch of liars will be, shall we say... interesting.",,
US0525,Libby Vincek,Libby Vincek,Libby,1992-08-24,,Female,False,False,False,False,False,False,ESFJ,Social Media Strategist,"Adventurous, strong, and outgoing.","Working out (boxing, running, weights), traveling, and cooking.","When people don't put away simple belongings, loud chewing, and slow walkers.",,
US0526,Desiree Afuye,Desiree Afuye,Desiree,1996-02-03,,Female,True,False,False,False,True,False,ESFP,Student,"Unbreakable, driven, and real.","Traveling, debating, and binging on youtube videos.",Complaining.,Black,
US0527,Jenna Bowman,Jenna Bowman,Jenna,1993-11-10,,Female,False,False,False,False,False,False,ISTJ,Advertising Account Executive,"Creative, open minded, and adventurous.","Volunteering for the non-profit wish upon a teen, traveling, and being outdoors.","People who move too slow to accomplish something, people who say the word poop, people who lie for no reason, internet trolls, bad breath, and road rage (basically everyone needs to chill).",,
US0528,Michael Yerger,Michael Yerger,Michael,1998-07-20,,Male,False,False,False,False,False,False,INFJ,Real Estate Agent,"Energetic, slick, and resilient.","Health, fitness, luxury and exotic cars, outdoor activities (camping, hiking, swimming), traveling, concerts/festivals, and architecture/design.","Incompetent drivers, negativity, and rain/cold.",,
US0529,Chelsea Townsend,Chelsea Townsend,Chelsea,1992-05-25,,Female,False,False,False,False,False,False,ISFP,EMT/Pro Cheerleader,"Outgoing, dynamic, and driven.","Hiking, camping, and enjoying time with family and friends.",People with constantly pessimistic or negative energy.,,
US0530,Kellyn Bechtold,Kellyn Bechtold,Kellyn,1986-11-01,,Female,False,False,False,False,False,False,ESFJ,Career Counselor,"Empathetic, effervescent, and excitable.","Travel—i love meeting new people in new places, yoga, meditation, and gambling.",Ignorance and unwillingness to try and walk in other people's shoes and being interrupted by a man.,,
US0531,Sebastian Noel,Sebastian Noel,Sebastian,1994-07-20,,Male,False,False,False,False,False,False,ESFP,Fishing Guide,"Outgoing, adventurous, and free spirited.","Fishing, surfing, cooking, living, loving, traveling, and gardening.","When someone calls you but you miss their call by like a second, so you call them right back but then they don't pick up, and then you call them three more times in a row and they still don't pick up.",,
US0532,Donathan Hurley,Donathan Hurley,Donathan,1991-07-19,,Male,False,False,False,False,False,True,ENFP,Caretaker,"Determined, whimsical, and rare.","Discovering new music on spotify, vinyl record collecting, binge watching <i>survivor</i> on cbs all access, and photography of nature and portraits.","People who think they know it all, people who are disrespectful toward others for no reason, people who judge the book by its cover (people have treated me that way my entire life), people that say literally without it being literal, people who aren't straight forward when they need to be and finally, getting my name wrong. it is d-o-n-a-t-h-a-n, not jonathan or donovan.",,
US0533,Angela Perkins,Angela Perkins,Angela,1974-11-02,,Female,False,False,False,False,False,False,ISTJ,Army Veteran,"Spontaneous, courageous, and determined.","Running, biking, and snowboarding.","My pet peeves are laziness or unmotivated people when they have the ability and or resources to be and do so much more, and when someone expects someone else to pull their weight. one that believes things are rights versus privileges. also, unorganized people or things, close-minded individuals and people who think you owe them something.",,
US0534,Laurel Johnson,Laurel Johnson,Laurel,1988-02-29,,Female,True,False,False,False,True,False,INTP,Financial Consultant,"Driven, focused, and calculated.","Watching <i>survivor</i>, playing beach volleyball, and the sunday <i>new york times</i> crossword puzzle.","Incompetence, indecisiveness, and open-mouth chewers.",Black,
US0535,Domenick Abbate,Domenick Abbate,Domenick,1978-10-31,,Male,False,False,False,False,False,False,ESTP,Construction Supervisor,"Calculated, intuitive, and empathetic.","Crossfit, poker, and skiing.","Fake people, small talk at parties, and judgmental people who are convinced they are better than me.",,
US0536,Wendell Holland,Wendell Holland,Wendell,1984-03-08,,Male,True,False,False,False,True,False,INFJ,Furniture Company Owner;Furniture Designer,"Witty, intelligent, and competitive.","Playing basketball, traveling, creating something from nothing.","People who aren't open-minded despite facts/logic/new information, people that overuse the word honestly, and not being in control of my destiny.",Black,
US0537,Pat Cusack,Pat Cusack,Pat,1977-02-25,,Male,False,False,False,False,False,False,ESTP,Maintenance Manager,"Funny, hard-working, and loving.","Hunting, football, and boating.",Cracking my knuckles.,,
US0538,Jessica Peet,Jessica Peet,Jessica,1998-10-22,,Female,False,False,False,False,False,False,ENFP,Waitress,"Outgoing, positive, and motivated.","Going to the beach, traveling, photography, shopping, and working out.","Not saying bless you when someone sneezes, people who chew with their mouth open, and people who interrupt while others are talking.",,
US0539,Jeremy Crawford,Jeremy Crawford,Jeremy,1978-04-26,,Male,True,False,False,False,True,True,ENFJ,Attorney,"Funny, logical, and intuitive.","Traveling, dancing, and genealogy.","Lateness, illogicalness, and entitlement.",Black,
US0540,Bi Nguyen,Bi Nguyen,Bi,1989-10-30,,Female,False,True,False,False,True,False,ISFP,MMA Fighter,"Strong, smart, and funny.","Reading, anything with water, and working out.",People who complain constantly.,Asian,
US0541,Natalia Azoqa,Natalia Azoqa,Natalia,1992-04-02,,Female,False,True,False,False,True,False,ESTJ,Industrial Engineer,"Confident, charismatic, and blunt.","Fitness, reading, and game nights with friends and family.",Number one for me is if people do not clean their teeth properly. it is the first thing i look at when i talk to people and sometimes it looks like a person hasn't brushed their teeth in days. what is that life? I also do not like when people stand too close to me in lines and people who tap their feet loudly. if i can feel the table moving because of your foot then there is a problem.,Asian,
US0542,Natalie Cole,Natalie Cole,Natalie,1961-02-26,,Female,True,False,False,False,True,False,ESTJ,Publishing CEO,"Competitive, decisive, and persistent.","Roller skating, traveling (live concerts and plays), and creating things (natural skincare, soaps, cleansers).","People who are negative; people who talk too much and listen too little; people who tend to say no before they consider the yes; people who are quitters as they are too lazy, ignorant, or a combination thereof to do better; people who lack motivation but want others to make things happen for them; sagging pants on young men; when my employees make silly errors that cost me revenue and lastly, when people sign up for things and are not fully committed, thereby negatively impacting results. that's all... not much.",Black,
US0543,Lyrsa Torres,Lyrsa Torres,Lyrsa,1981-09-12,,Female,False,False,True,False,True,True,ISFP,Airline Agent,"Overachiever, funny, and resourceful.","Kickboxing, writing, and drawing.","I can't stand a dirty kitchen, people that won't stop talking about themselves, and unnecessary continuous noises.",,Hispanic
US0544,Elizabeth Olson,Elizabeth Olson,Elizabeth,1987-01-22,,Female,False,False,False,False,False,False,ESTP,Kitchen Staff,"Hardworking, unique, and crazy.","Gardening and growing my own food, horseback riding (haven't had horses for a few years though), and cooking down to earth but fantastic food.","Oh, i hate lazy people. and people that don't have a lick of common sense—i would call them stupid. momma always said to use your noodle—god gave it to you for a reason. boring and dull pisses me off too. oh and whiners—i <i>can't</i> stand whining!",,
US0545,John Hennigan,John Hennigan,John,1979-10-03,,Male,False,False,False,False,False,False,INFJ,Pro Wrestler,"Irreverent, ambitious, and optimistic.","Parkour/mma, writing, and surfing.",Unsolicited advice. delusional people.,,
US0546,Dan Rengering,Dan Rengering,Dan,1990-04-07,,Male,False,False,False,False,False,False,ESFP,S.W.A.T. Officer,"Determined, athletic, and competitive.","Working out in the gym, running at the stadium, or running the s.w.a.t. obstacle course, playing video games, and having date nights with my daughters.","I can't stand people that are lazy. go out and get what you want! Don't complain about it and do nothing and expect it to happen. i also hate when people cut me off while i'm talking. please let me finish what i have to say, it may be important.",,
US0547,Alec Merlino,Alec Merlino,Alec,1993-10-15,,Male,False,False,False,False,False,False,ESFP,Bartender,"Charismatic, tenacious, and humorous.","Surfing, playing guitar, and making travel videos.","Terrible drivers, traffic, and people that exaggerate during a story.",,
US0548,Carl Boudreaux,Carl Boudreaux,Carl,1976-10-29,,Male,True,False,False,False,True,False,ISFJ,Truck Driver,"Objective, tenacious, and adventurous.","Fishing, riding horses, and shooting pool.",When people smack gum.,Black,
US0549,Gabby Pascuzzi,Gabby Pascuzzi,Gabby,1993-03-23,,Female,False,True,False,False,True,True,INFP,Technical Writer,"Excitable, intelligent, and empathetic.","Hiking, binge-watching cooking shows but never cooking, reading too many online reviews before i commit to anything.","Loud chewers, people who are wrong about facts but think they are right, people who lack self-awareness.",Asian,
US0550,Christian Hubicki,Christian Hubicki,Christian,1985-12-06,,Male,False,False,False,False,False,False,ENFP,Robotics Scientist,"Intellectual, jovial, and driven.","Clarinet, primarily classical. i do gigs and perform in orchestras. casual coding. i once wrote a computer program to crate train my dog. success was mixed. sous chef to my girlfriend—i chop, she cooks. together, we make some good food. probably because she handles the more important job.","Condescension, clichés, and reckless abuse of percentages.",,
US0551,Davie Rickenbacker,Davie Rickenbacker,Davie,1987-09-14,,Male,True,False,False,False,True,False,ENFP,Social Media Manager,"Uncommon, adventurous, and calculating.","Swimming, hiking, biking, fishing—basically any outdoor activity that involves my huskies. playing scrabble, cosplaying, and memes!","I don't like people making decisions for me, especially without asking my opinion. never expect a free ride with me if i see you being complacent. i will push you to get up and show initiative. there's nothing that bothers me more than a lazy person who acts privileged around those who've had to work for things their entire life. oh, and calling me dave or david instead of <i>davie</i>, my momma named me that!",Black,
US0552,Alison Raybould,Alison Raybould,Alison,1989-07-12,,Female,False,False,False,False,False,False,ENFJ,Physician,"Hero, healer, and hustler.","Getting to the bottom of bottomless breadsticks at olive garden. working out in any capacity—typically swimming, circuit training, running or hiking. playing medical ""would you rather"" with friends.","A sense of entitlement, when someone eats the last bite of a meal after i have been carefully constructing the perfect final bite, and slow drivers in the left hand lane.",,
US0553,Kara Kay,Kara Kay,Kara,1987-11-20,,Female,False,False,False,False,False,False,ENFJ,Realtor,"Energetic, persistent, and passionate.","Friends (not the show, real people). running/biking/yoga. dancing/snowboarding.","Drivers who use their brakes unnecessarily, oblivious people, and when anyone tells someone else how to live their life.",,
US0554,Angelina Keeley,Angelina Keeley,Angelina,1989-07-06,,Female,False,False,True,False,True,False,ENTJ,Financial Consultant,"Intuitive, persuasive, and loving.","Traveling the world, trying new things, political activism, hosting margarita nights, dancing, workout classes, anything involving french bulldogs, and starting my non-profit ready to run, which encourages, empowers, and equips middle school and high school aged girls to run for student government positions in their schools.","Indecisiveness, when people don't vote, and when people don't like dogs.",,Hispanic or Latino
US0555,Mike White,Mike White,Mike,1970-06-28,,Male,False,False,False,False,False,True,INFP,Filmmaker,"Curious/funny, dynamic, and imaginative.","Travel, wine enthusiast, and water sports.",I'm impatient with bigots.,,
US0556,Nick Wilson,Nick Wilson,Nick,1990-06-11,,Male,False,False,False,False,False,False,ENTP,Public Defender;Attorney,"Charming, outgoing, and intelligent.","Boating on the lake, four-wheeler riding, and tailgating football games and keeneland horse races.",People getting offended over every little thing and know-it-alls.,,
US0557,Reem Daly,Reem Daly,Reem,1971-07-08,,Female,False,False,False,False,False,False,ESTP,Sales Representative,"Inquisitive, tenacious, and energetic.","Chess, kickball, and neighborhood security.","Intolerance, humming, bad manners, nose picking, slackers, and snobs.",,
US0558,Keith Sowell,Keith Sowell,Keith,1998-07-16,,Male,True,False,False,False,True,False,INFP,Pre-Med Student,"Religious, competitive, and creative.","Writing and performing my poetry, tennis, playing video/board games, and going to the movies.","When self-absorbed people talk about all the money they have and things they've done, and only actively engage in conversations when the topic is about them or their equals.",Black,
US0559,Chris Underwood,Chris Underwood,Chris,1992-10-06,,Male,False,False,True,False,True,False,ENTP,District Sales Manager,"Personable, hustler, and intuitive.","Surfing, sailing, camping, anything outdoors!","Laziness, political facebook posts, people who are all talk and no walk.",,Hispanic or Latino
US0560,Rick Devens,Rick Devens,Rick,1984-04-05,,Male,False,False,False,False,False,False,ENTP,Morning News Anchor,"Funny, compassionate, and loyal.","Basketball, hiking/playing with the kids and dogs, and video games.","Not taking ownership of actions, over explainers, waiting in line, and people not using coasters.",,
US0561,Wendy Diaz,Wendy Diaz,Wendy,1992-09-26,,Female,False,False,True,False,True,False,ENFP,Small Business Owner,"Idiosyncratic, fun-loving, and spontaneous.","Swimming, rock climbing, anything active, karaoke, and getting into shenanigans!",I cannot stand when people don't carry their weight. i also hate quitters! Find a way to get something done! Don't just give up when the going gets tough.,,Hispanic or Latino
US0562,Eric Hafemann,Eric Hafemann,Eric,1983-04-13,,Male,False,False,False,False,False,False,ESTP,Firefighter,"Enthusiastic, outgoing, and spontaneous.","Backpacking, basketball, woodworking, and pretty much anything outside.","My biggest pet peeve is people taking themselves too seriously. come on, relax people. i try to remember that 99.9 percent of the time i am not the smartest, coolest, most interesting, deserving, or important person in the room.",,
US0563,Julia Carter,Julia Carter,Julia,1993-04-18,,Female,True,False,False,False,True,False,ESFJ,Medical Assistant,"Adventurous, resilient, and personable.","Traveling, shopping, and eating.","Being ignored, loud chewing, and when people document everything on social media.",Black,
US0564,Dan DaSilva,Dan 'Wardog' DaSilva,Wardog,1980-03-31,,Male,False,False,False,False,False,False,ENTP,Law Student/Former Military,"Confident, self-amused, and passionate.","Gym, basketball, and netflix binging.","Weakness for sure, but most of all negative energy, that person who just complains constantly that the world never breaks their way.",,
US0565,Ron Clark,Ron Clark,Ron,1971-10-24,,Male,False,False,False,False,False,True,,Teacher,"Visionary, compassionate, ""mean girl.""","Life doesn't get any better than giving my chow chow pups belly rubs! I also get a kick out of watching the roulette ball spin and land in the single zero, but i think my main hobby is surprising people by making really unique moments for them. when i was a kid my family didn't have money, but my parents put a lot of effort into making simple moments magical. i now try to follow in their footsteps and try my best to do that for my students, friends, and family. i also like telling stories and participating in anything competitive such as poker, pool, trivia, basketball, tennis and ""bamboo stick speller,"" a game my friends and i created.","I'm a sore loser. like really sore. i'll stew over a monopoly loss for weeks, wondering, just where did i go wrong. also, i hate when people slurp food (like soup) or smack chew gum. people, we can hear you!",,
US0566,Aurora McCreary,Aurora McCreary,Aurora,1985-12-21,,Female,False,False,False,False,False,True,ISTP,Divorce Lawyer,"Direct, ruthless, and athletic.","Rock climbing, adventure racing, and brunch!","Know-it-alls, ignorance, playing the victim card, any noise coming from the mouth, the easily offended, slow walkers, and people who are homophobic.",,
US0567,Victoria Baamonde,Victoria Baamonde,Victoria,1994-07-18,,Female,False,False,True,False,True,False,INTP,Waitress,"Controlling, ambitious, and witty.","Hiking, painting/visual art, cooking.","Slow walkers, leaving cabinets open, my guinea pig who i named peeve, and when customers don't read the menu and then ask dumb questions like, are there meatballs in the meatball sauce?",,Hispanic or Latino
US0568,Lauren O'Connell,Lauren O'Connell,Lauren,1996-10-25,,Female,False,False,False,False,False,False,ESFP,Student,"Competitive, committed, and compassionate.","Binge-watching multiple netflix series at once, sleeping through my alarm, and eating a party-sized peanut m&amp;ms bag in one sitting.","People who are intolerant of someone else's personal opinions and beliefs, unnecessary rudeness, and those misguided people who choose twizzlers over red vines.",,
US0569,Julie Rosenberg,Julie Rosenberg,Julie,1971-10-09,,Female,False,False,False,False,False,False,ENFP,Toymaker,"Underestimated, determined, and maybe a little neurotic. okay, i'm definitely neurotic.","Psychological thrillers, hot yoga classes, escape rooms, and spending way too much time online researching gluten-free recipes that i never end up making.","Hoarders, people who invade my personal space, and anything that's floral scented.",,Jewish
US0570,Gavin Whitson,Gavin Whitson,Gavin,1994-07-20,,Male,False,False,False,False,False,False,ISFJ,YMCA Program Director,"Sarcastic, hungry, and a dreamer.","Going to disney world, binge-watching <i>the office</i> (i can quote every episode), eating texas roadhouse fried pickles. i might need to rethink my life based on my hobbies...","Holding the door for someone and they don't say thank you, people who vape, people asking me if i am still in high school, slow texters, other people touching the radio in my car, and parents yelling at their kids in youth sporting events.",,
US0571,Ronnie Bardah,Ronnie Bardah,Ronnie,1982-08-29,,Male,True,True,False,False,True,False,ISTP,Professional Poker Player,"Resilient, analytical, and savvy.","Kickboxing, beatboxing, and hiking.",When people try to enter my elevator just as i am trying to exit! Also watching someone misplay a hidden immunity idol makes me nuts.,"Asian, Black",Jewish
US0572,Molly Byman,Molly Byman,Molly,1990-10-05,,Female,False,False,False,False,False,False,INTJ,Law Student,"Competitive, resilient, and vibrant.","Running, skiing, biking, hiking, reading, board games, traveling, and balling out for delicious meals.","Being unwantedly touched, heavy breathing, slow walkers and slow talkers, people who are unprepared at airport security, rule-breakers, and the assumption that men and women can't be platonic friends.",,
US0573,Vince Moua,Vince Moua,Vince,1991-04-09,,Male,False,True,False,False,True,True,ENFP,Admissions Counselor,"Shamelessly-me, quick-witted, and not-afraid-to-flip-tables.","Singing, photography, thrifting, and hunting for cool/unique cafes.","When people are flaky and do not follow through with their promises. when people don't understand that the middle seat passenger has rights to both armrests. when people tell me, wow! Your english is really good! And follow with, where did you learn english? When people dismiss and/or invalidate my lived experience as a person of color.",Asian,Hmong
US0574,Chelsea Walker,Chelsea Walker,Chelsea,1992-03-10,,Female,False,False,False,False,False,False,ENTP,Digital Content Creator,"Driven, competitive, and scrappy.","Working out, going to the beach, soccer, rooting for philly sports teams, and watching <i>curb your enthusiasm</i>.","The chunky dad sneakers trend that suddenly made a comeback and makes it look like you have bricks strapped to your feet. bulky, unflattering, and yet everyone is wearing them. why suddenly, after we all agreed to put these to bed, have these dad sneakers come back?",,
US0575,Tom Laidlaw,Tom Laidlaw,Tom,1958-04-15,,Male,False,False,False,False,False,False,ESFJ,Former NHL Player,"Disciplined, dedicated, and stubborn.","Watching <i>survivor</i>, anything fitness, and hanging with the people i love.",People driving slow in the fast lane.,,
US0576,Jason Linden,Jason Linden,Jason,1986-08-04,,Male,False,False,False,False,False,False,ENTP,Personal Injury Lawyer,"Charismatic, determined, and direct.","Sports, music, and learning new things.","Bullies, slow walkers, and when someone coughs or sneezes without covering their mouth.",,Jewish
US0577,Jack Nichting,Jack Nichting,Jack,1995-06-05,,Male,False,False,False,False,False,False,ENFP,Graduate Student,"Determined, dreamer, and social.","Crossfit, listening to and singing musicals, all-you-can-eat sushi, and exploring the world.","Being wasteful, rudeness, people running in place at crosswalks, and loud eating.",,
US0578,Kellee Kim,Kellee Kim,Kellee,1989-10-17,,Female,False,True,False,False,True,False,INTP,MBA Student,"Fun, energetic, and driven.","Settlers of catan (cities and knight), skiing, and soccer.",People who wake me up while i'm sleeping or try to talk to me while i am falling asleep.,Asian,
US0579,Jamal Shipman,Jamal Shipman,Jamal,1985-05-09,,Male,True,False,True,False,True,False,ENFJ,College Administrator,"Balanced, inquisitive, and present.","Coaching basketball, taking west african and salsa dance lessons, teaching myself the bass guitar, and losing in fantasy football leagues.","I hate bugs that insist on leaving behind itchy, painful bumps. i don't mind sharing my blood with you, but why the discomfort? Why the ache? It's pretty rude if you ask me.",Black,Hispanic or Latino
US0580,Aaron Meredith,Aaron Meredith,Aaron,1982-12-16,,Male,True,False,False,False,True,False,ESTJ,Gym Owner,"Attractive, intelligent, and strong.","Lifting, traveling, and outdoor activities.","Ignorance, driving slow in the left lane, and lazy people.",Black,
US0581,Missy Byrd,Missy Byrd,Missy,1994-07-01,,Female,True,False,False,False,True,True,INTJ,Air Force Veteran,"Relentless, clever, and decently dope.","Hiking, traveling, immersing myself into the culture i'm visiting, and winning.",Annoying human beings.,Black,
US0582,Elizabeth Beisel,Elizabeth Beisel,Elizabeth,1992-08-18,,Female,False,False,False,False,False,False,ENFJ,Olympic Medalist,"Gregarious, competitive, and loyal.","Surfing, violin, and wakeboarding.",I hate when people have conversations while scrolling on their phones. be present and in the moment without your phone.,,
US0583,Karishma Patel,Karishma Patel,Karishma,1981-12-07,,Female,False,True,False,False,True,False,INFP,Personal Injury Lawyer,"Reliable, impulsive, and charismatic.","Experimental cooking, hosting theme parties, and reading travel blogs.","Party poopers, girls who play dumb for attention, when the tire hits the curb while parallel parking, mansplaining, passive aggressive behavior, and pda.",Asian,
US0584,Elaine Stott,Elaine Stott,Elaine,1978-01-13,,Female,False,False,False,False,False,True,ENFP,Factory Worker,"Independent, stubborn, and kind.","Four-wheeling, fishing, and taking my boat to the lake.","Guys who think women aren't their equals, girls who think they need to use their body to get ahead, and people who think their s*** don't stink!",,
US0585,Dan Spilo,Dan Spilo,Dan,1970-06-28,,Male,False,False,False,False,False,False,ENTJ,Talent Manager,"Hardworking, articulate, and charming.","Adventure travel, movies, and fitness.","Trouble dealing with stubborn people but i respect eq as much as iq, ignorance, and close-mindedness.",,
US0586,Janet Carbin,Janet Carbin,Janet,1959-06-15,,Female,False,False,False,False,False,False,ENFJ,Chief Lifeguard,"Aggressive, enthusiastic, and vivacious.","Body surfing, softball, and rowing lifeguard boats.",Laziness and being wasteful.,,
US0587,Lauren Beck,Lauren Beck,Lauren,1989-11-16,,Female,True,False,False,False,True,False,ENFP,Nanny,"Bubbly, adaptable, and diligent.","Eating an entire bag of hot cheetos in one sitting while binge watching true-crime shows, laughing at my own jokes, writing/blogging, music festivals, talking people's ears off... my stepdad says i have the gift of gab, thanks dad!","People that take a french fry while asking can i have a fry? Before i even get the chance to say yes, saying literally before every sentence (guilty), being late (if you're on time you're still late), talking in third person, and clapping when a plane lands.",Black,
US0588,Noura Salman,Noura Salman,Noura,1982-08-23,,Female,False,True,False,False,True,False,ENFP,Entrepreneur,"Ambitious, passionate, and energetic.","Working out, creating healthy foods and beverages in the kitchen, traveling, and social media posting on self-help, food, and fitness.","People lacking personal hygiene and table manners. i also cannot stand or be friends with people who are selfish, self-absorbed, or stingy.",Asian,
US0589,Dean Kowalski,Dean Kowalski,Dean,1990-04-12,,Male,False,False,False,False,False,False,ISTP,Tech Sales,"Jovial, observant, and likeable.","Basketball, crafts, and dj-ing.","People honking in dead-stop traffic, people from the back pushing up a couple rows upon airplane landing, and roommates leaving dirty dishes in the sink for a prolonged period of time.",,
