state,station_name_lea,nsn,item_name,quantity,ui,acquisition_value,demil_code,demil_ic,ship_date,station_type
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-017-7366,NIGHT VISION SIGHT ASSEMBLY,1,Each,3207.0,F,1.0,2012-03-17 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-017-7366,NIGHT VISION SIGHT ASSEMBLY,1,Each,3207.0,F,1.0,2012-03-17 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-017-7366,NIGHT VISION SIGHT ASSEMBLY,1,Each,3207.0,F,1.0,2012-03-17 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-017-7366,NIGHT VISION SIGHT ASSEMBLY,1,Each,3207.0,F,1.0,2012-03-17 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2012-04-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2012-04-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2012-04-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2012-04-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2012-04-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2012-04-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-490-5375,"TELESCOPE,NON-INVERTING INFRARED",1,Each,5025.0,F,7.0,2015-03-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-490-5375,"TELESCOPE,NON-INVERTING INFRARED",1,Each,5025.0,F,7.0,2015-03-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-490-5375,"TELESCOPE,NON-INVERTING INFRARED",1,Each,5025.0,F,7.0,2015-03-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-490-5375,"TELESCOPE,NON-INVERTING INFRARED",1,Each,5025.0,F,7.0,2015-03-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-490-5375,"TELESCOPE,NON-INVERTING INFRARED",1,Each,5025.0,F,7.0,2015-03-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-490-5375,"TELESCOPE,NON-INVERTING INFRARED",1,Each,5025.0,F,7.0,2015-03-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-490-5375,"TELESCOPE,NON-INVERTING INFRARED",1,Each,5025.0,F,7.0,2015-03-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-490-5375,"TELESCOPE,NON-INVERTING INFRARED",1,Each,5025.0,F,7.0,2015-03-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,20000.0,C,7.0,2012-04-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,1615-00-830-9743,CENTER FRAME ASSEMBLY,2,Each,186.41,Q,3.0,2017-02-26 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7110-DS-DES-K001,DESK,2,Each,175.0,A,,2019-07-25 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-600-7844,"FRAME,USMC PACK    ",20,Each,25.18,A,1.0,2019-07-25 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4110-DS-REF-RIG0,REFRIGERATOR,16,Each,375.0,A,,2019-11-14 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5340-01-504-2426,"STRAP,WEBBING",20,Each,42.62,A,1.0,2019-06-26 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-DS-BAG-0002,INDIVIDUAL BAG,100,Each,140.0,A,,2019-10-03 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8405-DS-OUT-MENS,"OUTERWEAR, MEN'S",200,Each,20.0,A,,2019-10-04 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4120-01-558-5664,"KIT,COOLING AND REF",4,Kit,7600.0,A,1.0,2019-09-26 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8345-00-656-1438,"FLAG,NATIONAL",20,Each,150.6,A,1.0,2019-08-08 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,3740-01-543-5652,IMPROVED BED NET SYSTEM,197,Each,116.56,A,1.0,2019-09-24 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5120-01-476-7556,"INTRENCHING TOOL,HAND",70,Each,49.04,A,1.0,2019-07-25 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7110-DS-BOO-KCA1,BOOKCASE,2,Each,115.0,A,,2019-07-25 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6920-01-617-0865,"TARGET,MANNEQUIN",10,Each,69700.17,A,1.0,2019-08-22 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4020-DS-FIB-ERRO,"FIBER ROPE, CORDAGE, AND TWINE",3,Each,2536.71,A,,2019-08-07 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6230-01-571-1331,FLASHLIGHT,115,Each,65.53,A,1.0,2019-08-27 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5120-01-476-7556,"INTRENCHING TOOL,HAND",168,Each,49.04,A,1.0,2019-10-04 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8345-01-334-6825,"FLAG,NATIONAL",1556,Each,39.22,A,1.0,2019-10-09 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,1730-00-294-8883,"MAINTENANCE PLATFORM,AIRCRAFT",1,Each,3584.4,A,1.0,2019-06-26 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",45,Each,220.0,A,,2019-09-24 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,1240-01-586-5216,"SPOTTING INSTRUMENT,OPTICAL",3,Each,1082.87,A,1.0,2019-09-24 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5110-00-524-6924,"KNIFE,RESCUE       ",88,Each,107.72,A,1.0,2019-09-24 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-516-8427,"POUCH,SHOTGUN,BREACHER ASSAULT",20,Each,18.23,A,1.0,2019-11-20 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8405-01-607-1111,"LINER,WET WEATHER PONCHO",126,Each,57.24,A,1.0,2019-11-20 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,3750-DS-BLO-WER0,"BLOWER, LANDSCAPE",1,Each,75.0,A,,2019-09-26 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6650-01-559-3648,BINOCULAR,20,Each,185.08,A,1.0,2019-12-12 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5180-01-554-4224,"TOOL KIT,GENERAL MECHANIC'S",4,Each,2015.0,A,1.0,2019-08-27 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6650-01-394-0183,BINOCULAR,1,Each,74.81,A,1.0,2019-08-08 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6510-01-571-9729,COMPRESS AND BANDAGE,16,Each,9.21,A,1.0,2019-08-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6532-01-524-6932,"BLANKET,SURVIVAL   ",360,Each,47.47,A,1.0,2019-08-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6510-01-571-9729,COMPRESS AND BANDAGE,90,Each,9.21,A,1.0,2019-08-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6230-01-491-0794,FLASHLIGHT,62,Each,13.27,A,1.0,2019-07-16 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8405-01-607-1111,"LINER,WET WEATHER PONCHO",127,Each,57.24,A,1.0,2019-11-20 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7110-01-653-5900,"WORK SURFACE,ADJUSTABLE",80,Each,402.5,A,1.0,2019-09-24 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5340-01-515-6840,PADLOCK SET,12,Each,305.17,A,1.0,2019-11-14 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7310-DS-MIC-ROW0,MICROWAVE,24,Each,125.0,A,,2019-11-14 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5895-01-591-9081,TACTICAL EXPLOITATION SYSTEM,1,Set,449938.0,A,7.0,2019-12-12 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,1005-01-448-8513,"CLEANING KIT,GUN",1300,Each,96.19,A,1.0,2019-07-03 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-DS-BAG-0002,INDIVIDUAL BAG,320,Each,140.0,A,,2019-07-03 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6650-01-438-4117,BINOCULAR,113,Each,434.23,A,1.0,2019-07-03 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-600-7911,"FRAME ASSEMBLY,FIELD PACK",100,Each,76.53,A,1.0,2019-07-16 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6117-01-598-1836,GROUND RENEWABLE EX,2,Set,58000.0,A,7.0,2019-09-03 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7025-01-527-5488,PRINTER STATION,1,Each,1543.0,A,1.0,2019-11-25 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5120-DS-VIS-E000,VISE,1,Each,200.0,A,,2019-11-14 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,3740-01-518-7310,"BEDNET,POP-UP      ",54,Each,130.15,A,1.0,2019-09-26 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4110-01-579-0994,"CHEST,ICE STORAGE",6,Each,306.63,A,1.0,2019-09-26 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-597-3586,FIELD PACK,81,Each,258.13,A,1.0,2019-06-25 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8340-01-452-5919,"TENT,COMBAT,TWO MAN",55,Each,364.87,A,1.0,2019-06-05 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6910-01-080-2885,"MANIKIN HEAD AND TORSO,CARDIOPULMONARY RESUSCITATION TRAINING",16,Each,784.95,A,1.0,2019-11-22 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",49,Each,220.0,A,,2019-09-24 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,2330-01-458-6865,"SEMITRAILER,LOW BED",1,Each,33156.0,A,7.0,2019-08-22 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-393-6515,"MAT,SLEEPING,SELF-INFLATING",144,Each,51.02,A,1.0,2019-09-03 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-516-8419,"POUCH,BREACHER,MK-54",6,Each,80.92,A,1.0,2019-11-20 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-598-7693,FIELD PACK,34,Each,396.6,A,1.0,2019-08-07 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6650-01-394-0183,BINOCULAR,2,Each,74.81,A,1.0,2019-08-08 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6510-01-571-9729,COMPRESS AND BANDAGE,60,Each,9.21,A,1.0,2019-08-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6510-01-571-9729,COMPRESS AND BANDAGE,80,Each,9.21,A,1.0,2019-08-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6515-01-466-2710,"PLUG,EAR",24,Package,652.59,A,1.0,2019-08-28 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",462,Each,20.0,A,,2019-12-04 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-598-7693,FIELD PACK,31,Each,396.6,A,1.0,2019-08-07 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6545-01-539-2732,"FIRST AID KIT,INDIVIDUAL",122,Kit,347.3,A,1.0,2019-08-27 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8345-00-753-3232,"FLAG,NATIONAL",22,Each,35.98,A,1.0,2019-08-08 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6635-01-549-8204,"SCANNER,X-RAY,BAGG ",1,Each,26500.0,A,1.0,2019-08-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6515-01-466-2710,"PLUG,EAR",96,Package,652.59,A,1.0,2019-08-28 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4110-DS-REF-MICW,REFRIGERATOR MICROWAVE COMBO,16,Each,550.0,A,,2019-04-19 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-603-6613,BAG DEPLOYMENT     ,21,Each,274.06,A,1.0,2019-04-17 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-319-5612,"HARNESS,CLIMBING MOUNTAIN",37,Each,66.46,A,1.0,2020-04-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-620-7014,"POUCH,MONOCULAR NIGHT VISION DEVICE",157,Each,29.63,A,1.0,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8405-DS-OUT-MENS,"OUTERWEAR, MEN'S",150,Each,20.0,A,,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4020-DS-FIB-ERRO,"FIBER ROPE, CORDAGE, AND TWINE",6,Each,500.0,A,,2020-01-09 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,1005-01-416-1091,"GRIP,RIFLE",102,Each,64.37,A,1.0,2020-01-09 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4240-01-580-0201,"BELT,SAFETY,INDUSTRIAL",130,Each,44.91,A,1.0,2020-01-09 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7910-DS-SHO-PVAC,SHOP VACUUM,6,Each,250.0,A,,2020-01-09 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-529-6148,"SNAP LINK,RAPPELLER",517,Each,6.0,A,1.0,2020-02-27 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-445-6274,MODULAR SLEEP SYSTEM,49,Each,262.37,A,1.0,2020-03-20 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6530-01-477-8525,"LITTER-SPLINT,EXTRICATION",1,Each,671.61,A,1.0,2020-02-27 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4240-01-578-9890,"HOLDER,FLASHLIGHT  ",422,Unknown,0.0,A,1.0,2020-01-09 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8405-DS-OUT-MENS,"OUTERWEAR, MEN'S",25,Each,20.0,A,,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-633-4305,INDIVIDUAL EQUIPMENT KIT,180,Each,20.29,A,1.0,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8105-00-142-9345,"BAG,SAND",4,Hundred,55.35,A,1.0,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8405-DS-OUT-MENS,"OUTERWEAR, MEN'S",150,Each,20.0,A,,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4240-01-509-6087,"BELT,SAFETY,INDUSTRIAL",50,Each,32.49,A,1.0,2020-01-09 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-519-7815,"CARRIER,INTRENCHING TOOL",315,Each,19.95,A,1.0,2020-02-27 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-393-6515,"MAT,SLEEPING,SELF-INFLATING",145,Each,51.02,A,1.0,2020-02-27 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6530-00-783-7510,"LITTER,NONRIGID,POLELESS",16,Each,71.7,A,1.0,2020-03-20 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-073-8326,"FRAME,FIELD PACK",22,Each,38.32,A,1.0,2020-03-20 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-615-5141,"BELT,INDIVIDUAL EQUIPMENT",341,Each,21.79,A,1.0,2020-03-20 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6545-00-922-1200,"FIRST AID KIT,UTILITY",108,Kit,51.9,A,1.0,2020-03-17 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6780-DS-PHO-TOSE,"PHOTOGRAPHIC SETS, KITS, AND OUTFITS",4,Each,13650.0,A,,2020-03-17 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5140-01-512-8449,"BAG,DEPLOYMENT KIT ",5,Each,78.93,A,1.0,2020-01-09 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8415-01-608-2983,"JACKET,FLYERS",30,Each,305.75,A,1.0,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8405-DS-OUT-MENS,"OUTERWEAR, MEN'S",130,Each,20.0,A,,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8415-01-227-9550,"UNDERSHIRT,COLD WEATHER",152,Each,13.83,A,1.0,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8415-01-608-3123,"JACKET,FLYER'S",4,Each,306.42,A,1.0,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8105-00-142-9345,"BAG,SAND",4,Hundred,55.35,A,1.0,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8405-DS-OUT-MENS,"OUTERWEAR, MEN'S",100,Each,20.0,A,,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7310-01-407-8500,"COFFEE MAKER,AUTOMATIC",2,Each,395.97,A,1.0,2020-01-30 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8405-DS-OUT-MENS,"OUTERWEAR, MEN'S",218,Each,220.0,A,,2020-02-27 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-543-7948,"CARRIER,SLEDGE     ",55,Each,31.3,A,1.0,2019-07-03 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,3510-01-459-1387,"WASHER-DRYER,HOUSEHOLD LAUNDRY",2,Each,1156.63,A,1.0,2019-10-09 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-073-8326,"FRAME,FIELD PACK",11,Each,38.32,A,1.0,2019-11-14 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,3444-01-629-6025,"PRESS ASSY,BEARING ",1,Each,3327.82,A,1.0,2019-07-15 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4240-01-583-5742,"SPECTACLES,INDUSTRIAL",191,Each,50.67,A,1.0,2019-07-25 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,3750-DS-BLO-WER0,"BLOWER, LANDSCAPE",1,Each,75.0,A,,2019-09-26 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7350-01-411-5266,"TRAY,MESS,COMPARTMENTED",30,Box,114.25,A,1.0,2019-09-26 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-560-6727,"BAG,CLOTHING",101,Each,42.41,A,1.0,2019-10-10 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-559-5404,"BAG,CLOTHING",97,Each,42.99,A,1.0,2019-10-10 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-600-7911,"FRAME ASSEMBLY,FIELD PACK",100,Each,76.53,A,1.0,2019-07-16 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-558-4476,"POUCH,SHOTGUN      ",99,Each,13.43,A,1.0,2019-07-16 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7110-DS-CAB-INE5,"CABINET, OFFICE",1,Each,125.0,A,,2019-07-25 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4240-01-630-2793,"FALL ARRESTER ASSEMBLY,GUIDED TYPE",10,Each,2169.84,A,1.0,2019-04-26 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-598-7693,FIELD PACK,36,Each,396.6,A,1.0,2019-08-07 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7125-DS-LOC-KER2,"LOCKER, STORAGE",2,Each,950.0,A,,2019-08-27 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-523-6276,"FIELD PACK,LARGE,SET",18,Set,262.34,A,1.0,2019-08-08 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7105-DS-SOF-A000,SOFA,2,Each,6965.0,A,,2019-08-27 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-523-6276,"FIELD PACK,LARGE,SET",40,Set,262.34,A,1.0,2019-08-29 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4120-01-558-5664,"KIT,COOLING AND REF",16,Kit,7600.0,A,1.0,2019-08-29 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6635-01-509-4080,"X-RAY APPARATUS,RADIOGRAPHIC,INDUSTRIAL",1,Each,1000.0,A,1.0,2019-08-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6650-01-224-2555,BINOCULAR,7,Each,76.0,A,1.0,2019-08-08 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,6510-01-503-2117,"BANDAGE,GAUZE",2001,Roll,2.23,A,1.0,2019-08-21 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,3920-DS-MHE-NSPP,"MATERIAL HANDLING EQUIP, NONSELF-PROPEL",1,Each,14558.0,A,,2019-12-12 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5180-01-447-2200,"TOOL KIT,CARPENTERS",2,Kit,3025.68,A,1.0,2019-08-28 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4310-DS-COM-PVAC,COMPRESSORS AND VACUUM PUMPS,1,Each,70000.0,A,,2019-12-23 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7025-DS-PRI-NT05,PRINTER,5,Each,830.0,A,,2019-12-12 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,5110-00-221-1083,"SHEARS,METAL CUTTING,HAND",28,Each,49.39,A,1.0,2019-07-16 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-600-7844,"FRAME,USMC PACK    ",45,Each,25.18,A,1.0,2019-07-25 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,4110-DS-REF-RIG0,REFRIGERATOR,34,Each,375.0,A,,2019-11-14 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-01-529-6148,"SNAP LINK,RAPPELLER",264,Each,6.0,A,1.0,2019-10-04 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,8465-00-254-8803,"WHISTLE,BALL",105,Each,2.06,A,1.0,2019-07-16 00:00:00.000,State
CA,ORANGE COUNTY SHERIFFS DEPT,7110-DS-DES-K001,DESK,1,Each,175.0,A,,2019-07-25 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",103,Each,321.0,D,1.0,2010-11-01 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1240-01-412-6608,"TELESCOPE,STRAIGHT",6,Each,987.0,F,1.0,2015-06-18 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,5855-01-465-2168,"ILLUMINATOR,INFRARED",1,Each,7786.31,C,1.0,2011-04-23 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,5855-01-465-2168,"ILLUMINATOR,INFRARED",1,Each,7786.31,C,1.0,2011-04-23 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1005-01-452-6771,"ADAPTER RAIL,WEAPON MOUNTED,M5",10,Each,114.47,B,3.0,2011-03-19 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1005-01-452-6771,"ADAPTER RAIL,WEAPON MOUNTED,M5",18,Each,114.47,B,3.0,2011-02-05 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1240-01-410-7418,BINOCULAR,1,Each,6120.0,D,1.0,2011-01-08 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,5855-01-451-7389,"MOUNT,VIEWER",2,Each,158.49,Q,3.0,2011-01-08 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1005-00-017-9546,"HANDLE ASSEMBLY,CHARGING",2,Assembly,16.11,D,1.0,2010-12-03 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1005-00-072-5385,"PAD,RECOIL",25,Each,317.31,B,3.0,2010-12-03 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1005-01-148-4805,"GRIP,RIFLE",7,Each,2.23,B,3.0,2010-12-03 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1005-01-563-8451,"BIPOD,RIFLE",8,Each,147.38,D,1.0,2012-04-28 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1005-01-452-6771,"ADAPTER RAIL,WEAPON MOUNTED,M5",9,Each,114.47,B,3.0,2010-12-07 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1005-01-453-4228,"RAIL COVER,2 RIB   ",54,Each,0.53,B,3.0,2010-12-03 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1005-01-287-2606,"GRIP,PISTOL",125,Each,3.96,B,3.0,2010-12-11 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1005-01-465-0401,"HANDLE,GUN CARRYING",50,Each,130.85,D,1.0,2011-01-01 00:00:00.000,State
CA,OXNARD POLICE DEPARTMENT,1005-01-148-4805,"GRIP,RIFLE",30,Each,2.23,B,3.0,2010-12-11 00:00:00.000,State
