uid,name,address,city,state,zip,phone,latitude,longitude,beer,liquor,wineshop,regions,store_number
1429860783,Trader Joe's Evanston ,1211 Chicago Avenue,Evanston,IL,60202,847-733-0690,42.0397785,-87.6800329,Yes,Yes,,Chicago/Midwest,702
1429860783,Trader Joe's Chicago - Lincoln Park ,1840 N Clybourn Ave,Chicago,IL,60614,312-274-9733,41.9144861,-87.6549833,Yes,Yes,,Chicago/Midwest,691
1429860783,Trader Joe's Glendale ,5600 N Port Washington Rd,Milwaukee,WI,53217,414-962-3382,43.1189323,-87.9162927,Yes,Yes,,Midwest,711
1429860783,Trader Joe's Chicago - Diversey Pkwy ,667 W Diversey Pkwy,Chicago,IL,60614,773-935-7255,41.9324176,-87.6462646,Yes,Yes,,Chicago/Midwest,703
1429860783,Trader Joe's Chicago - South Loop ,1147 S Wabash Ave,Chicago,IL,60605,312-588-0489,41.867746,-87.625389,Yes,Yes,,Chicago/Midwest,701
1429860783,Trader Joe's Chicago - River North ,44 E Ontario St,Chicago,IL,60611,312-951-6369,41.8934274,-87.6263096,Yes,Yes,,Arizona,696
1429860783,Trader Joe's Hyde Park ,1528 E 55th Street,Chicago,IL,60615,773-363-8831,41.796396,-87.588384,Yes,Yes,,Chicago/Midwest,706
1429860783,Trader Joe's Belle Meade ,90 White Bridge Rd,Nashville,TN,37205,615-356-1066,36.1307261,-86.852227,Yes,No,,Southeast,739
1429860783,Trader Joe's Nashville ,3909 Hillsboro Pike,Nashville,TN,37215,615-297-6560,36.1050835,-86.815626,Yes,No,,Southeast,664
1429860783,Trader Joe's Franklin - Cool Springs ,545 Cool Springs Blvd,Franklin,TN,37067,615-771-3697,35.9497409,-86.8214814,Yes,No,,Southeast,792
1429860783,Trader Joe's Huntsville ,1100 Mid City Dr NW,Huntsville,AL,35806,256-890-7156,34.7401398055043,-86.665572808088,Yes,No,,Southeast,785
1429860783,Trader Joe's Indianapolis - W 86th ,2902 W 86th St,Indianapolis,IN,46268,317-337-1880,39.9125685,-86.2117997,Yes,No,,Chicago/Midwest,670
1429860783,Trader Joe's Birmingham ,"205 Summit Blvd, Suite 100",Birmingham,AL,35243,205-969-7801,33.4465106,-86.7292915,Yes,No,,Southeast,737
1429860783,Trader Joe's Indianapolis - Castleton ,5473 E 82nd St,Indianapolis,IN,46250,317-595-8950,39.9037062,-86.0751813,Yes,No,,Chicago/Midwest,671
1429860783,Trader Joe's South Bend ,1140 East Howard,South Bend,IN,46617,574-472-8744,41.6881057,-86.2335152,Yes,No,,Chicago/Midwest,600
1429860783,Trader Joe's Louisville Wine Shop ,4600 Shelbyville Rd Ste 112,Louisville,KY,40207,502-895-7872,38.2492748,-85.6299971,No,Yes,1,GreatLakes,625
1429860783,Trader Joe's Louisville Grocery ,4600 Shelbyville Rd Ste 111,Louisville,KY,40207,502-895-1361,38.2492748,-85.6299971,Yes,No,,GreatLakes,628
1429860783,Trader Joe's Kalamazoo ,5099 Century Ave,Kalamazoo,MI,49006,269-372-2049,42.2701259,-85.6499899,Yes,No,,Chicago/Midwest,708
1429860783,Trader Joe's Grand Rapids - Kentwood ,3684 28th St SE,Kentwood,MI,49512,616-977-1819,42.9119665,-85.5766868,Yes,No,,Chicago/Midwest,707
1429860783,Trader Joe's Fort Wayne ,4110 W. Jefferson Blvd.,Fort Wayne,IN,46804,260-432-5828,41.0717432,-85.1953587,Yes,No,,Chicago/Midwest,757
1429860783,Trader Joe's Chattanooga ,2111 Gunbarrel Road,Chattanooga,TN,37421,423-855-1310,35.0328542,-85.1547014,Yes,No,,Southeast,787
1429860783,Trader Joe's Crestview Hills Wine Shop ,2785 Dixie Highway,Crestview Hills,KY,41017,859-331-1472,39.0261133,-84.5773244,Yes,Yes,1,GreatLakes,789
1429860783,Trader Joe's Crestview Hills Grocery ,2780 Dixie Highway,Crestview Hills,KY,41017,859-331-0034,39.0288001,-84.5771089,No,No,,GreatLakes,788
1429860783,Trader Joe's Lexington Wine Shop ,2320 Nicholasville Road,Lexington,KY,40503,859-277-0144,38.0049274,-84.5185124,Yes,Yes,1,GreatLakes,626
1429860783,Trader Joe's Lexington Grocery ,2326 Nicholasville Rd,Lexington,KY,40503,859-313-5030,38.0049273,-84.5183628,No,No,,GreatLakes,627
1429860783,Trader Joe's Kenwood ,7788 Montgomery Rd,Cincinnati,OH,45236,513-984-3452,39.1973262,-84.3817041,Yes,No,,GreatLakes,669
1429860783,Trader Joe's East Lansing ,2755 East Grand River Avenue,East Lansing,MI,48823,,42.7262219,-84.4525631,Yes,No,,Great Lakes,804
1429860783,Trader Joe's Kettering ,328 East Stroop Rd,Kettering,OH,45429,937-294-5411,39.6884356,-84.1662778,Yes,No,,GreatLakes,673
1429860783,Trader Joe's Marietta ,4250 Roswell Road,Marietta,GA,30062,678-560-3585,33.9832962,-84.4263282,Yes,No,,Southeast,732
1429860783,Trader Joe's Roswell ,635 W Crossville Rd,Roswell,GA,30075,770-645-8505,34.0593442,-84.3796266,Yes,No,,Southeast,733
1429860783,Trader Joe's Knoxville ,8001 Kingston Pike,Knoxville,TN,37919,865-670-4088,35.9271838,-84.0459828,Yes,No,,Southeast,663
1429860783,Trader Joe's Sandy Springs ,6277 Roswell Road NE,Sandy Springs,GA,30328,404-236-2414,33.9262448,-84.3780993,Yes,No,,Southeast,731
1429860783,Trader Joe's Buckhead ,3183 Peachtree Rd,Atlanta,GA,30305,404-842-0907,33.8409526,-84.3749866,Yes,No,,Southeast,735
1429860783,Trader Joe's Atlanta ,931 Monroe Dr,Atlanta,GA,30308,404-815-9210,33.7787545,-84.3670198,Yes,No,,Southeast,730
1429860783,Trader Joe's Norcross - Peachtree Corners ,5185 Peachtree Pkwy,Norcross,GA,30092,678-966-9236,33.979183,-84.2195636,Yes,No,,Southeast,734
1429860783,Trader Joe's Ann Arbor ,2398 East Stadium Blvd,Ann Arbor,MI,48104,734-975-2455,42.258405,-83.7130225,Yes,Yes,,GreatLakes,678
1429860783,Trader Joe's Northville ,18771 Traditions Drive,Northville,MI,48167,248-349-4909,42.4227691,-83.4337553,Yes,No,,GreatLakes,667
1429860783,Trader Joe's Bloomfield Hills ,6536 Telegraph Rd,Bloomfield Hills,MI,48301,248-855-2283,42.5441271,-83.2867635,Yes,No,,GreatLakes,675
1429860783,Trader Joe's Dublin ,6355 Sawmill Rd,Dublin,OH,43017,614-793-8505,40.0965045,-83.0930892,Yes,No,,GreatLakes,672
1429860783,Trader Joe's Rochester Hills ,3044 Walton Blvd,Rochester Hills,MI,48309,248-375-2190,42.6806977,-83.1941111,Yes,No,,GreatLakes,668
1429860783,Trader Joe's Royal Oak ,27880 Woodward Ave,Royal Oak,MI,48067,248-582-9002,42.4954068,-83.1636857,Yes,No,,GreatLakes,674
1429860783,Trader Joe's Columbus ,3888 Townsfair Way,Columbus,OH,43219,614-473-0794,40.0493003,-82.9180099,Yes,No,,GreatLakes,679
1429860783,Trader Joe's Athens ,1850 Epps Bridge Pkwy,Athens,GA,30606,706-583-8934,33.9156039,-83.4436789,Yes,No,,Southeast,736
1429860783,Trader Joe's Grosse Pointe ,17028 Kercheval Ave,Grosse Pointe,MI,48230,313-640-7794,42.389772,-82.915887,Yes,No,,GreatLakes,665
1429860783,Trader Joe's Tallahassee ,3425 Thomasville Rd,Tallahassee,FL,32309,850-894-2538,30.5032316,-84.2498578,Yes,No,,Southeast 2,763
1429860783,Trader Joe's Asheville ,120 Merrimon Ave,Asheville,NC,28801,828-232-5078,35.603047,-82.5535733,Yes,No,,South,740
1429860783,Trader Joe's Westlake ,175 Market St,Westlake,OH,44145,440-250-1592,41.4567923,-81.9512978,Yes,No,,GreatLakes,677
1429860783,Trader Joe's Greenville ,59 Woodruff Industrial Ln,Greenville,SC,29607,864-286-0231,34.8290454,-82.3056746,Yes,No,,South,751
1429860783,Trader Joe's Woodmere ,28425 Chagrin Blvd,Woodmere,OH,44122,216-591-9457,41.4633069,-81.479131,Yes,No,,GreatLakes,676
1429860783,Trader Joe's Mentor ,9474 Mentor Ave,Mentor,OH,44060,440-350-7216,41.6804645,-81.2996113,Yes,No,,Great Lakes,709
1429860783,Trader Joe's Charlotte ,1133 Metropolitan Ave,Charlotte,NC,28204,704-334-0737,35.2117805,-80.8356337,Yes,No,,South,744
1429860783,Trader Joe's Gainesville ,3724 SW Archer Rd,Gainesville,FL,32608,352-378-9321,29.6232817,-82.3799788,Yes,No,,Southeast 2,764
1429860783,Trader Joe's Charlotte - Piper Glen ,6418 Rea Rd,Charlotte,NC,28277,704-543-5249,35.0788563,-80.8179279,Yes,No,,South,742
1429860783,Trader Joe's Charlotte - North ,1820 E Arbors Dr,Charlotte,NC,28262,704-688-9578,35.3368095,-80.7545264,Yes,No,,South,743
1429860783,Trader Joe's Columbia ,4516 Forest Drive,Columbia,SC,29206,803-790-2404,34.0200278,-80.9726801,Yes,No,,South,753
1429860783,Trader Joe's Pittsburgh - South Hills ,1630 Washington Rd,Pittsburgh,PA,15241,412-835-2212,40.3513544,-80.0517205,No,No,,GreatLakes,630
1429860783,Trader Joe's Pittsburgh North Hills ,9020 Covenant Ave,Pittsburgh,PA,15237,412-366-1131,40.5704092,-80.0223146,No,No,,GreatLakes,624
1429860783,Trader Joe's Pittsburgh ,6343 Penn Ave,Pittsburgh,PA,15206,412-363-5748,40.4592363,-79.9191827,No,No,,GreatLakes,638
1429860783,Trader Joe's Winston Salem ,252 South Stratford Road,Winston Salem,NC,27103,336-721-1744,36.092756,-80.2815976,Yes,No,,South,749
1429860783,Trader Joe's St. Petersburg ,2742 4th St N,St. Petersburg,FL,33704,727-824-0907,27.7974016,-82.6388275,Yes,No,,Florida,767
1429860783,Trader Joe's Tampa ,3808 W Swann Ave,Tampa,FL,33609,813-872-6846,27.9372655,-82.506331,Yes,No,,Florida,766
1429860783,Trader Joe's Jacksonville ,11112 San Jose Blvd,Jacksonville,FL,32223,904-880-0582,30.173927,-81.6301983,Yes,No,,Southeast 2,769
1429860783,Trader Joe's Jacksonville Beach ,4180 S 3rd St,Jacksonville Beach,FL,32250,904-241-1770,30.2569923,-81.3898053,Yes,No,,Southeast 2,760
1429860783,Trader Joe's Greensboro ,3721 Battleground Ave.,Greensboro,NC,27410,336-286-7859,36.1312909,-79.8577703,Yes,No,,South,750
1429860783,Trader Joe's Sarasota ,4101 S Tamiami Trail,Sarasota,FL,34231,941-922-5727,27.294762,-82.530019,Yes,No,,Florida,761
1429860783,Trader Joe's Lakewood Ranch ,8111 Cooper Creek Blvd,Bradenton,FL,34201,941-355-2394,27.3912601,-82.4538654,Yes,No,,Florida,780
1429860783,Trader Joe's Orlando Dr. Phillips ,8323 Sand Lake Rd,Orlando,FL,32819,407-345-0611,28.4503045,-81.4965868,Yes,No,,Florida,768
1429860783,Trader Joe's Amherst ,1565 Niagara Falls Blvd,Buffalo,NY,14228,716-833-4687,42.9980501,-78.8212576,Yes,No,,Coastal New England/Upstate NY,536
1429860783,Trader Joe's Winter Park ,131 Orlando Ave.,Winter Park,FL,32789,407-622-0874,28.5983113,-81.3655605,Yes,No,,Florida,765
1429860783,Trader Joe's Mt. Pleasant ,401 Johnnie Dodds Blvd,Mt. Pleasant,SC,29464,843-884-4037,32.8047946,-79.8871696,Yes,No,,South,752
1429860783,Trader Joe's Chapel Hill ,1800 E Franklin St,Chapel Hill,NC,27514,919-918-7871,35.9369332,-79.0250849,Yes,No,,South,745
1429860783,Trader Joe's Fort Myers ,4983 S. Cleveland Avenue,Fort Myers,FL,33907,239-275-1712,26.5871679,-81.8696431,Yes,No,,Florida,784
1429860783,Trader Joe's Charlottesville ,2025 Bond St.,Charlottesville,VA,22901,434-974-1466,38.0629829,-78.491488,Yes,No,,DC/VA,661
1429860783,Trader Joe's Morrisville ,951 Morrisville Parkway,Morrisville,NC,27560,919-460-4449,35.8094722,-78.8176467,Yes,No,,South,791
1429860783,Trader Joe's Cary ,1393 Kildaire Farm Rd,Cary,NC,27511,919-465-5984,35.758902,-78.7815442,Yes,No,,South,741
1429860783,Trader Joe's Naples ,10600 Tamiami Trail N,Naples,FL,34108,239-596-5631,26.2681317,-81.8005297,Yes,No,,Florida,762
1429860783,Trader Joe's Raleigh ,3000 Wake Forest Rd,Raleigh,NC,27609,919-981-7422,35.8232408,-78.6217112,Yes,No,,South,746
1429860783,Trader Joe's State College ,243 Patriot Lane,State College,PA,16803,814-234-2224,40.8103369,-77.9022379,No,No,,Great Lakes,629
1429860783,Trader Joe's Rochester ,3349 Monroe Ave,Rochester,NY,14618,585-248-5011,43.1022102,-77.5416999,Yes,No,,Coastal New England/Upstate NY,534
1429860783,Trader Joe's Ashburn ,44755 Brimfield Dr,Ashburn,VA,20147,703-858-5993,39.0503773,-77.452729,Yes,No,,DC/VA,619
1429860783,Trader Joe's Richmond/Short Pump ,11331 W Broad St,Glen Allen,VA,23060,804-360-4098,37.6488915,-77.6068018,Yes,No,,DC/VA,659
1429860783,Trader Joe's Centreville ,14100 Lee Hwy,Centreville,VA,20120,703-815-0697,38.8404178,-77.4327704,Yes,No,,DC/VA,654
1429860783,Trader Joe's Richmond ,3000 Stony Point Rd,Richmond,VA,23235,804-323-4292,37.5389022,-77.5642704,Yes,No,,DC/VA,786
1429860783,Trader Joe's Reston ,11958 Killingsworth Ave,Reston,VA,20194,703-689-0865,38.9672395,-77.3590466,Yes,No,,DC/VA,646
1429860783,Trader Joe's Fairfax ,9464 Main St,Fairfax,VA,22031,703-764-8550,38.8427152,-77.2703726,Yes,No,,DC/VA,643
1429860783,Trader Joe's North Potomac ,10076 Darnestown Rd,Rockville,MD,20850,301-762-0782,39.0965444,-77.2067876,No,No,,DC/MD,648
1429860783,Trader Joe's Falls Church - Tyson's Station ,7514 Leesburg Turnpike,Falls Church,VA,22043,703-288-0566,38.9043526,-77.2036932,Yes,No,,DC/VA,641
1429860783,Trader Joe's Springfield ,6394 Springfield Plaza,Springfield,VA,22150,703-569-9301,38.7816441,-77.1894526,Yes,No,,DC/VA,651
1429860783,Trader Joe's Rockville ,12268-H Rockville Pike,Rockville,MD,20852,301-468-6656,39.0570549,-77.1223481,No,No,,DC/MD,642
1429860783,Trader Joe's Bailey's Crossroads ,5847 Leesburg Pike,Bailey's Crossroads,VA,22041,703-379-5883,38.8510336,-77.1327867,Yes,No,,DC/VA,644
1429860783,Trader Joe's Bethesda - Downtown ,7900 Wisconsin Ave,Bethesda,MD,20814,301-215-7913,38.9896194,-77.0957017,No,No,9PM,DC/MD,623
1429860783,Trader Joe's Bethesda ,6831 Wisconsin Ave,Bethesda,MD,20815,301-907-0982,38.978257,-77.0905313,No,No,,DC/MD,645
1429860783,Trader Joe's Arlington - Clarendon ,1109 N Highland St,Arlington,VA,22201,703-351-8015,38.886684,-77.094641,Yes,No,,DC/VA,640
1429860783,Trader Joe's Glover Park ,2101 Wisconsin Ave NW Suite A,Washington,DC,20007,202-944-8403,38.91771,-77.06833,Yes,No,,DC/MD,620
1429860783,Trader Joe's Wilmington ,1437 S College Rd,Wilmington,NC,28403,910-395-5173,34.2107721,-77.8857637,Yes,No,,South,747
1429860783,Trader Joe's Washington - 25th St ,1101 25th Street NW,Washington,DC,20037,202-296-1921,38.9040929,-77.0530228,Yes,No,,DC/MD,653
1429860783,Trader Joe's Camp Hill ,3545 Gettysburg Road,Camp Hill,PA,17011,7177306025,40.2245178,-76.9371649,No,No,,PA/MD/DE/NJ,569
1429860783,Trader Joe's Alexandria ,612 N Saint Asaph St,Alexandria,VA,22314,703-548-0611,38.8107825,-77.0447925,Yes,No,,DC/VA,647
1429860783,Trader Joe's Washington - 14th St ,1914 14th St NW,Washington,DC,20009,202-986-1591,38.9160454,-77.0321896,Yes,No,,DC/MD,662
1429860783,Trader Joe's Silver Spring ,10741 Columbia Pike,Silver Spring,MD,20901,301-681-1675,39.0313332,-77.0035012,No,No,,DC/MD,652
1429860783,Trader Joe's Washington - Union Market District ,350 Florida Ave. NE,Washington,DC,20002,202-608-1023,38.9075662,-77.0008016,Yes,No,,DC/MD,621
1429860783,Trader Joe's Washington - Capitol Hill ,750 Pennsylvania Ave SE,Washington,DC,20003,202-698-0190,38.8852918,-76.9952324,YES,No,,DC/MD,622
1429860783,Trader Joe's College Park ,4429 Calvert Road,College Park,MD,20740,301-985-3704,38.9784414,-76.9375308,No,No,,DC/MD,758
1429860783,Trader Joe's Columbia ,6610 Marie Curie Dr,Elkridge,MD,21075,410-953-8139,39.1883169,-76.7956374,No,No,,DC/MD,658
1429860783,Trader Joe's Pikesville ,1809 Reisterstown Rd,Pikesville,MD,21208,410-484-8373,39.3881322,-76.7360871,No,No,,DC/MD,655
1429860783,Trader Joe's Wellington ,2877 South State Rd 7,Wellington,FL,33414,561-656-1067,26.6377593,-80.2041113,Yes,No,,Florida,774
1429860783,Trader Joe's Ithaca ,744 S Meadow Street,Ithaca,NY,14850,607-272-1420,42.4287805,-76.5104712,Yes,No,,Coastal New England/Upstate NY,568
1429860783,Trader Joe's Palm Beach Gardens ,2560 PGA Blvd,Palm Beach Gardens,FL,33410,561-514-6455,26.8437756,-80.0741839,Yes,No,,Florida,772
1429860783,Trader Joe's Towson ,800 Kenilworth Drive,Towson,MD,21204,410-321-0276,39.4114587,-76.6192304,No,No,,DC/MD,649
1429860783,Trader Joe's Coral Springs ,2796 N. University Drive,Coral Springs,FL,33065,954-227-3407,26.2650525,-80.2501582,Yes,No,,Florida,782
1429860783,Trader Joe's Annapolis ,160 F Jennifer Rd,Annapolis,MD,21401,410-573-0505,38.9889202,-76.540243,No,No,,DC/MD,650
1429860783,Trader Joe's Pembroke Pines ,11960 Pines Blvd,Pembroke Pines,FL,33026,954-432-0405,26.0058489,-80.3107778,Yes,No,,Florida,775
1429860783,Trader Joe's Williamsburg ,5000 Settlers Market Blvd,Williamsburg,VA,23188,757-259-2135,37.2771346,-76.7477849,Yes,No,,DC/VA,657
1429860783,Trader Joe's Davie ,2296 S University Dr,Davie,FL,33324,954-512-2968,26.0928399,-80.2519958,Yes,No,,Florida,778
1429860783,Trader Joe's Delray Beach ,1851 S Federal Highway #500,Delray Beach,FL,33483,561-278-1493,26.4389108,-80.0700877,Yes,No,,Florida,771
1429860783,Trader Joe's Boca Raton ,855 S Federal Hwy,Boca Raton,FL,33432,561-338-5031,26.3422503,-80.086579,Yes,No,,Florida,773
1429860783,Trader Joe's Fort Lauderdale ,1560 N Federal Hwy,Fort Lauderdale,FL,33304,954-537-3585,26.14812,-80.1189987,Yes,No,,Florida,776
1429860783,Trader Joe's Pinecrest ,9205 S Dixie Hwy,Miami,FL,33156,305-661-1432,25.6844073,-80.3125623,Yes,No,,Florida,770
1429860783,Trader Joe's Coral Gables ,211 S. Dixie Highway,Coral Gables,FL,33133,305-442-5402,25.7292643,-80.2580869,Yes,No,,Florida,781
1429860783,Trader Joe's Miami - Midtown ,3191 NE 1st Ave,Miami,FL,33137,786-422-0606,25.806877,-80.1926601,Yes,No,,Florida,794
1429860783,Trader Joe's Newport News ,12551 Jefferson Ave,Newport News,VA,23602,757-890-0235,37.1309371,-76.5164768,Yes,No,,DC/VA,656
1429860783,Trader Joe's Syracuse ,3422 Erie Blvd E,Syracuse,NY,13214,315-446-1629,43.0462423,-76.0706463,Yes,No,,Coastal New England/Upstate NY,537
1429860783,Trader Joe's Miami Beach ,1683 West Ave,Miami Beach,FL,33139,305-534-4951,25.791789,-80.142155,Yes,No,,Florida,779
1429860783,Trader Joe's Christiana ,2500 Fashion Center Blvd.,Newark,DE,19702,302-292-6825,39.671006,-75.6472659,No,No,,PA/MD/DE/NJ,759
1429860783,Trader Joe's Virginia Beach ,503 Hilltop Plaza,Virginia Beach,VA,23454,757-422-4840,36.8486112,-76.0247752,Yes,No,,DC/VA,660
1429860783,Trader Joe's Wilmington ,5605 Concord Pike,Wilmington,DE,19803,302-478-8494,39.8338327,-75.5417242,No,No,,PA/MD/DE/NJ,636
1429860783,Trader Joe's Wayne ,171 E Swedesford Rd,Wayne,PA,19087,610-225-0925,40.0734346,-75.4336403,No,No,,PA/MD/DE/NJ,632
1429860783,Trader Joe's Media ,12 E State St,Media,PA,19063,610-891-2752,39.9175588,-75.3888998,No,No,,PA/MD/DE/NJ,637
1429860783,Trader Joe's Ardmore ,112 Coulter Ave,Ardmore,PA,19003,610-658-0645,40.0072791,-75.2865954,No,No,,PA/MD/DE/NJ,635
1429860783,Trader Joe's North Wales ,1460 Bethlehem Pike,North Wales,PA,19454,215-646-5870,40.207844,-75.2235665,No,No,,PA/MD/DE/NJ,639
1429860783,Trader Joe's Philadelphia - Center City ,2121 Market St,Philadelphia,PA,19103,215-569-9282,39.9541809,-75.1759702,No,No,,PA/MD/DE/NJ,634
1429860783,Trader Joe's Arch St. ,1324 Arch St.,Philadelphia,PA,19107,215-563-2170,39.9541911,-75.1624335,No,No,,PA/MD/DE/NJ,618
1429860783,Trader Joe's Jenkintown ,933 Old York Rd,Jenkintown,PA,19046,215-885-5240,40.1084083,-75.1221983,No,No,,PA/MD/DE/NJ,633
1429860783,Trader Joe's Cherry Hill ,775 Haddonfield Rd,Cherry Hill,NJ,08002,856-488-0801,39.9289635,-75.0321847,No,No,,PA/MD/DE/NJ,613
1429860783,Trader Joe's Marlton ,300 P Route 73 S,Marlton,NJ,08053,856-988-3323,39.8903837,-74.9241654,No,No,,PA/MD/DE/NJ,631
1429860783,Trader Joe's Princeton ,3528 Brunswick Pike,Princeton,NJ,08540,609-897-0581,40.3106024,-74.6611769,Yes,Yes,,PA/MD/DE/NJ,607
1429860783,Trader Joe's Bridgewater ,315 Promenade Blvd,Bridgewater,NJ,08807,732-805-0268,40.5643651,-74.5554316,No,No,,PA/MD/DE/NJ,614
1429860783,Trader Joe's Denville ,3056 State Route 10 West,Denville,NJ,07834,973-537-3672,40.8661795,-74.5063192,No,No,,PA/MD/DE/NJ,617
1429860783,Trader Joe's North Brunswick ,869 US-1,North Brunswick,NJ,08902,732-993-1403,40.4628556,-74.4592496,No,No,,PA/MD/DE/NJ,612
1429860783,Trader Joe's Florham Park ,176 Columbia Turnpike,Florham Park,NJ,07932,973-377-0679,40.7891323,-74.3913684,No,No,,PA/MD/DE/NJ,604
1429860783,Trader Joe's Westfield ,155 Elm St,Westfield,NJ,07090,908-301-0910,40.6522247,-74.3499954,Yes,Yes,,PA/MD/DE/NJ,601
1429860783,Trader Joe's Millburn ,187 Millburn Ave,Millburn,NJ,07041,973-218-0912,40.7230026,-74.2961459,No,No,,PA/MD/DE/NJ,609
1429860783,Trader Joe's Freehold ,4331 Route 9 Unit 3,Freehold,NJ,07728,732-462-1539,40.2808983,-74.2936707,No,No,,NYBoroughs/NJ,590
1429860783,Trader Joe's Wayne ,910 Hamburg Turnpike,Wayne,NJ,07470,973-872-4604,40.9592844,-74.2304054,No,No,,NYBoroughs/NJ,603
1429860783,Trader Joe's Clifton ,259 Allwood Road,Clifton,NJ,07012,973-777-5020,40.8365302,-74.1513146,No,No,,NYBoroughs/NJ,610
1429860783,Trader Joe's Staten Island ,2385 Richmond Ave,Staten Island,NY,10314,718-370-1085,40.5896623,-74.1657412,Yes,No,,NYBoroughs/NJ,559
1429860783,Trader Joe's Middletown ,1425 NJ-35,Middletown Township,NJ,07748,,40.4030542,-74.122482,,,,NY Boroughs/NJ,591
1429860783,Trader Joe's Paramus ,404 Rt 17 N,Paramus,NJ,07652,201-265-9624,40.9483179,-74.0705862,No,No,,NYBoroughs/NJ,605
1429860783,Trader Joe's Brick ,110 Brick Plaza,Brick,NJ,08723,732-477-4781,40.0572433,-74.1408787,No,No,,NYBoroughs/NJ,615
1429860783,Trader Joe's Westwood ,20 Irvington St,Westwood,NJ,07675,201-263-0134,40.9931741,-74.0359794,No,No,,NYBoroughs/NJ,602
1429860783,Trader Joe's Hoboken ,1350 Willow Ave.,Hoboken,NJ,07030,201-714-4790,40.7536747,-74.0299492,No,No,,NYBoroughs/NJ,611
1429860783,Trader Joe's Shrewsbury ,1031 Broad St,Shrewsbury,NJ,07702,732-389-2535,40.3167946,-74.0615901,No,No,,NYBoroughs/NJ,608
1429860783,Trader Joe's SoHo ,233 Spring Street,New York,NY,10013,212-691-2721,40.7256743,-74.0047294,Yes,No,,Manhattan,539
1429860783,Trader Joe's Chelsea ,675 6th Ave,New York,NY,10010,212-255-2106,40.7420901,-73.9941211,Yes,No,,Manhattan,543
1429860783,Trader Joe's Brooklyn ,130 Court St,Brooklyn,NY,11201,718-246-8460,40.6895837,-73.9928699,Yes,No,,NY Boroughs/NJ,558
1429860783,Trader Joe's Union Square ,142 E 14th St,New York,NY,10003,212-529-4612,40.733371,-73.9878966,Yes,No,,Manhattan,540
1429860783,Trader Joe's 72nd & Broadway ,2073 Broadway,New York,NY,10023,212-799-0028,40.778552,-73.9822648,Yes,No,,Manhattan,542
1429860783,Trader Joe's Essex Crossing ,400 Grand St. (Cellar),New York,NY,10002,212-477-8340,40.7161413,-73.9867686,Yes,No,,Manhattan,538
1429860783,Trader Joe's Edgewater ,715 River Rd,Edgewater,NJ,07020,201-945-5932,40.8196686,-73.9775851,No,No,,NYBoroughs/NJ,606
1429860783,Trader Joe's East Village ,436 East 14th St,New York,NY,10009,212-777-9412,40.730446,-73.9809993,Yes,No,,Manhattan,546
1429860783,Trader Joe's New York - Murray Hill ,200 E 32nd St,New York,NY,10016,212-889-3279,40.7439882,-73.9790839,Yes,No,,Manhattan,544
1429860783,Trader Joe's Brooklyn - City Point ,445 Gold St,Brooklyn,NY,11201,718-243-0107,40.6909912,-73.9829165,Yes,No,,NY Boroughs/NJ,547
1429860783,Trader Joe's Upper West Side ,670 Columbus Ave,New York,NY,10025,212-678-1680,40.7907104,-73.9695098,Yes,No,,Manhattan,545
1429860783,Trader Joe's Harlem ,123 W 125th St,Harlem,NY,10027,,40.8138912,-73.9624327,Yes,No,,NY Boroughs/NJ,576
1429860783,Trader Joe's Upper East Side - Bridgemarket ,405 E. 59th Street,New York,NY,10022,212-935-3870,40.7596592,-73.9615376,Yes,No,,Manhattan,571
1429860783,Trader Joe's Brooklyn - Williamsburg ,200 Kent Ave,Brooklyn,NY,11249,718-218-7315,40.7177156,-73.9646799,Yes,No,,NY Boroughs/NJ,548
1429860783,Trader Joe's Long Island City ,22-43 Jackson Ave,Queens,NY,11101,718-472-2672,40.7458383,-73.9461982,Yes,No,,NYBoroughs/NJ,565
1429860783,Trader Joe's Colonie/Albany ,79 Wolf Rd,Colonie,NY,12205,518-482-4538,42.7141625,-73.8120389,Yes,No,,MetroWest/Boston,535
1429860783,Trader Joe's Halfmoon ,3 Halfmoon Crossing Blvd,Halfmoon,NY,12065,518-383-5015,42.8591509,-73.7653061,Yes,No,,MetroWest/Boston,574
1429860783,Trader Joe's Yorktown ,3240 Crompond Road,Yorktown,NY,10598,914-737-1460,41.2917236,-73.8248107,Yes,No,,"CT/Long Island, Westchester, NJ",567
1429860783,Trader Joe's Rego Park ,9030 Metropolitan Ave,Queens,NY,11374,718-275-1791,40.710916,-73.8582626,Yes,No,,NYBoroughs/NJ,557
1429860783,Trader Joe's Forest Hills ,69-65 Yellowstone Blvd,Queens,NY,11375,718-544-8589,40.7300422,-73.8503722,Yes,No,,NY Boroughs/NJ,578
1429860783,Trader Joe's Scarsdale ,727 White Plains Rd,Scarsdale,NY,10583,914-472-2988,40.9723375,-73.80487,Yes,No,,"CT/Long Island, Westchester, NJ",531
1429860783,Trader Joe's Hartsdale ,215 N Central Ave,Hartsdale,NY,10530,914-997-1960,41.0255446,-73.7934729,Yes,No,,"CT/Long Island, Westchester, NJ",533
1429860783,Trader Joe's Larchmont ,1260 Boston Post Rd,Larchmont,NY,10538,914-833-9112,40.9383639,-73.7464526,Yes,No,,"CT/Long Island, Westchester, NJ",532
