"数据年月"	,"商品编码"	,"商品名称"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"注册地编码"	,"注册地名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"201710	"	,"65050099	"	,"针织的帽类及用成匹的花边、毡呢或其他纺织物制成的帽类	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1500	"	,"个	"	,"146	"	,"千克	"	,"20,488	"	,
"201701	"	,"66011000	"	,"庭园用伞及类似伞	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"270	"	,"千克	"	,"8	"	,"把	"	,"520	"	,
"201701	"	,"66019100	"	,"折叠伞	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2571	"	,"千克	"	,"2721	"	,"把	"	,"20,658	"	,
"201701	"	,"66019900	"	,"其他雨伞及阳伞	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"17562	"	,"千克	"	,"18399	"	,"把	"	,"157,750	"	,
"201701	"	,"67021000	"	,"塑料制人造花、叶、果实及其零件和制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"16012	"	,"千克	"	,"0	"	,"?	"	,"554,860	"	,
"201702	"	,"67021000	"	,"塑料制人造花、叶、果实及其零件和制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"12639	"	,"千克	"	,"0	"	,"?	"	,"499,698	"	,
"201703	"	,"67021000	"	,"塑料制人造花、叶、果实及其零件和制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4848	"	,"千克	"	,"0	"	,"?	"	,"88,208	"	,
"201701	"	,"67029030	"	,"化纤制人造花、叶、果实及其零件和制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3800	"	,"千克	"	,"0	"	,"?	"	,"11,200	"	,
"201702	"	,"67029030	"	,"化纤制人造花、叶、果实及其零件和制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"28529	"	,"千克	"	,"0	"	,"?	"	,"1,751,227	"	,
"201703	"	,"67029030	"	,"化纤制人造花、叶、果实及其零件和制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1744	"	,"千克	"	,"0	"	,"?	"	,"73,944	"	,
"201701	"	,"67029090	"	,"未列名材料制人造花、叶等及其零件和制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"51052	"	,"千克	"	,"0	"	,"?	"	,"2,943,539	"	,
"201702	"	,"67029090	"	,"未列名材料制人造花、叶等及其零件和制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2323	"	,"千克	"	,"0	"	,"?	"	,"1,370	"	,
"201703	"	,"67029090	"	,"未列名材料制人造花、叶等及其零件和制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4401	"	,"千克	"	,"0	"	,"?	"	,"8,507	"	,
"201704	"	,"67029090	"	,"未列名材料制人造花、叶等及其零件和制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"9648	"	,"千克	"	,"0	"	,"?	"	,"396,533	"	,
"201712	"	,"67029090	"	,"未列名材料制人造花、叶等及其零件和制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"16471	"	,"千克	"	,"0	"	,"?	"	,"1,971,849	"	,
"201701	"	,"67030000	"	,"经加工的人发；作假发及类似品用的羊毛等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"101	"	,"千克	"	,"0	"	,"?	"	,"26,075	"	,
"201708	"	,"67041900	"	,"合成纺织材料制假发,胡须,眉毛及睫毛等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3710	"	,"千克	"	,"0	"	,"?	"	,"289,380	"	,
"201701	"	,"67042000	"	,"人发制假发,胡须,眉毛,睫毛及其他人发制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2090	"	,"千克	"	,"0	"	,"?	"	,"424,700	"	,
"201702	"	,"67042000	"	,"人发制假发,胡须,眉毛,睫毛及其他人发制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2970	"	,"千克	"	,"0	"	,"?	"	,"530,500	"	,
"201704	"	,"67042000	"	,"人发制假发,胡须,眉毛,睫毛及其他人发制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4270	"	,"千克	"	,"0	"	,"?	"	,"867,400	"	,
"201705	"	,"67042000	"	,"人发制假发,胡须,眉毛,睫毛及其他人发制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"115	"	,"千克	"	,"0	"	,"?	"	,"24,130	"	,
"201706	"	,"67042000	"	,"人发制假发,胡须,眉毛,睫毛及其他人发制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3020	"	,"千克	"	,"0	"	,"?	"	,"529,200	"	,
"201707	"	,"67042000	"	,"人发制假发,胡须,眉毛,睫毛及其他人发制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"958	"	,"千克	"	,"0	"	,"?	"	,"197,876	"	,
"201708	"	,"67042000	"	,"人发制假发,胡须,眉毛,睫毛及其他人发制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4397	"	,"千克	"	,"0	"	,"?	"	,"612,105	"	,
"201709	"	,"67042000	"	,"人发制假发,胡须,眉毛,睫毛及其他人发制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2168	"	,"千克	"	,"0	"	,"?	"	,"447,618	"	,
"201710	"	,"67042000	"	,"人发制假发,胡须,眉毛,睫毛及其他人发制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4525	"	,"千克	"	,"0	"	,"?	"	,"921,345	"	,
"201711	"	,"67042000	"	,"人发制假发,胡须,眉毛,睫毛及其他人发制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3478	"	,"千克	"	,"0	"	,"?	"	,"884,010	"	,
"201712	"	,"67042000	"	,"人发制假发,胡须,眉毛,睫毛及其他人发制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6728	"	,"千克	"	,"0	"	,"?	"	,"1,755,455	"	,
"201702	"	,"68042210	"	,"其他粘聚磨料或陶瓷制砂轮及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7180	"	,"千克	"	,"0	"	,"?	"	,"329,200	"	,
"201702	"	,"68043090	"	,"其他手用磨石及抛光石	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1623	"	,"千克	"	,"0	"	,"?	"	,"4,058	"	,
"201703	"	,"68043090	"	,"其他手用磨石及抛光石	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1418	"	,"千克	"	,"0	"	,"?	"	,"19,470	"	,
"201707	"	,"68051000	"	,"砂布	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"108	"	,
"201708	"	,"68051000	"	,"砂布	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"8	"	,
"201702	"	,"68052000	"	,"砂纸	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"350	"	,"千克	"	,"0	"	,"?	"	,"14,280	"	,
"201702	"	,"68053000	"	,"以其他材料为底的天然或人造研磨料	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"710	"	,"千克	"	,"0	"	,"?	"	,"41,600	"	,
"201702	"	,"68109990	"	,"未列名水泥、混凝土或人造石制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3544	"	,"千克	"	,"0	"	,"?	"	,"21,264	"	,
"201703	"	,"68109990	"	,"未列名水泥、混凝土或人造石制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"88850	"	,"千克	"	,"0	"	,"?	"	,"319,898	"	,
"201704	"	,"68109990	"	,"未列名水泥、混凝土或人造石制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"16340	"	,"千克	"	,"0	"	,"?	"	,"15,809	"	,
"201712	"	,"68109990	"	,"未列名水泥、混凝土或人造石制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"32589	"	,"千克	"	,"0	"	,"?	"	,"128,444	"	,
"201701	"	,"69101000	"	,"瓷制固定卫生设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"30	"	,"千克	"	,"10	"	,"件	"	,"540	"	,
"201702	"	,"69101000	"	,"瓷制固定卫生设备	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"23	"	,"千克	"	,"2	"	,"件	"	,"345	"	,
"201701	"	,"69111019	"	,"其他瓷制餐具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"14838	"	,"千克	"	,"0	"	,"?	"	,"28,283	"	,
"201702	"	,"69111019	"	,"其他瓷制餐具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"39582	"	,"千克	"	,"0	"	,"?	"	,"53,881	"	,
"201703	"	,"69111019	"	,"其他瓷制餐具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1860	"	,"千克	"	,"0	"	,"?	"	,"48,000	"	,
"201701	"	,"69111029	"	,"瓷制其他厨房器具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"14041	"	,"千克	"	,"0	"	,"?	"	,"85,223	"	,
"201702	"	,"69119000	"	,"其他家用或盥洗用瓷器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"388	"	,"千克	"	,"0	"	,"?	"	,"4,656	"	,
"201712	"	,"69119000	"	,"其他家用或盥洗用瓷器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1838	"	,"千克	"	,"0	"	,"?	"	,"64,698	"	,
"201701	"	,"69131000	"	,"瓷制塑像及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1349	"	,"千克	"	,"0	"	,"?	"	,"18,280	"	,
"201702	"	,"69131000	"	,"瓷制塑像及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"13394	"	,"千克	"	,"0	"	,"?	"	,"293,537	"	,
"201701	"	,"69141000	"	,"未列名瓷制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"183201	"	,"千克	"	,"0	"	,"?	"	,"4,722,692	"	,
"201702	"	,"69141000	"	,"未列名瓷制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"61302	"	,"千克	"	,"0	"	,"?	"	,"1,621,662	"	,
"201702	"	,"70091000	"	,"车辆后视镜	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1300	"	,"千克	"	,"0	"	,"?	"	,"23,400	"	,
"201701	"	,"70099200	"	,"已镶框玻璃镜	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2251	"	,"千克	"	,"0	"	,"?	"	,"65,404	"	,
"201702	"	,"70099200	"	,"已镶框玻璃镜	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1801	"	,"千克	"	,"0	"	,"?	"	,"26,210	"	,
"201707	"	,"70099200	"	,"已镶框玻璃镜	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3504	"	,"千克	"	,"0	"	,"?	"	,"148,920	"	,
"201703	"	,"70101000	"	,"玻璃制安瓿	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8760	"	,"千克	"	,"0	"	,"?	"	,"91,861	"	,
"201702	"	,"70109010	"	,"玻璃制坛、瓶、缸、罐等容器,容量＞1L	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"12540	"	,"千克	"	,"0	"	,"?	"	,"226,332	"	,
"201702	"	,"70109020	"	,"玻璃制坛、瓶、缸等容器,0.33L＜容量≤1L	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"12723	"	,"千克	"	,"0	"	,"?	"	,"199,692	"	,
"201701	"	,"70109090	"	,"玻璃制坛、瓶、缸等容器,容量≤0.15L	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7081	"	,"千克	"	,"0	"	,"?	"	,"20,876	"	,
"201701	"	,"70132800	"	,"其他玻璃高脚杯	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4642	"	,"千克	"	,"0	"	,"?	"	,"3,606	"	,
"201703	"	,"70132800	"	,"其他玻璃高脚杯	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"820	"	,"千克	"	,"0	"	,"?	"	,"38,448	"	,
"201701	"	,"70134100	"	,"铅晶质玻璃制餐桌或厨房用器皿	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1282	"	,"千克	"	,"0	"	,"?	"	,"17,948	"	,
"201703	"	,"70134100	"	,"铅晶质玻璃制餐桌或厨房用器皿	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"870	"	,"千克	"	,"0	"	,"?	"	,"17,400	"	,
"201701	"	,"70139900	"	,"其他玻璃盥洗室、办公室、室内装饰等器皿	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2158	"	,"千克	"	,"0	"	,"?	"	,"23,982	"	,
"201702	"	,"70139900	"	,"其他玻璃盥洗室、办公室、室内装饰等器皿	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1456	"	,"千克	"	,"0	"	,"?	"	,"54,599	"	,
"201702	"	,"70179000	"	,"其他实验室、卫生及配药用玻璃器皿	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8760	"	,"千克	"	,"0	"	,"?	"	,"139,422	"	,
"201701	"	,"70189000	"	,"玻璃眼；灯工方法制作的玻璃塑像等装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"13206	"	,"千克	"	,"0	"	,"?	"	,"169,317	"	,
"201703	"	,"70189000	"	,"玻璃眼；灯工方法制作的玻璃塑像等装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8452	"	,"千克	"	,"0	"	,"?	"	,"125,232	"	,
"201701	"	,"70200091	"	,"保温瓶或其他保温容器用的玻璃胆	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"202	"	,"千克	"	,"1100	"	,"个	"	,"16,500	"	,
"201701	"	,"70200099	"	,"其他非工业用玻璃制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"17186	"	,"千克	"	,"0	"	,"?	"	,"197,639	"	,
"201702	"	,"70200099	"	,"其他非工业用玻璃制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6506	"	,"千克	"	,"0	"	,"?	"	,"84,578	"	,
"201701	"	,"71171900	"	,"贱金属制其他仿首饰	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1438	"	,"千克	"	,"0	"	,"?	"	,"20,276	"	,
"201701	"	,"71179000	"	,"未列名仿首饰	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"9283	"	,"千克	"	,"0	"	,"?	"	,"175,154	"	,
"201702	"	,"71179000	"	,"未列名仿首饰	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4904	"	,"千克	"	,"0	"	,"?	"	,"137,312	"	,
"201702	"	,"73102190	"	,"其他焊边或卷边接合的钢铁罐,容积＜50l	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5331	"	,"千克	"	,"0	"	,"?	"	,"99,432	"	,
"201701	"	,"73102990	"	,"其他盛装物料用钢铁容器,容积＜50L	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"718	"	,"千克	"	,"0	"	,"?	"	,"2,808	"	,
"201702	"	,"73121000	"	,"非绝缘的钢铁绞股线、绳、缆	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1880	"	,"千克	"	,"0	"	,"?	"	,"14,000	"	,
"201701	"	,"73158900	"	,"未列名钢铁链	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90	"	,"千克	"	,"0	"	,"?	"	,"2,024	"	,
"201702	"	,"73170000	"	,"钢铁制钉、平头钉、图钉、波纹钉、U形钉等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"70930	"	,"千克	"	,"0	"	,"?	"	,"1,290,679	"	,
"201703	"	,"73170000	"	,"钢铁制钉、平头钉、图钉、波纹钉、U形钉等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"24917	"	,"千克	"	,"0	"	,"?	"	,"142,028	"	,
"201701	"	,"73181400	"	,"自攻螺钉	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5970	"	,"千克	"	,"0	"	,"?	"	,"85,272	"	,
"201701	"	,"73181590	"	,"其他螺钉及螺栓,抗拉强度在800兆帕以下	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1039	"	,"千克	"	,"0	"	,"?	"	,"3,415	"	,
"201710	"	,"73181590	"	,"其他螺钉及螺栓,抗拉强度在800兆帕以下	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"328	"	,
"201702	"	,"73181600	"	,"螺母	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2460	"	,"千克	"	,"0	"	,"?	"	,"1,293	"	,
"201703	"	,"73181600	"	,"螺母	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4	"	,"千克	"	,"0	"	,"?	"	,"3,500	"	,
"201701	"	,"73181900	"	,"其他钢铁制螺纹制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"183	"	,"千克	"	,"0	"	,"?	"	,"183	"	,
"201702	"	,"73182100	"	,"弹簧垫圈及其他防松垫圈	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"34380	"	,"千克	"	,"0	"	,"?	"	,"647,427	"	,
"201704	"	,"73182300	"	,"铆钉	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"10	"	,"千克	"	,"0	"	,"?	"	,"100	"	,
"201703	"	,"73194010	"	,"钢铁制安全别针	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"256	"	,"千克	"	,"0	"	,"?	"	,"1,500	"	,
"201709	"	,"73202090	"	,"其他钢铁螺旋弹簧	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"835	"	,
"201702	"	,"73209090	"	,"未列名钢铁弹簧	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4135	"	,"千克	"	,"0	"	,"?	"	,"26,000	"	,
"201701	"	,"73211100	"	,"用气体等燃料的钢铁制家用炊事器具及加热板	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"734	"	,"千克	"	,"150	"	,"个	"	,"11,007	"	,
"201702	"	,"73211100	"	,"用气体等燃料的钢铁制家用炊事器具及加热板	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"11300	"	,"千克	"	,"6132	"	,"个	"	,"325,440	"	,
"201703	"	,"73211100	"	,"用气体等燃料的钢铁制家用炊事器具及加热板	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7702	"	,"千克	"	,"1970	"	,"个	"	,"281,780	"	,
"201701	"	,"73219000	"	,"品目7321的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3465	"	,"千克	"	,"0	"	,"?	"	,"177,500	"	,
"201703	"	,"73219000	"	,"品目7321的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"18	"	,"千克	"	,"0	"	,"?	"	,"22	"	,
"201702	"	,"73231000	"	,"钢铁丝绒、擦锅器及洗刷擦光块垫、手套等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"103	"	,"千克	"	,"0	"	,"?	"	,"2,195	"	,
"201703	"	,"73231000	"	,"钢铁丝绒、擦锅器及洗刷擦光块垫、手套等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5665	"	,"千克	"	,"0	"	,"?	"	,"37,863	"	,
"201712	"	,"73239100	"	,"未搪瓷铸铁制餐桌、厨房等家用器具及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2250	"	,"千克	"	,"0	"	,"?	"	,"128,250	"	,
"201701	"	,"73239300	"	,"不锈钢制餐桌、厨房或其他家用器具及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"18519	"	,"千克	"	,"0	"	,"?	"	,"386,067	"	,
"201702	"	,"73239300	"	,"不锈钢制餐桌、厨房或其他家用器具及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"25418	"	,"千克	"	,"0	"	,"?	"	,"584,863	"	,
"201703	"	,"73239300	"	,"不锈钢制餐桌、厨房或其他家用器具及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4325	"	,"千克	"	,"0	"	,"?	"	,"118,468	"	,
"201702	"	,"73239490	"	,"未列已搪瓷钢铁制餐桌、厨房家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4521	"	,"千克	"	,"0	"	,"?	"	,"103,983	"	,
"201703	"	,"73239490	"	,"未列已搪瓷钢铁制餐桌、厨房家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"16189	"	,"千克	"	,"0	"	,"?	"	,"318,396	"	,
"201701	"	,"73239900	"	,"其他未搪瓷钢铁餐桌、厨房等家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"123	"	,"千克	"	,"0	"	,"?	"	,"8,038	"	,
"201702	"	,"73239900	"	,"其他未搪瓷钢铁餐桌、厨房等家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"12248	"	,"千克	"	,"0	"	,"?	"	,"243,406	"	,
"201703	"	,"73239900	"	,"其他未搪瓷钢铁餐桌、厨房等家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"23155	"	,"千克	"	,"0	"	,"?	"	,"395,250	"	,
"201704	"	,"73239900	"	,"其他未搪瓷钢铁餐桌、厨房等家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"620	"	,"千克	"	,"0	"	,"?	"	,"3,900	"	,
"201701	"	,"73241000	"	,"不锈钢洗涤槽及脸盆	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"34401	"	,"千克	"	,"0	"	,"?	"	,"795,969	"	,
"201701	"	,"73249000	"	,"未列名钢铁制卫生器具,包括零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"11084	"	,"千克	"	,"0	"	,"?	"	,"308,230	"	,
"201702	"	,"73249000	"	,"未列名钢铁制卫生器具,包括零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"19554	"	,"千克	"	,"0	"	,"?	"	,"140,832	"	,
"201703	"	,"73262010	"	,"工业用钢铁丝制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"98	"	,"千克	"	,"0	"	,"?	"	,"65	"	,
"201704	"	,"73269019	"	,"其他工业用钢铁制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"130	"	,"千克	"	,"0	"	,"?	"	,"883	"	,
"201701	"	,"73269090	"	,"未列名非工业用钢铁制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7056	"	,"千克	"	,"0	"	,"?	"	,"67,777	"	,
"201702	"	,"73269090	"	,"未列名非工业用钢铁制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"31363	"	,"千克	"	,"0	"	,"?	"	,"515,106	"	,
"201703	"	,"73269090	"	,"未列名非工业用钢铁制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7753	"	,"千克	"	,"0	"	,"?	"	,"123,927	"	,
"201702	"	,"74182000	"	,"铜制卫生器具及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"144	"	,"千克	"	,"0	"	,"?	"	,"6,048	"	,
"201702	"	,"74199999	"	,"未列名非工业用铜制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"184	"	,"千克	"	,"0	"	,"?	"	,"7,728	"	,
"201706	"	,"76011010	"	,"含铝量≥99.95%的未锻轧非合金铝	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3889	"	,"千克	"	,"0	"	,"?	"	,"13,612	"	,
"201708	"	,"76011010	"	,"含铝量≥99.95%的未锻轧非合金铝	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20204	"	,"千克	"	,"0	"	,"?	"	,"71,114	"	,
"201702	"	,"76051100	"	,"最大截面尺寸超过7毫米的非合金铝丝	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7547	"	,"千克	"	,"0	"	,"?	"	,"28,609	"	,
"201706	"	,"76051100	"	,"最大截面尺寸超过7毫米的非合金铝丝	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8512	"	,"千克	"	,"0	"	,"?	"	,"33,360	"	,
"201702	"	,"76052100	"	,"最大截面尺寸超过7毫米的铝合金丝	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20	"	,"千克	"	,"0	"	,"?	"	,"53	"	,
"201701	"	,"76169990	"	,"其他非工业用铝制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"9089	"	,"千克	"	,"0	"	,"?	"	,"117,320	"	,
"201702	"	,"76169990	"	,"其他非工业用铝制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"688	"	,"千克	"	,"0	"	,"?	"	,"16,000	"	,
"201701	"	,"79070090	"	,"其他锌制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1612	"	,"千克	"	,"0	"	,"?	"	,"42,609	"	,
"201702	"	,"79070090	"	,"其他锌制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"50	"	,"千克	"	,"0	"	,"?	"	,"3,450	"	,
"201704	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20000	"	,"千克	"	,"0	"	,"?	"	,"276,700	"	,
"201705	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"40000	"	,"千克	"	,"0	"	,"?	"	,"653,600	"	,
