"数据年月"	,"商品编码"	,"商品名称"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"注册地编码"	,"注册地名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"202007	"	,"73239900	"	,"其他未搪瓷钢铁餐桌、厨房等家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5258	"	,"千克	"	,"0	"	,"?	"	,"208,224	"	,
"202008	"	,"73239900	"	,"其他未搪瓷钢铁餐桌、厨房等家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8140	"	,"千克	"	,"0	"	,"?	"	,"169,514	"	,
"202009	"	,"73239900	"	,"其他未搪瓷钢铁餐桌、厨房等家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"981	"	,"千克	"	,"0	"	,"?	"	,"37,324	"	,
"202010	"	,"73239900	"	,"其他未搪瓷钢铁餐桌、厨房等家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"22829	"	,"千克	"	,"0	"	,"?	"	,"751,058	"	,
"202011	"	,"73239900	"	,"其他未搪瓷钢铁餐桌、厨房等家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3715	"	,"千克	"	,"0	"	,"?	"	,"123,212	"	,
"202012	"	,"73239900	"	,"其他未搪瓷钢铁餐桌、厨房等家用器具及零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1725	"	,"千克	"	,"0	"	,"?	"	,"96,945	"	,
"202010	"	,"73241000	"	,"不锈钢洗涤槽及脸盆	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5776	"	,"千克	"	,"0	"	,"?	"	,"272,617	"	,
"202011	"	,"73241000	"	,"不锈钢洗涤槽及脸盆	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1567	"	,"千克	"	,"0	"	,"?	"	,"83,364	"	,
"202008	"	,"73249000	"	,"未列名钢铁制卫生器具,包括零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2919	"	,"千克	"	,"0	"	,"?	"	,"44,264	"	,
"202009	"	,"73249000	"	,"未列名钢铁制卫生器具,包括零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2784	"	,"千克	"	,"0	"	,"?	"	,"102,614	"	,
"202010	"	,"73249000	"	,"未列名钢铁制卫生器具,包括零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3943	"	,"千克	"	,"0	"	,"?	"	,"286,916	"	,
"202011	"	,"73249000	"	,"未列名钢铁制卫生器具,包括零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1582	"	,"千克	"	,"0	"	,"?	"	,"17,579	"	,
"202010	"	,"73262090	"	,"其他钢铁丝制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"51	"	,"千克	"	,"0	"	,"?	"	,"2,989	"	,
"202012	"	,"73262090	"	,"其他钢铁丝制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2340	"	,"千克	"	,"0	"	,"?	"	,"99,684	"	,
"202006	"	,"73269090	"	,"未列名非工业用钢铁制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1292	"	,"千克	"	,"0	"	,"?	"	,"182,193	"	,
"202007	"	,"73269090	"	,"未列名非工业用钢铁制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"17424	"	,"千克	"	,"0	"	,"?	"	,"109,805	"	,
"202008	"	,"73269090	"	,"未列名非工业用钢铁制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2666	"	,"千克	"	,"0	"	,"?	"	,"54,008	"	,
"202009	"	,"73269090	"	,"未列名非工业用钢铁制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6973	"	,"千克	"	,"0	"	,"?	"	,"204,775	"	,
"202010	"	,"73269090	"	,"未列名非工业用钢铁制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"80992	"	,"千克	"	,"0	"	,"?	"	,"1,416,456	"	,
"202011	"	,"73269090	"	,"未列名非工业用钢铁制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"24918	"	,"千克	"	,"0	"	,"?	"	,"520,121	"	,
"202007	"	,"74181090	"	,"其他餐桌、厨房或其他家用铜制器具及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"650	"	,"千克	"	,"0	"	,"?	"	,"85,000	"	,
"202010	"	,"74181090	"	,"其他餐桌、厨房或其他家用铜制器具及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"42	"	,"千克	"	,"0	"	,"?	"	,"1,680	"	,
"202007	"	,"74182000	"	,"铜制卫生器具及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"113	"	,"千克	"	,"0	"	,"?	"	,"7,585	"	,
"202010	"	,"74182000	"	,"铜制卫生器具及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"75	"	,"千克	"	,"0	"	,"?	"	,"3,375	"	,
"202011	"	,"74182000	"	,"铜制卫生器具及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"235	"	,"千克	"	,"0	"	,"?	"	,"23,030	"	,
"202010	"	,"74199999	"	,"未列名非工业用铜制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2079	"	,"千克	"	,"0	"	,"?	"	,"99,792	"	,
"202007	"	,"75089090	"	,"其他非工业用镍制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"78	"	,"千克	"	,"0	"	,"?	"	,"7,200	"	,
"202012	"	,"76011010	"	,"含铝量≥99.95%的未锻轧非合金铝	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"14980	"	,"千克	"	,"0	"	,"?	"	,"61,899	"	,
"202012	"	,"76061199	"	,"其他非合金铝矩形板、片,厚度＞0.2mm	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8478	"	,"千克	"	,"0	"	,"?	"	,"47,477	"	,
"202006	"	,"76072000	"	,"有衬背铝箔	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"32	"	,"千克	"	,"0	"	,"?	"	,"486	"	,
"202010	"	,"76101000	"	,"铝制门窗及其框架、门槛	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2475	"	,"千克	"	,"0	"	,"?	"	,"188,100	"	,
"202009	"	,"76109000	"	,"其他铝制结构体；铝结构体用部件及加工铝材	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1719	"	,"千克	"	,"0	"	,"?	"	,"99,564	"	,
"202009	"	,"76151090	"	,"其他铝制餐桌、厨房或其他家用器具及其零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"209	"	,"千克	"	,"0	"	,"?	"	,"4,180	"	,
"202006	"	,"76169990	"	,"其他非工业用铝制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"100	"	,"千克	"	,"0	"	,"?	"	,"542	"	,
"202007	"	,"76169990	"	,"其他非工业用铝制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"92	"	,"千克	"	,"0	"	,"?	"	,"414	"	,
"202008	"	,"76169990	"	,"其他非工业用铝制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2640	"	,"千克	"	,"0	"	,"?	"	,"26,400	"	,
"202009	"	,"76169990	"	,"其他非工业用铝制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"9590	"	,"千克	"	,"0	"	,"?	"	,"289,605	"	,
"202010	"	,"76169990	"	,"其他非工业用铝制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"23630	"	,"千克	"	,"0	"	,"?	"	,"420,727	"	,
"202011	"	,"76169990	"	,"其他非工业用铝制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1912	"	,"千克	"	,"0	"	,"?	"	,"1,173	"	,
"202009	"	,"79070090	"	,"其他锌制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"753	"	,"千克	"	,"0	"	,"?	"	,"39,081	"	,
"202010	"	,"79070090	"	,"其他锌制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"187	"	,"千克	"	,"0	"	,"?	"	,"30,000	"	,
"202001	"	,"81122100	"	,"未锻轧铬；粉末	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20000	"	,"千克	"	,"0	"	,"?	"	,"142,050	"	,
"202004	"	,"81122100	"	,"未锻轧铬；粉末	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"40000	"	,"千克	"	,"0	"	,"?	"	,"276,120	"	,
"202001	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20000	"	,"千克	"	,"0	"	,"?	"	,"266,800	"	,
"202002	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20000	"	,"千克	"	,"0	"	,"?	"	,"266,800	"	,
"202003	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"40000	"	,"千克	"	,"0	"	,"?	"	,"533,900	"	,
"202004	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20000	"	,"千克	"	,"0	"	,"?	"	,"266,750	"	,
"202005	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20000	"	,"千克	"	,"0	"	,"?	"	,"267,200	"	,
"202006	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20000	"	,"千克	"	,"0	"	,"?	"	,"266,950	"	,
"202007	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"40000	"	,"千克	"	,"0	"	,"?	"	,"532,450	"	,
"202008	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20000	"	,"千克	"	,"0	"	,"?	"	,"266,000	"	,
"202009	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"40000	"	,"千克	"	,"0	"	,"?	"	,"530,920	"	,
"202011	"	,"81122900	"	,"锻轧铬及铬制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"15000	"	,"千克	"	,"0	"	,"?	"	,"210,750	"	,
"202009	"	,"82011000	"	,"锹及铲	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"241	"	,"千克	"	,"200	"	,"把	"	,"90	"	,
"202010	"	,"82011000	"	,"锹及铲	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"267	"	,"千克	"	,"750	"	,"把	"	,"1,500	"	,
"202006	"	,"82032000	"	,"钳子（包括剪钳）、镊子及类似工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94	"	,"千克	"	,"4500	"	,"把	"	,"4,500	"	,
"202009	"	,"82032000	"	,"钳子（包括剪钳）、镊子及类似工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"216	"	,"千克	"	,"304	"	,"把	"	,"2,160	"	,
"202010	"	,"82032000	"	,"钳子（包括剪钳）、镊子及类似工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1265	"	,"千克	"	,"62454	"	,"把	"	,"62,514	"	,
"202009	"	,"82052000	"	,"锤子	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"340	"	,"千克	"	,"864	"	,"个	"	,"6,120	"	,
"202008	"	,"82054000	"	,"螺丝刀	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"69	"	,"千克	"	,"180	"	,"个	"	,"1,449	"	,
"202009	"	,"82054000	"	,"螺丝刀	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"682	"	,"千克	"	,"2400	"	,"个	"	,"15,686	"	,
"202006	"	,"82055100	"	,"其他家用手工工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"261	"	,"千克	"	,"426	"	,"个	"	,"2,146	"	,
"202007	"	,"82055100	"	,"其他家用手工工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3995	"	,"千克	"	,"25408	"	,"个	"	,"44,094	"	,
"202008	"	,"82055100	"	,"其他家用手工工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"44	"	,"千克	"	,"306	"	,"个	"	,"836	"	,
"202009	"	,"82055100	"	,"其他家用手工工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1618	"	,"千克	"	,"11443	"	,"个	"	,"83,502	"	,
"202010	"	,"82055100	"	,"其他家用手工工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"14473	"	,"千克	"	,"117505	"	,"个	"	,"457,049	"	,
"202011	"	,"82055100	"	,"其他家用手工工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3420	"	,"千克	"	,"30636	"	,"个	"	,"97,438	"	,
"202006	"	,"82055900	"	,"其他手工工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"482	"	,"千克	"	,"680	"	,"个	"	,"30,600	"	,
"202008	"	,"82055900	"	,"其他手工工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"950	"	,"千克	"	,"130	"	,"个	"	,"76,000	"	,
"202009	"	,"82055900	"	,"其他手工工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1084	"	,"千克	"	,"2180	"	,"个	"	,"1,162	"	,
"202010	"	,"82055900	"	,"其他手工工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1963	"	,"千克	"	,"5104	"	,"个	"	,"9,164	"	,
"202009	"	,"82059000	"	,"砧、轻便锻炉；带支架的手摇或脚踏砂轮；由本品目项下两个或多个子目所列物品组成的成套货品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"393	"	,"千克	"	,"0	"	,"?	"	,"786	"	,
"202010	"	,"82059000	"	,"砧、轻便锻炉；带支架的手摇或脚踏砂轮；由本品目项下两个或多个子目所列物品组成的成套货品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1971	"	,"千克	"	,"0	"	,"?	"	,"1,449	"	,
"202011	"	,"82059000	"	,"砧、轻便锻炉；带支架的手摇或脚踏砂轮；由本品目项下两个或多个子目所列物品组成的成套货品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"600	"	,"千克	"	,"0	"	,"?	"	,"23,400	"	,
"202006	"	,"82060000	"	,"8202至8205中不同编码工具组成的零售套装件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"830	"	,"千克	"	,"0	"	,"?	"	,"4,792	"	,
"202009	"	,"82060000	"	,"8202至8205中不同编码工具组成的零售套装件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"6406	"	,"千克	"	,"0	"	,"?	"	,"69,874	"	,
"202010	"	,"82060000	"	,"8202至8205中不同编码工具组成的零售套装件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1219	"	,"千克	"	,"0	"	,"?	"	,"47,541	"	,
"202007	"	,"82071910	"	,"带金刚石、立方氮化硼工作部件凿岩钻探工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"6,457	"	,
"202009	"	,"82075090	"	,"其他材料制工作部件的钻孔工具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1452	"	,"千克	"	,"1039	"	,"件	"	,"10,515	"	,
"202009	"	,"82081019	"	,"其他硬质合金制的金工机械用刀及片	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1005	"	,"千克	"	,"0	"	,"?	"	,"97,911	"	,
"202010	"	,"82100000	"	,"加工调制食品或饮料手动机械器具,重≤10kg	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1992	"	,"千克	"	,"1336	"	,"台	"	,"54,231	"	,
"202007	"	,"82111000	"	,"成套的刀	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"624	"	,"千克	"	,"2250	"	,"套	"	,"36,000	"	,
"202010	"	,"82111000	"	,"成套的刀	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3426	"	,"千克	"	,"24680	"	,"套	"	,"57,598	"	,
"202007	"	,"82119200	"	,"其他刃面固定的刀	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1238	"	,"千克	"	,"12132	"	,"把	"	,"89,064	"	,
"202009	"	,"82119200	"	,"其他刃面固定的刀	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"539	"	,"千克	"	,"12006	"	,"把	"	,"7,546	"	,
"202010	"	,"82119200	"	,"其他刃面固定的刀	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4221	"	,"千克	"	,"54564	"	,"把	"	,"87,302	"	,
"202006	"	,"82130000	"	,"剪刀、裁缝剪刀及类似品、剪刀片	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"137	"	,"千克	"	,"0	"	,"?	"	,"685	"	,
"202008	"	,"82130000	"	,"剪刀、裁缝剪刀及类似品、剪刀片	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2790	"	,"千克	"	,"0	"	,"?	"	,"51,840	"	,
"202009	"	,"82130000	"	,"剪刀、裁缝剪刀及类似品、剪刀片	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"294	"	,"千克	"	,"0	"	,"?	"	,"4,116	"	,
"202010	"	,"82130000	"	,"剪刀、裁缝剪刀及类似品、剪刀片	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2862	"	,"千克	"	,"0	"	,"?	"	,"45,171	"	,
"202009	"	,"82141000	"	,"裁纸刀、开信刀、改错刀、铅笔刀及其刀片	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2860	"	,"千克	"	,"0	"	,"?	"	,"2,200	"	,
"202006	"	,"82142000	"	,"修指甲及修脚用具（包括指甲锉）	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"426	"	,"千克	"	,"0	"	,"?	"	,"1,200	"	,
"202008	"	,"82142000	"	,"修指甲及修脚用具（包括指甲锉）	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1265	"	,"千克	"	,"0	"	,"?	"	,"99,590	"	,
"202010	"	,"82142000	"	,"修指甲及修脚用具（包括指甲锉）	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7377	"	,"千克	"	,"0	"	,"?	"	,"171,346	"	,
"202011	"	,"82149000	"	,"未列名利口器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"49	"	,"千克	"	,"0	"	,"?	"	,"2,450	"	,
"202006	"	,"82152000	"	,"其他成套的餐匙、餐叉、勺等厨房或餐桌用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"10426	"	,"千克	"	,"0	"	,"?	"	,"192,240	"	,
"202007	"	,"82152000	"	,"其他成套的餐匙、餐叉、勺等厨房或餐桌用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"13638	"	,"千克	"	,"0	"	,"?	"	,"179,476	"	,
"202008	"	,"82152000	"	,"其他成套的餐匙、餐叉、勺等厨房或餐桌用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2315	"	,"千克	"	,"0	"	,"?	"	,"49,560	"	,
"202009	"	,"82152000	"	,"其他成套的餐匙、餐叉、勺等厨房或餐桌用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1982	"	,"千克	"	,"0	"	,"?	"	,"47,295	"	,
"202010	"	,"82152000	"	,"其他成套的餐匙、餐叉、勺等厨房或餐桌用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"32908	"	,"千克	"	,"0	"	,"?	"	,"596,055	"	,
"202011	"	,"82152000	"	,"其他成套的餐匙、餐叉、勺等厨房或餐桌用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7537	"	,"千克	"	,"0	"	,"?	"	,"143,367	"	,
"202010	"	,"82159100	"	,"其他镀贵金属的餐匙、餐叉等厨房或餐桌用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"75	"	,"千克	"	,"0	"	,"?	"	,"900	"	,
"202007	"	,"82159900	"	,"其他餐匙、餐叉、勺等类似的厨房或餐桌用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"300	"	,"千克	"	,"0	"	,"?	"	,"3,888	"	,
"202010	"	,"82159900	"	,"其他餐匙、餐叉、勺等类似的厨房或餐桌用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1127	"	,"千克	"	,"0	"	,"?	"	,"78,487	"	,
"202011	"	,"82159900	"	,"其他餐匙、餐叉、勺等类似的厨房或餐桌用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3104	"	,"千克	"	,"0	"	,"?	"	,"86,912	"	,
"202009	"	,"83013000	"	,"家具用锁	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"127	"	,"千克	"	,"1820	"	,"个	"	,"1,820	"	,
"202008	"	,"83014000	"	,"未列名锁	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1294	"	,"千克	"	,"10200	"	,"个	"	,"40,800	"	,
"202010	"	,"83014000	"	,"未列名锁	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"210	"	,"千克	"	,"240	"	,"个	"	,"4,200	"	,
"202011	"	,"83014000	"	,"未列名锁	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1030	"	,"千克	"	,"2400	"	,"个	"	,"12,000	"	,
"202010	"	,"83016000	"	,"锁的零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3128	"	,"千克	"	,"0	"	,"?	"	,"31,280	"	,
"202010	"	,"83021000	"	,"贱金属制铰链（折叶）	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"10609	"	,"千克	"	,"0	"	,"?	"	,"236,320	"	,
"202009	"	,"83022000	"	,"贱金属制小脚轮	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2490	"	,"千克	"	,"0	"	,"?	"	,"50,838	"	,
"202007	"	,"83024100	"	,"建筑用其他贱金属制附件及架座	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"69434	"	,"千克	"	,"0	"	,"?	"	,"1,979,299	"	,
"202009	"	,"83024100	"	,"建筑用其他贱金属制附件及架座	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"10016	"	,"千克	"	,"0	"	,"?	"	,"275,568	"	,
"202010	"	,"83024100	"	,"建筑用其他贱金属制附件及架座	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"27983	"	,"千克	"	,"0	"	,"?	"	,"600,192	"	,
"202011	"	,"83024100	"	,"建筑用其他贱金属制附件及架座	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"45193	"	,"千克	"	,"0	"	,"?	"	,"1,440,808	"	,
"202006	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"92	"	,"千克	"	,"0	"	,"?	"	,"1,104	"	,
"202007	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"209	"	,"千克	"	,"0	"	,"?	"	,"3,344	"	,
"202009	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"15837	"	,"千克	"	,"0	"	,"?	"	,"316,475	"	,
"202010	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5000	"	,"千克	"	,"0	"	,"?	"	,"29,976	"	,
"202011	"	,"83024200	"	,"家具用其他贱金属制附件及架座	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"16137	"	,"千克	"	,"0	"	,"?	"	,"199,453	"	,
"202009	"	,"83024900	"	,"鞍具、衣箱、盒子等其他贱金属制附件及架座	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8185	"	,"千克	"	,"0	"	,"?	"	,"294,010	"	,
"202010	"	,"83024900	"	,"鞍具、衣箱、盒子等其他贱金属制附件及架座	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2389	"	,"千克	"	,"0	"	,"?	"	,"102,950	"	,
"202009	"	,"83025000	"	,"贱金属制帽架、帽钩、托架及类似品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"275	"	,"千克	"	,"0	"	,"?	"	,"4,125	"	,
"202010	"	,"83025000	"	,"贱金属制帽架、帽钩、托架及类似品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"22234	"	,"千克	"	,"0	"	,"?	"	,"638,465	"	,
"202011	"	,"83025000	"	,"贱金属制帽架、帽钩、托架及类似品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"821	"	,"千克	"	,"0	"	,"?	"	,"75,990	"	,
"202009	"	,"83040000	"	,"贱金属档案柜、文件篮、笔盘等办公用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"240	"	,"千克	"	,"0	"	,"?	"	,"3,990	"	,
"202010	"	,"83040000	"	,"贱金属档案柜、文件篮、笔盘等办公用具	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"100	"	,"千克	"	,"0	"	,"?	"	,"2,300	"	,
"202010	"	,"83059000	"	,"贱金属信夹、文件夹、索引标签等办公用品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1050	"	,"千克	"	,"0	"	,"?	"	,"105	"	,
"202007	"	,"83061000	"	,"非电动的贱金属铃、钟、锣及类似品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1874	"	,"千克	"	,"0	"	,"?	"	,"120,000	"	,
