store_id,latitude,longitude,address,address2,city,zip_code,state,mall_name,phone,time_zone,url
800428,41.891,-87.96,303 S Il Route 83,,Elmhurst,60126,IL,,(630) 516-1200,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-elmhurst
800354,38.589,-89.987,6109 N Illinois St,,Fairview Heights,62208,IL,,(618) 397-9600,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-fairview-heights
800127,39.9178,-88.95876,Rt. 51 North,,Forsyth,62535,IL,,(217) 875-1010,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-decatur
800474,41.501,-87.886,11055 W Lincoln Hwy,,Frankfort,60423,IL,,(815) 469-8477,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-frankfort
800290,42.102,-87.811,2201 Willow Rd,,Glenview,60025,IL,,(847) 832-9400,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-glenview
800176,42.389091,-87.957784,6120 Grand Avenue,,Gurnee,60031,IL,,(847) 855-0928,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-gurnee
800073,41.779,-87.862,9350 Joliet Rd,,Hodgkins,60525,IL,,(708) 352-8242,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-hodgkins
800180,41.569,-87.639,17620 Halsted St,,Homewood,60430,IL,,(708) 957-0124,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-homewood
800648,42.009921,-87.713866,3333 W Touhy Ave,,Lincolnwood,60712,IL,,(847) 673-9140,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-lincolnwood
800174,42.366715,-89.030009,10153 N 2Nd St,,Machesney Park,61115,IL,,(815) 639-1009,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-machesneypark
800475,42.360923,-88.265688,2450 N. Richmond Rd,,McHenry,60050,IL,,(815) 344-0024,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-mchenry
800256,41.47127,-90.52809,800 42nd Avenue Dr,,Moline,61265,IL,,(309) 762-9930,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-moline
801571,42.041,-87.799,6931 Dempster Street,,Morton Grove,60053,IL,,(847) 779-1864,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-mortongrove
800177,42.03809,-87.94174,1500 S. Elmhurst Road,,Mt. Prospect,60056,IL,,(847) 437-4080,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-mtprospect
800057,41.95427,-87.80816,4220 N Harlem Ave,,Norridge,60706,IL,,(708) 452-8200,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-harlem-irving
800260,41.85,-87.806,2200 Harlem Ave,,North Riverside,60546,IL,,(708) 447-8199,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-north-riverside
800068,41.611,-87.85,3 Orland Park Pl,,Orland Park,60462,IL,,(708) 460-7800,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-orland-park
801035,41.70349,-88.30498,2500 Us Highway 34,,Oswego,60543,IL,,(630) 554-2996,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-oswego
800072,40.774255,-89.653145,4100 W Willow Knolls Dr,,Peoria,61615,IL,,(309) 691-7117,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-peoria
800168,41.36953,-89.12299,5253 State Route 251,,Peru,61354,IL,,(815) 220-1018,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-peru
800321,41.568,-88.198,2510 S Route 59,,Plainfield,60586,IL,,(815) 254-6400,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-joliet
800990,39.9328,-91.32147,6100 Broadway St,,Quincy,62305,IL,,(217) 224-4962,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-quincy
800140,42.265,-88.997,6125 E State St,,Rockford,61108,IL,,(815) 397-0048,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-rockford-south
800358,42.380647,-88.076352,230 Rollins Road,,Round Lake Beach,60073,IL,,(847) 546-0700,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-roundlake
800178,42.027247,-88.142646,171 Barrington Rd,,Schaumburg,60194,IL,,(847) 519-0448,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-schaumburgwest
800506,41.987756,-88.343526,350 Randall Rd,,South Elgin,60177,IL,,(847) 608-0741,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-southelgin
800102,39.76619,-89.708416,2901 S Veterans Pkwy,,Springfield,62704,IL,,(217) 698-0540,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-springfield-whiteoaksplaza
801182,41.55,-87.798,7500 191st St,,Tinley Park,60487,IL,,(815) 464-3486,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-tinley-park
800112,42.231,-87.939,235 Milwaukee Ave,,Vernon Hills,60061,IL,,(847) 913-9800,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-vernonhills
800077,41.907,-88.074,401 S County Farm Rd,,Wheaton,60187,IL,,(630) 682-8500,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-wheaton
800064,41.75,-88.016,1001 75Th St,,Woodridge,60517,IL,,(630) 910-0900,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-woodridge
801185,41.66346,-88.46306,945 Erica Ln,,Yorkville,60560,IL,,(630) 553-3640,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-yorkville
800108,40.068487,-85.649517,4544 South Scatterfield Road,,Anderson,46013,IN,,(765) 644-8220,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-anderson
801302,41.676326,-84.997496,3300 N Wayne St,,Angola,46703,IN,,(260) 665 -7671,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-angola
800519,39.172845,-86.570585,3140 W Whitehall Crossing Blvd,,Bloomington,47404,IN,,(812) 331-8330,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-bloomington
801104,39.860993,-86.407348,580 W. Northfield Drive,,Brownsburg,46112,IN,,(317) 852-3705,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-brownsburg
800084,40.00316,-86.12456,2005 E. Greyhound Pass,,Carmel,46133,IN,,(317) 844-3996,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-westfield
800281,37.978,-87.469,201 N Burkhardt Rd,,Evansville,47715,IN,,(812) 475-1417,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-evansville
800679,41.127363,-85.008209,10310 Mayville Rd,,Fort Wayne,46835,IN,,(260) 486-7557,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-fortwayneeast
800130,41.12102,-85.128229,835 E. Coliseum Boulevard,,Fort Wayne,46825,IN,,(260) 483-0564,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-fortwaynenorth
800110,41.072,-85.203,1410 Apple Glen Blvd,,Fort Wayne,46804,IN,,(260) 434-0445,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-ft-wayne-west
800336,41.62153,-85.90211,3802 Midway Rd,,Goshen,46526,IN,,(574) 875-6745,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-goshen
800134,39.629,-86.119,550 Fry Rd,,Greenwood,46142,IN,,(317) 882-0001,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-greenwood
800229,41.525,-87.468,10353 Indianapolis Blvd,,Highland,46322,IN,,(219) 924-1364,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-highland
800107,39.90958,-86.11182,8487 Union Chapel Rd,,Indianapolis,46240,IN,,(317) 722-0980,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-fashionmallcommons
800106,39.92636,-86.02498,8141 E 96th St,,Indianapolis,46256,IN,,(317) 598-1388,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-geist
800674,39.861,-85.971,5825 Sunnyside Rd,,Indianapolis,46235,IN,,(317) 823-8930,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-lawrence-in
800558,39.667,-86.086,4850 E Southport Rd,,Indianapolis,46237,IN,,(317) 782-3616,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-southport
800136,39.797679,-86.258307,5660 Crawfordsville Rd,,Indianapolis,46224,IN,,(317) 244-7666,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-speedway
800690,40.463825,-86.103949,2156 E Boulevard,,Kokomo,46902,IN,,(765) 854-0420,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-kokomo
800138,40.39228,-86.85058,2415 S. Sagamore Parkway,,Lafayette,47905,IN,,(765) 448-6504,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-lafayette
801607,33.641,-112.101,2528 Michigan Rd.,Suite 3,Madison,47250,IN,,(930) 210-2475,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-madison
800083,41.46995,-87.31467,1601 Southlake Mall,,Merrillville,46410,IN,,(219) 791-9141,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-merrillville
800259,41.701,-86.185,4410 Grape Rd,,Mishawaka,46545,IN,,(574) 273-6266,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-mishawaka
800307,40.22397,-85.3738,1200 E Princeton Ave,,Muncie,47303,IN,,(765) 287-8354,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-muncie
800512,38.342,-85.801,3899 Charlestown Rd,,New Albany,47150,IN,,(812) 948-1888,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-new-albany-in
800610,40.0332,-85.9964,16701 Clover Road,,Noblesville,46060,IN,,(317) 770-4143,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-noblesville
800347,39.71213,-86.37008,2685 E Main St,,Plainfield,46168,IN,,(317) 837-8812,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-plainfield
801096,41.54761,-87.164211,6495 US Hwy 6,,Portage,46368,IN,,(219) 759-2100,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-portage
800118,39.397873,-87.402853,5679 S US Hwy 41,,Terre Haute,47802,IN,,(812) 298-8504,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-terrehaute
800473,41.464484,-87.028577,350 Silhavy Rd,,Valparaiso,46383,IN,,(219) 531-6233,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-valparaiso
801153,38.657948,-87.503576,616 N Bierhaus Blvd,,Vincennes,47591,IN,,(812) 885-0250,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-vincennes
800998,41.27798,-85.85427,590 W 300 N,,Warsaw,46580,IN,,(574) 267-5965,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-warsaw
801499,42.046846,-93.622835,2423 Grand Avenue,,Ames,50010,IA,,(515) 233-3318,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-ames
800623,41.71021,-93.57899,1935 Se Delaware Ave,,Ankeny,50021,IA,,(515) 963-7727,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-ankeny
800501,42.510513,-92.429185,5911 University Ave ,Ste 400,Cedar Falls,50613,IA,,(319) 266-2606,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-cedarfalls
800217,42.026283,-91.636091,361 Collins Road N.E.,,Cedar Rapids,52402,IA,,(319) 393-9234,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-cedarrapidsnorthlandsquare
800103,41.601,-93.758,10201 University Ave,,Clive,50325,IA,,(515) 226-9888,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-clive
800500,41.697542,-91.612116,2795 Commerce Dr,,Coralville,52241,IA,,(319) 545-4005,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-coralville
801166,41.220145,-95.835633,3626 Metro Dr,,Council Bluffs,51501,IA,,(712) 366-0243,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-councilbluffs
800201,41.56028,-90.527946,3910 Elmore Avenue,,Davenport,52807,IA,,(563) 355-9369,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-davenport
801585,41.633,-93.7,4000 Merle Hay Rd,,Des Moines,50310,IA,,,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-merlehay
800985,42.520462,-90.74231,2595 NW Arterial,,Dubuque,52002,IA,,(563) 585-4757,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-dubuque
800167,42.446,-96.341,5001 Sergeant Rd,,Sioux City,51106,IA,,(712) 276-5394,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-sioux-city
801253,41.564,-93.797,6515 Mills Civic Pkwy,,West Des Moines,50266,IA,,(515) 223-1550,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-west-des-moines
801595,37.978,-100.841,2310 E. Kansas Ave.,Suite A,GardenCity,67846,KS,,(620) 765-4437,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-gardencity
800231,38.88604,-94.77333,16250 W 135th St,,Olathe,66062,KS,,(913) 780-9300,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-olathe
800232,38.9151,-94.6651,11585 Metcalf Ave,,Overland Park,66210,KS,,(913) 451-5947,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-overlandpark
800301,39.00991,-94.76565,15500 Shawnee Mission Pkwy,,Shawnee,66217,KS,,(913) 248-0442,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-shawnee
800234,39.03892,-95.76738,6130 SW 17th St,,Topeka,66615,KS,,(785) 228-9095,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-topeka
800247,37.749,-97.248,3561 N Rock Rd,,Wichita,67226,KS,,(316) 636-1126,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-wichita-east
800248,37.676,-97.423,6900 W Kellogg,,Wichita,67209,KS,,(316) 942-2600,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-wichita-west
800147,36.95377,-86.43142,2321 Gary Farms Blvd,,Bowling Green,42104,KY,,(270) 782-7660,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-bowlinggreen
800646,39.00341,-84.41809,395 Cross Roads Blvd,,Cold Spring,41076,KY,,(859) 781-5095,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-coldspring
801190,37.743651,-85.890096,3100 North Dixie Avenue,,Elizabethtown,42702,KY,,(270) 234-8863,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-elizabethtown
800209,39.011,-84.643,61 Spiral Dr,,Florence,41042,KY,,(859) 647-6817,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-florence-ky
800170,38.226,-84.533,112 Magnolia Dr,,Georgetown,40324,KY,,(502) 863-3081,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-georgetown-ky
800334,38.026,-84.417,1988 Pavillon Way,,Lexington,40509,KY,,(859) 543-1772,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-lexington-east
801394,38.133585,-85.577612,7915 Bardstown Rd,,Louisville,40291,KY,,(502) 231-4805,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-bardstownroad
800251,38.24781,-85.61662,110 Oxmoor Ln,,Louisville,40222,KY,,(502) 327-0020,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-oxmoor
800513,38.090209,-85.66639,11811 Standiford Plaza Dr,,Louisville,40229,KY,,(502) 966-0631,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-prestonhighway
800288,38.30096,-85.55763,4200 Towne Center Dr,,Louisville,40241,KY,,(502) 326-3100,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-springhurst
800641,37.94,-84.552,150 Kohls Drive,,Nicholasville,40356,KY,,(859) 885-5055,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-nicholasville
800153,37.075,-88.698,5191 Hinkleville Rd,,Paducah,42001,KY,,(270) 443-3823,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-paducah
801036,30.377,-91.06,10770 N Mall Dr,,Baton Rouge,70809,LA,,(225) 293-0779,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-batonrougese
801037,30.158,-92.053,4310 Ambassador Caffrey Pkwy,,Lafayette,70508,LA,,(337) 988-5720,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-lafayettecrossroadsannex
801167,32.5,-92.066,4491 Pecanland Mall Dr,,Monroe,71203,LA,,(318) 329-1355,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-monroe
801038,32.434,-93.713,7651 Youree Dr,,Shreveport,71105,LA,,(318) 797-6066,CST6CDT,https://www.sephora.com/happening/stores/kohls-at-shreveport
801021,44.122058,-70.235315,105 Mount Auburn Ave,,Auburn,4210,ME,,(207) 777-1434,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-auburn
800173,44.347339,-69.788837,80 Stephen King Dr ,Ste 1,Augusta,4330,ME,,(207) 626-0717,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-augusta
800198,44.829937,-68.757065,520 Stillwater Ave,,Bangor,4401,ME,,(207) 942-2565,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-bangor
800703,43.67783,-70.3301,41 Main Street,,Westbrook,4092,ME,,(207) 856-1634,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-westbrook
801352,38.98,-76.537,260 Solomons Island Rd,,Annapolis,21401,MD,,(410) 224-7452,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-annapolis
801480,39.081,-77.079,3901 Aspen Hill Road,,Aspen Hill,20906,MD,,(301) 460-1108,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-aspenhill
800463,39.494032,-76.324442,5K Bel Air S. Pkwy,,Bel Air,21015,MD,,(410) 569-6066,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-belair
800263,38.948674,-76.721658,4200 Mitchellville Road,,Bowie,20716,MD,,(301) 805-9210,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-bowie
800492,39.41,-76.946,1324 Londontown Blvd,,Eldersburg,21784,MD,,(410) 549-7707,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-eldersburg
800264,39.25373,-76.81996,4320 Montgomery Rd,,Ellicott City,21043,MD,,(410) 480-0310,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-ellicottcity
801330,39.57,-76.383,50 Osborn Parkway,,Forest Hill,21050,MD,,(410) 638-6010,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-foresthill
800350,39.38768,-77.41267,7350 Guilford Dr,,Frederick,21704,MD,,(301) 620-7666,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-frederick
800325,39.118,-77.204,9871 Washingtonian Blvd,,Gaithersburg,20878,MD,,(301) 963-2244,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-gaithersburg
800265,39.19985,-77.24743,20918 Frederick Road,,Germantown,20876,MD,,(301) 515-6050,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-germantown
800987,39.62257,-77.77485,17145 Cole Rd,,Hagerstown,21740,MD,,(301) 582-4120,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-hagerstown
800266,39.095607,-76.806415,3323 Corridor Marketplace,,Laurel,20724,MD,,(301) 617-9102,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-laurel
801317,38.284,-76.48,46240 Lexington Village Way,,Lexington Park,20653,MD,,(240) 895-0320,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-lexingtonpark
801329,39.335,-76.446,1420 Martin Blvd,,Middle River,21220,MD,,(410) 686-2179,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-middleriver
800172,38.421,-75.568,128 West Dagsboro Rd,,Salisbury,21801,MD,,(410) 546-0074,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-salisburywestdagsboro
800171,39.145183,-76.646192,418 George Clauss Blvd,,Severn,21144,MD,,(410) 590-6420,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-glenburnie
800392,39.07847,-76.54573,575 Governor Ritchie Hwy,,Severna Park,21146,MD,,(410) 544-6993,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-severnapark
800315,39.05618,-76.96042,12024 Cherry Hill Road,,Silver Spring,20904,MD,,(301) 572-5576,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-silverspring
800665,39.43043,-76.62277,50 W Ridgely Rd,,Timonium,21093,MD,,(410) 252-2581,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-timonium
800267,38.618,-76.924,11120 Mall Cir,,Waldorf,20603,MD,,(301) 638-1500,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-waldorf
800491,39.564,-76.966,840 Market St,,Westminster,21157,MD,,(410) 871-3278,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-westminster-md
800528,42.485625,-71.216518,150 Lexington St,,Burlington,1803,MA,,(781) 229-6494,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-burlington
800529,42.6105,-71.33521,265 Chelmsford St,,Chelmsford,1824,MA,,(978) 250-0054,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-chelmsford
800574,42.551,-70.941,50 Independence Way,,Danvers,01923,MA,,(978) 774-6199,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-danvers
800973,41.647,-70.984,81 Faunce Corner Mall Rd,,Dartmouth,02747,MA,,(508) 994-7031,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-north-dartmouth
800539,42.15429,-71.20471,100 Providence Hwy,,East Walpole,2032,MA,,(508) 660-9921,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-walpole
800575,42.302244,-71.398709,1 Worcester Rd,,Framingham,1701,MA,,(508) 879-9103,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-framingham
800530,42.181,-70.908,100 Derby St,,Hingham,02043,MA,,(781) 749-0763,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-hingham
800765,42.524513,-71.715254,10 Orchard Hill Park Drive,,Leominster,1453,MA,,(978) 840-9509,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-leominster
800767,42.013,-71.23,280K School St,,Mansfield,02048,MA,,(508) 339-1817,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-mansfield
800531,42.407,-71.092,3850 Mystic Valley Pkwy,,Medford,2155,MA,,(781) 395-6001,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-medfordmeadowglen
800532,42.148,-71.491,91 Medway Rd,,Milford,01757,MA,,(508) 634-3690,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-milford
800625,42.194,-71.776,70 Worcester Providence Tpke, # 110,Millbury,1527,MA,,(508) 581-9536,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-millbury
800536,42.106,-70.76994,139 Church St,,Pembroke,2359,MA,,(781) 826-3696,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-pembroke
800664,41.928542,-70.655512,68 Shops at 5 Way,,Plymouth,2360,MA,,(508) 830-9317,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-plymouth
800729,42.49,-71.02,333 Broadway (Route 1),,Saugus,1906,MA,,(781) 941-8145,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-saugus
800551,41.792,-71.323,1 Commerce Way,,Seekonk,02771,MA,,(508) 336-2109,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-seekonk
800766,42.154358,-71.066887,501 Technology Center Dr,,Stoughton,2072,MA,,(781) 341-5980,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-stoughton
800581,41.876749,-71.068643,80 Taunton Depot Dr,,Taunton,2780,MA,,(508) 977-9128,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-taunton
800639,42.13,-72.623,935G Riverdale St,,West Springfield,01089,MA,,(413) 731-0991,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-west-springfield
800540,42.504,-71.125,425 Washington St,,Woburn,1801,MA,,(781) 376-1222,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-woburn
800332,42.24171,-83.76381,3160 Lohr Rd,,Ann Arbor,48108,MI,,(734) 669-6005,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-annarbor
800514,42.264,-85.176,12765 Harper Village Dr,,Battle Creek,49014,MI,,(269) 979-4202,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-battle-creek
801078,42.084203,-86.433993,980 E Napier Ave,,Benton Harbor,49022,MI,,(269) 925-8470,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-bentonharbor
800480,42.505353,-83.762591,6650 Whitmore Lake Rd,,Brighton,48116,MI,,(810) 229-9779,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-brighton-whitmorelake
800317,42.324,-83.48,44444 Ford Rd,,Canton,48187,MI,,(734) 354-6872,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-canton-township
800647,42.67,-82.834,50500 Gratiot Ave,,Chesterfield,48051,MI,,(586) 949-0286,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-chesterfield-twnship
800433,42.986482,-83.776133,3030 S. Linden Rd,,Flint,48507,MI,,(810) 732-3200,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-flint
800037,43.038425,-82.459502,4485 24th Avenue,,Fort Gratiot Twp,48059,MI,,(810) 385-7438,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-porthuron
800567,45.028703,-84.715995,2450 W M 32,,Gaylord,49735,MI,,(989) 731-1135,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-gaylord
800148,42.936383,-83.644446,6300 Saginaw St.,,Grand Blanc,48439,MI,,(810) 953-0896,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-grandblanc
800373,42.879,-85.757,3790 Rivertown Pkwy SW,,Grandville,49418,MI,,(616) 534-1600,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-grandville
800243,42.26965,-84.42606,1222 Jackson Xing,,Jackson,49202,MI,,(517) 783-1100,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-jackson
800611,42.295,-85.651,5159 W Main St,,Kalamazoo,49009,MI,,(269) 345-1344,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-kalamazoowest
800296,42.709,-83.311,4872 S Baldwin Rd,,Lake Orion,48359,MI,,(248) 393-3733,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-auburn-hills
800372,42.74341,-84.64532,6528 W Saginaw Hwy,,Lansing,48917,MI,,(517) 321-0300,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-lansing
801040,43.045,-83.327,1880 Demille Rd,,Lapeer,48446,MI,,(810) 245-3866,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-lapeer
800780,46.551482,-87.450928,3000 US Hwy 41 W,,Marquette,49855,MI,,(906) 228-9240,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-marquette
800482,43.658569,-84.237824,901 Joe Mann Blvd,,Midland,48642,MI,,(989) 631-0922,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-midland-mall
800323,42.43613,-83.43938,20155 Haggerty Road,,Northville,48167,MI,,(248) 348-5779,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-northville
800730,43.149,-86.21,5695 Harvey St,,Norton Shores,49444,MI,,(231) 798-9522,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-muskegon
800009,42.49449,-83.481564,43550 W. Oaks Drive,,Novi,48377,MI,,(248) 344-4666,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-novi
800738,42.724877,-84.411149,1710 Newman Rd,,Okemos,48864,MI,,(517) 347-2305,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-okemos
800218,42.229,-85.592,6100 S Westnedge Ave,,Portage,49002,MI,,(269) 323-2392,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-kalamazoo
800436,42.63844,-83.1294,223 E Auburn Rd,,Rochester Hills,48307,MI,,(248) 844-1515,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-rochesterhills
800007,42.535,-82.919,32100 Beaconsfield St,,Roseville,48066,MI,,(586) 294-2816,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-macomb
800214,43.48214,-83.97834,3090 Tittabawassee Rd,,Saginaw,48604,MI,,(989) 790-6969,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-saginaw
800481,42.711,-83.031,8320 26 Mile Rd,,Shelby Township,48316,MI,,(586) 677-5513,EST5EDT,https://www.sephora.com/happening/stores/kohls-at-shelby-township
