index,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,year,month,day,hour,minute
74964,1318746754771189760,1318746754771189760,2020-10-20 19:51:42 PDT,2020-10-20,19:51:42,-0700,17768442,karenkho,Karen K. Ho,,"hi, if you are tired and doomscrolling, let's do some relaxing exercises.  Five slow breaths, in and out through your nose. Slowly turn your head left and right to stretch your neck. If you also clenched your shoulders today, let's roll them back three times. Feel better?",en,[],[],[],8,28,199,[],[],https://twitter.com/karenkho/status/1318746754771189760,False,,0,,,,,,,,[],,,,,2020,10,20,19,51
75223,1318397277451522048,1318397277451522048,2020-10-19 20:43:00 PDT,2020-10-19,20:43:00,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  maybe there's a bill you need to pay, a book you really want to read, a friend you miss talking to, or sleep you need to catch up on instead? how about directing your energy and agency towards yourself instead of spending more time on this website?",en,[],[],[],22,41,473,[],[],https://twitter.com/karenkho/status/1318397277451522048,False,,0,,,,,,,,[],,,,,2020,10,19,20,43
75310,1318313005881372678,1318313005881372672,2020-10-19 15:08:08 PDT,2020-10-19,15:08:08,-0700,17768442,karenkho,Karen K. Ho,,does anyone want to help me guestwrite the doomscrolling reminders the week of the US election?   I will donate money to charities and properly attribute them because the prospect of trying to write those is very stressful.,en,[],[],[],41,6,151,[],[],https://twitter.com/karenkho/status/1318313005881372678,False,,0,,,,,,,,[],,,,,2020,10,19,15,8
75566,1318052843065061376,1318052843065061376,2020-10-18 21:54:20 PDT,2020-10-18,21:54:20,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you still doomscrolling?",en,[],[],[],47,18,385,[],[],https://twitter.com/karenkho/status/1318052843065061376,False,,0,,,,,,,,[],,,,,2020,10,18,21,54
75575,1318040012756320256,1318040012756320256,2020-10-18 21:03:21 PDT,2020-10-18,21:03:21,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  It's the end of another weekend, and you might be tempted to stay up late. Channel that energy and agency into something that helps you take care of yourself: reading a book, doing some light stretches or deep breathing, and going to bed early.",en,[],[],[],8,56,388,[],[],https://twitter.com/karenkho/status/1318040012756320256,False,,0,,,,,,,,[],,,,,2020,10,18,21,3
75585,1318019680121081856,1318019680121081856,2020-10-18 19:42:34 PDT,2020-10-18,19:42:34,-0700,17768442,karenkho,Karen K. Ho,,"I recommend reading books a lot instead of doomscrolling. If you need an excuse to support your local bookstore, how about picking up the latest from @Rumaan, @chick_in_kiev, @lyzl, @LauraMLippman, @sarahw, @choitotheworld, @rokwon, @BCDreyer, @joshgondelman, and @elongreen?",en,"[{'screen_name': 'rumaan', 'name': 'rumaan alam', 'id': '36163004'}, {'screen_name': 'chick_in_kiev', 'name': 'talia lavin', 'id': '595245502'}, {'screen_name': 'lyzl', 'name': 'lyz lenz', 'id': '14125005'}, {'screen_name': 'lauramlippman', 'name': 'laura lippman', 'id': '216912174'}, {'screen_name': 'sarahw', 'name': 'sarah weinman', 'id': '286703'}, {'screen_name': 'choitotheworld', 'name': 'mary h.k. choi *yolk is out now. in this economy.*', 'id': '24743408'}, {'screen_name': 'rokwon', 'name': 'r.o. kwon 권오경', 'id': '248565689'}, {'screen_name': 'bcdreyer', 'name': 'benjamin dreyer', 'id': '398146813'}, {'screen_name': 'joshgondelman', 'name': 'josh gondelman', 'id': '70111948'}, {'screen_name': 'elongreen', 'name': 'elon green', 'id': '340644602'}]",[],[],14,27,372,[],[],https://twitter.com/karenkho/status/1318019680121081856,False,,0,,,,,,,,[],,,,,2020,10,18,19,42
75610,1317976979526868992,1317974933121716224,2020-10-18 16:52:53 PDT,2020-10-18,16:52:53,-0700,17768442,karenkho,Karen K. Ho,,@ChappellTracker @TIME Something like 400 (maybe more?) people added me this weekend and I figure many followers have no idea who I was or what I did before the doomscrolling reminders. Also the cover is beautiful and the movie still makes me cry??,en,[],[],[],1,0,9,[],[],https://twitter.com/karenkho/status/1317976979526868992,False,,0,,,,,,,,"[{'screen_name': 'ChappellTracker', 'name': 'Chappell Ellison', 'id': '22826779'}, {'screen_name': 'TIME', 'name': 'TIME', 'id': '14293310'}]",,,,,2020,10,18,16,52
75719,1317859124860899339,1317859124860899328,2020-10-18 09:04:34 PDT,2020-10-18,09:04:34,-0700,17768442,karenkho,Karen K. Ho,,"hi new followers! Aside from the doomscrolling and self-care reminders, I often post about: -🇨🇦, where I'm from -media criticism -photos of my sister's rescue dog -economics -Covid-19 -diversity issues -goofy jokes",en,[],[],[],2,2,140,[],[],https://twitter.com/karenkho/status/1317859124860899339,False,,0,,,,,,,,[],,,,,2020,10,18,9,4
75841,1317671895161049088,1317671895161049088,2020-10-17 20:40:35 PDT,2020-10-17,20:40:35,-0700,17768442,karenkho,Karen K. Ho,,"hi doomscrollers. The reminders (500+) are all unpaid. I feel weird, because I did not invent the term. But I do a lot of interviews about doomscrolling. And I know many people at the New York Times.  Keep drinking water, making time for joy, and don't stay up too late tonight.",en,[],[],[],11,48,983,[],[],https://twitter.com/karenkho/status/1317671895161049088,False,,0,,,,,,,,[],,,,,2020,10,17,20,40
76024,1317476501193953281,1317476501193953280,2020-10-17 07:44:10 PDT,2020-10-17,07:44:10,-0700,17768442,karenkho,Karen K. Ho,,"if you're doomscrolling, I interviewed @lyzl about the much bigger economic story in Iowa behind the viral video about soybean prices from Thursday night's debate",en,"[{'screen_name': 'lyzl', 'name': 'lyz lenz', 'id': '14125005'}]",[],[],0,6,33,[],[],https://twitter.com/karenkho/status/1317476501193953281,False,https://twitter.com/karenkho/status/1317260539433783299,0,,,,,,,,[],,,,,2020,10,17,7,44
76088,1317326262105526272,1317326262105526272,2020-10-16 21:47:10 PDT,2020-10-16,21:47:10,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you still doomscrolling?",en,[],[],[],25,15,241,[],[],https://twitter.com/karenkho/status/1317326262105526272,False,,0,,,,,,,,[],,,,,2020,10,16,21,47
76117,1317285615453560834,1317285615453560832,2020-10-16 19:05:39 PDT,2020-10-16,19:05:39,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  Here is a new picture of Noodle. She wants you to take care of yourself, give your eyes a screen break, and try not to stay up too late.  https://t.co/cQMST2EGL4",en,[],[],['https://pbs.twimg.com/media/EkfwSUMXUAMjctM.jpg'],37,90,1115,[],[],https://twitter.com/karenkho/status/1317285615453560834,False,,1,https://pbs.twimg.com/media/EkfwSUMXUAMjctM.jpg,,,,,,,[],,,,,2020,10,16,19,5
76408,1316932627018940416,1316932627018940416,2020-10-15 19:43:00 PDT,2020-10-15,19:43:00,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?   What does taking care of yourself look like? Is it exercise, reading more books, more time to eat breakfast, extra time to write, talking to friends, or additional rest? Would that help you more than being on this website?",en,[],[],[],12,61,343,[],[],https://twitter.com/karenkho/status/1316932627018940416,False,,0,,,,,,,,[],,,,,2020,10,15,19,43
76790,1316564911837843457,1316564911837843456,2020-10-14 19:21:50 PDT,2020-10-14,19:21:50,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling or planning to later tonight?  Sometimes self-care is doing simple things like going to bed early or finally booking an early dental appointment to deal with a cracked tooth. You and your health are worth these positive acts. Try not to stay up late.",en,[],[],[],14,26,274,[],[],https://twitter.com/karenkho/status/1316564911837843457,False,,0,,,,,,,,[],,,,,2020,10,14,19,21
77172,1316212134360035329,1316212134360035328,2020-10-13 20:00:01 PDT,2020-10-13,20:00:01,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling? I hope you drank a big glass of water today and ate something that made you happy. I encourage you to log off this website, reach out to friends you haven't talked to in a while, and go to bed early as often as you can.",en,[],[],[],12,50,458,[],[],https://twitter.com/karenkho/status/1316212134360035329,False,,0,,,,,,,,[],,,,,2020,10,13,20,0
77492,1315847158483034112,1315847158483034112,2020-10-12 19:49:44 PDT,2020-10-12,19:49:44,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling?  Staying up late might feel like an act of agency when so many activities aren't available due to the pandemic. Why not use that agency to take care of yourself through a screen break, going to bed early, and/or another activity that makes you happy?",en,[],[],[],29,247,1314,[],[],https://twitter.com/karenkho/status/1315847158483034112,False,,0,,,,,,,,[],,,,,2020,10,12,19,49
77740,1315494445333327872,1315494445333327872,2020-10-11 20:28:11 PDT,2020-10-11,20:28:11,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  It's almost the end of another weekend. You might want to keep doomscrolling as an act of agency. Taking care of yourself through sleep, reading a book, or gentle stretching can help you better tackle the week ahead. And you deserve time to recover.",en,[],[],[],8,30,300,[],[],https://twitter.com/karenkho/status/1315494445333327872,False,,0,,,,,,,,[],,,,,2020,10,11,20,28
77886,1315326284440969216,1315326284440969216,2020-10-11 09:19:58 PDT,2020-10-11,09:19:58,-0700,17768442,karenkho,Karen K. Ho,,"It's Sunday! What do you have planned offline today that will help you rest, become re-energized, or simply make you happy instead of doomscrolling? A bike ride? A great book? An afternoon nap or overdue time with a hobby? Seeing a friend or doggies in a park?",en,[],[],[],23,13,125,[],[],https://twitter.com/karenkho/status/1315326284440969216,False,,0,,,,,,,,[],,,,,2020,10,11,9,19
77988,1315148940799606784,1315148940799606784,2020-10-10 21:35:16 PDT,2020-10-10,21:35:16,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you still doomscrolling?",en,[],[],[],26,26,260,[],[],https://twitter.com/karenkho/status/1315148940799606784,False,,0,,,,,,,,[],,,,,2020,10,10,21,35
78259,1314796686351503360,1314796686351503360,2020-10-09 22:15:32 PDT,2020-10-09,22:15:32,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you still doomscrolling?",en,[],[],[],22,11,228,[],[],https://twitter.com/karenkho/status/1314796686351503360,False,,0,,,,,,,,[],,,,,2020,10,9,22,15
78487,1314582811509227525,1314582811509227520,2020-10-09 08:05:40 PDT,2020-10-09,08:05:40,-0700,17768442,karenkho,Karen K. Ho,,I just received a PR email that mentioned doomscrolling in the subject line (but was about something else entirely),en,[],[],[],2,1,37,[],[],https://twitter.com/karenkho/status/1314582811509227525,False,,0,,,,,,,,[],,,,,2020,10,9,8,5
78618,1314429714770128897,1314429714770128896,2020-10-08 21:57:19 PDT,2020-10-08,21:57:19,-0700,17768442,karenkho,Karen K. Ho,,"hi, stop doomscrolling",nl,[],[],[],17,26,448,[],[],https://twitter.com/karenkho/status/1314429714770128897,False,,0,,,,,,,,[],,,,,2020,10,8,21,57
78639,1314412692002799616,1314412692002799616,2020-10-08 20:49:41 PDT,2020-10-08,20:49:41,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  Maybe you are also really tired. A lot of things feel pointless  and uncertain right now. But you still have agency and can use it to take care of yourself. You are worthy of rest, nourishment, joy, screen breaks, and time to recover.",en,[],[],[],29,185,1027,[],[],https://twitter.com/karenkho/status/1314412692002799616,False,,0,,,,,,,,[],,,,,2020,10,8,20,49
79001,1314049507450146816,1314049507450146816,2020-10-07 20:46:31 PDT,2020-10-07,20:46:31,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  Maybe you are also tired from another long day. Have you considered if logging off would make you happier and less stressed out?   Sometimes staying up feels like a small act of agency. Give yourself chances to rest and regain energy too.",en,[],[],[],14,42,350,[],[],https://twitter.com/karenkho/status/1314049507450146816,False,,0,,,,,,,,[],,,,,2020,10,7,20,46
79266,1313875884756078597,1313871654439841792,2020-10-07 09:16:36 PDT,2020-10-07,09:16:36,-0700,17768442,karenkho,Karen K. Ho,,"I calculated I have sent something like 600-650+ different reminders for doomscrolling, slouching, drinking water, food, and staying offline. I gained 18.4k followers and did more than a dozen media interviews, including one for a newspaper in Uruguay.",en,[],[],[],3,1,156,[],[],https://twitter.com/karenkho/status/1313875884756078597,False,,0,,,,,,,,[],,,,,2020,10,7,9,16
79274,1313871654439841794,1313871654439841792,2020-10-07 08:59:47 PDT,2020-10-07,08:59:47,-0700,17768442,karenkho,Karen K. Ho,,"I have been at Quartz for six months, which also means I have been sending nightly doomscrolling reminders for six months. The world has only become stranger and more challenging in this time period, but I'm very grateful for the colleagues I get to work with and learn from daily",en,[],[],[],6,1,312,[],[],https://twitter.com/karenkho/status/1313871654439841794,False,,0,,,,,,,,[],,,,,2020,10,7,8,59
79531,1313686318031998977,1313686318031998976,2020-10-06 20:43:19 PDT,2020-10-06,20:43:19,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  There's a lot of chaotic news now, even late at night. The extra stress can distract us from eating properly, catching up with friends and family, or extra rest. Remember to take care of yourself. Sleep is still important.",en,[],[],[],19,162,769,[],[],https://twitter.com/karenkho/status/1313686318031998977,False,,0,,,,,,,,[],,,,,2020,10,6,20,43
80366,1313323120334438400,1313323120334438400,2020-10-05 20:40:06 PDT,2020-10-05,20:40:06,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  Sometimes we forget about our own well-being due to stress about work or a high volume of news. Right now is a great time to think about if you need a glass of water, several deep breaths, or extra time to rest. You are worthy of this consideration.",en,[],[],[],16,161,708,[],[],https://twitter.com/karenkho/status/1313323120334438400,False,,0,,,,,,,,[],,,,,2020,10,5,20,40
80734,1313219256872558593,1313219256872558592,2020-10-05 13:47:23 PDT,2020-10-05,13:47:23,-0700,17768442,karenkho,Karen K. Ho,,"If you are interested in being interviewed about your doomscrolling behaviors and what you would like to change about them for an upcoming article by me, the Doomscrolling Reminder Lady, please DM or email kho@qz.com.",en,[],[],[],5,47,272,[],[],https://twitter.com/karenkho/status/1313219256872558593,False,,0,,,,,,,,[],,,,,2020,10,5,13,47
82013,1312942617592844288,1312942617592844288,2020-10-04 19:28:07 PDT,2020-10-04,19:28:07,-0700,17768442,karenkho,Karen K. Ho,,hi. are you doomscrolling?  This weekend was exhausting in a lot of ways and it feels like news is constantly breaking. How about putting your physical recovery and mental health first by logging off for the night and going to bed early?,en,[],[],[],31,91,703,[],[],https://twitter.com/karenkho/status/1312942617592844288,False,,0,,,,,,,,[],,,,,2020,10,4,19,28
82169,1312897168412413957,1312897168412413952,2020-10-04 16:27:32 PDT,2020-10-04,16:27:32,-0700,17768442,karenkho,Karen K. Ho,,"I am so tired I thought it was already 9 or 10pm, which means the doomscrolling reminder will go out unusually early tonight",en,[],[],[],5,0,249,[],[],https://twitter.com/karenkho/status/1312897168412413957,False,,0,,,,,,,,[],,,,,2020,10,4,16,27
82454,1312586103904403456,1312586103904403456,2020-10-03 19:51:28 PDT,2020-10-03,19:51:28,-0700,17768442,karenkho,Karen K. Ho,,hi. I accidentally fell asleep earlier so I'm posted the doomscrolling reminder now.  This week has been very long and tiring. Please take care of yourself. Don't stay up too late doomscrolling. Spend time doing other things tomorrow that will make you happy.,en,[],[],[],18,39,602,[],[],https://twitter.com/karenkho/status/1312586103904403456,False,,0,,,,,,,,[],,,,,2020,10,3,19,51
82948,1312267073503088643,1312267073503088640,2020-10-02 22:43:45 PDT,2020-10-02,22:43:45,-0700,17768442,karenkho,Karen K. Ho,,"hi, if you're still doomscrolling,  you're not alone.   Take care of yourself too. You deserve rest, nourishment, help from others, and moments of joy. I hope you have a good night.",en,[],[],[],15,33,538,[],[],https://twitter.com/karenkho/status/1312267073503088643,False,,0,,,,,,,,[],,,,,2020,10,2,22,43
82979,1312246098241761280,1312246098241761280,2020-10-02 21:20:24 PDT,2020-10-02,21:20:24,-0700,17768442,karenkho,Karen K. Ho,,"hi, if you're doomscrolling to catch up on a very intense news day, I understand.   Today was really packed with major news, but you should still try to avoid staying up late. October is a longer month, and extra rest will help you get through it.",en,[],[],[],14,38,526,[],[],https://twitter.com/karenkho/status/1312246098241761280,False,,0,,,,,,,,[],,,,,2020,10,2,21,20
83121,1312188579595001856,1312188579595001856,2020-10-02 17:31:51 PDT,2020-10-02,17:31:51,-0700,17768442,karenkho,Karen K. Ho,,do people still want me to send out doomscrolling reminders?,en,[],[],[],232,21,2043,[],[],https://twitter.com/karenkho/status/1312188579595001856,False,,0,,,,,,,,[],,,,,2020,10,2,17,31
83138,1312177576488493056,1312177576488493056,2020-10-02 16:48:07 PDT,2020-10-02,16:48:07,-0700,17768442,karenkho,Karen K. Ho,,"Do people have questions about doomscrolling? Would it be weird if I answered them and/or wrote custom reminders while trying to raise money for a charity? I feel like if I'm going to be on this website, I might as well try to do something good.",en,[],[],[],14,8,175,[],[],https://twitter.com/karenkho/status/1312177576488493056,False,,0,,,,,,,,[],,,,,2020,10,2,16,48
83829,1311897221873446912,1311897221873446912,2020-10-01 22:14:06 PDT,2020-10-01,22:14:06,-0700,17768442,karenkho,Karen K. Ho,,"I already sent out two doomscrolling reminders, one 30 secomds before the big news, so I'm going to bed. You should too.",en,[],[],[],11,13,378,[],[],https://twitter.com/karenkho/status/1311897221873446912,False,,0,,,,,,,,[],,,,,2020,10,1,22,14
83849,1311872664223518720,1311872664223518720,2020-10-01 20:36:31 PDT,2020-10-01,20:36:31,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  Self-care can be small acts, like talking to a friend, watching a favorite show or logging off and going to bed early. Remember to show yourself the same kindness you do to friends and loved ones.",en,[],[],[],9,58,304,[],[],https://twitter.com/karenkho/status/1311872664223518720,False,,0,,,,,,,,[],,,,,2020,10,1,20,36
84052,1311545735310176256,1311545735310176256,2020-09-30 22:57:25 PDT,2020-09-30,22:57:25,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you still doomscrolling?",en,[],[],[],33,11,262,[],[],https://twitter.com/karenkho/status/1311545735310176256,False,,0,,,,,,,,[],,,,,2020,9,30,22,57
84085,1311509010860908547,1311509010860908544,2020-09-30 20:31:29 PDT,2020-09-30,20:31:29,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling?  I know you're working hard and things are really tough right now. How about unclenching your jaw and give yourself a screen break for the night? You'll feel better by not staying up late.",en,[],[],[],19,71,524,[],[],https://twitter.com/karenkho/status/1311509010860908547,False,,0,,,,,,,,[],,,,,2020,9,30,20,31
84142,1311428818503114755,1311428818503114752,2020-09-30 15:12:50 PDT,2020-09-30,15:12:50,-0700,17768442,karenkho,Karen K. Ho,,Would you read an article about what I learned from writing and sending six months of doomscrolling reminders? Would you want charts?,en,[],[],[],11,2,29,[],[],https://twitter.com/karenkho/status/1311428818503114755,False,,0,,,,,,,,[],,,,,2020,9,30,15,12
84524,1311147506831687682,1311147506831687680,2020-09-29 20:35:00 PDT,2020-09-29,20:35:00,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?   tonight was really long, confusing, and difficult. why not take care of yourself and your mental health by turning off your phone, reading a book, and going to sleep early? you and your eyes will feel better with a screen break.",en,[],[],[],25,174,899,[],[],https://twitter.com/karenkho/status/1311147506831687682,False,,0,,,,,,,,[],,,,,2020,9,29,20,35
84860,1310801293729034241,1310801293729034240,2020-09-28 21:39:16 PDT,2020-09-28,21:39:16,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you still doomscrolling?  here is a dog photo to encourage you to go to bed  https://t.co/F2teqrAsEo",en,[],[],['https://pbs.twimg.com/media/EjDm1FaWsAABpqf.jpg'],9,18,255,[],[],https://twitter.com/karenkho/status/1310801293729034241,False,,1,https://pbs.twimg.com/media/EjDm1FaWsAABpqf.jpg,,,,,,,[],,,,,2020,9,28,21,39
84877,1310780102968594433,1310780102968594432,2020-09-28 20:15:04 PDT,2020-09-28,20:15:04,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  It might be because you're nervous about tomorrow and the future. I know you'll work hard to try to figure things out. Why not give yourself a screen break for the night?",en,[],[],[],15,102,914,[],[],https://twitter.com/karenkho/status/1310780102968594433,False,,0,,,,,,,,[],,,,,2020,9,28,20,15
85028,1310589203684700165,1310581351788220416,2020-09-28 07:36:30 PDT,2020-09-28,07:36:30,-0700,17768442,karenkho,Karen K. Ho,,"@ivadixit also me, but my Google Alerts were for doomscrolling",en,[],[],[],0,0,2,[],[],https://twitter.com/karenkho/status/1310589203684700165,False,,0,,,,,,,,"[{'screen_name': 'ivadixit', 'name': 'Iva Dixit', 'id': '537193539'}]",,,,,2020,9,28,7,36
85171,1310419889467920390,1310419889467920384,2020-09-27 20:23:42 PDT,2020-09-27,20:23:42,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?   how about prioritizing your mental health and physical well-being instead by logging off?  Very few Tweets are worth your additional energy and attention right before you go to sleep.",en,[],[],[],17,23,252,[],[],https://twitter.com/karenkho/status/1310419889467920390,False,,0,,,,,,,,[],,,,,2020,9,27,20,23
85192,1310398715044167680,1310398715044167680,2020-09-27 18:59:34 PDT,2020-09-27,18:59:34,-0700,17768442,karenkho,Karen K. Ho,,do people still want doomscrolling reminders?,en,[],[],[],26,1,26,[],[],https://twitter.com/karenkho/status/1310398715044167680,False,,0,,,,,,,,[],,,,,2020,9,27,18,59
85368,1310080113216753665,1310071124349390848,2020-09-26 21:53:33 PDT,2020-09-26,21:53:33,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you still doomscrolling?   Watch this and then go to bed. It'll put a smile on your face.  https://t.co/R9DTJprSBA",en,[],['https://twitter.com/shannonmstirone/status/1310079143166447616?s=19'],[],0,3,35,[],[],https://twitter.com/karenkho/status/1310080113216753665,False,https://twitter.com/shannonmstirone/status/1310079143166447616?s=19,0,,,,,,,,[],,,,,2020,9,26,21,53
85603,1309744887533797377,1309744887533797376,2020-09-25 23:41:29 PDT,2020-09-25,23:41:29,-0700,17768442,karenkho,Karen K. Ho,,"this is a doomscrolling reminder for the West Coast, people with insomnia, and people in other time zones who should be offline doing something that actually gives them joy",en,[],[],[],5,6,156,[],[],https://twitter.com/karenkho/status/1309744887533797377,False,,0,,,,,,,,[],,,,,2020,9,25,23,41
85611,1309723188398632961,1309723188398632960,2020-09-25 22:15:16 PDT,2020-09-25,22:15:16,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you still doomscrolling?  I have been too. How about logging off and going to sleep?",en,[],[],[],16,22,253,[],[],https://twitter.com/karenkho/status/1309723188398632961,False,,0,,,,,,,,[],,,,,2020,9,25,22,15
85630,1309692777886871552,1309692777886871552,2020-09-25 20:14:25 PDT,2020-09-25,20:14:25,-0700,17768442,karenkho,Karen K. Ho,,"hi, how about prioritizing your personal and mental well-being instead of spending extra time doomscrolling tonight?  You might be tempted to stay up late because of the weekend. Logging off and sleeping at the same time each night will help you feel better.",en,[],[],[],4,18,203,[],[],https://twitter.com/karenkho/status/1309692777886871552,False,,0,,,,,,,,[],,,,,2020,9,25,20,14
85740,1309566125861146625,1309566125861146624,2020-09-25 11:51:09 PDT,2020-09-25,11:51:09,-0700,17768442,karenkho,Karen K. Ho,,"This is happening now, I've raised my hand to ask a question (it was lowered??), and no I'm not going to ask about doomscrolling",en,[],[],[],0,0,13,[],[],https://twitter.com/karenkho/status/1309566125861146625,False,https://twitter.com/ForsythJenn/status/1303765532806701058,0,,,,,,,,[],,,,,2020,9,25,11,51
85942,1309331083805298688,1309331083805298688,2020-09-24 20:17:11 PDT,2020-09-24,20:17:11,-0700,17768442,karenkho,Karen K. Ho,,"hi, have you considered prioritizing your personal joy and mental health over this website's addictive design that actively encourages doomscrolling?",en,[],[],[],44,302,2342,[],[],https://twitter.com/karenkho/status/1309331083805298688,False,,0,,,,,,,,[],,,,,2020,9,24,20,17
86253,1309132540507287556,1309132540507287552,2020-09-24 07:08:14 PDT,2020-09-24,07:08:14,-0700,17768442,karenkho,Karen K. Ho,,"Last night's monologue really ended with Stephen's take on doomscrolling, including three(!) things I'm cited or interviewed in. He starts talking about it at 10:25:   https://t.co/11DjV4DVr8",en,[],['https://www.youtube.com/playlist?list=PLiZxWe0ejyv-ybhx3cMZyTcCVv9i_lQPZ'],[],6,3,88,[],[],https://twitter.com/karenkho/status/1309132540507287556,False,https://twitter.com/PromisedMePie/status/1308976411764559875,0,,,,,,,,[],,,,,2020,9,24,7,8
86400,1308987918858493954,1308987918858493952,2020-09-23 21:33:34 PDT,2020-09-23,21:33:34,-0700,17768442,karenkho,Karen K. Ho,,"Hi, if you are still doomscrolling right now, I totally get it!  Staying up late might *feel* helpful right now, but a screen break will help your mental health much more. Sleep is also still important for your body to recover from the day's stressors.",en,[],[],[],8,15,216,[],[],https://twitter.com/karenkho/status/1308987918858493954,False,,0,,,,,,,,[],,,,,2020,9,23,21,33
86801,1308628191792320512,1308628191792320512,2020-09-22 21:44:08 PDT,2020-09-22,21:44:08,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you still doomscrolling?",en,[],[],[],12,11,172,[],[],https://twitter.com/karenkho/status/1308628191792320512,False,,0,,,,,,,,[],,,,,2020,9,22,21,44
86821,1308601987236130816,1308601987236130816,2020-09-22 20:00:01 PDT,2020-09-22,20:00:01,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  many days can feel like they blend together, and time can pass quickly on this website. before it's suddenly 1 am, how about giving your eyes and mental health a break for the night? I hope you sleep well.",en,[],[],[],10,22,180,[],[],https://twitter.com/karenkho/status/1308601987236130816,False,,0,,,,,,,,[],,,,,2020,9,22,20,0
87119,1308258256289181696,1308258256289181696,2020-09-21 21:14:09 PDT,2020-09-21,21:14:09,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you still doomscrolling?",en,[],[],[],6,7,107,[],[],https://twitter.com/karenkho/status/1308258256289181696,False,,0,,,,,,,,[],,,,,2020,9,21,21,14
87138,1308226683888185349,1308226683888185344,2020-09-21 19:08:41 PDT,2020-09-21,19:08:41,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  You might be tempted to be like this character from XKCD. Very little of this website is worth your frustration or your attention right before you go to bed. You are worthy of high-quality rest and mental health breaks.  https://t.co/aSXZ8Fc1lG",en,[],[],['https://pbs.twimg.com/media/EifBPIFXYAEspf0.png'],6,12,82,[],[],https://twitter.com/karenkho/status/1308226683888185349,False,,1,https://pbs.twimg.com/media/EifBPIFXYAEspf0.png,,,,,,,[],,,,,2020,9,21,19,8
87160,1308212226541662209,1308212226541662208,2020-09-21 18:11:14 PDT,2020-09-21,18:11:14,-0700,17768442,karenkho,Karen K. Ho,,Once I learned I didn't have to have this mentality anymore my doomscrolling and frustration on this website went down a bit:   https://t.co/gX422EQyda  https://t.co/lCY76WrVEb,en,[],['https://xkcd.com/386/'],['https://pbs.twimg.com/media/Eie0FmKXsAARWk0.png'],0,5,53,[],[],https://twitter.com/karenkho/status/1308212226541662209,False,,1,https://pbs.twimg.com/media/Eie0FmKXsAARWk0.png,,,,,,,[],,,,,2020,9,21,18,11
87392,1307872599628820481,1307872599628820480,2020-09-20 19:41:41 PDT,2020-09-20,19:41:41,-0700,17768442,karenkho,Karen K. Ho,,"hi, if you are doomscrolling in an effort to exert a little bit of extra control before the weekend is over, I understand.   Your mental health is still important and you are worthy of a full night's rest.",en,[],[],[],9,12,231,[],[],https://twitter.com/karenkho/status/1307872599628820481,False,,0,,,,,,,,[],,,,,2020,9,20,19,41
87596,1307517550083833856,1307517550083833856,2020-09-19 20:10:51 PDT,2020-09-19,20:10:51,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling?  There's a lot that is still within your control, including helping others, taking care of your mental health, choosing what you read, and when you go to sleep. Try to avoid staying up late.",en,[],[],[],16,155,554,[],[],https://twitter.com/karenkho/status/1307517550083833856,False,,0,,,,,,,,[],,,,,2020,9,19,20,10
